"","DateTime","Northing","Easting","Alongshore","Cross_shore","Pressure","Temperature","Heading","Pitch","Roll","Direction","Speed","Site","Trip","ID"
"43",2021-08-04 20:09:00,0.0270123413051569,-0.0196699998219547,0.0317908199843756,0.0102917073657877,1.246,26.96,36.9,-0.8,8.3,-36.0615705952357,0.0334151982753654,"Varari","August2021",210804
"44",2021-08-04 20:11:00,0.066788594838342,-0.0956237266860976,0.116618571021833,-0.00217310806069285,1.239,26.96,37,-0.8,8.3,-55.0675444801828,0.116638816462693,"Varari","August2021",210804
"45",2021-08-04 20:13:00,0.0585769215379656,-0.0541905864727951,0.0782717559963459,0.0155372974605931,1.215,26.96,36.9,-0.8,8.3,-42.7724802223534,0.0797989686595664,"Varari","August2021",210804
"46",2021-08-04 20:15:00,0.0371819267665519,-0.0890375842463634,0.0938879069985971,-0.0222541682820158,1.234,26.95,36.9,-0.8,8.3,-67.3346770362429,0.0964893107370008,"Varari","August2021",210804
"47",2021-08-04 20:17:00,0.0455663368960529,-0.0730310539923057,0.0858665846253799,-0.00606263557573163,1.232,26.95,37,-0.8,8.3,-58.0386832477448,0.0860803456391275,"Varari","August2021",210804
"48",2021-08-04 20:19:00,0.040436988734301,-0.0740965151609957,0.0837136056143454,-0.0108386277705012,1.249,26.95,36.9,-0.8,8.3,-61.3772009866875,0.084412342799508,"Varari","August2021",210804
"49",2021-08-04 20:21:00,0.0224424753911658,-0.0652873938552877,0.0660099672072423,-0.0202186232814537,1.235,26.95,37,-0.8,8.3,-71.0296441852978,0.0690370081774879,"Varari","August2021",210804
"50",2021-08-04 20:23:00,0.0583194095258211,-0.089863861218186,0.106980679747347,-0.00563925892980575,1.237,26.94,37,-0.8,8.3,-57.0174323941362,0.107129207410873,"Varari","August2021",210804
"51",2021-08-04 20:25:00,0.0896607396702622,-0.0734194909822737,0.112098876410832,0.0293821680912694,1.255,26.94,37,-0.8,8.3,-39.3126356943985,0.115885589674966,"Varari","August2021",210804
"52",2021-08-04 20:27:00,0.0454549046097936,-0.0704428861123721,0.0837072145717258,-0.00463149927875541,1.246,26.94,37,-0.8,8.3,-57.1669320776805,0.0838352465072183,"Varari","August2021",210804
"53",2021-08-04 20:29:00,0.0315726785123969,-0.0812474869760086,0.0842885525188065,-0.0222132411558568,1.238,26.93,37,-0.8,8.3,-68.7639317630218,0.0871664394613194,"Varari","August2021",210804
"54",2021-08-04 20:31:00,0.0312367097972327,-0.0780714941096093,0.0815216428598707,-0.0206182437877474,1.239,26.93,37,-0.8,8.3,-68.1934584416007,0.0840885856193532,"Varari","August2021",210804
"55",2021-08-04 20:33:00,0.00477517675284852,-0.104796199537774,0.0875886848443813,-0.0577344614404042,1.236,26.92,37,-0.8,8.3,-87.3910470485118,0.104904936731223,"Varari","August2021",210804
"56",2021-08-04 20:35:00,0.0119882943679752,-0.0991001889643456,0.0872202796475609,-0.0485508956953783,1.237,26.92,36.9,-0.8,8.3,-83.1023625863185,0.0998226760542024,"Varari","August2021",210804
"57",2021-08-04 20:37:00,0.0724960932413004,-0.066962695302703,0.0967860929450946,0.0192908867053195,1.238,26.92,37,-0.8,8.3,-42.7278296004828,0.0986898479959006,"Varari","August2021",210804
"58",2021-08-04 20:39:00,0.0384692260277441,-0.0512342683968337,0.0640610375536195,0.00100751024124281,1.228,26.91,36.9,-0.8,8.3,-53.0989636127629,0.0640689597959297,"Varari","August2021",210804
"59",2021-08-04 20:41:00,0.0446775115521394,-0.0885623039992092,0.0979091913958347,-0.0159107500877141,1.245,26.91,37,-0.8,8.3,-63.2301750102728,0.0991935568882369,"Varari","August2021",210804
"60",2021-08-04 20:43:00,0.0684738720657479,-0.0685248708872954,0.0956857172527793,0.0151186176490479,1.251,26.91,36.9,-0.8,8.3,-45.0213287876725,0.0968727468682339,"Varari","August2021",210804
"61",2021-08-04 20:45:00,0.0377011144144213,-0.102603831763779,0.105168402632674,-0.0298081768713064,1.245,26.9,37,-0.8,8.3,-69.8244703531044,0.109311117095651,"Varari","August2021",210804
"62",2021-08-04 20:47:00,0.0260431581848975,-0.110969773274951,0.105084216745573,-0.0441570386224786,1.245,26.9,37,-0.8,8.3,-76.7924474652684,0.113984808939339,"Varari","August2021",210804
"63",2021-08-04 20:49:00,0.0467831703267386,-0.0633150081748661,0.0787213751859992,0.000632751791105616,1.263,26.89,37,-0.8,8.3,-53.5394741733517,0.0787239181316834,"Varari","August2021",210804
"64",2021-08-04 20:51:00,0.0333781718889808,-0.0782623682615972,0.0829347831284887,-0.0189979575742957,1.248,26.89,37,-0.8,8.3,-66.9022033054592,0.0850829045376579,"Varari","August2021",210804
"65",2021-08-04 20:53:00,0.0963047542624807,-0.0921749097630558,0.131177582734426,0.0237331302473363,1.272,26.89,36.9,-0.8,8.3,-43.7447727907758,0.133307237925719,"Varari","August2021",210804
"66",2021-08-04 20:55:00,0.0482966388424133,-0.0864960269301247,0.0983648077792503,-0.0117682874167184,1.24,26.88,36.9,-0.8,8.3,-60.8223939725082,0.0990662808334469,"Varari","August2021",210804
"67",2021-08-04 20:57:00,0.0448702322471656,-0.0923625127609785,0.101096903248627,-0.0179885424360708,1.246,26.88,37,-0.8,8.3,-64.089255754432,0.10268481633346,"Varari","August2021",210804
"68",2021-08-04 20:59:00,0.0541405797932962,-0.0673234654550385,0.0862888620264042,0.00422890901039617,1.264,26.88,36.9,-0.8,8.3,-51.1942505357011,0.086392426642791,"Varari","August2021",210804
"69",2021-08-04 21:01:00,0.0755517242841844,-0.103519485206975,0.1281572121009,0.00027540217066685,1.255,26.87,37,-0.8,8.3,-53.8768749920514,0.12815750801194,"Varari","August2021",210804
"70",2021-08-04 21:03:00,0.0114608361988106,-0.0678325608637238,0.0616142050073261,-0.0305989676463431,1.267,26.87,36.9,-0.8,8.3,-80.4100043971567,0.0687939465338831,"Varari","August2021",210804
"71",2021-08-04 21:05:00,0.0998846728350133,-0.14513163080115,0.17612469336196,-0.00449783442496444,1.294,26.86,36.9,-0.8,8.3,-55.4628892908767,0.176182116363605,"Varari","August2021",210804
"72",2021-08-04 21:07:00,0.0836137792412462,-0.0778835591537022,0.112156069264195,0.0218661609034887,1.26,26.86,37,-0.8,8.3,-42.967893746988,0.11426772451332,"Varari","August2021",210804
"73",2021-08-04 21:09:00,0.122047656019314,-0.0869571251706125,0.142087604330033,0.0476265120862163,1.264,26.86,37,-0.8,8.3,-35.4693024177545,0.149857171859562,"Varari","August2021",210804
"74",2021-08-04 21:11:00,0.0101575686608834,-0.0903635621055487,0.0790761264736604,-0.0448967234820714,1.275,26.86,36.9,-0.8,8.3,-83.5864303187198,0.0909326649642686,"Varari","August2021",210804
"75",2021-08-04 21:13:00,0.056010669198944,-0.0911996952644228,0.106704348676906,-0.00829225264173632,1.27,26.85,36.9,-0.8,8.3,-58.4436623467968,0.107026069162784,"Varari","August2021",210804
"76",2021-08-04 21:15:00,0.0268332843315672,-0.0517010939299799,0.0575992724177951,-0.00868055750029726,1.272,26.85,36.9,-0.8,8.3,-62.5703237201409,0.0582497061072014,"Varari","August2021",210804
"77",2021-08-04 21:17:00,0.102005991752543,-0.0916871811899743,0.134134105346637,0.0286322079281433,1.298,26.85,36.9,-0.8,8.3,-41.9505072652638,0.137155975254391,"Varari","August2021",210804
"78",2021-08-04 21:19:00,0.0455031733086254,-0.0992452184783549,0.107037162562762,-0.021522035277455,1.28,26.84,36.9,-0.8,8.3,-65.3689064264543,0.109179449403133,"Varari","August2021",210804
"79",2021-08-04 21:21:00,0.0137587772447348,-0.121651305117077,0.10650517958164,-0.0603737584571399,1.281,26.84,36.9,-0.8,8.3,-83.5472609145038,0.122426892421389,"Varari","August2021",210804
"80",2021-08-04 21:23:00,0.0116489305548994,-0.114784823122799,0.0997099421878158,-0.0580446434333741,1.282,26.84,37,-0.8,8.3,-84.2051810600162,0.115374404450923,"Varari","August2021",210804
"81",2021-08-04 21:25:00,0.0740087582561078,-0.109840642644743,0.132364203216082,-0.00468836668712954,1.299,26.84,36.9,-0.8,8.3,-56.0285799663619,0.132447208635068,"Varari","August2021",210804
"82",2021-08-04 21:27:00,0.0806385846788148,-0.0938541393091662,0.123327764533494,0.0100719064549733,1.298,26.83,37,-0.8,8.3,-49.3311415414189,0.123738356237938,"Varari","August2021",210804
"83",2021-08-04 21:29:00,0.0403424708348803,-0.128751222318198,0.127874636299751,-0.0430403251927722,1.282,26.83,37,-0.8,8.3,-72.6023164429036,0.134923653232089,"Varari","August2021",210804
"84",2021-08-04 21:31:00,0.0584334528451934,-0.114851752601384,0.127263341511199,-0.0202345099872684,1.288,26.83,37,-0.8,8.3,-63.0342439447899,0.128861916356311,"Varari","August2021",210804
"85",2021-08-04 21:33:00,0.0176233927078094,-0.140983317275315,0.124416669928094,-0.0686102905145394,1.289,26.82,36.9,-0.8,8.3,-82.8747923606838,0.142080539555865,"Varari","August2021",210804
"86",2021-08-04 21:35:00,0.0133205810251421,-0.13379580032246,0.116072717315413,-0.067866621823922,1.291,26.82,36.9,-0.8,8.3,-84.3144231243364,0.134457257382318,"Varari","August2021",210804
"87",2021-08-04 21:37:00,0.0885312792619314,-0.16294480477087,0.183862496521492,-0.0241532437253367,1.311,26.81,36.9,-0.8,8.3,-61.4838526328879,0.185442165673212,"Varari","August2021",210804
"88",2021-08-04 21:39:00,0.12255793604522,-0.0876655614676705,0.142960676407552,0.0476229288914651,1.302,26.81,36.9,-0.8,8.3,-35.5761001572313,0.150684101202171,"Varari","August2021",210804
"89",2021-08-04 21:41:00,0.0173843801924064,-0.111936964199171,0.100777188633211,-0.0517306377303312,1.307,26.8,36.9,-0.8,8.3,-81.1721975997344,0.113278862232989,"Varari","August2021",210804
"90",2021-08-04 21:43:00,0.0308576804852999,-0.110354624327964,0.107416455998398,-0.0399004327826536,1.293,26.8,36.9,-0.8,8.3,-74.3777907686525,0.114587693734968,"Varari","August2021",210804
"91",2021-08-04 21:45:00,0.0509648277414557,-0.108681735897345,0.117881745451176,-0.0226501097957753,1.3,26.8,37,-0.8,8.3,-64.8764072439955,0.120038049735809,"Varari","August2021",210804
"92",2021-08-04 21:47:00,0.00921365658565656,-0.133308526902253,0.113264515219749,-0.0709027813598477,1.3,26.8,37,-0.8,8.3,-86.0462735231731,0.133626549804023,"Varari","August2021",210804
"93",2021-08-04 21:49:00,0.0481228136108051,-0.131153825717796,0.134391554022238,-0.0381581105103785,1.292,26.79,36.9,-0.8,8.3,-69.8509599018121,0.139703726472254,"Varari","August2021",210804
"94",2021-08-04 21:51:00,0.0653705876877523,-0.109082180490771,0.126673205177062,-0.0112309806087115,1.313,26.79,37,-0.8,8.3,-59.0666562813936,0.12717010590254,"Varari","August2021",210804
"95",2021-08-04 21:53:00,0.0456921437557112,-0.115243774881529,0.120091340620312,-0.0307728704860827,1.323,26.78,36.9,-0.8,8.3,-68.3725389174764,0.123971366250183,"Varari","August2021",210804
"96",2021-08-04 21:55:00,0.0475878070042749,-0.0790285128857942,0.0919068211108403,-0.00795244979338197,1.293,26.78,36.9,-0.8,8.3,-58.9453322310722,0.0922502315683611,"Varari","August2021",210804
"97",2021-08-04 21:57:00,0.117581506965754,-0.125472452789802,0.170622022369653,0.0213745800407022,1.341,26.78,36.9,-0.8,8.3,-46.8595012581,0.171955654717799,"Varari","August2021",210804
"98",2021-08-04 21:59:00,0.107611519069315,-0.106241626344373,0.149203745108364,0.0246122865727892,1.318,26.77,36.9,-0.8,8.3,-44.6329817930389,0.151220111773212,"Varari","August2021",210804
"99",2021-08-04 22:01:00,0.0794249367911316,-0.109361618068785,0.135160214060078,-2.50226264924352e-05,1.324,26.76,37,-0.8,8.3,-54.0106073439136,0.135160216376336,"Varari","August2021",210804
"100",2021-08-04 22:03:00,0.0418428075354342,-0.0589798370614734,0.0723102756920379,-0.000815936018820663,1.32,26.76,36.9,-0.8,8.3,-54.6464877336924,0.0723148789824427,"Varari","August2021",210804
"101",2021-08-04 22:05:00,0.0535364067772134,-0.114746667280219,0.124299914241962,-0.0241345358764883,1.321,26.76,37,-0.8,8.3,-64.9880426296278,0.126621264022014,"Varari","August2021",210804
"102",2021-08-04 22:07:00,0.0870303843525851,-0.113201841800383,0.142737390234849,0.00387068682561412,1.342,26.75,36.9,-0.8,8.3,-52.4466601132721,0.142789862341686,"Varari","August2021",210804
"103",2021-08-04 22:09:00,0.114903988144516,-0.109255713677934,0.155928598758948,0.0287403819017923,1.326,26.75,36.9,-0.8,8.3,-43.5565923719133,0.158555155900998,"Varari","August2021",210804
"104",2021-08-04 22:11:00,0.063422268725582,-0.0848543616439621,0.10592729484063,0.0014335508537976,1.317,26.74,37,-0.8,8.3,-53.2246436591645,0.105936994767193,"Varari","August2021",210804
"105",2021-08-04 22:13:00,0.0355600824477353,-0.11982995862201,0.117846164993536,-0.0416655714392425,1.321,26.74,36.9,-0.8,8.3,-73.4715059687958,0.124994953686308,"Varari","August2021",210804
"106",2021-08-04 22:15:00,0.043308440977771,-0.0958780750820934,0.103023055035884,-0.0213184538005439,1.337,26.74,36.9,-0.8,8.3,-65.6911498877202,0.105205638353525,"Varari","August2021",210804
"107",2021-08-04 22:17:00,0.055988327873322,-0.0748430906771248,0.0934584456937934,0.00130384380015183,1.349,26.73,36.9,-0.8,8.3,-53.2007153525605,0.0934675402487673,"Varari","August2021",210804
"108",2021-08-04 22:19:00,0.0356723256452298,-0.0831131354361746,0.0882076059528925,-0.0199931576053022,1.331,26.73,36.9,-0.8,8.3,-66.7708926279178,0.0904450556911278,"Varari","August2021",210804
"109",2021-08-04 22:21:00,0.0264193579622913,-0.148069192150566,0.135319401778448,-0.0656591778929944,1.348,26.72,36.9,-0.8,8.3,-79.8834168932019,0.150407673139574,"Varari","August2021",210804
"110",2021-08-04 22:23:00,0.0416045095815108,-0.107756556905966,0.111631402953131,-0.0296789596930641,1.335,26.72,36.9,-0.8,8.3,-68.8885627347562,0.115509353620158,"Varari","August2021",210804
"111",2021-08-04 22:25:00,0.0209664984092191,-0.156763025470134,0.139147750252123,-0.0751807409505004,1.342,26.72,36.9,-0.8,8.3,-82.3821014029858,0.15815890809592,"Varari","August2021",210804
"112",2021-08-04 22:27:00,0.022770611703903,-0.121930208052509,0.112027840187385,-0.0532469662614471,1.351,26.71,36.9,-0.8,8.3,-79.4217967714409,0.124038205376803,"Varari","August2021",210804
"113",2021-08-04 22:29:00,0.0269765611233204,-0.150433913409988,0.137560017264864,-0.0665983393484733,1.344,26.71,36.9,-0.8,8.3,-79.8334917467596,0.152833560299707,"Varari","August2021",210804
"114",2021-08-04 22:31:00,0.0505952650176895,-0.125358683802859,0.131156456202216,-0.032751556351901,1.349,26.7,36.9,-0.8,8.3,-68.0208004475122,0.135183876431309,"Varari","August2021",210804
"115",2021-08-04 22:33:00,0.11150470309701,-0.113086046126391,0.157029353184593,0.0237388896050545,1.353,26.7,36.9,-0.8,8.3,-45.4034128059519,0.158813578264746,"Varari","August2021",210804
"116",2021-08-04 22:35:00,0.000826098948269145,-0.136162974499082,0.110643729153127,-0.0793662602306516,1.359,26.69,36.9,-0.8,8.3,-89.6523915356144,0.136165480441667,"Varari","August2021",210804
"117",2021-08-04 22:37:00,0.0474772815685673,-0.1370049051084,0.138745742470364,-0.0421195350787519,1.352,26.69,37,-0.8,8.3,-70.8869014673463,0.144998056155601,"Varari","August2021",210804
"118",2021-08-04 22:39:00,0.0180406074965648,-0.190411344715675,0.164650016825645,-0.097325822239483,1.362,26.69,36.9,-0.8,8.3,-84.5876423503722,0.191264068019261,"Varari","August2021",210804
"119",2021-08-04 22:41:00,0.0380381736006498,-0.107255701784176,0.109129962953613,-0.032269790855108,1.355,26.68,36.9,-0.8,8.3,-70.4729777287089,0.113801090575131,"Varari","August2021",210804
"120",2021-08-04 22:43:00,0.128139402996278,-0.0882544246098111,0.146717780656894,0.0517923054378441,1.374,26.68,37,-0.8,8.3,-34.5566456720014,0.155590970378912,"Varari","August2021",210804
"121",2021-08-04 22:45:00,0.073913094101864,-0.115851483217625,0.137170845410984,-0.00829884405628632,1.363,26.68,36.9,-0.8,8.3,-57.4621779256119,0.137421656384409,"Varari","August2021",210804
"122",2021-08-04 22:47:00,0.0583125567024741,-0.0865155700381838,0.10426782729211,-0.0036767268043667,1.348,26.67,36.9,-0.8,8.3,-56.019546054411,0.104332632134971,"Varari","August2021",210804
"123",2021-08-04 22:49:00,0.10437520177674,-0.116014950746389,0.15520827106482,0.0162494349345321,1.38,26.67,37,-0.8,8.3,-48.023226938475,0.156056565201924,"Varari","August2021",210804
"124",2021-08-04 22:51:00,0.0701856020825906,-0.115386867565814,0.134603998615849,-0.0110413542181566,1.373,26.67,37,-0.8,8.3,-58.6893836886903,0.135056091852039,"Varari","August2021",210804
"125",2021-08-04 22:53:00,0.020087186853287,-0.109732876661478,0.100582714253191,-0.0482484910597514,1.353,26.66,37,-0.8,8.3,-79.6265539528773,0.111556260676315,"Varari","August2021",210804
"126",2021-08-04 22:55:00,0.0532763418853681,-0.11517140995651,0.124490675977251,-0.0245945902747743,1.373,26.66,37,-0.8,8.3,-65.175538953343,0.126896896242804,"Varari","August2021",210804
"127",2021-08-04 22:57:00,0.0879365018816009,-0.114064880754458,0.143968205935903,0.00409646973612959,1.389,26.66,36.9,-0.8,8.3,-52.3701462890135,0.144026474596518,"Varari","August2021",210804
"128",2021-08-04 22:59:00,0.0715737694465798,-0.104372198459879,0.126508888425998,-0.00344404317030267,1.37,26.65,37,-0.8,8.3,-55.5594193681821,0.126555759585017,"Varari","August2021",210804
"129",2021-08-04 23:01:00,0.0528088301201056,-0.0876892368489252,0.101982334369967,-0.00881919918435487,1.374,26.65,36.9,-0.8,8.3,-58.9425118455899,0.102362956179475,"Varari","August2021",210804
"130",2021-08-04 23:03:00,0.0805061177241184,-0.109428699137662,0.13584998599227,0.000810241859294355,1.391,26.65,37,-0.8,8.3,-53.6582782976788,0.135852402209054,"Varari","August2021",210804
"131",2021-08-04 23:05:00,0.0182966252901365,-0.109587245481794,0.0994124304737745,-0.0496114859341228,1.354,26.64,36.9,-0.8,8.3,-80.5213571825351,0.111104144248965,"Varari","August2021",210804
"132",2021-08-04 23:07:00,0.107595483835681,-0.1458895981095,0.181270202785003,0.00129482070942101,1.373,26.64,36.9,-0.8,8.3,-53.5907407890939,0.181274827205505,"Varari","August2021",210804
"133",2021-08-04 23:09:00,0.067239462727819,-0.132229106708328,0.146497959041537,-0.0233244508075162,1.376,26.64,37,-0.8,8.3,-63.0463324670293,0.148343122553113,"Varari","August2021",210804
"134",2021-08-04 23:11:00,0.0454930931814144,-0.13569018356747,0.136515833729142,-0.0429520032713699,1.369,26.64,36.9,-0.8,8.3,-71.4651495966186,0.143113407631104,"Varari","August2021",210804
"135",2021-08-04 23:13:00,0.0706102676618948,-0.138761583086793,0.153764152875672,-0.0244371056073367,1.374,26.64,36.9,-0.8,8.3,-63.030261342069,0.155693888255247,"Varari","August2021",210804
"136",2021-08-04 23:15:00,0.122367343713834,-0.158307997841598,0.199999580596521,0.00594615416977187,1.391,26.63,36.9,-0.8,8.3,-52.2970503767702,0.200087953131104,"Varari","August2021",210804
