date,TempInSitu,AbsPressure,Depth,LoggerID
2022-08-22T13:00:00Z,26.683,106.487,1.132,WL_876_Varari_20220728
2022-08-22T13:02:00Z,26.683,106.16,1.022,WL_876_Varari_20220728
2022-08-22T13:04:00Z,26.683,106.315,1.074,WL_876_Varari_20220728
2022-08-22T13:06:00Z,26.683,106.108,1.005,WL_876_Varari_20220728
2022-08-22T13:08:00Z,26.683,106.505,1.138,WL_876_Varari_20220728
2022-08-22T13:10:00Z,26.781,106.438,1.117,WL_876_Varari_20220728
2022-08-22T13:12:00Z,26.781,106.232,1.047,WL_876_Varari_20220728
2022-08-22T13:14:00Z,26.683,106.315,1.074,WL_876_Varari_20220728
2022-08-22T13:16:00Z,26.781,106.731,1.215,WL_876_Varari_20220728
2022-08-22T13:18:00Z,26.781,106.387,1.099,WL_876_Varari_20220728
2022-08-22T13:20:00Z,26.683,106.281,1.063,WL_876_Varari_20220728
2022-08-22T13:22:00Z,26.781,106.352,1.088,WL_876_Varari_20220728
2022-08-22T13:24:00Z,26.781,106.077,0.995,WL_876_Varari_20220728
2022-08-22T13:26:00Z,26.781,106.008,0.972,WL_876_Varari_20220728
2022-08-22T13:28:00Z,26.879,106.183,1.032,WL_876_Varari_20220728
2022-08-22T13:30:00Z,26.879,106.183,1.032,WL_876_Varari_20220728
2022-08-22T13:32:00Z,26.781,106.008,0.972,WL_876_Varari_20220728
2022-08-22T13:34:00Z,26.879,106.114,1.009,WL_876_Varari_20220728
2022-08-22T13:36:00Z,26.781,106.507,1.14,WL_876_Varari_20220728
2022-08-22T13:38:00Z,26.781,106.301,1.071,WL_876_Varari_20220728
2022-08-22T13:40:00Z,26.879,106.148,1.02,WL_876_Varari_20220728
2022-08-22T13:42:00Z,26.781,106.576,1.163,WL_876_Varari_20220728
2022-08-22T13:44:00Z,26.879,106.114,1.009,WL_876_Varari_20220728
2022-08-22T13:46:00Z,26.879,106.01,0.974,WL_876_Varari_20220728
2022-08-22T13:48:00Z,26.781,106.232,1.047,WL_876_Varari_20220728
2022-08-22T13:50:00Z,26.879,106.131,1.014,WL_876_Varari_20220728
2022-08-22T13:52:00Z,26.879,105.993,0.968,WL_876_Varari_20220728
2022-08-22T13:54:00Z,26.879,106.183,1.032,WL_876_Varari_20220728
2022-08-22T13:56:00Z,26.879,106.028,0.98,WL_876_Varari_20220728
2022-08-22T13:58:00Z,26.879,106.096,1.003,WL_876_Varari_20220728
2022-08-22T14:00:00Z,26.879,106.131,1.014,WL_876_Varari_20220728
2022-08-22T14:02:00Z,26.879,105.821,0.91,WL_876_Varari_20220728
2022-08-22T14:04:00Z,26.879,106.355,1.09,WL_876_Varari_20220728
2022-08-22T14:06:00Z,26.879,105.769,0.893,WL_876_Varari_20220728
2022-08-22T14:08:00Z,26.781,106.249,1.053,WL_876_Varari_20220728
2022-08-22T14:10:00Z,26.781,105.749,0.885,WL_876_Varari_20220728
2022-08-22T14:12:00Z,26.683,105.902,0.936,WL_876_Varari_20220728
2022-08-22T14:14:00Z,26.781,106.163,1.024,WL_876_Varari_20220728
2022-08-22T14:16:00Z,26.683,105.764,0.889,WL_876_Varari_20220728
2022-08-22T14:18:00Z,26.781,105.939,0.949,WL_876_Varari_20220728
2022-08-22T14:20:00Z,26.781,105.99,0.966,WL_876_Varari_20220728
2022-08-22T14:22:00Z,26.781,105.543,0.816,WL_876_Varari_20220728
2022-08-22T14:24:00Z,26.683,105.833,0.912,WL_876_Varari_20220728
2022-08-22T14:26:00Z,26.683,105.936,0.947,WL_876_Varari_20220728
2022-08-22T14:28:00Z,26.781,105.439,0.781,WL_876_Varari_20220728
2022-08-22T14:30:00Z,26.683,105.764,0.889,WL_876_Varari_20220728
2022-08-22T14:32:00Z,26.683,105.609,0.837,WL_876_Varari_20220728
2022-08-22T14:34:00Z,26.683,105.781,0.895,WL_876_Varari_20220728
2022-08-22T14:36:00Z,26.683,105.575,0.826,WL_876_Varari_20220728
2022-08-22T14:38:00Z,26.781,105.612,0.839,WL_876_Varari_20220728
2022-08-22T14:40:00Z,26.683,105.919,0.941,WL_876_Varari_20220728
2022-08-22T14:42:00Z,26.683,105.557,0.82,WL_876_Varari_20220728
2022-08-22T14:44:00Z,26.683,105.678,0.86,WL_876_Varari_20220728
2022-08-22T14:46:00Z,26.585,105.555,0.818,WL_876_Varari_20220728
2022-08-22T14:48:00Z,26.585,105.727,0.876,WL_876_Varari_20220728
2022-08-22T14:50:00Z,26.585,105.916,0.939,WL_876_Varari_20220728
2022-08-22T14:52:00Z,26.683,105.523,0.808,WL_876_Varari_20220728
2022-08-22T14:54:00Z,26.585,105.451,0.783,WL_876_Varari_20220728
2022-08-22T14:56:00Z,26.585,105.451,0.783,WL_876_Varari_20220728
2022-08-22T14:58:00Z,26.585,105.968,0.957,WL_876_Varari_20220728
2022-08-22T15:00:00Z,26.585,105.469,0.789,WL_876_Varari_20220728
