date,DO_mg_L,Temperature
2022-08-22T13:02:00Z,8.444,27.004
2022-08-22T13:04:00Z,8.464,27.029
2022-08-22T13:06:00Z,8.716,27.029
2022-08-22T13:08:00Z,8.749,27.046
2022-08-22T13:10:00Z,8.855,27.123
2022-08-22T13:12:00Z,8.898,27.157
2022-08-22T13:14:00Z,8.645,27.123
2022-08-22T13:16:00Z,8.484,27.131
2022-08-22T13:18:00Z,8.653,27.199
2022-08-22T13:20:00Z,8.792,27.165
2022-08-22T13:22:00Z,9.08,27.225
2022-08-22T13:24:00Z,8.675,27.25
2022-08-22T13:26:00Z,8.44,27.182
2022-08-22T13:28:00Z,8.971,27.276
2022-08-22T13:30:00Z,9.198,27.318
2022-08-22T13:32:00Z,8.418,27.233
2022-08-22T13:34:00Z,8.718,27.267
2022-08-22T13:36:00Z,8.806,27.267
2022-08-22T13:38:00Z,8.386,27.259
2022-08-22T13:40:00Z,8.934,27.284
2022-08-22T13:42:00Z,8.503,27.267
2022-08-22T13:44:00Z,8.643,27.301
2022-08-22T13:46:00Z,8.916,27.326
2022-08-22T13:48:00Z,8.622,27.25
2022-08-22T13:50:00Z,8.884,27.301
2022-08-22T13:52:00Z,8.833,27.301
2022-08-22T13:54:00Z,8.765,27.318
2022-08-22T13:56:00Z,8.822,27.326
2022-08-22T13:58:00Z,8.586,27.318
2022-08-22T14:00:00Z,8.89,27.343
2022-08-22T14:02:00Z,9.002,27.403
2022-08-22T14:04:00Z,8.744,27.343
2022-08-22T14:06:00Z,8.467,27.309
2022-08-22T14:08:00Z,8.824,27.36
2022-08-22T14:10:00Z,8.536,27.301
2022-08-22T14:12:00Z,8.144,27.233
2022-08-22T14:14:00Z,8.873,27.267
2022-08-22T14:16:00Z,8.448,27.191
2022-08-22T14:18:00Z,8.444,27.174
2022-08-22T14:20:00Z,8.59,27.208
2022-08-22T14:22:00Z,8.294,27.199
2022-08-22T14:24:00Z,8.135,27.182
2022-08-22T14:26:00Z,8.444,27.191
2022-08-22T14:28:00Z,8.748,27.25
2022-08-22T14:30:00Z,8.368,27.191
2022-08-22T14:32:00Z,8.231,27.182
2022-08-22T14:34:00Z,8.371,27.216
2022-08-22T14:36:00Z,8.557,27.233
2022-08-22T14:38:00Z,8.388,27.208
2022-08-22T14:40:00Z,8.583,27.191
2022-08-22T14:42:00Z,8.227,27.174
2022-08-22T14:44:00Z,8.343,27.148
2022-08-22T14:46:00Z,8.127,27.114
2022-08-22T14:48:00Z,8.555,27.182
2022-08-22T14:50:00Z,8.504,27.165
2022-08-22T14:52:00Z,9.17,27.267
2022-08-22T14:54:00Z,8.425,27.174
2022-08-22T14:56:00Z,8.162,27.114
2022-08-22T14:58:00Z,8.555,27.148
2022-08-22T15:00:00Z,8.841,27.199
2022-08-22T15:02:00Z,8.251,27.148
2022-08-22T15:04:00Z,8.734,27.165
2022-08-22T15:06:00Z,8.069,27.123
2022-08-22T15:08:00Z,8.296,27.123
2022-08-22T15:10:00Z,8.129,27.055
2022-08-22T15:12:00Z,7.752,27.004
2022-08-22T15:14:00Z,8.619,27.106
2022-08-22T15:16:00Z,8.103,27.046
2022-08-22T15:18:00Z,7.926,26.979
2022-08-22T15:20:00Z,8.112,26.987
2022-08-22T15:22:00Z,7.54,26.911
2022-08-22T15:24:00Z,7.966,26.928
2022-08-22T15:26:00Z,7.703,26.936
2022-08-22T15:28:00Z,7.733,26.86
2022-08-22T15:30:00Z,8.065,26.928
2022-08-22T15:32:00Z,8.065,26.919
