"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity","Salinity_off"
"1",2021-05-16 18:04:10,"CT_355",28.59,44376.6,53602.4,35.3993,34.6813333333333
"2",2021-05-16 18:09:10,"CT_355",28.59,44393.1,53622.3,35.4142,34.6962333333333
"3",2021-05-16 18:14:10,"CT_355",28.56,44343.8,53593,35.3923,34.6743333333333
"4",2021-05-16 18:19:10,"CT_355",28.54,44218.3,53461.2,35.2944,34.5764333333333
"5",2021-05-16 18:24:10,"CT_355",28.5,44153,53422.4,35.2655,34.5475333333333
"6",2021-05-16 18:29:10,"CT_355",28.52,44212.8,53474.7,35.3044,34.5864333333333
"7",2021-05-16 18:34:10,"CT_355",28.49,44163.9,53445.7,35.2828,34.5648333333333
"8",2021-05-16 18:39:10,"CT_355",28.49,44147.6,53425.9,35.2682,34.5502333333333
"9",2021-05-16 18:44:10,"CT_355",28.46,44082.5,53377.2,35.232,34.5140333333333
"10",2021-05-16 18:49:10,"CT_355",28.46,44060.9,53351,35.2125,34.4945333333333
"11",2021-05-16 18:54:10,"CT_355",28.42,43974.4,53286.3,35.1645,34.4465333333333
"12",2021-05-16 18:59:10,"CT_355",28.43,43996,53302.5,35.1765,34.4585333333333
"13",2021-05-16 19:04:10,"CT_355",28.41,43882.9,53185.3,35.0895,34.3715333333333
"14",2021-05-16 19:09:10,"CT_355",28.41,44001.4,53329.1,35.1963,34.4783333333333
"15",2021-05-16 19:14:10,"CT_355",28.39,43985.2,53329.6,35.1966,34.4786333333333
"16",2021-05-16 19:19:10,"CT_355",28.37,43882.9,53225.5,35.1193,34.4013333333333
"17",2021-05-16 19:24:10,"CT_355",28.37,43904.4,53251.6,35.1387,34.4207333333333
"18",2021-05-16 19:29:10,"CT_355",28.33,43764.9,53122.3,35.0427,34.3247333333333
"19",2021-05-16 19:34:10,"CT_355",28.35,43786.3,53128.2,35.0471,34.3291333333333
"20",2021-05-16 19:39:10,"CT_355",28.33,43781,53141.9,35.0572,34.3392333333333
"21",2021-05-16 19:44:10,"CT_355",28.36,43872.2,53222.5,35.1171,34.3991333333333
