"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity","Salinity_off"
"1",2021-05-16 18:00:00,"CT_325",28.89,42516.1,54458.6,36.0369,35.836
"2",2021-05-16 18:00:30,"CT_325",28.89,42493.6,54429.8,36.0153,35.8144
"3",2021-05-16 18:01:00,"CT_325",28.89,42516.1,54458.6,36.0369,35.836
"4",2021-05-16 18:01:30,"CT_325",28.89,42457.7,54383.7,35.981,35.7801
"5",2021-05-16 18:02:00,"CT_325",28.89,42493.6,54429.8,36.0153,35.8144
"6",2021-05-16 18:02:30,"CT_325",28.89,42480.2,54412.6,36.0025,35.8016
"7",2021-05-16 18:03:00,"CT_325",28.89,42507.1,54447.1,36.0282,35.8273
"8",2021-05-16 18:03:30,"CT_325",28.9,42547.6,54488.8,36.0594,35.8585
"9",2021-05-16 18:04:00,"CT_325",28.89,42507.1,54447.1,36.0282,35.8273
"10",2021-05-16 18:04:30,"CT_325",28.9,42507.1,54436.9,36.0206,35.8197
"11",2021-05-16 18:05:00,"CT_325",28.9,42507.1,54436.9,36.0206,35.8197
"12",2021-05-16 18:05:30,"CT_325",28.9,42489.1,54413.8,36.0034,35.8025
"13",2021-05-16 18:06:00,"CT_325",28.9,42525.1,54460,36.0378,35.8369
"14",2021-05-16 18:06:30,"CT_325",28.89,42516.1,54458.6,36.0369,35.836
"15",2021-05-16 18:07:00,"CT_325",28.89,42525.1,54470.2,36.0455,35.8446
"16",2021-05-16 18:07:30,"CT_325",28.89,42466.7,54395.3,35.9896,35.7887
"17",2021-05-16 18:08:00,"CT_325",28.89,42516.1,54458.6,36.0369,35.836
"18",2021-05-16 18:08:30,"CT_325",28.89,42507.1,54447.1,36.0282,35.8273
"19",2021-05-16 18:09:00,"CT_325",28.89,42516.1,54458.6,36.0369,35.836
"20",2021-05-16 18:09:30,"CT_325",28.89,42462.2,54389.5,35.9853,35.7844
"21",2021-05-16 18:10:00,"CT_325",28.89,42480.2,54412.6,36.0025,35.8016
"22",2021-05-16 18:10:30,"CT_325",28.89,42525.1,54470.2,36.0455,35.8446
"23",2021-05-16 18:11:00,"CT_325",28.89,42489.1,54424,36.011,35.8101
"24",2021-05-16 18:11:30,"CT_325",28.89,42489.1,54424,36.011,35.8101
"25",2021-05-16 18:12:00,"CT_325",28.89,42498.1,54435.5,36.0196,35.8187
"26",2021-05-16 18:12:30,"CT_325",28.89,42489.1,54424,36.011,35.8101
"27",2021-05-16 18:13:00,"CT_325",28.89,42489.1,54424,36.011,35.8101
"28",2021-05-16 18:13:30,"CT_325",28.89,42507.1,54447.1,36.0282,35.8273
"29",2021-05-16 18:14:00,"CT_325",28.89,42520.6,54464.4,36.0412,35.8403
"30",2021-05-16 18:14:30,"CT_325",28.9,42462.2,54379.3,35.9777,35.7768
"31",2021-05-16 18:15:00,"CT_325",28.89,42516.1,54458.6,36.0369,35.836
"32",2021-05-16 18:15:30,"CT_325",28.9,42534.1,54471.5,36.0464,35.8455
"33",2021-05-16 18:16:00,"CT_325",28.89,42448.8,54372.3,35.9725,35.7716
"34",2021-05-16 18:16:30,"CT_325",28.89,42480.2,54412.6,36.0025,35.8016
"35",2021-05-16 18:17:00,"CT_325",28.89,42520.6,54464.4,36.0412,35.8403
"36",2021-05-16 18:17:30,"CT_325",28.89,42507.1,54447.1,36.0282,35.8273
"37",2021-05-16 18:18:00,"CT_325",28.89,42489.1,54424,36.011,35.8101
"38",2021-05-16 18:18:30,"CT_325",28.89,42498.1,54435.5,36.0196,35.8187
