"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-16 14:00:00,"CT_344_051621",29.63,48402.4,57611.631147541,29.58,NA,34.7950823778874
"2",2021-05-16 14:00:30,"CT_344_051621",29.58,48180,57389.231147541,29.53,NA,34.6797497323806
"3",2021-05-16 14:01:00,"CT_344_051621",29.54,48020.3,57229.531147541,29.49,NA,34.5997847864445
"4",2021-05-16 14:01:30,"CT_344_051621",29.54,48087.7,57296.931147541,29.49,NA,34.6457046706712
"5",2021-05-16 14:02:00,"CT_344_051621",29.55,48124.6,57333.831147541,29.5,NA,34.663639425167
"6",2021-05-16 14:02:30,"CT_344_051621",29.56,48235.4,57444.631147541,29.51,NA,34.7319189079004
"7",2021-05-16 14:03:00,"CT_344_051621",29.59,48241.6,57450.831147541,29.54,NA,34.7144866357949
"8",2021-05-16 14:03:30,"CT_344_051621",29.6,48303.3,57512.531147541,29.55,NA,34.7492844508383
"9",2021-05-16 14:04:00,"CT_344_051621",29.61,48100,57309.231147541,29.56,NA,34.6036971368084
"10",2021-05-16 14:04:30,"CT_344_051621",29.6,48155.3,57364.531147541,29.55,NA,34.6485245470373
"11",2021-05-16 14:05:00,"CT_344_051621",29.64,48093.9,57303.131147541,29.59,NA,34.5779922056663
"12",2021-05-16 14:05:30,"CT_344_051621",29.63,48063.2,57272.431147541,29.58,NA,34.5642971292647
"13",2021-05-16 14:06:00,"CT_344_051621",29.71,48383.8,57593.031147541,29.66,NA,34.7246954505088
"14",2021-05-16 14:06:30,"CT_344_051621",29.67,48210.7,57419.931147541,29.62,NA,34.6358404623363
"15",2021-05-16 14:07:00,"CT_344_051621",29.67,48210.7,57419.931147541,29.62,NA,34.6358404623363
"16",2021-05-16 14:07:30,"CT_344_051621",29.7,48340.4,57549.631147541,29.65,NA,34.702405746115
"17",2021-05-16 14:08:00,"CT_344_051621",29.7,48551.5,57760.731147541,29.65,NA,34.8459167661876
"18",2021-05-16 14:08:30,"CT_344_051621",29.69,48439.6,57648.831147541,29.64,NA,34.7770498244732
"19",2021-05-16 14:09:00,"CT_344_051621",29.66,48173.8,57383.031147541,29.61,NA,34.6179455125418
