"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-16 14:00:00,"CT_340_051621",29.75,40549.9,58429,29.5749180327869,NA,35.3559631722155
"2",2021-05-16 14:00:30,"CT_340_051621",29.68,40217,58096.1,29.5049180327869,NA,35.1800136440802
"3",2021-05-16 14:01:00,"CT_340_051621",29.66,40187.9,58067,29.4849180327869,NA,35.1747756915711
"4",2021-05-16 14:01:30,"CT_340_051621",29.67,40191.6,58070.7,29.4949180327869,NA,35.1699847508077
"5",2021-05-16 14:02:00,"CT_340_051621",29.67,40206.1,58085.2,29.4949180327869,NA,35.1798882843003
"6",2021-05-16 14:02:30,"CT_340_051621",29.66,40166.2,58045.3,29.4849180327869,NA,35.1599523922358
"7",2021-05-16 14:03:00,"CT_340_051621",29.69,40133.6,58012.7,29.5149180327869,NA,35.1157628239074
"8",2021-05-16 14:03:30,"CT_340_051621",29.71,40198.8,58077.9,29.5349180327869,NA,35.1456497060935
"9",2021-05-16 14:04:00,"CT_340_051621",29.72,40047,57926.1,29.5449180327869,NA,35.0347992165502
"10",2021-05-16 14:04:30,"CT_340_051621",29.72,40028.9,57908,29.5449180327869,NA,35.0224564248047
"11",2021-05-16 14:05:00,"CT_340_051621",29.74,40021.7,57900.8,29.5649180327869,NA,35.0029927111774
"12",2021-05-16 14:05:30,"CT_340_051621",29.74,39939.1,57818.2,29.5649180327869,NA,34.9467003508513
"13",2021-05-16 14:06:00,"CT_340_051621",29.8,40025.3,57904.4,29.6249180327869,NA,34.9618423114095
"14",2021-05-16 14:06:30,"CT_340_051621",29.77,39906.8,57785.9,29.5949180327869,NA,34.9029300160581
"15",2021-05-16 14:07:00,"CT_340_051621",29.79,39942.7,57821.8,29.6149180327869,NA,34.9128704807452
"16",2021-05-16 14:07:30,"CT_340_051621",29.82,40018.1,57897.2,29.6449180327869,NA,34.9424288705059
"17",2021-05-16 14:08:00,"CT_340_051621",29.83,40065,57944.1,29.6549180327869,NA,34.9670839036952
"18",2021-05-16 14:08:30,"CT_340_051621",29.82,40036.1,57915.2,29.6449180327869,NA,34.9546768156424
"19",2021-05-16 14:09:00,"CT_340_051621",29.74,39675.3,57554.4,29.5649180327869,NA,34.7670182210942
"20",2021-05-16 14:09:30,"CT_340_051621",29.77,39728.5,57607.6,29.5949180327869,NA,34.7815583882831
"21",2021-05-16 14:10:00,"CT_340_051621",29.75,39693,57572.1,29.5749180327869,NA,34.7718442011859
"22",2021-05-16 14:10:30,"CT_340_051621",29.72,39558.6,57437.7,29.5449180327869,NA,34.7019975223562
"23",2021-05-16 14:11:00,"CT_340_051621",29.72,39622.2,57501.3,29.5449180327869,NA,34.7453060301735
"24",2021-05-16 14:11:30,"CT_340_051621",29.75,39821.1,57700.2,29.5749180327869,NA,34.8590643843718
"25",2021-05-16 14:12:00,"CT_340_051621",29.74,39721.4,57600.5,29.5649180327869,NA,34.7984074418909
"26",2021-05-16 14:12:30,"CT_340_051621",29.75,39650.5,57529.6,29.5749180327869,NA,34.7429148391226
"27",2021-05-16 14:13:00,"CT_340_051621",29.91,39643.4,57522.5,29.7349180327869,NA,34.62293641943
"28",2021-05-16 14:13:30,"CT_340_051621",29.94,39629.2,57508.3,29.7649180327869,NA,34.5917927176384
"29",2021-05-16 14:14:00,"CT_340_051621",30.06,39593.9,57473,29.8849180327869,NA,34.482104861996
"30",2021-05-16 14:14:30,"CT_340_051621",30.02,39442.6,57321.7,29.8449180327869,NA,34.408305254664
"31",2021-05-16 14:15:00,"CT_340_051621",30.06,39488.2,57367.3,29.8849180327869,NA,34.4106598820613
"32",2021-05-16 14:15:30,"CT_340_051621",30.09,39327.2,57206.3,29.9149180327869,NA,34.2806133182782
"33",2021-05-16 14:16:00,"CT_340_051621",30.12,39404.1,57283.2,29.9449180327869,NA,34.3112496096205
