"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity","Salinity_off"
"1",2021-05-16 18:00:00,"CT_324",28.96,39026.3,55117.5,36.5287,35.54510625
"2",2021-05-16 18:00:30,"CT_324",28.96,39022.5,55112.2,36.5247,35.54110625
"3",2021-05-16 18:01:00,"CT_324",28.96,39022.5,55112.2,36.5247,35.54110625
"4",2021-05-16 18:01:30,"CT_324",28.96,39000,55080.3,36.5009,35.51730625
"5",2021-05-16 18:02:00,"CT_324",28.94,39022.5,55132.9,36.5402,35.55660625
"6",2021-05-16 18:02:30,"CT_324",28.94,39060.1,55186.1,36.5799,35.59630625
"7",2021-05-16 18:03:00,"CT_324",28.94,39045,55164.7,36.564,35.58040625
"8",2021-05-16 18:03:30,"CT_324",28.94,39018.8,55127.7,36.5362,35.55260625
"9",2021-05-16 18:04:00,"CT_324",28.94,39018.8,55127.7,36.5362,35.55260625
"10",2021-05-16 18:04:30,"CT_324",28.93,38940.2,55026.8,36.4609,35.47730625
"11",2021-05-16 18:05:00,"CT_324",28.93,39026.3,55148.6,36.5519,35.56830625
"12",2021-05-16 18:05:30,"CT_324",28.93,39022.5,55143.2,36.5479,35.56430625
"13",2021-05-16 18:06:00,"CT_324",28.93,39011.3,55127.4,36.5361,35.55250625
"14",2021-05-16 18:06:30,"CT_324",28.93,39007.5,55122,36.532,35.54840625
"15",2021-05-16 18:07:00,"CT_324",28.93,39011.3,55127.4,36.5361,35.55250625
"16",2021-05-16 18:07:30,"CT_324",28.92,38981.3,55095.3,36.5121,35.52850625
"17",2021-05-16 18:08:00,"CT_324",28.93,38981.3,55084.9,36.5043,35.52070625
"18",2021-05-16 18:08:30,"CT_324",28.93,39007.5,55122,36.532,35.54840625
"19",2021-05-16 18:09:00,"CT_324",28.93,38981.3,55084.9,36.5043,35.52070625
"20",2021-05-16 18:09:30,"CT_324",28.93,39022.5,55143.2,36.5479,35.56430625
"21",2021-05-16 18:10:00,"CT_324",28.92,38966.4,55074.2,36.4963,35.51270625
"22",2021-05-16 18:10:30,"CT_324",28.91,38914.1,55010.5,36.4487,35.46510625
"23",2021-05-16 18:11:00,"CT_324",28.91,38958.9,55073.9,36.4961,35.51250625
"24",2021-05-16 18:11:30,"CT_324",28.91,38988.8,55116.3,36.5277,35.54410625
