"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity","Salinity_off"
"1",2021-05-16 18:00:00,"CT_335",28.56,42663.8,53356.5,35.2166,35.1971524590164
"2",2021-05-16 18:00:30,"CT_335",28.56,42675.4,53371,35.2274,35.2079524590164
"3",2021-05-16 18:01:00,"CT_335",28.55,42644.4,53342.3,35.206,35.1865524590164
"4",2021-05-16 18:01:30,"CT_335",28.56,42702.6,53405.1,35.2527,35.2332524590164
"5",2021-05-16 18:02:00,"CT_335",28.55,42690.9,53400.5,35.2493,35.2298524590164
"6",2021-05-16 18:02:30,"CT_335",28.55,42659.9,53361.7,35.2205,35.2010524590164
"7",2021-05-16 18:03:00,"CT_335",28.55,42675.4,53381.1,35.2349,35.2154524590164
"8",2021-05-16 18:03:30,"CT_335",28.55,42702.6,53415.2,35.2602,35.2407524590164
"9",2021-05-16 18:04:00,"CT_335",28.55,42663.8,53366.6,35.2241,35.2046524590164
"10",2021-05-16 18:04:30,"CT_335",28.55,42663.8,53366.6,35.2241,35.2046524590164
"11",2021-05-16 18:05:00,"CT_335",28.55,42683.2,53390.9,35.2421,35.2226524590164
"12",2021-05-16 18:05:30,"CT_335",28.55,42663.8,53366.6,35.2241,35.2046524590164
"13",2021-05-16 18:06:00,"CT_335",28.53,42663.8,53386.7,35.239,35.2195524590164
"14",2021-05-16 18:06:30,"CT_335",28.53,42656,53376.9,35.2318,35.2123524590164
"15",2021-05-16 18:07:00,"CT_335",28.53,42656,53376.9,35.2318,35.2123524590164
"16",2021-05-16 18:07:30,"CT_335",28.53,42663.8,53386.7,35.239,35.2195524590164
"17",2021-05-16 18:08:00,"CT_335",28.53,42663.8,53386.7,35.239,35.2195524590164
"18",2021-05-16 18:08:30,"CT_335",28.53,42628.9,53343,35.2065,35.1870524590164
"19",2021-05-16 18:09:00,"CT_335",28.53,42628.9,53343,35.2065,35.1870524590164
"20",2021-05-16 18:09:30,"CT_335",28.53,42648.3,53367.3,35.2246,35.2051524590164
"21",2021-05-16 18:10:00,"CT_335",28.53,42663.8,53386.7,35.239,35.2195524590164
"22",2021-05-16 18:10:30,"CT_335",28.52,42702.6,53445.4,35.2827,35.2632524590164
"23",2021-05-16 18:11:00,"CT_335",28.52,42663.8,53396.8,35.2465,35.2270524590164
"24",2021-05-16 18:11:30,"CT_335",28.52,42648.3,53377.3,35.2321,35.2126524590164
"25",2021-05-16 18:12:00,"CT_335",28.52,42648.3,53377.3,35.2321,35.2126524590164
"26",2021-05-16 18:12:30,"CT_335",28.52,42675.4,53411.3,35.2573,35.2378524590164
"27",2021-05-16 18:13:00,"CT_335",28.51,42628.9,53363.1,35.2215,35.2020524590164
"28",2021-05-16 18:13:30,"CT_335",28.52,42640.5,53367.6,35.2248,35.2053524590164
"29",2021-05-16 18:14:00,"CT_335",28.51,42559.4,53276,35.1568,35.1373524590164
"30",2021-05-16 18:14:30,"CT_335",28.52,42656,53387,35.2393,35.2198524590164
"31",2021-05-16 18:15:00,"CT_335",28.51,42659.9,53402,35.2504,35.2309524590164
"32",2021-05-16 18:15:30,"CT_335",28.51,42659.9,53402,35.2504,35.2309524590164
"33",2021-05-16 18:16:00,"CT_335",28.51,42648.3,53387.4,35.2396,35.2201524590164
"34",2021-05-16 18:16:30,"CT_335",28.5,42648.3,53397.5,35.247,35.2275524590164
"35",2021-05-16 18:17:00,"CT_335",28.5,42609.6,53349,35.211,35.1915524590164
"36",2021-05-16 18:17:30,"CT_335",28.51,42656,53397.1,35.2467,35.2272524590164
"37",2021-05-16 18:18:00,"CT_335",28.5,42640.5,53387.7,35.2398,35.2203524590164
"38",2021-05-16 18:18:30,"CT_335",28.5,42632.8,53378,35.2326,35.2131524590164
"39",2021-05-16 18:19:00,"CT_335",28.5,42594.1,53329.5,35.1966,35.1771524590164
"40",2021-05-16 18:19:30,"CT_335",28.49,42621.2,53373.6,35.2293,35.2098524590164
"41",2021-05-16 18:20:00,"CT_335",28.49,42601.9,53349.4,35.2113,35.1918524590164
"42",2021-05-16 18:20:30,"CT_335",28.49,42621.2,53373.6,35.2293,35.2098524590164
"43",2021-05-16 18:21:00,"CT_335",28.49,42621.2,53373.6,35.2293,35.2098524590164
"44",2021-05-16 18:21:30,"CT_335",28.49,42601.9,53349.4,35.2113,35.1918524590164
"45",2021-05-16 18:22:00,"CT_335",28.49,42621.2,53373.6,35.2293,35.2098524590164
"46",2021-05-16 18:22:30,"CT_335",28.47,42594.1,53359.7,35.219,35.1995524590164
"47",2021-05-16 18:23:00,"CT_335",28.47,42567.1,53325.8,35.1938,35.1743524590164
