"","date","Serial","TempInSitu","E_Conductivity","EC_Cal.1","EC_Cal.2","Salinity"
"52",2021-05-13 08:57:20,"CT_738_051321",26.69,0,-591.67232529611,NA,NA
"53",2021-05-13 08:57:30,"CT_738_051321",27.32,0,-591.67232529611,NA,NA
"54",2021-05-13 08:57:40,"CT_738_051321",27.48,0,-591.67232529611,NA,NA
"55",2021-05-13 08:57:50,"CT_738_051321",27.45,0,-591.67232529611,NA,NA
"56",2021-05-13 08:58:00,"CT_738_051321",27.57,0,-591.67232529611,NA,NA
"57",2021-05-13 08:58:10,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"58",2021-05-13 08:58:20,"CT_738_051321",27.83,0,-591.67232529611,NA,NA
"59",2021-05-13 08:58:30,"CT_738_051321",27.91,0,-591.67232529611,NA,NA
"60",2021-05-13 08:58:40,"CT_738_051321",28,0,-591.67232529611,NA,NA
"61",2021-05-13 08:58:50,"CT_738_051321",28.13,0,-591.67232529611,NA,NA
"62",2021-05-13 08:59:00,"CT_738_051321",28.34,0,-591.67232529611,NA,NA
"63",2021-05-13 08:59:10,"CT_738_051321",28.49,0,-591.67232529611,NA,NA
"64",2021-05-13 08:59:20,"CT_738_051321",28.49,0,-591.67232529611,NA,NA
"65",2021-05-13 08:59:30,"CT_738_051321",28.43,0,-591.67232529611,NA,NA
"66",2021-05-13 08:59:40,"CT_738_051321",28.43,0,-591.67232529611,NA,NA
"67",2021-05-13 08:59:50,"CT_738_051321",28.47,0,-591.67232529611,NA,NA
"68",2021-05-13 09:00:00,"CT_738_051321",28.53,0,-591.67232529611,NA,NA
"69",2021-05-13 09:00:10,"CT_738_051321",28.58,0,-591.67232529611,NA,NA
"70",2021-05-13 09:00:20,"CT_738_051321",28.64,0,-591.67232529611,NA,NA
"71",2021-05-13 09:00:30,"CT_738_051321",28.7,0,-591.67232529611,NA,NA
"72",2021-05-13 09:00:40,"CT_738_051321",28.75,0,-591.67232529611,NA,NA
"73",2021-05-13 09:00:50,"CT_738_051321",28.79,0,-591.67232529611,NA,NA
"74",2021-05-13 09:01:00,"CT_738_051321",28.83,0,-591.67232529611,NA,NA
"75",2021-05-13 09:01:10,"CT_738_051321",28.85,0,-591.67232529611,NA,NA
"76",2021-05-13 09:01:20,"CT_738_051321",28.88,0,-591.67232529611,NA,NA
"77",2021-05-13 09:01:30,"CT_738_051321",28.9,0,-591.67232529611,NA,NA
"78",2021-05-13 09:01:40,"CT_738_051321",28.91,0,-591.67232529611,NA,NA
"79",2021-05-13 09:01:50,"CT_738_051321",28.92,0,-591.67232529611,NA,NA
"80",2021-05-13 09:02:00,"CT_738_051321",28.93,0,-591.67232529611,NA,NA
"81",2021-05-13 09:02:10,"CT_738_051321",28.93,0,-591.67232529611,NA,NA
"82",2021-05-13 09:02:20,"CT_738_051321",28.93,0,-591.67232529611,NA,NA
"83",2021-05-13 09:02:30,"CT_738_051321",28.93,0,-591.67232529611,NA,NA
"84",2021-05-13 09:02:40,"CT_738_051321",28.93,0,-591.67232529611,NA,NA
"85",2021-05-13 09:02:50,"CT_738_051321",28.93,0,-591.67232529611,NA,NA
"86",2021-05-13 09:03:00,"CT_738_051321",28.92,0,-591.67232529611,NA,NA
"87",2021-05-13 09:03:10,"CT_738_051321",28.91,0,-591.67232529611,NA,NA
"88",2021-05-13 09:03:20,"CT_738_051321",28.91,0,-591.67232529611,NA,NA
"89",2021-05-13 09:03:30,"CT_738_051321",28.9,0,-591.67232529611,NA,NA
"90",2021-05-13 09:03:40,"CT_738_051321",28.89,0,-591.67232529611,NA,NA
"91",2021-05-13 09:03:50,"CT_738_051321",28.88,0,-591.67232529611,NA,NA
"92",2021-05-13 09:04:00,"CT_738_051321",28.87,0,-591.67232529611,NA,NA
"93",2021-05-13 09:04:10,"CT_738_051321",28.85,0,-591.67232529611,NA,NA
"94",2021-05-13 09:04:20,"CT_738_051321",28.84,0,-591.67232529611,NA,NA
"95",2021-05-13 09:04:30,"CT_738_051321",28.82,0,-591.67232529611,NA,NA
"96",2021-05-13 09:04:40,"CT_738_051321",28.81,0,-591.67232529611,NA,NA
"97",2021-05-13 09:04:50,"CT_738_051321",28.8,0,-591.67232529611,NA,NA
"98",2021-05-13 09:05:00,"CT_738_051321",28.79,0,-591.67232529611,NA,NA
"99",2021-05-13 09:05:10,"CT_738_051321",28.78,0,-591.67232529611,NA,NA
"100",2021-05-13 09:05:20,"CT_738_051321",28.76,0,-591.67232529611,NA,NA
"101",2021-05-13 09:05:30,"CT_738_051321",28.75,0,-591.67232529611,NA,NA
"102",2021-05-13 09:05:40,"CT_738_051321",28.73,0,-591.67232529611,NA,NA
"103",2021-05-13 09:05:50,"CT_738_051321",28.72,0,-591.67232529611,NA,NA
"104",2021-05-13 09:06:00,"CT_738_051321",28.7,0,-591.67232529611,NA,NA
"105",2021-05-13 09:06:10,"CT_738_051321",28.68,0,-591.67232529611,NA,NA
"106",2021-05-13 09:06:20,"CT_738_051321",28.67,0,-591.67232529611,NA,NA
"107",2021-05-13 09:06:30,"CT_738_051321",28.66,0,-591.67232529611,NA,NA
"108",2021-05-13 09:06:40,"CT_738_051321",28.64,0,-591.67232529611,NA,NA
"109",2021-05-13 09:06:50,"CT_738_051321",28.63,0,-591.67232529611,NA,NA
"110",2021-05-13 09:07:00,"CT_738_051321",28.61,0,-591.67232529611,NA,NA
"111",2021-05-13 09:07:10,"CT_738_051321",28.59,0,-591.67232529611,NA,NA
"112",2021-05-13 09:07:20,"CT_738_051321",28.58,0,-591.67232529611,NA,NA
"113",2021-05-13 09:07:30,"CT_738_051321",28.57,0,-591.67232529611,NA,NA
"114",2021-05-13 09:07:40,"CT_738_051321",28.55,0,-591.67232529611,NA,NA
"115",2021-05-13 09:07:50,"CT_738_051321",28.54,0,-591.67232529611,NA,NA
"116",2021-05-13 09:08:00,"CT_738_051321",28.53,0,-591.67232529611,NA,NA
"117",2021-05-13 09:08:10,"CT_738_051321",28.52,0,-591.67232529611,NA,NA
"118",2021-05-13 09:08:20,"CT_738_051321",28.5,0,-591.67232529611,NA,NA
"119",2021-05-13 09:08:30,"CT_738_051321",28.49,0,-591.67232529611,NA,NA
"120",2021-05-13 09:08:40,"CT_738_051321",28.47,0,-591.67232529611,NA,NA
"121",2021-05-13 09:08:50,"CT_738_051321",28.46,0,-591.67232529611,NA,NA
"122",2021-05-13 09:09:00,"CT_738_051321",28.45,0,-591.67232529611,NA,NA
"123",2021-05-13 09:09:10,"CT_738_051321",28.44,0,-591.67232529611,NA,NA
"124",2021-05-13 09:09:20,"CT_738_051321",28.43,0,-591.67232529611,NA,NA
"125",2021-05-13 09:09:30,"CT_738_051321",28.41,0,-591.67232529611,NA,NA
"126",2021-05-13 09:09:40,"CT_738_051321",28.4,0,-591.67232529611,NA,NA
"127",2021-05-13 09:09:50,"CT_738_051321",28.38,0,-591.67232529611,NA,NA
"128",2021-05-13 09:10:00,"CT_738_051321",28.37,0,-591.67232529611,NA,NA
"129",2021-05-13 09:10:10,"CT_738_051321",28.37,0,-591.67232529611,NA,NA
"130",2021-05-13 09:10:20,"CT_738_051321",28.35,0,-591.67232529611,NA,NA
"131",2021-05-13 09:10:30,"CT_738_051321",28.34,0,-591.67232529611,NA,NA
"132",2021-05-13 09:10:40,"CT_738_051321",28.34,0,-591.67232529611,NA,NA
"133",2021-05-13 09:10:50,"CT_738_051321",28.31,0,-591.67232529611,NA,NA
"134",2021-05-13 09:11:00,"CT_738_051321",28.31,0,-591.67232529611,NA,NA
"135",2021-05-13 09:11:10,"CT_738_051321",28.29,0,-591.67232529611,NA,NA
"136",2021-05-13 09:11:20,"CT_738_051321",28.29,0,-591.67232529611,NA,NA
"137",2021-05-13 09:11:30,"CT_738_051321",28.28,0,-591.67232529611,NA,NA
"138",2021-05-13 09:11:40,"CT_738_051321",28.27,0,-591.67232529611,NA,NA
"139",2021-05-13 09:11:50,"CT_738_051321",28.26,0,-591.67232529611,NA,NA
"140",2021-05-13 09:12:00,"CT_738_051321",28.24,0,-591.67232529611,NA,NA
"141",2021-05-13 09:12:10,"CT_738_051321",28.24,0,-591.67232529611,NA,NA
"142",2021-05-13 09:12:20,"CT_738_051321",28.23,0,-591.67232529611,NA,NA
"143",2021-05-13 09:12:30,"CT_738_051321",28.22,0,-591.67232529611,NA,NA
"144",2021-05-13 09:12:40,"CT_738_051321",28.21,0,-591.67232529611,NA,NA
"145",2021-05-13 09:12:50,"CT_738_051321",28.2,0,-591.67232529611,NA,NA
"146",2021-05-13 09:13:00,"CT_738_051321",28.2,0,-591.67232529611,NA,NA
"147",2021-05-13 09:13:10,"CT_738_051321",28.19,0,-591.67232529611,NA,NA
"148",2021-05-13 09:13:20,"CT_738_051321",28.19,0,-591.67232529611,NA,NA
"149",2021-05-13 09:13:30,"CT_738_051321",28.18,0,-591.67232529611,NA,NA
"150",2021-05-13 09:13:40,"CT_738_051321",28.17,0,-591.67232529611,NA,NA
"151",2021-05-13 09:13:50,"CT_738_051321",28.15,0,-591.67232529611,NA,NA
"152",2021-05-13 09:14:00,"CT_738_051321",28.14,0,-591.67232529611,NA,NA
"153",2021-05-13 09:14:10,"CT_738_051321",28.14,0,-591.67232529611,NA,NA
"154",2021-05-13 09:14:20,"CT_738_051321",28.13,0,-591.67232529611,NA,NA
"155",2021-05-13 09:14:30,"CT_738_051321",28.12,0,-591.67232529611,NA,NA
"156",2021-05-13 09:14:40,"CT_738_051321",28.12,0,-591.67232529611,NA,NA
"157",2021-05-13 09:14:50,"CT_738_051321",28.11,0,-591.67232529611,NA,NA
"158",2021-05-13 09:15:00,"CT_738_051321",28.1,0,-591.67232529611,NA,NA
"159",2021-05-13 09:15:10,"CT_738_051321",28.09,0,-591.67232529611,NA,NA
"160",2021-05-13 09:15:20,"CT_738_051321",28.08,0,-591.67232529611,NA,NA
"161",2021-05-13 09:15:30,"CT_738_051321",28.06,0,-591.67232529611,NA,NA
"162",2021-05-13 09:15:40,"CT_738_051321",28.06,0,-591.67232529611,NA,NA
"163",2021-05-13 09:15:50,"CT_738_051321",28.05,0,-591.67232529611,NA,NA
"164",2021-05-13 09:16:00,"CT_738_051321",28.05,0,-591.67232529611,NA,NA
"165",2021-05-13 09:16:10,"CT_738_051321",28.04,0,-591.67232529611,NA,NA
"166",2021-05-13 09:16:20,"CT_738_051321",28.03,0,-591.67232529611,NA,NA
"167",2021-05-13 09:16:30,"CT_738_051321",28.02,0,-591.67232529611,NA,NA
"168",2021-05-13 09:16:40,"CT_738_051321",28.02,0,-591.67232529611,NA,NA
"169",2021-05-13 09:16:50,"CT_738_051321",28.01,0,-591.67232529611,NA,NA
"170",2021-05-13 09:17:00,"CT_738_051321",28,0,-591.67232529611,NA,NA
"171",2021-05-13 09:17:10,"CT_738_051321",28,0,-591.67232529611,NA,NA
"172",2021-05-13 09:17:20,"CT_738_051321",27.99,0,-591.67232529611,NA,NA
"173",2021-05-13 09:17:30,"CT_738_051321",27.99,0,-591.67232529611,NA,NA
"174",2021-05-13 09:17:40,"CT_738_051321",27.97,0,-591.67232529611,NA,NA
"175",2021-05-13 09:17:50,"CT_738_051321",27.97,0,-591.67232529611,NA,NA
"176",2021-05-13 09:18:00,"CT_738_051321",27.96,0,-591.67232529611,NA,NA
"177",2021-05-13 09:18:10,"CT_738_051321",27.95,0,-591.67232529611,NA,NA
"178",2021-05-13 09:18:20,"CT_738_051321",27.95,0,-591.67232529611,NA,NA
"179",2021-05-13 09:18:30,"CT_738_051321",27.94,0,-591.67232529611,NA,NA
"180",2021-05-13 09:18:40,"CT_738_051321",27.94,0,-591.67232529611,NA,NA
"181",2021-05-13 09:18:50,"CT_738_051321",27.93,0,-591.67232529611,NA,NA
"182",2021-05-13 09:19:00,"CT_738_051321",27.92,0,-591.67232529611,NA,NA
"183",2021-05-13 09:19:10,"CT_738_051321",27.92,0,-591.67232529611,NA,NA
"184",2021-05-13 09:19:20,"CT_738_051321",27.91,0,-591.67232529611,NA,NA
"185",2021-05-13 09:19:30,"CT_738_051321",27.91,0,-591.67232529611,NA,NA
"186",2021-05-13 09:19:40,"CT_738_051321",27.89,0,-591.67232529611,NA,NA
"187",2021-05-13 09:19:50,"CT_738_051321",27.89,0,-591.67232529611,NA,NA
"188",2021-05-13 09:20:00,"CT_738_051321",27.88,0,-591.67232529611,NA,NA
"189",2021-05-13 09:20:10,"CT_738_051321",27.88,0,-591.67232529611,NA,NA
"190",2021-05-13 09:20:20,"CT_738_051321",27.87,0,-591.67232529611,NA,NA
"191",2021-05-13 09:20:30,"CT_738_051321",27.87,0,-591.67232529611,NA,NA
"192",2021-05-13 09:20:40,"CT_738_051321",27.87,0,-591.67232529611,NA,NA
"193",2021-05-13 09:20:50,"CT_738_051321",27.86,0,-591.67232529611,NA,NA
"194",2021-05-13 09:21:00,"CT_738_051321",27.86,0,-591.67232529611,NA,NA
"195",2021-05-13 09:21:10,"CT_738_051321",27.85,0,-591.67232529611,NA,NA
"196",2021-05-13 09:21:20,"CT_738_051321",27.85,0,-591.67232529611,NA,NA
"197",2021-05-13 09:21:30,"CT_738_051321",27.84,0,-591.67232529611,NA,NA
"198",2021-05-13 09:21:40,"CT_738_051321",27.84,0,-591.67232529611,NA,NA
"199",2021-05-13 09:21:50,"CT_738_051321",27.84,0,-591.67232529611,NA,NA
"200",2021-05-13 09:22:00,"CT_738_051321",27.83,0,-591.67232529611,NA,NA
"201",2021-05-13 09:22:10,"CT_738_051321",27.83,0,-591.67232529611,NA,NA
"202",2021-05-13 09:22:20,"CT_738_051321",27.83,0,-591.67232529611,NA,NA
"203",2021-05-13 09:22:30,"CT_738_051321",27.83,0,-591.67232529611,NA,NA
"204",2021-05-13 09:22:40,"CT_738_051321",27.82,0,-591.67232529611,NA,NA
"205",2021-05-13 09:22:50,"CT_738_051321",27.82,0,-591.67232529611,NA,NA
"206",2021-05-13 09:23:00,"CT_738_051321",27.8,0,-591.67232529611,NA,NA
"207",2021-05-13 09:23:10,"CT_738_051321",27.8,0,-591.67232529611,NA,NA
"208",2021-05-13 09:23:20,"CT_738_051321",27.8,0,-591.67232529611,NA,NA
"209",2021-05-13 09:23:30,"CT_738_051321",27.8,0,-591.67232529611,NA,NA
"210",2021-05-13 09:23:40,"CT_738_051321",27.79,0,-591.67232529611,NA,NA
"211",2021-05-13 09:23:50,"CT_738_051321",27.79,0,-591.67232529611,NA,NA
"212",2021-05-13 09:24:00,"CT_738_051321",27.79,0,-591.67232529611,NA,NA
"213",2021-05-13 09:24:10,"CT_738_051321",27.79,0,-591.67232529611,NA,NA
"214",2021-05-13 09:24:20,"CT_738_051321",27.78,0,-591.67232529611,NA,NA
"215",2021-05-13 09:24:30,"CT_738_051321",27.78,0,-591.67232529611,NA,NA
"216",2021-05-13 09:24:40,"CT_738_051321",27.78,0,-591.67232529611,NA,NA
"217",2021-05-13 09:24:50,"CT_738_051321",27.78,0,-591.67232529611,NA,NA
"218",2021-05-13 09:25:00,"CT_738_051321",27.77,0,-591.67232529611,NA,NA
"219",2021-05-13 09:25:10,"CT_738_051321",27.77,0,-591.67232529611,NA,NA
"220",2021-05-13 09:25:20,"CT_738_051321",27.77,0,-591.67232529611,NA,NA
"221",2021-05-13 09:25:30,"CT_738_051321",27.77,0,-591.67232529611,NA,NA
"222",2021-05-13 09:25:40,"CT_738_051321",27.76,0,-591.67232529611,NA,NA
"223",2021-05-13 09:25:50,"CT_738_051321",27.76,0,-591.67232529611,NA,NA
"224",2021-05-13 09:26:00,"CT_738_051321",27.76,0,-591.67232529611,NA,NA
"225",2021-05-13 09:26:10,"CT_738_051321",27.76,0,-591.67232529611,NA,NA
"226",2021-05-13 09:26:20,"CT_738_051321",27.76,0,-591.67232529611,NA,NA
"227",2021-05-13 09:26:30,"CT_738_051321",27.75,0,-591.67232529611,NA,NA
"228",2021-05-13 09:26:40,"CT_738_051321",27.75,0,-591.67232529611,NA,NA
"229",2021-05-13 09:26:50,"CT_738_051321",27.75,0,-591.67232529611,NA,NA
"230",2021-05-13 09:27:00,"CT_738_051321",27.75,0,-591.67232529611,NA,NA
"231",2021-05-13 09:27:10,"CT_738_051321",27.74,0,-591.67232529611,NA,NA
"232",2021-05-13 09:27:20,"CT_738_051321",27.74,0,-591.67232529611,NA,NA
"233",2021-05-13 09:27:30,"CT_738_051321",27.74,0,-591.67232529611,NA,NA
"234",2021-05-13 09:27:40,"CT_738_051321",27.74,0,-591.67232529611,NA,NA
"235",2021-05-13 09:27:50,"CT_738_051321",27.74,0,-591.67232529611,NA,NA
"236",2021-05-13 09:28:00,"CT_738_051321",27.74,0,-591.67232529611,NA,NA
"237",2021-05-13 09:28:10,"CT_738_051321",27.73,0,-591.67232529611,NA,NA
"238",2021-05-13 09:28:20,"CT_738_051321",27.73,0,-591.67232529611,NA,NA
"239",2021-05-13 09:28:30,"CT_738_051321",27.73,0,-591.67232529611,NA,NA
"240",2021-05-13 09:28:40,"CT_738_051321",27.73,0,-591.67232529611,NA,NA
"241",2021-05-13 09:28:50,"CT_738_051321",27.73,0,-591.67232529611,NA,NA
"242",2021-05-13 09:29:00,"CT_738_051321",27.71,0,-591.67232529611,NA,NA
"243",2021-05-13 09:29:10,"CT_738_051321",27.71,0,-591.67232529611,NA,NA
"244",2021-05-13 09:29:20,"CT_738_051321",27.71,0,-591.67232529611,NA,NA
"245",2021-05-13 09:29:30,"CT_738_051321",27.71,0,-591.67232529611,NA,NA
"246",2021-05-13 09:29:40,"CT_738_051321",27.71,0,-591.67232529611,NA,NA
"247",2021-05-13 09:29:50,"CT_738_051321",27.71,0,-591.67232529611,NA,NA
"248",2021-05-13 09:30:00,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"249",2021-05-13 09:30:10,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"250",2021-05-13 09:30:20,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"251",2021-05-13 09:30:30,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"252",2021-05-13 09:30:40,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"253",2021-05-13 09:30:50,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"254",2021-05-13 09:31:00,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"255",2021-05-13 09:31:10,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"256",2021-05-13 09:31:20,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"257",2021-05-13 09:31:30,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"258",2021-05-13 09:31:40,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"259",2021-05-13 09:31:50,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"260",2021-05-13 09:32:00,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"261",2021-05-13 09:32:10,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"262",2021-05-13 09:32:20,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"263",2021-05-13 09:32:30,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"264",2021-05-13 09:32:40,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"265",2021-05-13 09:32:50,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"266",2021-05-13 09:33:00,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"267",2021-05-13 09:33:10,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"268",2021-05-13 09:33:20,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"269",2021-05-13 09:33:30,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"270",2021-05-13 09:33:40,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"271",2021-05-13 09:33:50,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"272",2021-05-13 09:34:00,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"273",2021-05-13 09:34:10,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"274",2021-05-13 09:34:20,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"275",2021-05-13 09:34:30,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"276",2021-05-13 09:34:40,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"277",2021-05-13 09:34:50,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"278",2021-05-13 09:35:00,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"279",2021-05-13 09:35:10,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"280",2021-05-13 09:35:20,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"281",2021-05-13 09:35:30,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"282",2021-05-13 09:35:40,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"283",2021-05-13 09:35:50,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"284",2021-05-13 09:36:00,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"285",2021-05-13 09:36:10,"CT_738_051321",27.67,0,-591.67232529611,NA,NA
"286",2021-05-13 09:36:20,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"287",2021-05-13 09:36:30,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"288",2021-05-13 09:36:40,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"289",2021-05-13 09:36:50,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"290",2021-05-13 09:37:00,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"291",2021-05-13 09:37:10,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"292",2021-05-13 09:37:20,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"293",2021-05-13 09:37:30,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"294",2021-05-13 09:37:40,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"295",2021-05-13 09:37:50,"CT_738_051321",27.68,0,-591.67232529611,NA,NA
"296",2021-05-13 09:38:00,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"297",2021-05-13 09:38:10,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"298",2021-05-13 09:38:20,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"299",2021-05-13 09:38:30,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"300",2021-05-13 09:38:40,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"301",2021-05-13 09:38:50,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"302",2021-05-13 09:39:00,"CT_738_051321",27.69,0,-591.67232529611,NA,NA
"303",2021-05-13 09:39:10,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"304",2021-05-13 09:39:20,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"305",2021-05-13 09:39:30,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"306",2021-05-13 09:39:40,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"307",2021-05-13 09:39:50,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"308",2021-05-13 09:40:00,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
"309",2021-05-13 09:40:10,"CT_738_051321",27.7,0,-591.67232529611,NA,NA
