Serial Number:20555870 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-31 13:44:00,26.64,160, , , , , 
2022-03-31 13:46:00,26.38,360, , , , , 
2022-03-31 13:48:00,26.42,361, , , , , 
2022-03-31 13:50:00,26.47,336, , , , , 
2022-03-31 13:52:00,26.51,354, , , , , 
2022-03-31 13:54:00,26.60,343, , , , , 
2022-03-31 13:56:00,26.64,370, , , , , 
2022-03-31 13:58:00,26.72,357, , , , , 
2022-03-31 14:00:00,26.90,343, , , , , 
2022-03-31 14:02:00,27.02,218, , , , , 
2022-03-31 14:04:00,27.11,350, , , , , 
2022-03-31 14:06:00,27.07,349, , , , , 
2022-03-31 14:08:00,27.02,351, , , , , 
2022-03-31 14:10:00,27.07,352, , , , , 
2022-03-31 14:12:00,27.07,361, , , , , 
2022-03-31 14:14:00,27.15,347, , , , , 
2022-03-31 14:16:00,27.20,335, , , , , 
2022-03-31 14:18:00,27.24,335, , , , , 
2022-03-31 14:20:00,27.28,356, , , , , 
2022-03-31 14:22:00,27.32,340, , , , , 
2022-03-31 14:24:00,27.32,334, , , , , 
2022-03-31 14:26:00,27.32,340, , , , , 
2022-03-31 14:28:00,27.41,353, , , , , 
2022-03-31 14:30:00,27.54,315, , , , , 
2022-03-31 14:32:00,27.58,317, , , , , 
2022-03-31 14:34:00,27.63,281, , , , , 
2022-03-31 14:36:00,27.71,357, , , , , 
2022-03-31 14:38:00,27.67,370, , , , , 
2022-03-31 14:40:00,27.67,358, , , , , 
2022-03-31 14:42:00,27.71,368, , , , , 
2022-03-31 14:44:00,27.71,361, , , , , 
2022-03-31 14:46:00,27.67,365, , , , , 
2022-03-31 14:48:00,27.75,360, , , , , 
2022-03-31 14:50:00,27.88,370, , , , , 
2022-03-31 14:52:00,27.84,334, , , , , 
2022-03-31 14:54:00,28.01,356, , , , , 
2022-03-31 14:56:00,28.05,364, , , , , 
2022-03-31 14:58:00,28.01,332, , , , , 
2022-03-31 15:00:00,27.97,306, , , , , 
2022-03-31 15:02:00,28.01,342, , , , , 
2022-03-31 15:04:00,27.97,344, , , , , 
2022-03-31 15:06:00,28.01,325, , , , , 
2022-03-31 15:08:00,27.97,250, , , , , 
2022-03-31 15:10:00,28.10,226, , , , , 
2022-03-31 15:12:00,29.13,"2,095", , , , , 
2022-03-31 15:14:00,31.27,"1,356", , , , , 
2022-03-31 15:16:00,31.49,"10,068", , , , , 
2022-03-31 15:18:00,31.74,"10,604", , , , , 
2022-03-31 15:20:00,32.34,"11,218", , , , , 
2022-03-31 15:22:00,32.82,"38,492", , , , , 
2022-03-31 15:24:00,32.86,"30,269", , , , , 
2022-03-31 15:26:00,32.69,"43,254", , , , , 
2022-03-31 15:28:00,32.64,"14,459", , , , , 
2022-03-31 15:30:00,32.22,"14,182", , , , , 
2022-03-31 15:32:00,32.90,"37,714", , , , , 
2022-03-31 15:34:00,32.90,"27,576", , , , , 
2022-03-31 15:36:00,32.90,"25,364", , , , , 
2022-03-31 15:38:00,32.82,"26,921", , , , , 
2022-03-31 15:40:00,32.82,"24,996", , , , , 
2022-03-31 15:42:00,32.90,"31,119", , , , , 
2022-03-31 15:44:00,32.86,"42,701", , , , , 
2022-03-31 15:46:00,32.82,"30,822", , , , , 
2022-03-31 15:48:00,32.77,"35,052", , , , , 
2022-03-31 15:50:00,32.73,"27,054", , , , , 
2022-03-31 15:52:00,32.73,"26,993", , , , , 
2022-03-31 15:54:00,32.69,"33,700", , , , , 
2022-03-31 15:56:00,32.73,"26,696", , , , , 
2022-03-31 15:58:00,32.77,"30,065", , , , , 
2022-03-31 16:00:00,32.69,"39,885", , , , , 
2022-03-31 16:02:00,32.60,"35,103", , , , , 
2022-03-31 16:04:00,32.56,"30,310", , , , , 
2022-03-31 16:06:00,32.56,"28,785", , , , , 
2022-03-31 16:08:00,32.56,"24,023", , , , , 
2022-03-31 16:10:00,32.60,"28,580", , , , , 
2022-03-31 16:12:00,32.52,"22,467", , , , , 
2022-03-31 16:14:00,32.56,"29,880", , , , , 
2022-03-31 16:16:00,32.60,"28,119", , , , , 
2022-03-31 16:18:00,32.56,"30,638", , , , , 
2022-03-31 16:20:00,32.52,"27,873", , , , , 
2022-03-31 16:22:00,32.52,"26,327", , , , , 
2022-03-31 16:24:00,32.47,"21,228", , , , , 
2022-03-31 16:26:00,32.43,"24,627", , , , , 
2022-03-31 16:28:00,32.34,"20,972", , , , , 
2022-03-31 16:30:00,32.30,"21,740", , , , , 
2022-03-31 16:32:00,32.04,"11,756", , , , , 
2022-03-31 16:34:00,31.96,"12,442", , , , , 
2022-03-31 16:36:00,32.04,"17,004", , , , , 
2022-03-31 16:38:00,32.04,"13,281", , , , , 
2022-03-31 16:40:00,32.00,"16,338", , , , , 
2022-03-31 16:42:00,32.00,"15,677", , , , , 
2022-03-31 16:44:00,31.92,"14,751", , , , , 
2022-03-31 16:46:00,31.87,"16,763", , , , , 
2022-03-31 16:48:00,31.87,"15,672", , , , , 
2022-03-31 16:50:00,31.87,"15,708", , , , , 
2022-03-31 16:52:00,31.87,"22,641", , , , , 
2022-03-31 16:54:00,31.79,"12,027", , , , , 
2022-03-31 16:56:00,31.79,"11,484", , , , , 
2022-03-31 16:58:00,31.70,"13,763", , , , , 
2022-03-31 17:00:00,31.66,"10,401", , , , , 
2022-03-31 17:02:00,31.57,"10,294", , , , , 
2022-03-31 17:04:00,31.53,"9,096", , , , , 
2022-03-31 17:06:00,31.44,"10,253", , , , , 
2022-03-31 17:08:00,31.36,"8,330", , , , , 
2022-03-31 17:10:00,31.31,"7,903", , , , , 
2022-03-31 17:12:00,31.23,"6,533", , , , , 
2022-03-31 17:14:00,31.23,"6,464", , , , , 
2022-03-31 17:16:00,31.14,"6,300", , , , , 
2022-03-31 17:18:00,31.06,"5,949", , , , , 
2022-03-31 17:20:00,30.93,"6,070", , , , , 
2022-03-31 17:22:00,30.80,"6,100", , , , , 
2022-03-31 17:24:00,30.76,"5,522", , , , , 
2022-03-31 17:26:00,30.67,"4,586", , , , , 
2022-03-31 17:28:00,30.54,"4,742", , , , , 
2022-03-31 17:30:00,30.54,"4,506", , , , , 
2022-03-31 17:32:00,30.54,"4,097", , , , , 
2022-03-31 17:34:00,30.46,"4,494", , , , , 
2022-03-31 17:36:00,30.41,"3,913", , , , , 
2022-03-31 17:38:00,30.37,"3,379", , , , , 
2022-03-31 17:40:00,30.28,"2,494", , , , , 
2022-03-31 17:42:00,30.28,"2,182", , , , , 
2022-03-31 17:44:00,30.24,"1,839", , , , , 
2022-03-31 17:46:00,30.28,"1,795", , , , , 
2022-03-31 17:48:00,30.33,"1,827", , , , , 
2022-03-31 17:50:00,30.24,"1,300", , , , , 
2022-03-31 17:52:00,30.24,"1,156", , , , , 
2022-03-31 17:54:00,30.16,"1,007", , , , , 
2022-03-31 17:56:00,30.03,888, , , , , 
2022-03-31 17:58:00,29.94,702, , , , , 
2022-03-31 18:00:00,29.90,546, , , , , 
2022-03-31 18:02:00,29.98,385, , , , , 
2022-03-31 18:04:00,29.98,268, , , , , 
2022-03-31 18:06:00,29.94,240, , , , , 
2022-03-31 18:08:00,29.90,196, , , , , 
2022-03-31 18:10:00,29.94,150, , , , , 
2022-03-31 18:12:00,29.81,96, , , , , 
2022-03-31 18:14:00,29.81,66, , , , , 
2022-03-31 18:16:00,29.73,43, , , , , 
2022-03-31 18:18:00,29.73,26, , , , , 
2022-03-31 18:20:00,29.68,16, , , , , 
2022-03-31 18:22:00,29.73,11, , , , , 
2022-03-31 18:24:00,29.81,7, , , , , 
2022-03-31 18:26:00,29.77,4, , , , , 
2022-03-31 18:28:00,29.73,2, , , , , 
2022-03-31 18:30:00,29.77,1, , , , , 
2022-03-31 18:32:00,29.73,1, , , , , 
2022-03-31 18:34:00,29.77,0, , , , , 
2022-03-31 18:36:00,29.77,0, , , , , 
2022-03-31 18:38:00,29.73,0, , , , , 
2022-03-31 18:40:00,29.73,0, , , , , 
2022-03-31 18:42:00,29.77,0, , , , , 
2022-03-31 18:44:00,29.73,0, , , , , 
2022-03-31 18:46:00,29.73,0, , , , , 
2022-03-31 18:48:00,29.68,0, , , , , 
2022-03-31 18:50:00,29.77,0, , , , , 
2022-03-31 18:52:00,29.73,0, , , , , 
2022-03-31 18:54:00,29.73,0, , , , , 
2022-03-31 18:56:00,29.77,0, , , , , 
