"Plot Title: CT_348_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739348, SEN S/N: 20739348)","Temp, °F (LGR S/N: 20739348, SEN S/N: 20739348)"
1,03/18/22 07:00:00 AM,33311.0,79.68
2,03/18/22 07:20:00 AM,33229.4,79.63
3,03/18/22 07:40:00 AM,33264.8,79.72
4,03/18/22 08:00:00 AM,38519.6,82.11
5,03/18/22 08:20:00 AM,38542.6,82.18
6,03/18/22 08:40:00 AM,38104.9,82.51
7,03/18/22 09:00:00 AM,38227.2,82.87
8,03/18/22 09:20:00 AM,38100.4,82.94
9,03/18/22 09:40:00 AM,38181.8,83.28
10,03/18/22 10:00:00 AM,38510.4,83.55
11,03/18/22 10:20:00 AM,38630.2,83.82
12,03/18/22 10:40:00 AM,38694.9,84.13
13,03/18/22 11:00:00 AM,38584.0,84.27
14,03/18/22 11:20:00 AM,38556.4,84.43
15,03/18/22 11:40:00 AM,38923.1,84.61
16,03/18/22 12:00:00 PM,38969.9,84.61
17,03/18/22 12:20:00 PM,38998.1,84.63
18,03/18/22 12:40:00 PM,38960.6,84.70
19,03/18/22 01:00:00 PM,38946.5,84.65
20,03/18/22 01:20:00 PM,38923.1,84.76
21,03/18/22 01:40:00 PM,38993.4,84.92
22,03/18/22 02:00:00 PM,38993.4,85.15
23,03/18/22 02:20:00 PM,38998.1,85.33
24,03/18/22 02:40:00 PM,38969.9,85.39
25,03/18/22 03:00:00 PM,39026.3,85.46
26,03/18/22 03:20:00 PM,38951.2,85.57
27,03/18/22 03:40:00 PM,38993.4,85.69
28,03/18/22 04:00:00 PM,38951.2,85.89
29,03/18/22 04:20:00 PM,38885.7,85.84
30,03/18/22 04:40:00 PM,38825.0,85.84
31,03/18/22 05:00:00 PM,38708.9,85.98
32,03/18/22 05:20:00 PM,38602.5,85.84
33,03/18/22 05:40:00 PM,38588.6,85.78
34,03/18/22 06:00:00 PM,38565.6,85.57
35,03/18/22 06:20:00 PM,38496.6,85.48
36,03/18/22 06:40:00 PM,38519.6,85.39
37,03/18/22 07:00:00 PM,38551.8,85.30
38,03/18/22 07:20:00 PM,38446.1,85.15
39,03/18/22 07:40:00 PM,38547.2,85.12
40,03/18/22 08:00:00 PM,38487.4,84.97
41,03/18/22 08:20:00 PM,38482.8,84.92
42,03/18/22 08:40:00 PM,38487.4,84.81
43,03/18/22 09:00:00 PM,38372.9,84.72
44,03/18/22 09:20:00 PM,38414.0,84.65
45,03/18/22 09:40:00 PM,38340.9,84.56
46,03/18/22 10:00:00 PM,38354.6,84.54
47,03/18/22 10:20:00 PM,38309.0,84.45
48,03/18/22 10:40:00 PM,38432.4,84.42
49,03/18/22 11:00:00 PM,38459.9,84.47
50,03/18/22 11:20:00 PM,38482.8,84.51
51,03/18/22 11:40:00 PM,38473.6,84.45
52,03/19/22 12:00:00 AM,38501.2,84.42
53,03/19/22 12:20:00 AM,38473.6,84.34
54,03/19/22 12:40:00 AM,38496.6,84.25
55,03/19/22 01:00:00 AM,38441.5,84.16
56,03/19/22 01:20:00 AM,38459.9,84.11
57,03/19/22 01:40:00 AM,38427.8,84.06
58,03/19/22 02:00:00 AM,38400.3,84.00
59,03/19/22 02:20:00 AM,38382.0,83.97
60,03/19/22 02:40:00 AM,38386.6,83.95
61,03/19/22 03:00:00 AM,38395.7,83.89
62,03/19/22 03:20:00 AM,38363.8,83.80
63,03/19/22 03:40:00 AM,38345.5,83.73
64,03/19/22 04:00:00 AM,38322.7,83.70
65,03/19/22 04:20:00 AM,38359.2,83.62
66,03/19/22 04:40:00 AM,38318.1,83.53
67,03/19/22 05:00:00 AM,38277.2,83.44
68,03/19/22 05:20:00 AM,38245.3,83.41
69,03/19/22 05:40:00 AM,38236.2,83.30
70,03/19/22 06:00:00 AM,38145.6,83.14
71,03/19/22 06:20:00 AM,38086.9,83.05
72,03/19/22 06:40:00 AM,38032.8,82.94
73,03/19/22 07:00:00 AM,37965.4,82.92
74,03/19/22 07:20:00 AM,37938.5,82.94
75,03/19/22 07:40:00 AM,37578.5,83.05
76,03/19/22 08:00:00 AM,38014.8,83.19
77,03/19/22 08:20:00 AM,38014.8,83.35
78,03/19/22 08:40:00 AM,38037.3,83.62
79,03/19/22 09:00:00 AM,38082.4,83.80
80,03/19/22 09:20:00 AM,38254.4,84.06
81,03/19/22 09:40:00 AM,38286.3,84.15
82,03/19/22 10:00:00 AM,38277.2,84.36
83,03/19/22 10:20:00 AM,38354.6,84.34
84,03/19/22 10:40:00 AM,38295.4,84.47
85,03/19/22 11:00:00 AM,38313.6,84.56
86,03/19/22 11:20:00 AM,38350.1,84.65
87,03/19/22 11:40:00 AM,38299.9,84.85
88,03/19/22 12:00:00 PM,38409.5,85.06
89,03/19/22 12:20:00 PM,38290.8,85.12
