"Plot Title: CT_325_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739325, SEN S/N: 20739325)","Temp, °F (LGR S/N: 20739325, SEN S/N: 20739325)"
1,03/18/22 07:00:00 AM,32856.9,80.83
2,03/18/22 07:20:00 AM,32804.2,81.48
3,03/18/22 07:40:00 AM,32798.7,81.54
4,03/18/22 08:00:00 AM,36919.9,83.41
5,03/18/22 08:20:00 AM,37164.9,83.84
6,03/18/22 08:40:00 AM,36654.0,84.13
7,03/18/22 09:00:00 AM,36764.1,84.45
8,03/18/22 09:20:00 AM,36729.6,84.38
9,03/18/22 09:40:00 AM,36691.8,83.91
10,03/18/22 10:00:00 AM,36867.8,85.17
11,03/18/22 10:20:00 AM,36899.1,84.79
12,03/18/22 10:40:00 AM,37045.5,84.90
13,03/18/22 11:00:00 AM,37003.6,85.91
14,03/18/22 11:20:00 AM,36951.3,86.20
15,03/18/22 11:40:00 AM,36913.0,86.29
16,03/18/22 12:00:00 PM,36850.5,86.31
17,03/18/22 12:20:00 PM,36847.0,86.34
18,03/18/22 12:40:00 PM,36822.8,86.40
19,03/18/22 01:00:00 PM,36843.6,86.40
20,03/18/22 01:20:00 PM,36781.3,86.49
21,03/18/22 01:40:00 PM,36784.8,86.68
22,03/18/22 02:00:00 PM,36798.6,86.92
23,03/18/22 02:20:00 PM,36795.1,87.10
24,03/18/22 02:40:00 PM,36826.3,87.12
25,03/18/22 03:00:00 PM,36767.5,87.21
26,03/18/22 03:20:00 PM,36788.2,87.40
27,03/18/22 03:40:00 PM,36819.3,87.48
28,03/18/22 04:00:00 PM,36788.2,87.49
29,03/18/22 04:20:00 PM,36840.1,87.53
30,03/18/22 04:40:00 PM,36791.7,87.62
31,03/18/22 05:00:00 PM,36698.6,87.58
32,03/18/22 05:20:00 PM,36708.9,87.58
33,03/18/22 05:40:00 PM,36753.7,87.49
34,03/18/22 06:00:00 PM,36664.3,87.39
35,03/18/22 06:20:00 PM,36588.9,87.17
36,03/18/22 06:40:00 PM,36688.3,87.17
37,03/18/22 07:00:00 PM,36660.8,86.99
38,03/18/22 07:20:00 PM,36695.2,86.97
39,03/18/22 07:40:00 PM,36650.5,86.79
40,03/18/22 08:00:00 PM,36650.5,86.68
41,03/18/22 08:20:00 PM,36715.8,86.70
42,03/18/22 08:40:00 PM,36633.4,86.59
43,03/18/22 09:00:00 PM,36729.6,86.59
44,03/18/22 09:20:00 PM,36623.1,86.43
45,03/18/22 09:40:00 PM,36616.3,86.43
46,03/18/22 10:00:00 PM,36650.5,86.40
47,03/18/22 10:20:00 PM,36647.1,86.29
48,03/18/22 10:40:00 PM,36736.5,86.27
