"Plot Title: CT_332_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739332, SEN S/N: 20739332)","Temp, °C (LGR S/N: 20739332, SEN S/N: 20739332)"
1,08/11/21 04:20:00 PM,401.7,31.97
2,08/11/21 04:40:00 PM,41269.6,27.76
3,08/11/21 05:00:00 PM,2057.7,27.81
4,08/11/21 05:20:00 PM,41456.6,27.90
5,08/11/21 05:40:00 PM,41394.1,27.84
6,08/11/21 06:00:00 PM,41362.9,27.80
7,08/11/21 06:20:00 PM,41412.0,27.77
8,08/11/21 06:40:00 PM,41354.0,27.75
9,08/11/21 07:00:00 PM,41327.3,27.72
10,08/11/21 07:20:00 PM,41331.8,27.69
11,08/11/21 07:40:00 PM,41296.2,27.65
12,08/11/21 08:00:00 PM,41287.3,27.61
13,08/11/21 08:20:00 PM,41287.3,27.56
14,08/11/21 08:40:00 PM,41234.1,27.53
15,08/11/21 09:00:00 PM,41269.6,27.52
16,08/11/21 09:20:00 PM,41234.1,27.50
17,08/11/21 09:40:00 PM,41251.8,27.47
18,08/11/21 10:00:00 PM,41247.4,27.47
19,08/11/21 10:20:00 PM,41269.6,27.45
20,08/11/21 10:40:00 PM,41216.4,27.41
21,08/11/21 11:00:00 PM,41234.1,27.38
22,08/11/21 11:20:00 PM,41176.6,27.35
23,08/11/21 11:40:00 PM,41150.1,27.30
24,08/12/21 12:00:00 AM,41128.0,27.26
25,08/12/21 12:20:00 AM,41163.3,27.21
26,08/12/21 12:40:00 AM,41114.8,27.16
27,08/12/21 01:00:00 AM,41128.0,27.13
28,08/12/21 01:20:00 AM,41150.1,27.11
29,08/12/21 01:40:00 AM,41088.3,27.07
30,08/12/21 02:00:00 AM,41088.3,27.04
31,08/12/21 02:20:00 AM,41110.4,27.02
32,08/12/21 02:40:00 AM,41106.0,26.99
33,08/12/21 03:00:00 AM,41070.7,26.98
34,08/12/21 03:20:00 AM,41075.1,26.96
35,08/12/21 03:40:00 AM,41075.1,26.97
36,08/12/21 04:00:00 AM,41048.7,26.94
37,08/12/21 04:20:00 AM,41057.5,26.94
38,08/12/21 04:40:00 AM,41057.5,26.93
39,08/12/21 05:00:00 AM,41075.1,26.92
40,08/12/21 05:20:00 AM,41044.3,26.89
41,08/12/21 05:40:00 AM,41031.2,26.87
42,08/12/21 06:00:00 AM,40991.6,26.84
