"Plot Title: CT_330_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739330, SEN S/N: 20739330)","Temp, °F (LGR S/N: 20739330, SEN S/N: 20739330)"
1,03/18/22 07:00:00 AM,32308.1,81.27
2,03/18/22 07:20:00 AM,32400.5,81.54
3,03/18/22 07:40:00 AM,32383.9,81.45
4,03/18/22 08:00:00 AM,35969.3,83.84
5,03/18/22 08:20:00 AM,36154.2,83.79
6,03/18/22 08:40:00 AM,36264.2,84.07
7,03/18/22 09:00:00 AM,36354.8,84.36
8,03/18/22 09:20:00 AM,36332.1,84.42
9,03/18/22 09:40:00 AM,36298.1,84.74
10,03/18/22 10:00:00 AM,36454.3,85.01
11,03/18/22 10:20:00 AM,36468.5,85.37
12,03/18/22 10:40:00 AM,36502.8,85.62
13,03/18/22 11:00:00 AM,36562.8,85.95
14,03/18/22 11:20:00 AM,36571.4,86.32
15,03/18/22 11:40:00 AM,36522.8,86.36
16,03/18/22 12:00:00 PM,36525.6,86.36
17,03/18/22 12:20:00 PM,36468.5,86.38
18,03/18/22 12:40:00 PM,36403.1,86.45
19,03/18/22 01:00:00 PM,36388.8,86.45
20,03/18/22 01:20:00 PM,36411.6,86.56
21,03/18/22 01:40:00 PM,36394.5,86.79
22,03/18/22 02:00:00 PM,36394.5,87.12
23,03/18/22 02:20:00 PM,36391.7,87.31
24,03/18/22 02:40:00 PM,36420.1,87.48
25,03/18/22 03:00:00 PM,36403.1,87.62
26,03/18/22 03:20:00 PM,36437.2,87.67
27,03/18/22 03:40:00 PM,36454.3,87.69
28,03/18/22 04:00:00 PM,36425.8,87.78
29,03/18/22 04:20:00 PM,36292.4,87.82
30,03/18/22 04:40:00 PM,36303.8,87.82
31,03/18/22 05:00:00 PM,36278.3,87.82
32,03/18/22 05:20:00 PM,36289.6,87.78
33,03/18/22 05:40:00 PM,36269.8,87.69
34,03/18/22 06:00:00 PM,36238.7,87.58
35,03/18/22 06:20:00 PM,36267.0,87.42
36,03/18/22 06:40:00 PM,36255.7,87.33
37,03/18/22 07:00:00 PM,36244.4,87.22
38,03/18/22 07:20:00 PM,36221.8,87.08
39,03/18/22 07:40:00 PM,36255.7,86.99
40,03/18/22 08:00:00 PM,36252.9,86.86
41,03/18/22 08:20:00 PM,36241.6,86.83
42,03/18/22 08:40:00 PM,36196.4,86.70
43,03/18/22 09:00:00 PM,36190.8,86.61
44,03/18/22 09:20:00 PM,36241.6,86.52
45,03/18/22 09:40:00 PM,36219.0,86.45
46,03/18/22 10:00:00 PM,36185.2,86.34
47,03/18/22 10:20:00 PM,36176.7,86.23
48,03/18/22 10:40:00 PM,36179.5,86.13
49,03/18/22 11:00:00 PM,36213.4,86.11
50,03/18/22 11:20:00 PM,36207.7,86.11
51,03/18/22 11:40:00 PM,36182.4,86.11
52,03/19/22 12:00:00 AM,36213.4,86.07
53,03/19/22 12:20:00 AM,36033.6,86.04
54,03/19/22 12:40:00 AM,36227.5,86.02
55,03/19/22 01:00:00 AM,36162.7,86.02
56,03/19/22 01:20:00 AM,36193.6,85.98
57,03/19/22 01:40:00 AM,36221.8,85.93
58,03/19/22 02:00:00 AM,36188.0,85.89
59,03/19/22 02:20:00 AM,36244.4,85.77
60,03/19/22 02:40:00 AM,36109.3,85.66
61,03/19/22 03:00:00 AM,36140.2,85.57
62,03/19/22 03:20:00 AM,36109.3,85.53
63,03/19/22 03:40:00 AM,36157.0,85.46
64,03/19/22 04:00:00 AM,36159.8,85.41
65,03/19/22 04:20:00 AM,36131.7,85.30
66,03/19/22 04:40:00 AM,36145.8,85.19
67,03/19/22 05:00:00 AM,36117.7,85.10
68,03/19/22 05:20:00 AM,36114.9,85.03
69,03/19/22 05:40:00 AM,36126.1,84.88
70,03/19/22 06:00:00 AM,36106.4,84.78
71,03/19/22 06:20:00 AM,36084.0,84.74
72,03/19/22 06:40:00 AM,36056.0,84.67
73,03/19/22 07:00:00 AM,36016.8,84.60
74,03/19/22 07:20:00 AM,36042.0,84.63
75,03/19/22 07:40:00 AM,36019.6,84.74
76,03/19/22 08:00:00 AM,36078.4,84.85
