"Plot Title: CT_334_052421"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739334, SEN S/N: 20739334)","Temp, °C (LGR S/N: 20739334, SEN S/N: 20739334)","Specific Conductance, μS/cm (LGR S/N: 20739334)","Salinity, ppt (LGR S/N: 20739334)"
1,05/23/21 10:44:00 PM,0.0,22.95,0.0,0.0123
2,05/23/21 10:44:30 PM,0.0,22.95,0.0,0.0123
3,05/23/21 10:45:00 PM,0.0,22.98,0.0,0.0123
4,05/23/21 10:45:30 PM,0.0,22.99,0.0,0.0123
5,05/23/21 10:46:00 PM,0.0,23.00,0.0,0.0123
6,05/23/21 10:46:30 PM,0.0,22.99,0.0,0.0123
7,05/23/21 10:47:00 PM,0.0,23.03,0.0,0.0123
8,05/23/21 10:47:30 PM,0.0,23.02,0.0,0.0123
9,05/23/21 10:48:00 PM,0.0,23.02,0.0,0.0123
10,05/23/21 10:48:30 PM,0.0,23.00,0.0,0.0123
11,05/23/21 10:49:00 PM,0.0,22.99,0.0,0.0123
12,05/23/21 10:49:30 PM,0.0,22.99,0.0,0.0123
13,05/23/21 10:50:00 PM,0.0,22.98,0.0,0.0123
14,05/23/21 10:50:30 PM,0.0,22.97,0.0,0.0123
15,05/23/21 10:51:00 PM,0.0,22.97,0.0,0.0123
16,05/23/21 10:51:30 PM,0.0,22.97,0.0,0.0123
17,05/23/21 10:52:00 PM,0.0,22.97,0.0,0.0123
18,05/23/21 10:52:30 PM,0.0,22.95,0.0,0.0123
19,05/23/21 10:53:00 PM,0.0,22.94,0.0,0.0123
20,05/23/21 10:53:30 PM,0.0,22.94,0.0,0.0123
21,05/23/21 10:54:00 PM,0.0,22.94,0.0,0.0123
22,05/23/21 10:54:30 PM,0.0,22.93,0.0,0.0123
23,05/23/21 10:55:00 PM,0.0,22.93,0.0,0.0123
24,05/23/21 10:55:30 PM,0.0,22.92,0.0,0.0123
25,05/23/21 10:56:00 PM,0.0,22.92,0.0,0.0123
26,05/23/21 10:56:30 PM,0.0,22.90,0.0,0.0123
27,05/23/21 10:57:00 PM,0.0,22.89,0.0,0.0123
28,05/23/21 10:57:30 PM,0.0,22.89,0.0,0.0123
29,05/23/21 10:58:00 PM,0.0,22.88,0.0,0.0123
30,05/23/21 10:58:30 PM,0.0,22.86,0.0,0.0123
31,05/23/21 10:59:00 PM,0.0,22.86,0.0,0.0123
32,05/23/21 10:59:30 PM,0.0,22.85,0.0,0.0123
33,05/23/21 11:00:00 PM,0.0,22.85,0.0,0.0123
34,05/23/21 11:00:30 PM,0.0,22.84,0.0,0.0123
35,05/23/21 11:01:00 PM,0.0,22.83,0.0,0.0123
36,05/23/21 11:01:30 PM,0.0,22.83,0.0,0.0123
37,05/23/21 11:02:00 PM,0.0,22.81,0.0,0.0123
38,05/23/21 11:02:30 PM,0.0,22.80,0.0,0.0123
39,05/23/21 11:03:00 PM,0.0,22.80,0.0,0.0123
40,05/23/21 11:03:30 PM,0.0,22.80,0.0,0.0123
41,05/23/21 11:04:00 PM,0.0,22.79,0.0,0.0123
42,05/23/21 11:04:30 PM,0.0,22.78,0.0,0.0123
43,05/23/21 11:05:00 PM,0.0,22.76,0.0,0.0123
44,05/23/21 11:05:30 PM,0.0,22.76,0.0,0.0123
45,05/23/21 11:06:00 PM,0.0,22.75,0.0,0.0123
46,05/23/21 11:06:30 PM,0.0,22.75,0.0,0.0123
47,05/23/21 11:07:00 PM,0.0,22.74,0.0,0.0123
48,05/23/21 11:07:30 PM,0.0,22.73,0.0,0.0123
49,05/23/21 11:08:00 PM,0.0,22.73,0.0,0.0123
50,05/23/21 11:08:30 PM,0.0,22.71,0.0,0.0123
51,05/23/21 11:09:00 PM,0.0,22.71,0.0,0.0123
52,05/23/21 11:09:30 PM,0.0,22.70,0.0,0.0123
53,05/23/21 11:10:00 PM,0.0,22.69,0.0,0.0123
54,05/23/21 11:10:30 PM,0.0,22.69,0.0,0.0123
55,05/23/21 11:11:00 PM,0.0,22.68,0.0,0.0123
56,05/23/21 11:11:30 PM,0.0,22.66,0.0,0.0123
57,05/23/21 11:12:00 PM,0.0,22.66,0.0,0.0123
58,05/23/21 11:12:30 PM,0.0,22.65,0.0,0.0123
59,05/23/21 11:13:00 PM,0.0,22.65,0.0,0.0123
60,05/23/21 11:13:30 PM,0.0,22.64,0.0,0.0123
61,05/23/21 11:14:00 PM,0.0,22.63,0.0,0.0123
62,05/23/21 11:14:30 PM,0.0,22.63,0.0,0.0123
63,05/23/21 11:15:00 PM,0.0,22.61,0.0,0.0123
64,05/23/21 11:15:30 PM,0.0,22.61,0.0,0.0123
65,05/23/21 11:16:00 PM,0.0,22.60,0.0,0.0123
66,05/23/21 11:16:30 PM,0.0,22.60,0.0,0.0123
67,05/23/21 11:17:00 PM,0.0,22.59,0.0,0.0123
68,05/23/21 11:17:30 PM,0.0,22.57,0.0,0.0123
69,05/23/21 11:18:00 PM,0.0,22.56,0.0,0.0123
70,05/23/21 11:18:30 PM,0.0,22.55,0.0,0.0123
71,05/23/21 11:19:00 PM,0.0,22.55,0.0,0.0123
72,05/23/21 11:19:30 PM,0.0,22.54,0.0,0.0123
73,05/23/21 11:20:00 PM,0.0,22.52,0.0,0.0123
74,05/23/21 11:20:30 PM,0.0,22.52,0.0,0.0123
75,05/23/21 11:21:00 PM,0.0,22.51,0.0,0.0123
76,05/23/21 11:21:30 PM,0.0,22.50,0.0,0.0123
77,05/23/21 11:22:00 PM,0.0,22.50,0.0,0.0123
78,05/23/21 11:22:30 PM,0.0,22.49,0.0,0.0123
79,05/23/21 11:23:00 PM,0.0,22.49,0.0,0.0123
80,05/23/21 11:23:30 PM,0.0,22.49,0.0,0.0123
81,05/23/21 11:24:00 PM,0.0,22.47,0.0,0.0123
82,05/23/21 11:24:30 PM,0.0,22.46,0.0,0.0123
83,05/23/21 11:25:00 PM,0.0,22.46,0.0,0.0123
84,05/23/21 11:25:30 PM,0.0,22.45,0.0,0.0123
85,05/23/21 11:26:00 PM,0.0,22.45,0.0,0.0123
