date,PAR,Temperature
2022-04-04T13:41:31Z,1307.33016,29.884
2022-04-04T13:43:31Z,1184.8448,29.884
2022-04-04T13:45:31Z,869.96252,29.9
2022-04-04T13:47:31Z,1209.16846,29.884
2022-04-04T13:49:31Z,488.41699,29.908
2022-04-04T13:51:31Z,660.38885,29.941
2022-04-04T13:53:31Z,825.50797,29.957
2022-04-04T13:55:31Z,619.26312,29.957
2022-04-04T13:57:31Z,799.51215,29.941
2022-04-04T13:59:31Z,817.59929,29.933
2022-04-04T14:01:31Z,808.53559,29.925
2022-04-04T14:03:31Z,526.65979,29.949
2022-04-04T14:05:31Z,1127.31338,29.965
2022-04-04T14:07:31Z,1035.99823,29.973
2022-04-04T14:09:31Z,911.48151,29.981
2022-04-04T14:11:31Z,995.67761,30.005
2022-04-04T14:13:31Z,692.11954,30.03
2022-04-04T14:15:31Z,467.289,30.046
2022-04-04T14:17:31Z,411.82299,30.038
2022-04-04T14:19:31Z,384.20147,30.013
2022-04-04T14:21:31Z,403.0225,30.054
2022-04-04T14:23:31Z,426.78569,30.03
2022-04-04T14:25:31Z,366.88538,30.062
2022-04-04T14:27:31Z,362.76692,30.062
2022-04-04T14:29:31Z,394.76392,30.062
2022-04-04T14:31:31Z,342.01671,30.038
2022-04-04T14:33:31Z,374.95507,30.046
2022-04-04T14:35:31Z,344.58378,30.046
2022-04-04T14:37:31Z,329.10706,30.046
2022-04-04T14:39:31Z,340.44675,30.054
2022-04-04T14:41:31Z,340.23308,30.054
2022-04-04T14:43:31Z,353.30376,30.038
2022-04-04T14:45:31Z,331.40163,30.07
2022-04-04T14:47:31Z,320.46759,30.07
2022-04-04T14:49:31Z,298.26509,30.086
2022-04-04T14:51:31Z,332.09836,30.07
2022-04-04T14:53:31Z,337.81155,30.062
2022-04-04T14:55:31Z,393.32401,30.062
2022-04-04T14:57:31Z,294.14973,30.062
2022-04-04T14:59:31Z,286.75199,30.046
2022-04-04T15:01:31Z,281.8439,30.046
2022-04-04T15:03:31Z,270.12953,30.03
2022-04-04T15:05:31Z,246.91754,30.038
2022-04-04T15:07:31Z,232.77544,30.038
2022-04-04T15:09:31Z,223.35873,30.013
2022-04-04T15:11:31Z,216.40071,30.013
2022-04-04T15:13:31Z,214.17117,30.013
2022-04-04T15:15:31Z,229.47758,29.997
2022-04-04T15:17:31Z,237.05182,29.981
2022-04-04T15:19:31Z,250.48171,29.973
2022-04-04T15:21:31Z,262.29208,29.941
2022-04-04T15:23:31Z,268.72368,29.916
2022-04-04T15:25:31Z,279.93641,29.908
2022-04-04T15:27:31Z,272.72447,29.908
2022-04-04T15:29:31Z,267.51601,29.868
2022-04-04T15:31:31Z,272.93503,29.868
2022-04-04T15:33:31Z,263.49355,29.844
2022-04-04T15:35:31Z,263.63909,29.803
2022-04-04T15:37:31Z,256.46121,29.779
2022-04-04T15:39:31Z,230.11857,29.787
2022-04-04T15:41:31Z,207.98729,29.73
2022-04-04T15:43:31Z,213.57043,29.714
2022-04-04T15:45:31Z,229.11528,29.69
2022-04-04T15:47:31Z,223.59407,29.674
2022-04-04T15:49:31Z,227.12108,29.657
2022-04-04T15:51:31Z,235.10717,29.657
2022-04-04T15:53:31Z,225.69046,29.641
2022-04-04T15:55:31Z,195.30059,29.625
2022-04-04T15:57:31Z,186.46913,29.617
2022-04-04T15:59:31Z,177.24751,29.617
2022-04-04T16:01:31Z,183.36945,29.617
2022-04-04T16:03:31Z,195.21698,29.584
2022-04-04T16:05:31Z,188.64913,29.576
2022-04-04T16:07:31Z,176.27518,29.56
2022-04-04T16:09:31Z,167.99182,29.544
2022-04-04T16:11:31Z,190.69287,29.528
2022-04-04T16:13:31Z,193.59437,29.511
2022-04-04T16:15:31Z,204.9898,29.503
2022-04-04T16:17:31Z,209.35598,29.503
2022-04-04T16:19:31Z,193.87306,29.495
2022-04-04T16:21:31Z,199.85566,29.479
2022-04-04T16:23:31Z,193.89784,29.471
2022-04-04T16:25:31Z,192.40838,29.447
2022-04-04T16:27:31Z,195.76817,29.406
2022-04-04T16:29:31Z,181.72207,29.422
2022-04-04T16:31:31Z,182.93903,29.398
2022-04-04T16:33:31Z,179.26648,29.39
2022-04-04T16:35:31Z,168.88983,29.39
2022-04-04T16:37:31Z,158.18184,29.373
2022-04-04T16:39:31Z,153.70109,29.341
2022-04-04T16:41:31Z,149.39064,29.333
2022-04-04T16:43:31Z,149.05002,29.341
2022-04-04T16:45:31Z,148.84874,29.341
2022-04-04T16:47:31Z,146.86693,29.325
2022-04-04T16:49:31Z,148.68153,29.317
2022-04-04T16:51:31Z,152.53987,29.3
2022-04-04T16:53:31Z,155.70148,29.284
2022-04-04T16:55:31Z,151.85552,29.284
2022-04-04T16:57:31Z,154.18725,29.26
2022-04-04T16:59:31Z,162.0278,29.243
2022-04-04T17:01:31Z,161.71505,29.235
2022-04-04T17:03:31Z,151.50871,29.235
2022-04-04T17:05:31Z,165.31947,29.235
2022-04-04T17:07:31Z,159.04269,29.227
2022-04-04T17:09:31Z,147.96622,29.194
2022-04-04T17:11:31Z,140.84098,29.203
2022-04-04T17:13:31Z,137.81871,29.186
2022-04-04T17:15:31Z,119.57674,29.162
2022-04-04T17:17:31Z,102.39999,29.186
2022-04-04T17:19:31Z,94.02683,29.178
2022-04-04T17:21:31Z,86.96662,29.146
2022-04-04T17:23:31Z,79.36451,29.17
2022-04-04T17:25:31Z,74.09412,29.154
2022-04-04T17:27:31Z,69.25106,29.137
2022-04-04T17:29:31Z,64.03332,29.121
2022-04-04T17:31:31Z,65.84482,29.105
2022-04-04T17:33:31Z,61.72327,29.105
2022-04-04T17:35:31Z,55.82737,29.089
2022-04-04T17:37:31Z,49.67446,29.072
2022-04-04T17:39:31Z,41.22698,29.072
2022-04-04T17:41:31Z,32.28095,29.072
2022-04-04T17:43:31Z,28.20895,29.056
2022-04-04T17:45:31Z,24.66645,29.064
2022-04-04T17:47:31Z,21.13016,29.04
2022-04-04T17:49:31Z,18.04286,29.023
2022-04-04T17:51:31Z,15.24045,29.023
2022-04-04T17:53:31Z,12.78486,29.007
2022-04-04T17:55:31Z,10.19612,29.015
2022-04-04T17:57:31Z,8.16786,28.991
2022-04-04T17:59:31Z,6.09624,29.007
2022-04-04T18:01:31Z,4.44576,28.991
2022-04-04T18:03:31Z,3.86051,28.966
2022-04-04T18:05:31Z,2.76742,28.95
2022-04-04T18:07:31Z,1.95611,28.934
2022-04-04T18:09:31Z,1.21293,28.934
2022-04-04T18:11:31Z,0.71748,28.909
2022-04-04T18:13:31Z,0.53478,28.885
2022-04-04T18:15:31Z,0.3335,28.877
2022-04-04T18:17:31Z,0.12603,28.836
2022-04-04T18:19:31Z,-0.04738,28.836
2022-04-04T18:21:31Z,0.11674,28.819
2022-04-04T18:23:31Z,0.02384,28.795
2022-04-04T18:25:31Z,-0.00093000000000000005,28.779
2022-04-04T18:27:31Z,0.0672,28.77
2022-04-04T18:29:31Z,-0.00093000000000000005,28.746
2022-04-04T18:31:31Z,0.03004,28.73
2022-04-04T18:33:31Z,-0.03189,28.73
2022-04-04T18:35:31Z,0.0641,28.697
2022-04-04T18:37:31Z,-0.0288,28.697
2022-04-04T18:39:31Z,0.01455,28.697
2022-04-04T18:41:31Z,-0.06596,28.656
2022-04-04T18:43:31Z,0.03313,28.656
2022-04-04T18:45:31Z,-0.01332,28.64
2022-04-04T18:47:31Z,-0.04428,28.632
2022-04-04T18:49:31Z,-0.08763,28.632
2022-04-04T18:51:31Z,0.01765,28.632
2022-04-04T18:53:31Z,-0.01332,28.623
2022-04-04T18:55:31Z,-0.14028,28.574
2022-04-04T18:57:31Z,-0.11241,28.566
2022-04-04T18:59:31Z,-0.10621,28.542
2022-04-04T19:01:31Z,-0.09692,28.542
