date,DO_mg_L,Temperature
2022-03-14T09:02:00Z,4.429,28.93
2022-03-14T09:04:00Z,4.479,28.947
2022-03-14T09:06:00Z,4.561,28.973
2022-03-14T09:08:00Z,4.64,28.99
2022-03-14T09:10:00Z,4.672,28.999
2022-03-14T09:12:00Z,4.667,29.016
2022-03-14T09:14:00Z,4.789,29.05
2022-03-14T09:16:00Z,4.802,29.101
2022-03-14T09:18:00Z,4.793,29.204
2022-03-14T09:20:00Z,4.84,29.256
2022-03-14T09:22:00Z,4.905,29.29
2022-03-14T09:24:00Z,4.985,29.35
2022-03-14T09:26:00Z,5.068,29.376
2022-03-14T09:28:00Z,5.111,29.359
2022-03-14T09:30:00Z,5.184,29.359
2022-03-14T09:32:00Z,5.239,29.35
2022-03-14T09:34:00Z,5.309,29.402
2022-03-14T09:36:00Z,5.3,29.402
2022-03-14T09:38:00Z,5.364,29.428
2022-03-14T09:40:00Z,5.296,29.368
2022-03-14T09:42:00Z,5.41,29.325
2022-03-14T09:44:00Z,5.468,29.402
2022-03-14T09:46:00Z,5.538,29.471
2022-03-14T09:48:00Z,5.545,29.445
2022-03-14T09:50:00Z,5.613,29.505
2022-03-14T09:52:00Z,5.656,29.505
2022-03-14T09:54:00Z,5.615,29.479
2022-03-14T09:56:00Z,5.658,29.488
2022-03-14T09:58:00Z,5.694,29.479
2022-03-14T10:00:00Z,5.759,29.479
2022-03-14T10:02:00Z,5.801,29.557
2022-03-14T10:04:00Z,5.867,29.539
2022-03-14T10:06:00Z,5.866,29.514
2022-03-14T10:08:00Z,5.908,29.522
2022-03-14T10:10:00Z,5.924,29.514
2022-03-14T10:12:00Z,5.964,29.505
2022-03-14T10:14:00Z,6.037,29.445
2022-03-14T10:16:00Z,6.009,29.419
2022-03-14T10:18:00Z,6.064,29.359
2022-03-14T10:20:00Z,6.1,29.342
2022-03-14T10:22:00Z,6.098,29.273
2022-03-14T10:24:00Z,6.044,29.247
2022-03-14T10:26:00Z,6.098,29.196
2022-03-14T10:28:00Z,6.14,29.153
2022-03-14T10:30:00Z,6.144,29.17
2022-03-14T10:32:00Z,6.188,29.136
2022-03-14T10:34:00Z,6.19,29.119
2022-03-14T10:36:00Z,6.308,29.101
2022-03-14T10:38:00Z,6.387,29.11
2022-03-14T10:40:00Z,6.471,29.119
2022-03-14T10:42:00Z,6.566,29.11
2022-03-14T10:44:00Z,6.584,29.084
2022-03-14T10:46:00Z,6.588,29.11
2022-03-14T10:48:00Z,6.674,29.093
2022-03-14T10:50:00Z,6.739,29.101
2022-03-14T10:52:00Z,6.755,29.11
2022-03-14T10:54:00Z,6.74,29.161
2022-03-14T10:56:00Z,6.762,29.17
2022-03-14T10:58:00Z,6.767,29.17
2022-03-14T11:00:00Z,6.741,29.187
2022-03-14T11:02:00Z,6.758,29.204
2022-03-14T11:04:00Z,6.858,29.213
2022-03-14T11:06:00Z,6.733,29.213
2022-03-14T11:08:00Z,6.718,29.222
2022-03-14T11:10:00Z,6.769,29.23
2022-03-14T11:12:00Z,6.848,29.196
2022-03-14T11:14:00Z,6.765,29.222
2022-03-14T11:16:00Z,6.912,29.204
2022-03-14T11:18:00Z,6.818,29.213
2022-03-14T11:20:00Z,6.872,29.213
2022-03-14T11:22:00Z,6.838,29.213
2022-03-14T11:24:00Z,6.807,29.204
2022-03-14T11:26:00Z,6.752,29.222
2022-03-14T11:28:00Z,6.755,29.213
2022-03-14T11:30:00Z,6.715,29.213
2022-03-14T11:32:00Z,6.644,29.187
2022-03-14T11:34:00Z,6.658,29.196
2022-03-14T11:36:00Z,6.636,29.204
2022-03-14T11:38:00Z,6.616,29.204
2022-03-14T11:40:00Z,6.673,29.204
2022-03-14T11:42:00Z,6.721,29.222
2022-03-14T11:44:00Z,6.841,29.23
2022-03-14T11:46:00Z,6.809,29.23
2022-03-14T11:48:00Z,6.777,29.239
2022-03-14T11:50:00Z,6.889,29.325
2022-03-14T11:52:00Z,7.007,29.393
2022-03-14T11:54:00Z,7.019,29.479
2022-03-14T11:56:00Z,7.057,29.488
2022-03-14T11:58:00Z,7.049,29.505
2022-03-14T12:00:00Z,7.028,29.479
2022-03-14T12:02:00Z,7.079,29.471
2022-03-14T12:04:00Z,7.143,29.557
2022-03-14T12:06:00Z,7.212,29.522
2022-03-14T12:08:00Z,7.215,29.505
2022-03-14T12:10:00Z,7.213,29.496
2022-03-14T12:12:00Z,7.274,29.6
2022-03-14T12:14:00Z,7.331,29.66
2022-03-14T12:16:00Z,7.446,29.755
2022-03-14T12:18:00Z,7.52,29.824
2022-03-14T12:20:00Z,7.571,29.824
2022-03-14T12:22:00Z,7.659,29.867
2022-03-14T12:24:00Z,7.814,29.901
2022-03-14T12:26:00Z,7.786,29.97
2022-03-14T12:28:00Z,7.901,30.048
2022-03-14T12:30:00Z,7.916,30.125
2022-03-14T12:32:00Z,7.999,30.186
2022-03-14T12:34:00Z,8.072,30.16
2022-03-14T12:36:00Z,8.197,30.125
2022-03-14T12:38:00Z,8.277,30.143
2022-03-14T12:40:00Z,8.317,30.238
2022-03-14T12:42:00Z,8.461,30.255
2022-03-14T12:44:00Z,8.588,30.272
2022-03-14T12:46:00Z,8.84,30.22
2022-03-14T12:48:00Z,9.153,30.134
2022-03-14T12:50:00Z,9.033,30.143
2022-03-14T12:52:00Z,9.331,30.16
2022-03-14T12:54:00Z,9.355,30.134
2022-03-14T12:56:00Z,9.518,30.16
2022-03-14T12:58:00Z,9.603,30.186
2022-03-14T13:00:00Z,9.641,30.203
2022-03-14T13:02:00Z,9.69,30.177
2022-03-14T13:04:00Z,9.7,30.108
2022-03-14T13:06:00Z,9.697,30.091
2022-03-14T13:08:00Z,9.734,30.125
2022-03-14T13:10:00Z,9.661,30.272
2022-03-14T13:12:00Z,9.757,30.281
2022-03-14T13:14:00Z,9.709,30.35
2022-03-14T13:16:00Z,9.765,30.359
2022-03-14T13:18:00Z,9.876,30.367
2022-03-14T13:20:00Z,9.909,30.315
2022-03-14T13:22:00Z,9.97,30.315
2022-03-14T13:24:00Z,10.083,30.376
2022-03-14T13:26:00Z,10.11,30.35
2022-03-14T13:28:00Z,10.08,30.359
2022-03-14T13:30:00Z,10.118,30.333
2022-03-14T13:32:00Z,10.178,30.341
2022-03-14T13:34:00Z,10.139,30.333
2022-03-14T13:36:00Z,10.216,30.272
2022-03-14T13:38:00Z,10.157,30.324
2022-03-14T13:40:00Z,10.229,30.385
2022-03-14T13:42:00Z,10.275,30.488
2022-03-14T13:44:00Z,10.38,30.497
2022-03-14T13:46:00Z,10.395,30.514
2022-03-14T13:48:00Z,10.419,30.532
2022-03-14T13:50:00Z,10.476,30.618
2022-03-14T13:52:00Z,10.496,30.532
2022-03-14T13:54:00Z,10.574,30.618
2022-03-14T13:56:00Z,10.586,30.679
2022-03-14T13:58:00Z,10.651,30.722
2022-03-14T14:00:00Z,10.639,30.774
2022-03-14T14:02:00Z,10.661,30.8
2022-03-14T14:04:00Z,10.665,30.809
2022-03-14T14:06:00Z,10.456,30.818
2022-03-14T14:08:00Z,10.429,30.714
2022-03-14T14:10:00Z,10.421,30.688
2022-03-14T14:12:00Z,10.29,30.722
2022-03-14T14:14:00Z,10.243,30.67
2022-03-14T14:16:00Z,10.273,30.731
2022-03-14T14:18:00Z,10.274,30.74
2022-03-14T14:20:00Z,10.305,30.705
2022-03-14T14:22:00Z,10.309,30.748
2022-03-14T14:24:00Z,10.314,30.644
2022-03-14T14:26:00Z,10.401,30.627
2022-03-14T14:28:00Z,10.402,30.688
2022-03-14T14:30:00Z,10.448,30.67
2022-03-14T14:32:00Z,10.457,30.653
2022-03-14T14:34:00Z,10.512,30.636
2022-03-14T14:36:00Z,10.502,30.636
2022-03-14T14:38:00Z,10.451,30.618
2022-03-14T14:40:00Z,10.374,30.592
2022-03-14T14:42:00Z,10.368,30.584
2022-03-14T14:44:00Z,10.303,30.54
2022-03-14T14:46:00Z,10.299,30.488
2022-03-14T14:48:00Z,10.342,30.48
2022-03-14T14:50:00Z,10.346,30.454
