"Plot Title: CT_316_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739316, SEN S/N: 20739316)","Temp, °C (LGR S/N: 20739316, SEN S/N: 20739316)","Coupler Detached (LGR S/N: 20739316)","Coupler Attached (LGR S/N: 20739316)","Stopped (LGR S/N: 20739316)","End Of File (LGR S/N: 20739316)"
1,03/28/22 08:00:00 AM,32067.8,28.84,Logged,,,
2,03/28/22 08:20:00 AM,32183.5,29.17,,,,
3,03/28/22 08:40:00 AM,72.0,27.32,,,,
4,03/28/22 09:00:00 AM,36730.2,29.08,,,,
5,03/28/22 09:20:00 AM,37018.2,29.55,,,,
6,03/28/22 09:40:00 AM,37006.5,29.48,,,,
7,03/28/22 10:00:00 AM,36814.2,29.32,,,,
8,03/28/22 10:20:00 AM,36886.8,29.38,,,,
9,03/28/22 10:40:00 AM,37132.7,29.87,,,,
10,03/28/22 11:00:00 AM,36991.9,29.74,,,,
11,03/28/22 11:20:00 AM,37012.3,29.65,,,,
12,03/28/22 11:40:00 AM,36991.9,29.58,,,,
13,03/28/22 12:00:00 PM,36942.2,29.73,,,,
14,03/28/22 12:20:00 PM,36983.1,29.71,,,,
15,03/28/22 12:40:00 PM,36988.9,29.76,,,,
16,03/28/22 01:00:00 PM,37003.6,29.80,,,,
17,03/28/22 01:20:00 PM,36962.6,29.92,,,,
18,03/28/22 01:40:00 PM,36959.7,29.97,,,,
19,03/28/22 02:00:00 PM,36948.0,30.03,,,,
20,03/28/22 02:20:00 PM,36971.4,30.18,,,,
21,03/28/22 02:40:00 PM,36974.3,30.24,,,,
22,03/28/22 03:00:00 PM,36959.7,30.33,,,,
23,03/28/22 03:20:00 PM,36991.9,30.24,,,,
24,03/28/22 03:40:00 PM,37076.9,30.23,,,,
25,03/28/22 04:00:00 PM,37097.4,30.36,,,,
26,03/28/22 04:20:00 PM,37118.0,30.40,,,,
27,03/28/22 04:40:00 PM,37115.1,30.57,,,,
28,03/28/22 05:00:00 PM,37088.6,30.35,,,,
29,03/28/22 05:20:00 PM,37141.5,30.36,,,,
30,03/28/22 05:40:00 PM,37179.9,30.51,,,,
31,03/28/22 06:00:00 PM,37141.5,30.39,,,,
32,03/28/22 06:20:00 PM,37227.1,30.49,,,,
33,03/28/22 06:40:00 PM,37230.1,30.50,,,,
34,03/28/22 07:00:00 PM,37212.3,30.50,,,,
35,03/28/22 07:20:00 PM,37171.0,30.35,,,,
36,03/28/22 07:40:00 PM,37097.4,30.42,,,,
37,03/28/22 08:00:00 PM,37144.5,30.40,,,,
38,03/28/22 08:20:00 PM,37200.5,30.37,,,,
39,03/28/22 08:40:00 PM,37209.4,30.25,,,,
40,03/28/22 09:00:00 PM,37174.0,30.09,,,,
41,03/28/22 09:20:00 PM,37241.9,30.11,,,,
42,03/28/22 09:40:00 PM,37262.6,30.11,,,,
43,03/28/22 10:00:00 PM,37283.4,30.11,,,,
44,03/28/22 10:20:00 PM,37236.0,30.08,,,,
45,03/28/22 10:40:00 PM,37238.9,30.04,,,,
46,03/28/22 11:00:00 PM,37221.2,29.99,,,,
47,03/28/22 11:20:00 PM,37191.7,29.99,,,,
48,03/28/22 11:40:00 PM,37274.5,29.97,,,,
49,03/29/22 12:00:00 AM,37265.6,29.98,,,,
50,03/29/22 12:20:00 AM,37342.7,30.04,,,,
51,03/29/22 12:40:00 AM,37402.2,30.06,,,,
52,03/29/22 01:00:00 AM,37319.0,30.01,,,,
53,03/29/22 01:20:00 AM,37339.8,29.92,,,,
54,03/29/22 01:40:00 AM,37307.1,29.88,,,,
55,03/29/22 02:00:00 AM,37345.7,29.87,,,,
56,03/29/22 02:20:00 AM,37339.8,29.82,,,,
57,03/29/22 02:40:00 AM,37321.9,29.77,,,,
58,03/29/22 03:00:00 AM,37274.5,29.71,,,,
59,03/29/22 03:20:00 AM,37215.3,29.63,,,,
60,03/29/22 03:40:00 AM,37230.1,29.57,,,,
61,03/29/22 04:00:00 AM,37238.9,29.55,,,,
62,03/29/22 04:20:00 AM,37256.7,29.53,,,,
63,03/29/22 04:40:00 AM,37236.0,29.44,,,,
64,03/29/22 05:00:00 AM,37238.9,29.44,,,,
65,03/29/22 05:20:00 AM,37256.7,29.41,,,,
66,03/29/22 05:40:00 AM,37191.7,29.32,,,,
67,03/29/22 06:00:00 AM,37168.1,29.31,,,,
68,03/29/22 06:20:00 AM,37168.1,29.27,,,,
69,03/29/22 06:40:00 AM,37182.8,29.26,,,,
70,03/29/22 07:00:00 AM,37165.1,29.22,,,,
71,03/29/22 07:20:00 AM,37194.6,29.19,,,,
72,03/29/22 07:40:00 AM,37218.3,29.17,,,,
73,03/29/22 08:00:00 AM,37236.0,29.41,,,,
74,03/29/22 08:20:00 AM,37253.7,29.49,,,,
75,03/29/22 08:40:00 AM,37265.6,29.55,,,,
76,03/29/22 09:00:00 AM,37268.5,29.64,,,,
77,03/29/22 09:20:00 AM,37274.5,29.69,,,,
78,03/29/22 09:40:00 AM,37188.7,29.54,,,,
79,03/29/22 10:00:00 AM,37209.4,29.79,,,,
80,03/29/22 10:20:00 AM,37179.9,29.60,,,,
81,03/29/22 10:40:00 AM,37168.1,29.59,,,,
82,03/29/22 11:00:00 AM,37182.8,29.70,,,,
83,03/29/22 11:20:00 AM,37159.2,29.73,,,,
84,03/29/22 11:40:00 AM,37209.4,29.69,,,,
85,03/29/22 12:00:00 PM,37215.3,29.76,,,,
86,03/29/22 12:20:00 PM,37241.9,29.97,,,,
87,03/29/22 12:40:00 PM,37265.6,30.02,,,,
88,03/29/22 01:00:00 PM,37215.3,29.98,,,,
89,03/29/22 01:20:00 PM,37159.2,30.06,,,,
90,03/29/22 01:40:00 PM,37171.0,30.12,,,,
91,03/29/22 02:00:00 PM,37156.3,30.17,,,,
92,03/29/22 02:20:00 PM,37224.2,30.20,,,,
93,03/29/22 02:40:00 PM,37230.1,30.31,,,,
94,03/29/22 03:00:00 PM,37197.6,30.35,,,,
95,03/29/22 03:20:00 PM,37138.6,30.41,,,,
96,03/29/22 03:40:00 PM,37071.0,30.41,,,,
97,03/29/22 04:00:00 PM,37123.9,30.37,,,,
98,03/29/22 04:20:00 PM,37115.1,30.46,,,,
99,03/29/22 04:40:00 PM,37150.4,30.34,,,,
100,03/29/22 05:00:00 PM,37162.2,30.39,,,,
101,03/29/22 05:20:00 PM,37123.9,30.40,,,,
102,03/29/22 05:40:00 PM,37147.4,30.37,,,,
103,03/29/22 06:00:00 PM,37176.9,30.33,,,,
104,03/29/22 06:20:00 PM,37182.8,30.30,,,,
105,03/29/22 06:40:00 PM,37250.8,30.28,,,,
106,03/29/22 07:00:00 PM,37253.7,30.26,,,,
107,03/29/22 07:20:00 PM,37238.9,30.25,,,,
108,03/29/22 07:40:00 PM,37247.8,30.24,,,,
109,03/29/22 08:00:00 PM,37238.9,30.19,,,,
110,03/29/22 08:20:00 PM,37241.9,30.14,,,,
111,03/29/22 08:40:00 PM,37238.9,30.11,,,,
112,03/29/22 09:00:00 PM,37215.3,30.11,,,,
113,03/29/22 09:20:00 PM,37236.0,30.08,,,,
114,03/29/22 09:40:00 PM,37227.1,30.07,,,,
115,03/29/22 10:00:00 PM,37286.3,30.07,,,,
116,03/29/22 10:20:00 PM,37262.6,30.03,,,,
117,03/29/22 10:40:00 PM,37247.8,29.98,,,,
118,03/29/22 11:00:00 PM,37301.2,29.96,,,,
119,03/29/22 11:20:00 PM,37236.0,29.95,,,,
120,03/29/22 11:40:00 PM,37244.9,29.90,,,,
121,03/30/22 12:00:00 AM,37212.3,29.84,,,,
122,03/30/22 12:20:00 AM,37233.0,29.77,,,,
123,03/30/22 12:40:00 AM,37218.3,29.76,,,,
124,03/30/22 01:00:00 AM,37253.7,29.75,,,,
125,03/30/22 01:20:00 AM,37330.8,29.70,,,,
126,03/30/22 01:40:00 AM,37274.5,29.66,,,,
127,03/30/22 02:00:00 AM,37244.9,29.65,,,,
128,03/30/22 02:20:00 AM,37206.4,29.62,,,,
129,03/30/22 02:40:00 AM,37238.9,29.59,,,,
130,03/30/22 03:00:00 AM,37241.9,29.58,,,,
131,03/30/22 03:20:00 AM,37224.2,29.55,,,,
132,03/30/22 03:40:00 AM,37120.9,29.52,,,,
133,03/30/22 04:00:00 AM,37171.0,29.46,,,,
134,03/30/22 04:20:00 AM,37236.0,29.39,,,,
135,03/30/22 04:40:00 AM,37224.2,29.39,,,,
136,03/30/22 05:00:00 AM,37221.2,29.36,,,,
137,03/30/22 05:20:00 AM,37241.9,29.28,,,,
138,03/30/22 05:40:00 AM,37194.6,29.26,,,,
139,03/30/22 06:00:00 AM,37203.5,29.26,,,,
140,03/30/22 06:20:00 AM,37165.1,29.20,,,,
141,03/30/22 06:40:00 AM,37138.6,29.16,,,,
142,03/30/22 07:00:00 AM,37132.7,29.14,,,,
143,03/30/22 07:20:00 AM,37115.1,29.09,,,,
144,03/30/22 07:40:00 AM,37053.4,29.14,,,,
145,03/30/22 08:00:00 AM,37138.6,29.22,,,,
146,03/30/22 08:20:00 AM,37165.1,29.35,,,,
147,03/30/22 08:40:00 AM,37227.1,29.49,,,,
148,03/30/22 09:00:00 AM,37168.1,29.31,,,,
149,03/30/22 09:20:00 AM,37135.7,29.32,,,,
150,03/30/22 09:40:00 AM,37174.0,29.37,,,,
151,03/30/22 10:00:00 AM,37123.9,29.47,,,,
152,03/30/22 10:20:00 AM,37159.2,29.66,,,,
153,03/30/22 10:40:00 AM,37188.7,29.49,,,,
154,03/30/22 11:00:00 AM,37174.0,29.50,,,,
155,03/30/22 11:20:00 AM,37062.2,29.52,,,,
