"Plot Title: CT_345_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739345, SEN S/N: 20739345)","Temp, °C (LGR S/N: 20739345, SEN S/N: 20739345)","Coupler Detached (LGR S/N: 20739345)","Coupler Attached (LGR S/N: 20739345)","Stopped (LGR S/N: 20739345)","End Of File (LGR S/N: 20739345)"
1,03/28/22 08:00:00 AM,37027.3,28.69,Logged,,,
2,03/28/22 08:20:00 AM,37198.6,28.99,,,,
3,03/28/22 08:40:00 AM,0.0,27.47,,,,
4,03/28/22 09:00:00 AM,36808.6,28.87,,,,
5,03/28/22 09:20:00 AM,37508.4,29.37,,,,
6,03/28/22 09:40:00 AM,37484.9,29.26,,,,
7,03/28/22 10:00:00 AM,37358.0,29.13,,,,
8,03/28/22 10:20:00 AM,37394.6,29.19,,,,
9,03/28/22 10:40:00 AM,37676.8,29.66,,,,
10,03/28/22 11:00:00 AM,37589.1,29.57,,,,
11,03/28/22 11:20:00 AM,37626.2,29.49,,,,
12,03/28/22 11:40:00 AM,37585.7,29.23,,,,
13,03/28/22 12:00:00 PM,37555.4,29.15,,,,
14,03/28/22 12:20:00 PM,37575.6,29.15,,,,
15,03/28/22 12:40:00 PM,37552.1,29.24,,,,
16,03/28/22 01:00:00 PM,37602.6,29.33,,,,
17,03/28/22 01:20:00 PM,37626.2,29.53,,,,
18,03/28/22 01:40:00 PM,37646.4,29.61,,,,
19,03/28/22 02:00:00 PM,37622.8,29.42,,,,
20,03/28/22 02:20:00 PM,37636.3,29.48,,,,
21,03/28/22 02:40:00 PM,37619.4,29.72,,,,
22,03/28/22 03:00:00 PM,37653.2,29.62,,,,
23,03/28/22 03:20:00 PM,37676.8,29.57,,,,
24,03/28/22 03:40:00 PM,37717.4,29.71,,,,
25,03/28/22 04:00:00 PM,37771.7,29.93,,,,
26,03/28/22 04:20:00 PM,37795.5,29.98,,,,
27,03/28/22 04:40:00 PM,37798.9,30.08,,,,
28,03/28/22 05:00:00 PM,37819.3,30.07,,,,
29,03/28/22 05:20:00 PM,37897.7,30.14,,,,
30,03/28/22 05:40:00 PM,37894.3,30.20,,,,
31,03/28/22 06:00:00 PM,37873.8,30.33,,,,
32,03/28/22 06:20:00 PM,37870.4,30.32,,,,
33,03/28/22 06:40:00 PM,37853.3,30.38,,,,
34,03/28/22 07:00:00 PM,37884.0,30.33,,,,
35,03/28/22 07:20:00 PM,37873.8,30.28,,,,
36,03/28/22 07:40:00 PM,37873.8,30.28,,,,
37,03/28/22 08:00:00 PM,37867.0,30.27,,,,
38,03/28/22 08:20:00 PM,37832.9,30.27,,,,
39,03/28/22 08:40:00 PM,37836.3,30.23,,,,
40,03/28/22 09:00:00 PM,37826.1,30.15,,,,
41,03/28/22 09:20:00 PM,37754.7,30.01,,,,
42,03/28/22 09:40:00 PM,37771.7,29.98,,,,
43,03/28/22 10:00:00 PM,37775.1,29.97,,,,
44,03/28/22 10:20:00 PM,37676.8,29.78,,,,
45,03/28/22 10:40:00 PM,37599.2,29.60,,,,
46,03/28/22 11:00:00 PM,37589.1,29.63,,,,
47,03/28/22 11:20:00 PM,37703.9,29.84,,,,
48,03/28/22 11:40:00 PM,37700.5,29.85,,,,
49,03/29/22 12:00:00 AM,37775.1,29.93,,,,
50,03/29/22 12:20:00 AM,37727.6,29.92,,,,
51,03/29/22 12:40:00 AM,37764.9,29.80,,,,
52,03/29/22 01:00:00 AM,37758.1,29.84,,,,
53,03/29/22 01:20:00 AM,37768.3,29.80,,,,
54,03/29/22 01:40:00 AM,37795.5,29.80,,,,
55,03/29/22 02:00:00 AM,37781.9,29.75,,,,
56,03/29/22 02:20:00 AM,37741.1,29.72,,,,
57,03/29/22 02:40:00 AM,37724.2,29.63,,,,
58,03/29/22 03:00:00 AM,37700.5,29.57,,,,
59,03/29/22 03:20:00 AM,37710.6,29.45,,,,
60,03/29/22 03:40:00 AM,37724.2,29.48,,,,
61,03/29/22 04:00:00 AM,37643.0,29.41,,,,
62,03/29/22 04:20:00 AM,37653.2,29.29,,,,
63,03/29/22 04:40:00 AM,37646.4,29.26,,,,
64,03/29/22 05:00:00 AM,37622.8,29.24,,,,
65,03/29/22 05:20:00 AM,37582.3,29.14,,,,
66,03/29/22 05:40:00 AM,37538.6,29.06,,,,
67,03/29/22 06:00:00 AM,37531.9,29.00,,,,
68,03/29/22 06:20:00 AM,37474.9,28.83,,,,
69,03/29/22 06:40:00 AM,37424.7,28.82,,,,
70,03/29/22 07:00:00 AM,37394.6,28.77,,,,
71,03/29/22 07:20:00 AM,37404.7,28.81,,,,
72,03/29/22 07:40:00 AM,37448.1,28.90,,,,
73,03/29/22 08:00:00 AM,37471.5,28.90,,,,
74,03/29/22 08:20:00 AM,37464.8,28.96,,,,
75,03/29/22 08:40:00 AM,37515.1,29.01,,,,
76,03/29/22 09:00:00 AM,37508.4,29.02,,,,
77,03/29/22 09:20:00 AM,37525.2,29.08,,,,
78,03/29/22 09:40:00 AM,37528.5,29.12,,,,
79,03/29/22 10:00:00 AM,37585.7,29.13,,,,
80,03/29/22 10:20:00 AM,37562.2,29.21,,,,
81,03/29/22 10:40:00 AM,37592.4,29.21,,,,
82,03/29/22 11:00:00 AM,37602.6,29.31,,,,
83,03/29/22 11:20:00 AM,37622.8,29.35,,,,
84,03/29/22 11:40:00 AM,37629.5,29.39,,,,
85,03/29/22 12:00:00 PM,37643.0,29.43,,,,
86,03/29/22 12:20:00 PM,37663.3,29.55,,,,
87,03/29/22 12:40:00 PM,37659.9,29.65,,,,
88,03/29/22 01:00:00 PM,37659.9,29.65,,,,
89,03/29/22 01:20:00 PM,37717.4,29.77,,,,
90,03/29/22 01:40:00 PM,37710.6,29.74,,,,
91,03/29/22 02:00:00 PM,37717.4,29.69,,,,
92,03/29/22 02:20:00 PM,37741.1,29.77,,,,
93,03/29/22 02:40:00 PM,37737.7,29.71,,,,
94,03/29/22 03:00:00 PM,37747.9,29.83,,,,
95,03/29/22 03:20:00 PM,37741.1,29.93,,,,
96,03/29/22 03:40:00 PM,37798.9,29.97,,,,
97,03/29/22 04:00:00 PM,37761.5,29.92,,,,
98,03/29/22 04:20:00 PM,37741.1,29.86,,,,
99,03/29/22 04:40:00 PM,37778.5,29.98,,,,
100,03/29/22 05:00:00 PM,37815.9,30.05,,,,
101,03/29/22 05:20:00 PM,37754.7,30.13,,,,
102,03/29/22 05:40:00 PM,37795.5,30.13,,,,
103,03/29/22 06:00:00 PM,37798.9,30.13,,,,
104,03/29/22 06:20:00 PM,37812.5,30.22,,,,
105,03/29/22 06:40:00 PM,37829.5,30.15,,,,
106,03/29/22 07:00:00 PM,37812.5,30.14,,,,
107,03/29/22 07:20:00 PM,37832.9,30.14,,,,
108,03/29/22 07:40:00 PM,37839.7,30.13,,,,
109,03/29/22 08:00:00 PM,37860.1,30.14,,,,
110,03/29/22 08:20:00 PM,37849.9,30.10,,,,
111,03/29/22 08:40:00 PM,37802.3,30.04,,,,
112,03/29/22 09:00:00 PM,37802.3,30.01,,,,
113,03/29/22 09:20:00 PM,37775.1,29.98,,,,
114,03/29/22 09:40:00 PM,37792.1,29.99,,,,
115,03/29/22 10:00:00 PM,37802.3,29.90,,,,
116,03/29/22 10:20:00 PM,37518.5,29.87,,,,
117,03/29/22 10:40:00 PM,37731.0,29.83,,,,
118,03/29/22 11:00:00 PM,37785.3,29.83,,,,
119,03/29/22 11:20:00 PM,37758.1,29.79,,,,
120,03/29/22 11:40:00 PM,37751.3,29.77,,,,
121,03/30/22 12:00:00 AM,37741.1,29.72,,,,
122,03/30/22 12:20:00 AM,37761.5,29.71,,,,
123,03/30/22 12:40:00 AM,37727.6,29.71,,,,
124,03/30/22 01:00:00 AM,37751.3,29.67,,,,
125,03/30/22 01:20:00 AM,37724.2,29.60,,,,
126,03/30/22 01:40:00 AM,37683.6,29.53,,,,
127,03/30/22 02:00:00 AM,37707.3,29.50,,,,
128,03/30/22 02:20:00 AM,37663.3,29.44,,,,
129,03/30/22 02:40:00 AM,37663.3,29.42,,,,
130,03/30/22 03:00:00 AM,37683.6,29.39,,,,
131,03/30/22 03:20:00 AM,37653.2,29.36,,,,
132,03/30/22 03:40:00 AM,37619.4,29.33,,,,
133,03/30/22 04:00:00 AM,37670.0,29.29,,,,
134,03/30/22 04:20:00 AM,37616.0,29.25,,,,
135,03/30/22 04:40:00 AM,37605.9,29.21,,,,
136,03/30/22 05:00:00 AM,37599.2,29.21,,,,
137,03/30/22 05:20:00 AM,37632.9,29.19,,,,
138,03/30/22 05:40:00 AM,37609.3,29.14,,,,
139,03/30/22 06:00:00 AM,37558.8,29.09,,,,
140,03/30/22 06:20:00 AM,37548.7,29.05,,,,
141,03/30/22 06:40:00 AM,37552.1,29.01,,,,
142,03/30/22 07:00:00 AM,37525.2,29.01,,,,
