date,TempInSitu,Lux,Light_Serial
2022-03-26T19:00:00Z,28.95,0,LUX_865
2022-03-26T19:10:00Z,28.91,0,LUX_865
2022-03-26T19:20:00Z,28.91,0,LUX_865
2022-03-26T19:30:00Z,29,0,LUX_865
2022-03-26T19:40:00Z,29,0,LUX_865
2022-03-26T19:50:00Z,28.95,0,LUX_865
2022-03-26T20:00:00Z,29,0,LUX_865
2022-03-26T20:10:00Z,28.95,0,LUX_865
2022-03-26T20:20:00Z,28.95,0,LUX_865
2022-03-26T20:30:00Z,29,0,LUX_865
2022-03-26T20:40:00Z,28.95,0,LUX_865
2022-03-26T20:50:00Z,28.95,0,LUX_865
2022-03-26T21:00:00Z,28.91,0,LUX_865
2022-03-26T21:10:00Z,28.91,0,LUX_865
2022-03-26T21:20:00Z,28.91,0,LUX_865
2022-03-26T21:30:00Z,28.91,0,LUX_865
2022-03-26T21:40:00Z,28.83,0,LUX_865
2022-03-26T21:50:00Z,28.87,0,LUX_865
2022-03-26T22:00:00Z,28.91,0,LUX_865
2022-03-26T22:10:00Z,28.87,0,LUX_865
2022-03-26T22:20:00Z,28.87,0,LUX_865
2022-03-26T22:30:00Z,28.83,0,LUX_865
2022-03-26T22:40:00Z,28.83,0,LUX_865
2022-03-26T22:50:00Z,28.83,0,LUX_865
2022-03-26T23:00:00Z,28.87,0,LUX_865
2022-03-26T23:10:00Z,28.87,0,LUX_865
2022-03-26T23:20:00Z,28.87,0,LUX_865
2022-03-26T23:30:00Z,28.87,0,LUX_865
2022-03-26T23:40:00Z,28.83,0,LUX_865
2022-03-26T23:50:00Z,28.87,0,LUX_865
2022-03-27T00:00:00Z,28.83,0,LUX_865
2022-03-27T00:10:00Z,28.83,0,LUX_865
2022-03-27T00:20:00Z,28.87,0,LUX_865
2022-03-27T00:30:00Z,28.83,0,LUX_865
2022-03-27T00:40:00Z,28.83,0,LUX_865
2022-03-27T00:50:00Z,28.87,0,LUX_865
2022-03-27T01:00:00Z,28.87,0,LUX_865
2022-03-27T01:10:00Z,28.83,0,LUX_865
2022-03-27T01:20:00Z,28.83,0,LUX_865
2022-03-27T01:30:00Z,28.78,0,LUX_865
2022-03-27T01:40:00Z,28.78,0,LUX_865
