date,TempInSitu,Lux,Light_Serial
2022-03-27T08:00:00Z,28.27,520,LUX_869
2022-03-27T08:10:00Z,29.08,153,LUX_869
2022-03-27T08:20:00Z,29.56,6712,LUX_869
2022-03-27T08:30:00Z,29.9,37458,LUX_869
2022-03-27T08:40:00Z,30.03,44503,LUX_869
2022-03-27T08:50:00Z,30.24,35144,LUX_869
2022-03-27T09:00:00Z,30.24,30546,LUX_869
2022-03-27T09:10:00Z,30.28,61747,LUX_869
2022-03-27T09:20:00Z,30.24,22518,LUX_869
2022-03-27T09:30:00Z,30.37,40837,LUX_869
2022-03-27T09:40:00Z,30.46,44892,LUX_869
2022-03-27T09:50:00Z,30.37,124682,LUX_869
2022-03-27T10:00:00Z,30.28,55030,LUX_869
2022-03-27T10:10:00Z,29.81,19287,LUX_869
2022-03-27T10:20:00Z,30.46,69673,LUX_869
2022-03-27T10:30:00Z,29.68,16620,LUX_869
2022-03-27T10:40:00Z,30.28,42926,LUX_869
2022-03-27T10:50:00Z,29.26,1127,LUX_869
2022-03-27T11:00:00Z,29.17,1076,LUX_869
2022-03-27T11:10:00Z,29.26,976,LUX_869
2022-03-27T11:20:00Z,29.3,908,LUX_869
2022-03-27T11:30:00Z,29.21,1460,LUX_869
2022-03-27T11:40:00Z,29.3,924,LUX_869
2022-03-27T11:50:00Z,29.3,1052,LUX_869
2022-03-27T12:00:00Z,29.26,1932,LUX_869
2022-03-27T12:10:00Z,29.21,1151,LUX_869
2022-03-27T12:20:00Z,29.17,773,LUX_869
2022-03-27T12:30:00Z,29.13,1069,LUX_869
2022-03-27T12:40:00Z,29.17,574,LUX_869
2022-03-27T12:50:00Z,29.17,593,LUX_869
2022-03-27T13:00:00Z,29.3,1015,LUX_869
2022-03-27T13:10:00Z,29.3,967,LUX_869
2022-03-27T13:20:00Z,29.34,916,LUX_869
2022-03-27T13:30:00Z,29.3,862,LUX_869
2022-03-27T13:40:00Z,29.34,790,LUX_869
2022-03-27T13:50:00Z,29.38,399,LUX_869
2022-03-27T14:00:00Z,29.38,866,LUX_869
2022-03-27T14:10:00Z,29.43,1052,LUX_869
2022-03-27T14:20:00Z,29.43,986,LUX_869
2022-03-27T14:30:00Z,29.43,905,LUX_869
2022-03-27T14:40:00Z,29.38,980,LUX_869
2022-03-27T14:50:00Z,29.3,214,LUX_869
2022-03-27T15:00:00Z,29.34,238,LUX_869
2022-03-27T15:10:00Z,29.21,153,LUX_869
2022-03-27T15:20:00Z,29.13,146,LUX_869
2022-03-27T15:30:00Z,29.08,105,LUX_869
2022-03-27T15:40:00Z,29.17,232,LUX_869
2022-03-27T15:50:00Z,29.17,211,LUX_869
2022-03-27T16:00:00Z,29.21,440,LUX_869
2022-03-27T16:10:00Z,29.21,272,LUX_869
2022-03-27T16:20:00Z,29.21,233,LUX_869
2022-03-27T16:30:00Z,29.08,340,LUX_869
2022-03-27T16:40:00Z,29.13,135,LUX_869
2022-03-27T16:50:00Z,29.21,7027,LUX_869
2022-03-27T17:00:00Z,29.26,9938,LUX_869
2022-03-27T17:10:00Z,29.17,4393,LUX_869
2022-03-27T17:20:00Z,29.08,3305,LUX_869
2022-03-27T17:30:00Z,29.08,2689,LUX_869
2022-03-27T17:40:00Z,29.08,1866,LUX_869
2022-03-27T17:50:00Z,29,1111,LUX_869
2022-03-27T18:00:00Z,28.95,433,LUX_869
2022-03-27T18:10:00Z,28.87,105,LUX_869
2022-03-27T18:20:00Z,28.83,13,LUX_869
2022-03-27T18:30:00Z,28.83,1,LUX_869
2022-03-27T18:40:00Z,28.83,0,LUX_869
2022-03-27T18:50:00Z,28.83,0,LUX_869
2022-03-27T19:00:00Z,28.78,0,LUX_869
2022-03-27T19:10:00Z,28.78,0,LUX_869
2022-03-27T19:20:00Z,28.78,0,LUX_869
2022-03-27T19:30:00Z,28.91,0,LUX_869
2022-03-27T19:40:00Z,28.91,0,LUX_869
2022-03-27T19:50:00Z,28.95,0,LUX_869
2022-03-27T20:00:00Z,29,0,LUX_869
2022-03-27T20:10:00Z,28.95,0,LUX_869
2022-03-27T20:20:00Z,28.95,0,LUX_869
2022-03-27T20:30:00Z,29,0,LUX_869
2022-03-27T20:40:00Z,28.91,0,LUX_869
2022-03-27T20:50:00Z,28.87,0,LUX_869
2022-03-27T21:00:00Z,28.87,0,LUX_869
2022-03-27T21:10:00Z,28.83,0,LUX_869
2022-03-27T21:20:00Z,28.78,0,LUX_869
2022-03-27T21:30:00Z,28.83,0,LUX_869
2022-03-27T21:40:00Z,28.78,0,LUX_869
2022-03-27T21:50:00Z,28.74,0,LUX_869
2022-03-27T22:00:00Z,28.78,0,LUX_869
2022-03-27T22:10:00Z,28.78,0,LUX_869
2022-03-27T22:20:00Z,28.74,0,LUX_869
2022-03-27T22:30:00Z,28.78,0,LUX_869
2022-03-27T22:40:00Z,28.78,0,LUX_869
2022-03-27T22:50:00Z,28.78,0,LUX_869
2022-03-27T23:00:00Z,28.74,0,LUX_869
2022-03-27T23:10:00Z,28.74,0,LUX_869
2022-03-27T23:20:00Z,28.74,0,LUX_869
2022-03-27T23:30:00Z,28.74,0,LUX_869
2022-03-27T23:40:00Z,28.74,0,LUX_869
2022-03-27T23:50:00Z,28.74,0,LUX_869
2022-03-28T00:00:00Z,28.74,0,LUX_869
2022-03-28T00:10:00Z,28.74,0,LUX_869
2022-03-28T00:20:00Z,28.78,0,LUX_869
2022-03-28T00:30:00Z,28.74,0,LUX_869
2022-03-28T00:40:00Z,28.78,0,LUX_869
2022-03-28T00:50:00Z,28.7,0,LUX_869
2022-03-28T01:00:00Z,28.78,0,LUX_869
2022-03-28T01:10:00Z,28.74,0,LUX_869
2022-03-28T01:20:00Z,28.74,0,LUX_869
2022-03-28T01:30:00Z,28.74,0,LUX_869
2022-03-28T01:40:00Z,28.7,0,LUX_869
2022-03-28T01:50:00Z,28.74,0,LUX_869
2022-03-28T02:00:00Z,28.7,0,LUX_869
2022-03-28T02:10:00Z,28.7,0,LUX_869
2022-03-28T02:20:00Z,28.7,0,LUX_869
2022-03-28T02:30:00Z,28.65,0,LUX_869
2022-03-28T02:40:00Z,28.65,0,LUX_869
2022-03-28T02:50:00Z,28.7,0,LUX_869
2022-03-28T03:00:00Z,28.65,0,LUX_869
2022-03-28T03:10:00Z,28.65,0,LUX_869
2022-03-28T03:20:00Z,28.65,0,LUX_869
2022-03-28T03:30:00Z,28.65,0,LUX_869
2022-03-28T03:40:00Z,28.61,0,LUX_869
2022-03-28T03:50:00Z,28.61,0,LUX_869
2022-03-28T04:00:00Z,28.57,0,LUX_869
2022-03-28T04:10:00Z,28.61,0,LUX_869
2022-03-28T04:20:00Z,28.61,0,LUX_869
2022-03-28T04:30:00Z,28.57,0,LUX_869
2022-03-28T04:40:00Z,28.61,0,LUX_869
2022-03-28T04:50:00Z,28.57,0,LUX_869
2022-03-28T05:00:00Z,28.57,0,LUX_869
2022-03-28T05:10:00Z,28.57,0,LUX_869
2022-03-28T05:20:00Z,28.53,0,LUX_869
2022-03-28T05:30:00Z,28.57,0,LUX_869
2022-03-28T05:40:00Z,28.61,1,LUX_869
2022-03-28T05:50:00Z,28.61,16,LUX_869
2022-03-28T06:00:00Z,28.57,112,LUX_869
2022-03-28T06:10:00Z,28.57,410,LUX_869
2022-03-28T06:20:00Z,28.61,828,LUX_869
2022-03-28T06:30:00Z,28.61,1425,LUX_869
2022-03-28T06:40:00Z,28.61,1985,LUX_869
2022-03-28T06:50:00Z,28.65,2033,LUX_869
2022-03-28T07:00:00Z,28.65,2276,LUX_869
2022-03-28T07:10:00Z,28.7,2715,LUX_869
2022-03-28T07:20:00Z,28.74,4209,LUX_869
2022-03-28T07:30:00Z,28.91,8084,LUX_869
2022-03-28T07:40:00Z,29,9613,LUX_869
2022-03-28T07:50:00Z,29.68,21555,LUX_869
