"Plot Title: CT_317_Casting_052521"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739317, SEN S/N: 20739317)","Temp, °C (LGR S/N: 20739317, SEN S/N: 20739317)","Specific Conductance, μS/cm (LGR S/N: 20739317)","Salinity, ppt (LGR S/N: 20739317)"
1,05/25/21 08:00:00 AM,0.0,22.74,0.0,0.0123
2,05/25/21 08:00:03 AM,0.0,22.75,0.0,0.0123
3,05/25/21 08:00:06 AM,0.0,22.74,0.0,0.0123
4,05/25/21 08:00:09 AM,0.0,22.75,0.0,0.0123
5,05/25/21 08:00:12 AM,0.0,22.75,0.0,0.0123
6,05/25/21 08:00:15 AM,0.0,22.75,0.0,0.0123
7,05/25/21 08:00:18 AM,65.1,22.75,111.3,0.0568
8,05/25/21 08:00:21 AM,0.0,22.75,0.0,0.0123
9,05/25/21 08:00:24 AM,0.0,22.75,0.0,0.0123
10,05/25/21 08:00:27 AM,0.0,22.76,0.0,0.0123
11,05/25/21 08:00:30 AM,0.0,22.76,0.0,0.0123
12,05/25/21 08:00:33 AM,0.0,22.76,0.0,0.0123
13,05/25/21 08:00:36 AM,0.0,22.76,0.0,0.0123
14,05/25/21 08:00:39 AM,0.0,22.76,0.0,0.0123
15,05/25/21 08:00:42 AM,0.0,22.76,0.0,0.0123
16,05/25/21 08:00:45 AM,0.0,22.76,0.0,0.0123
17,05/25/21 08:00:48 AM,0.0,22.76,0.0,0.0123
18,05/25/21 08:00:51 AM,0.0,22.76,0.0,0.0123
19,05/25/21 08:00:54 AM,0.0,22.76,0.0,0.0123
20,05/25/21 08:00:57 AM,0.0,22.78,0.0,0.0123
21,05/25/21 08:01:00 AM,0.0,22.78,0.0,0.0123
22,05/25/21 08:01:03 AM,0.0,22.78,0.0,0.0123
23,05/25/21 08:01:06 AM,0.0,22.78,0.0,0.0123
24,05/25/21 08:01:09 AM,0.0,22.78,0.0,0.0123
25,05/25/21 08:01:12 AM,0.0,22.78,0.0,0.0123
26,05/25/21 08:01:15 AM,0.0,22.78,0.0,0.0123
27,05/25/21 08:01:18 AM,65.1,22.79,111.2,0.0567
28,05/25/21 08:01:21 AM,0.0,22.79,0.0,0.0123
29,05/25/21 08:01:24 AM,0.0,22.79,0.0,0.0123
30,05/25/21 08:01:27 AM,0.0,22.79,0.0,0.0123
31,05/25/21 08:01:30 AM,0.0,22.79,0.0,0.0123
32,05/25/21 08:01:33 AM,0.0,22.79,0.0,0.0123
33,05/25/21 08:01:36 AM,0.0,22.79,0.0,0.0123
34,05/25/21 08:01:39 AM,0.0,22.79,0.0,0.0123
35,05/25/21 08:01:42 AM,0.0,22.79,0.0,0.0123
36,05/25/21 08:01:45 AM,0.0,22.80,0.0,0.0123
37,05/25/21 08:01:48 AM,65.1,22.80,111.2,0.0567
