"Plot Title: CT_349_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739349, SEN S/N: 20739349)","Temp, °C (LGR S/N: 20739349, SEN S/N: 20739349)","Coupler Detached (LGR S/N: 20739349)","Coupler Attached (LGR S/N: 20739349)","Stopped (LGR S/N: 20739349)","End Of File (LGR S/N: 20739349)"
1,03/28/22 08:00:00 AM,38505.7,29.11,Logged,,,
2,03/28/22 08:20:00 AM,38482.6,29.41,,,,
3,03/28/22 08:40:00 AM,0.0,28.16,,,,
4,03/28/22 09:00:00 AM,38108.1,29.33,,,,
5,03/28/22 09:20:00 AM,38943.7,29.86,,,,
6,03/28/22 09:40:00 AM,38849.4,29.74,,,,
7,03/28/22 10:00:00 AM,38652.0,29.58,,,,
8,03/28/22 10:20:00 AM,38815.9,29.74,,,,
9,03/28/22 10:40:00 AM,38819.2,29.89,,,,
10,03/28/22 11:00:00 AM,38846.1,29.85,,,,
11,03/28/22 11:20:00 AM,38862.9,29.90,,,,
12,03/28/22 11:40:00 AM,38930.2,29.97,,,,
13,03/28/22 12:00:00 PM,38933.6,30.05,,,,
14,03/28/22 12:20:00 PM,38923.5,30.02,,,,
15,03/28/22 12:40:00 PM,38920.1,30.10,,,,
16,03/28/22 01:00:00 PM,38933.6,30.11,,,,
17,03/28/22 01:20:00 PM,38997.7,30.18,,,,
18,03/28/22 01:40:00 PM,39062.0,30.26,,,,
19,03/28/22 02:00:00 PM,39106.1,30.38,,,,
20,03/28/22 02:20:00 PM,39150.3,30.54,,,,
21,03/28/22 02:40:00 PM,39198.0,30.65,,,,
22,03/28/22 03:00:00 PM,39157.1,30.68,,,,
23,03/28/22 03:20:00 PM,39146.9,30.66,,,,
24,03/28/22 03:40:00 PM,39256.0,30.72,,,,
25,03/28/22 04:00:00 PM,39300.4,30.84,,,,
26,03/28/22 04:20:00 PM,39221.9,30.89,,,,
27,03/28/22 04:40:00 PM,39273.1,30.88,,,,
28,03/28/22 05:00:00 PM,39293.6,30.88,,,,
29,03/28/22 05:20:00 PM,39204.8,30.83,,,,
30,03/28/22 05:40:00 PM,39133.3,30.81,,,,
31,03/28/22 06:00:00 PM,39283.3,30.80,,,,
32,03/28/22 06:20:00 PM,39218.4,30.81,,,,
33,03/28/22 06:40:00 PM,39235.5,30.65,,,,
34,03/28/22 07:00:00 PM,39269.7,30.68,,,,
35,03/28/22 07:20:00 PM,39160.5,30.57,,,,
36,03/28/22 07:40:00 PM,39238.9,30.56,,,,
37,03/28/22 08:00:00 PM,39252.6,30.55,,,,
38,03/28/22 08:20:00 PM,39201.4,30.48,,,,
39,03/28/22 08:40:00 PM,39201.4,30.48,,,,
40,03/28/22 09:00:00 PM,39146.9,30.32,,,,
41,03/28/22 09:20:00 PM,39153.7,30.21,,,,
42,03/28/22 09:40:00 PM,39218.4,30.22,,,,
43,03/28/22 10:00:00 PM,39191.2,30.20,,,,
44,03/28/22 10:20:00 PM,39194.6,30.17,,,,
45,03/28/22 10:40:00 PM,39218.4,30.15,,,,
46,03/28/22 11:00:00 PM,39092.6,29.93,,,,
47,03/28/22 11:20:00 PM,39089.2,29.88,,,,
48,03/28/22 11:40:00 PM,39089.2,29.86,,,,
49,03/29/22 12:00:00 AM,39112.9,29.83,,,,
50,03/29/22 12:20:00 AM,39143.5,29.89,,,,
51,03/29/22 12:40:00 AM,39126.5,29.88,,,,
52,03/29/22 01:00:00 AM,39133.3,29.82,,,,
53,03/29/22 01:20:00 AM,39106.1,29.75,,,,
54,03/29/22 01:40:00 AM,39102.8,29.72,,,,
55,03/29/22 02:00:00 AM,39089.2,29.68,,,,
56,03/29/22 02:20:00 AM,39082.4,29.63,,,,
57,03/29/22 02:40:00 AM,39102.8,29.58,,,,
58,03/29/22 03:00:00 AM,39051.9,29.52,,,,
59,03/29/22 03:20:00 AM,39048.5,29.46,,,,
60,03/29/22 03:40:00 AM,38960.6,29.25,,,,
61,03/29/22 04:00:00 AM,38930.2,29.15,,,,
62,03/29/22 04:20:00 AM,38765.6,29.03,,,,
63,03/29/22 04:40:00 AM,38879.7,29.02,,,,
64,03/29/22 05:00:00 AM,38815.9,28.82,,,,
65,03/29/22 05:20:00 AM,38752.2,28.76,,,,
66,03/29/22 05:40:00 AM,38832.6,28.76,,,,
67,03/29/22 06:00:00 AM,38748.8,28.59,,,,
68,03/29/22 06:20:00 AM,38862.9,28.65,,,,
69,03/29/22 06:40:00 AM,38916.7,28.85,,,,
70,03/29/22 07:00:00 AM,38960.6,28.95,,,,
71,03/29/22 07:20:00 AM,39011.3,28.98,,,,
72,03/29/22 07:40:00 AM,39007.9,29.03,,,,
73,03/29/22 08:00:00 AM,39045.1,29.02,,,,
74,03/29/22 08:20:00 AM,39048.5,29.09,,,,
75,03/29/22 08:40:00 AM,38950.4,29.14,,,,
76,03/29/22 09:00:00 AM,39034.9,29.29,,,,
77,03/29/22 09:20:00 AM,39021.4,29.36,,,,
78,03/29/22 09:40:00 AM,39198.0,29.80,,,,
79,03/29/22 10:00:00 AM,39242.3,30.00,,,,
80,03/29/22 10:20:00 AM,39266.2,30.11,,,,
81,03/29/22 10:40:00 AM,39252.6,30.08,,,,
82,03/29/22 11:00:00 AM,39276.5,30.13,,,,
83,03/29/22 11:20:00 AM,39194.6,30.13,,,,
84,03/29/22 11:40:00 AM,39208.2,30.17,,,,
85,03/29/22 12:00:00 PM,39303.9,30.21,,,,
86,03/29/22 12:20:00 PM,39276.5,30.28,,,,
87,03/29/22 12:40:00 PM,39297.0,30.32,,,,
88,03/29/22 01:00:00 PM,39300.4,30.35,,,,
89,03/29/22 01:20:00 PM,39386.1,30.54,,,,
90,03/29/22 01:40:00 PM,39403.3,30.49,,,,
91,03/29/22 02:00:00 PM,39427.4,30.66,,,,
92,03/29/22 02:20:00 PM,39396.4,30.78,,,,
93,03/29/22 02:40:00 PM,39430.8,30.80,,,,
94,03/29/22 03:00:00 PM,39399.9,30.80,,,,
95,03/29/22 03:20:00 PM,39413.6,30.76,,,,
96,03/29/22 03:40:00 PM,39451.5,30.75,,,,
97,03/29/22 04:00:00 PM,39283.3,30.84,,,,
98,03/29/22 04:20:00 PM,39215.0,30.84,,,,
99,03/29/22 04:40:00 PM,39430.8,30.81,,,,
100,03/29/22 05:00:00 PM,39279.9,30.81,,,,
101,03/29/22 05:20:00 PM,39307.3,30.83,,,,
102,03/29/22 05:40:00 PM,39413.6,30.87,,,,
103,03/29/22 06:00:00 PM,39472.1,30.91,,,,
104,03/29/22 06:20:00 PM,39382.7,30.88,,,,
105,03/29/22 06:40:00 PM,39420.5,30.76,,,,
106,03/29/22 07:00:00 PM,39417.1,30.70,,,,
107,03/29/22 07:20:00 PM,39358.7,30.59,,,,
108,03/29/22 07:40:00 PM,39372.4,30.53,,,,
109,03/29/22 08:00:00 PM,39372.4,30.39,,,,
110,03/29/22 08:20:00 PM,39382.7,30.38,,,,
111,03/29/22 08:40:00 PM,39386.1,30.40,,,,
112,03/29/22 09:00:00 PM,39386.1,30.29,,,,
