"Plot Title: CT_514_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 21113514, SEN S/N: 21113514)","Temp, °C (LGR S/N: 21113514, SEN S/N: 21113514)","Coupler Detached (LGR S/N: 21113514)","Coupler Attached (LGR S/N: 21113514)","Stopped (LGR S/N: 21113514)","End Of File (LGR S/N: 21113514)"
1,03/28/22 08:00:00 AM,32396.1,29.16,Logged,,,
2,03/28/22 08:20:00 AM,32512.1,29.48,,,,
3,03/28/22 08:40:00 AM,1361.0,28.06,,,,
4,03/28/22 09:00:00 AM,31925.2,29.30,,,,
5,03/28/22 09:20:00 AM,32713.1,29.94,,,,
6,03/28/22 09:40:00 AM,32726.7,30.09,,,,
7,03/28/22 10:00:00 AM,32765.0,30.21,,,,
8,03/28/22 10:20:00 AM,32792.4,30.32,,,,
9,03/28/22 10:40:00 AM,32759.5,30.35,,,,
10,03/28/22 11:00:00 AM,32740.4,30.33,,,,
11,03/28/22 11:20:00 AM,32759.5,30.35,,,,
12,03/28/22 11:40:00 AM,32734.9,30.36,,,,
13,03/28/22 12:00:00 PM,32754.1,30.40,,,,
14,03/28/22 12:20:00 PM,32702.2,30.40,,,,
15,03/28/22 12:40:00 PM,32702.2,30.40,,,,
16,03/28/22 01:00:00 PM,32639.5,30.33,,,,
17,03/28/22 01:20:00 PM,32606.9,30.41,,,,
18,03/28/22 01:40:00 PM,32625.9,30.49,,,,
19,03/28/22 02:00:00 PM,32625.9,30.52,,,,
20,03/28/22 02:20:00 PM,32658.6,30.65,,,,
21,03/28/22 02:40:00 PM,32729.5,30.91,,,,
22,03/28/22 03:00:00 PM,32685.8,30.88,,,,
23,03/28/22 03:20:00 PM,32680.4,30.94,,,,
24,03/28/22 03:40:00 PM,32713.1,31.27,,,,
25,03/28/22 04:00:00 PM,32800.6,31.39,,,,
26,03/28/22 04:20:00 PM,32819.8,31.53,,,,
27,03/28/22 04:40:00 PM,32866.5,31.62,,,,
28,03/28/22 05:00:00 PM,32891.2,31.58,,,,
29,03/28/22 05:20:00 PM,32839.0,31.35,,,,
30,03/28/22 05:40:00 PM,32775.9,31.16,,,,
31,03/28/22 06:00:00 PM,32762.3,30.94,,,,
32,03/28/22 06:20:00 PM,32734.9,30.91,,,,
33,03/28/22 06:40:00 PM,32743.1,30.86,,,,
34,03/28/22 07:00:00 PM,32754.1,30.88,,,,
35,03/28/22 07:20:00 PM,32767.7,30.88,,,,
36,03/28/22 07:40:00 PM,32775.9,30.86,,,,
37,03/28/22 08:00:00 PM,32795.1,30.85,,,,
38,03/28/22 08:20:00 PM,32806.1,30.79,,,,
39,03/28/22 08:40:00 PM,32781.4,30.73,,,,
40,03/28/22 09:00:00 PM,32795.1,30.68,,,,
41,03/28/22 09:20:00 PM,32781.4,30.63,,,,
42,03/28/22 09:40:00 PM,32781.4,30.56,,,,
43,03/28/22 10:00:00 PM,32775.9,30.52,,,,
44,03/28/22 10:20:00 PM,32786.9,30.54,,,,
45,03/28/22 10:40:00 PM,32858.2,30.62,,,,
46,03/28/22 11:00:00 PM,32839.0,30.58,,,,
47,03/28/22 11:20:00 PM,32844.5,30.56,,,,
48,03/28/22 11:40:00 PM,32811.6,30.47,,,,
49,03/29/22 12:00:00 AM,32806.1,30.41,,,,
50,03/29/22 12:20:00 AM,32811.6,30.42,,,,
51,03/29/22 12:40:00 AM,32795.1,30.41,,,,
52,03/29/22 01:00:00 AM,32806.1,30.35,,,,
53,03/29/22 01:20:00 AM,32773.2,30.28,,,,
54,03/29/22 01:40:00 AM,32762.3,30.24,,,,
55,03/29/22 02:00:00 AM,32734.9,30.20,,,,
56,03/29/22 02:20:00 AM,32748.6,30.15,,,,
57,03/29/22 02:40:00 AM,32724.0,30.08,,,,
58,03/29/22 03:00:00 AM,32658.6,29.95,,,,
59,03/29/22 03:20:00 AM,32634.1,29.90,,,,
60,03/29/22 03:40:00 AM,32639.5,29.82,,,,
61,03/29/22 04:00:00 AM,32585.2,29.74,,,,
62,03/29/22 04:20:00 AM,32585.2,29.67,,,,
63,03/29/22 04:40:00 AM,32541.8,29.61,,,,
64,03/29/22 05:00:00 AM,32541.8,29.58,,,,
65,03/29/22 05:20:00 AM,32509.4,29.50,,,,
66,03/29/22 05:40:00 AM,32509.4,29.41,,,,
67,03/29/22 06:00:00 AM,32460.7,29.30,,,,
68,03/29/22 06:20:00 AM,32449.9,29.24,,,,
69,03/29/22 06:40:00 AM,32431.1,29.16,,,,
70,03/29/22 07:00:00 AM,32423.0,29.13,,,,
71,03/29/22 07:20:00 AM,32382.6,29.09,,,,
72,03/29/22 07:40:00 AM,32369.2,29.00,,,,
73,03/29/22 08:00:00 AM,32420.3,29.13,,,,
74,03/29/22 08:20:00 AM,32439.2,29.27,,,,
75,03/29/22 08:40:00 AM,32452.6,29.37,,,,
76,03/29/22 09:00:00 AM,32482.3,29.58,,,,
77,03/29/22 09:20:00 AM,32533.7,29.75,,,,
78,03/29/22 09:40:00 AM,32539.1,29.90,,,,
79,03/29/22 10:00:00 AM,32590.6,30.06,,,,
80,03/29/22 10:20:00 AM,32615.1,30.24,,,,
81,03/29/22 10:40:00 AM,32634.1,30.28,,,,
82,03/29/22 11:00:00 AM,32634.1,30.26,,,,
83,03/29/22 11:20:00 AM,32609.6,30.27,,,,
84,03/29/22 11:40:00 AM,32628.6,30.35,,,,
85,03/29/22 12:00:00 PM,32672.2,30.51,,,,
86,03/29/22 12:20:00 PM,32677.6,30.62,,,,
87,03/29/22 12:40:00 PM,32677.6,30.64,,,,
88,03/29/22 01:00:00 PM,32677.6,30.63,,,,
89,03/29/22 01:20:00 PM,32647.7,30.64,,,,
90,03/29/22 01:40:00 PM,32571.6,30.53,,,,
91,03/29/22 02:00:00 PM,32566.2,30.61,,,,
92,03/29/22 02:20:00 PM,32615.1,30.72,,,,
93,03/29/22 02:40:00 PM,32634.1,30.79,,,,
94,03/29/22 03:00:00 PM,32642.2,30.85,,,,
95,03/29/22 03:20:00 PM,32642.2,30.89,,,,
96,03/29/22 03:40:00 PM,32634.1,30.88,,,,
97,03/29/22 04:00:00 PM,32672.2,31.15,,,,
98,03/29/22 04:20:00 PM,32628.6,31.01,,,,
99,03/29/22 04:40:00 PM,32615.1,31.07,,,,
100,03/29/22 05:00:00 PM,32566.2,31.09,,,,
101,03/29/22 05:20:00 PM,32406.8,30.91,,,,
102,03/29/22 05:40:00 PM,32433.8,30.94,,,,
103,03/29/22 06:00:00 PM,32452.6,30.90,,,,
104,03/29/22 06:20:00 PM,32463.4,30.80,,,,
105,03/29/22 06:40:00 PM,32490.4,30.74,,,,
106,03/29/22 07:00:00 PM,32501.2,30.69,,,,
107,03/29/22 07:20:00 PM,32566.2,30.65,,,,
108,03/29/22 07:40:00 PM,32585.2,30.61,,,,
109,03/29/22 08:00:00 PM,32585.2,30.57,,,,
110,03/29/22 08:20:00 PM,32604.2,30.54,,,,
111,03/29/22 08:40:00 PM,32571.6,30.49,,,,
112,03/29/22 09:00:00 PM,32596.0,30.47,,,,
113,03/29/22 09:20:00 PM,32571.6,30.42,,,,
114,03/29/22 09:40:00 PM,32485.0,30.40,,,,
115,03/29/22 10:00:00 PM,32596.0,30.37,,,,
116,03/29/22 10:20:00 PM,32609.6,30.35,,,,
117,03/29/22 10:40:00 PM,32571.6,30.31,,,,
118,03/29/22 11:00:00 PM,32566.2,30.26,,,,
119,03/29/22 11:20:00 PM,32577.1,30.25,,,,
120,03/29/22 11:40:00 PM,32585.2,30.22,,,,
121,03/30/22 12:00:00 AM,32571.6,30.20,,,,
122,03/30/22 12:20:00 AM,32547.2,30.15,,,,
123,03/30/22 12:40:00 AM,32533.7,30.11,,,,
124,03/30/22 01:00:00 AM,32571.6,30.06,,,,
125,03/30/22 01:20:00 AM,32528.3,30.01,,,,
126,03/30/22 01:40:00 AM,32539.1,29.98,,,,
127,03/30/22 02:00:00 AM,32525.6,29.93,,,,
128,03/30/22 02:20:00 AM,32514.8,29.87,,,,
129,03/30/22 02:40:00 AM,32533.7,29.84,,,,
130,03/30/22 03:00:00 AM,32520.2,29.78,,,,
131,03/30/22 03:20:00 AM,32495.8,29.73,,,,
132,03/30/22 03:40:00 AM,32463.4,29.68,,,,
133,03/30/22 04:00:00 AM,32487.7,29.63,,,,
134,03/30/22 04:20:00 AM,32468.8,29.58,,,,
135,03/30/22 04:40:00 AM,32444.6,29.53,,,,
136,03/30/22 05:00:00 AM,32390.7,29.46,,,,
137,03/30/22 05:20:00 AM,32390.7,29.40,,,,
138,03/30/22 05:40:00 AM,32390.7,29.34,,,,
139,03/30/22 06:00:00 AM,32353.1,29.27,,,,
140,03/30/22 06:20:00 AM,32358.5,29.24,,,,
141,03/30/22 06:40:00 AM,32339.7,29.20,,,,
142,03/30/22 07:00:00 AM,32334.3,29.16,,,,
143,03/30/22 07:20:00 AM,32328.9,29.15,,,,
144,03/30/22 07:40:00 AM,32328.9,29.17,,,,
145,03/30/22 08:00:00 AM,32366.5,29.25,,,,
146,03/30/22 08:20:00 AM,32420.3,29.43,,,,
147,03/30/22 08:40:00 AM,32433.8,29.61,,,,
148,03/30/22 09:00:00 AM,32460.7,29.71,,,,
149,03/30/22 09:20:00 AM,32466.1,29.71,,,,
150,03/30/22 09:40:00 AM,32471.5,29.78,,,,
151,03/30/22 10:00:00 AM,32522.9,29.90,,,,
152,03/30/22 10:20:00 AM,32541.8,30.04,,,,
153,03/30/22 10:40:00 AM,32547.2,30.12,,,,
154,03/30/22 11:00:00 AM,32533.7,30.10,,,,
155,03/30/22 11:20:00 AM,32541.8,30.09,,,,
156,03/30/22 11:40:00 AM,32522.9,30.14,,,,
157,03/30/22 12:00:00 PM,32547.2,30.14,,,,
158,03/30/22 12:20:00 PM,32517.5,30.20,,,,
159,03/30/22 12:40:00 PM,32552.7,30.21,,,,
160,03/30/22 01:00:00 PM,32539.1,30.22,,,,
161,03/30/22 01:20:00 PM,32541.8,30.24,,,,
162,03/30/22 01:40:00 PM,32571.6,30.43,,,,
163,03/30/22 02:00:00 PM,32590.6,30.43,,,,
164,03/30/22 02:20:00 PM,32609.6,30.69,,,,
165,03/30/22 02:40:00 PM,32666.7,30.95,,,,
166,03/30/22 03:00:00 PM,32672.2,30.90,,,,
167,03/30/22 03:20:00 PM,32696.7,31.05,,,,
168,03/30/22 03:40:00 PM,32672.2,30.91,,,,
169,03/30/22 04:00:00 PM,32653.1,30.91,,,,
170,03/30/22 04:20:00 PM,32677.6,31.01,,,,
171,03/30/22 04:40:00 PM,32631.4,30.95,,,,
172,03/30/22 05:00:00 PM,32642.2,30.93,,,,
173,03/30/22 05:20:00 PM,32617.8,30.82,,,,
174,03/30/22 05:40:00 PM,32582.5,30.72,,,,
175,03/30/22 06:00:00 PM,32544.5,30.65,,,,
176,03/30/22 06:20:00 PM,32501.2,30.54,,,,
177,03/30/22 06:40:00 PM,32487.7,30.48,,,,
178,03/30/22 07:00:00 PM,32463.4,30.46,,,,
179,03/30/22 07:20:00 PM,32476.9,30.40,,,,
180,03/30/22 07:40:00 PM,32463.4,30.31,,,,
181,03/30/22 08:00:00 PM,32444.6,30.28,,,,
182,03/30/22 08:20:00 PM,32495.8,30.24,,,,
183,03/30/22 08:40:00 PM,32449.9,30.21,,,,
184,03/30/22 09:00:00 PM,32468.8,30.17,,,,
185,03/30/22 09:20:00 PM,32487.7,30.15,,,,
186,03/30/22 09:40:00 PM,32449.9,30.10,,,,
187,03/30/22 10:00:00 PM,32468.8,30.06,,,,
188,03/30/22 10:20:00 PM,32439.2,30.03,,,,
189,03/30/22 10:40:00 PM,32401.5,29.98,,,,
190,03/30/22 11:00:00 PM,32396.1,29.94,,,,
191,03/30/22 11:20:00 PM,32374.6,29.88,,,,
192,03/30/22 11:40:00 PM,32363.8,29.83,,,,
193,03/31/22 12:00:00 AM,32339.7,29.77,,,,
194,03/31/22 12:20:00 AM,32363.8,29.73,,,,
195,03/31/22 12:40:00 AM,32339.7,29.69,,,,
196,03/31/22 01:00:00 AM,32315.5,29.63,,,,
197,03/31/22 01:20:00 AM,32302.1,29.59,,,,
198,03/31/22 01:40:00 AM,32315.5,29.59,,,,
199,03/31/22 02:00:00 AM,32326.3,29.61,,,,
200,03/31/22 02:20:00 AM,32339.7,29.59,,,,
201,03/31/22 02:40:00 AM,32326.3,29.57,,,,
202,03/31/22 03:00:00 AM,32312.9,29.51,,,,
203,03/31/22 03:20:00 AM,32288.8,29.46,,,,
204,03/31/22 03:40:00 AM,32307.5,29.45,,,,
205,03/31/22 04:00:00 AM,32275.4,29.40,,,,
206,03/31/22 04:20:00 AM,32270.0,29.36,,,,
207,03/31/22 04:40:00 AM,32259.3,29.29,,,,
208,03/31/22 05:00:00 AM,32208.6,29.21,,,,
209,03/31/22 05:20:00 AM,32184.6,29.15,,,,
210,03/31/22 05:40:00 AM,32174.0,29.06,,,,
211,03/31/22 06:00:00 AM,32150.0,29.01,,,,
212,03/31/22 06:20:00 AM,32160.7,28.99,,,,
213,03/31/22 06:40:00 AM,32112.8,28.97,,,,
214,03/31/22 07:00:00 AM,32128.8,28.92,,,,
215,03/31/22 07:20:00 AM,32110.2,28.89,,,,
216,03/31/22 07:40:00 AM,32110.2,28.94,,,,
217,03/31/22 08:00:00 AM,32096.9,28.95,,,,
218,03/31/22 08:20:00 AM,32096.9,29.03,,,,
219,03/31/22 08:40:00 AM,32102.2,29.13,,,,
220,03/31/22 09:00:00 AM,32110.2,29.27,,,,
221,03/31/22 09:20:00 AM,32166.0,29.35,,,,
222,03/31/22 09:40:00 AM,32163.3,29.41,,,,
223,03/31/22 10:00:00 AM,32213.9,29.51,,,,
224,03/31/22 10:20:00 AM,32256.7,29.63,,,,
225,03/31/22 10:40:00 AM,32267.4,29.80,,,,
226,03/31/22 11:00:00 AM,32361.1,30.05,,,,
227,03/31/22 11:20:00 AM,32417.6,30.36,,,,
228,03/31/22 11:40:00 AM,32490.4,30.62,,,,
229,03/31/22 12:00:00 PM,32566.2,30.85,,,,
230,03/31/22 12:20:00 PM,32661.3,31.06,,,,
231,03/31/22 12:40:00 PM,32685.8,31.26,,,,
232,03/31/22 01:00:00 PM,32759.5,31.44,,,,
233,03/31/22 01:05:11 PM,,,,Logged,,
234,03/31/22 01:05:14 PM,,,,,Logged,Logged
