"","date","Serial","TempInSitu","E_Conductivity","EC_Cal.1","EC_Cal.2","Salinity"
"43",2021-05-13 08:07:00,"CT_350_051321",25.44,0,NA,-674.160908559979,NA
"44",2021-05-13 08:07:10,"CT_350_051321",25.44,0,NA,-674.160908559979,NA
"45",2021-05-13 08:07:20,"CT_350_051321",25.44,0,NA,-674.160908559979,NA
"46",2021-05-13 08:07:30,"CT_350_051321",25.44,0,NA,-674.160908559979,NA
"47",2021-05-13 08:07:40,"CT_350_051321",25.44,0,NA,-674.160908559979,NA
"48",2021-05-13 08:07:50,"CT_350_051321",25.42,0,NA,-674.160908559979,NA
"49",2021-05-13 08:08:00,"CT_350_051321",25.41,0,NA,-674.160908559979,NA
"50",2021-05-13 08:08:10,"CT_350_051321",25.41,0,NA,-674.160908559979,NA
"51",2021-05-13 08:08:20,"CT_350_051321",25.41,0,NA,-674.160908559979,NA
"52",2021-05-13 08:08:30,"CT_350_051321",25.41,0,NA,-674.160908559979,NA
"53",2021-05-13 08:08:40,"CT_350_051321",25.41,0,NA,-674.160908559979,NA
"54",2021-05-13 08:08:50,"CT_350_051321",25.4,0,NA,-674.160908559979,NA
"55",2021-05-13 08:09:00,"CT_350_051321",25.4,0,NA,-674.160908559979,NA
"56",2021-05-13 08:09:10,"CT_350_051321",25.4,0,NA,-674.160908559979,NA
"57",2021-05-13 08:09:20,"CT_350_051321",25.39,0,NA,-674.160908559979,NA
"58",2021-05-13 08:09:30,"CT_350_051321",25.39,0,NA,-674.160908559979,NA
"59",2021-05-13 08:09:40,"CT_350_051321",25.38,0,NA,-674.160908559979,NA
"60",2021-05-13 08:09:50,"CT_350_051321",25.38,0,NA,-674.160908559979,NA
"61",2021-05-13 08:10:00,"CT_350_051321",25.38,0,NA,-674.160908559979,NA
"62",2021-05-13 08:10:10,"CT_350_051321",25.36,0,NA,-674.160908559979,NA
"63",2021-05-13 08:10:20,"CT_350_051321",25.36,0,NA,-674.160908559979,NA
"64",2021-05-13 08:10:30,"CT_350_051321",25.36,0,NA,-674.160908559979,NA
"65",2021-05-13 08:10:40,"CT_350_051321",25.36,0,NA,-674.160908559979,NA
"66",2021-05-13 08:10:50,"CT_350_051321",25.35,0,NA,-674.160908559979,NA
"67",2021-05-13 08:11:00,"CT_350_051321",25.35,0,NA,-674.160908559979,NA
"68",2021-05-13 08:11:10,"CT_350_051321",25.35,0,NA,-674.160908559979,NA
"69",2021-05-13 08:11:20,"CT_350_051321",25.34,0,NA,-674.160908559979,NA
"70",2021-05-13 08:11:30,"CT_350_051321",25.34,0,NA,-674.160908559979,NA
"71",2021-05-13 08:11:40,"CT_350_051321",25.34,0,NA,-674.160908559979,NA
"72",2021-05-13 08:11:50,"CT_350_051321",25.34,0,NA,-674.160908559979,NA
"73",2021-05-13 08:12:00,"CT_350_051321",25.33,0,NA,-674.160908559979,NA
"74",2021-05-13 08:12:10,"CT_350_051321",25.33,0,NA,-674.160908559979,NA
"75",2021-05-13 08:12:20,"CT_350_051321",25.33,0,NA,-674.160908559979,NA
"76",2021-05-13 08:12:30,"CT_350_051321",25.33,0,NA,-674.160908559979,NA
"77",2021-05-13 08:12:40,"CT_350_051321",25.31,0,NA,-674.160908559979,NA
"78",2021-05-13 08:12:50,"CT_350_051321",25.31,0,NA,-674.160908559979,NA
"79",2021-05-13 08:13:00,"CT_350_051321",25.31,0,NA,-674.160908559979,NA
"80",2021-05-13 08:13:10,"CT_350_051321",25.3,0,NA,-674.160908559979,NA
"81",2021-05-13 08:13:20,"CT_350_051321",25.3,0,NA,-674.160908559979,NA
"82",2021-05-13 08:13:30,"CT_350_051321",25.3,0,NA,-674.160908559979,NA
"83",2021-05-13 08:13:40,"CT_350_051321",25.29,0,NA,-674.160908559979,NA
"84",2021-05-13 08:13:50,"CT_350_051321",25.3,0,NA,-674.160908559979,NA
"85",2021-05-13 08:14:00,"CT_350_051321",25.29,0,NA,-674.160908559979,NA
"86",2021-05-13 08:14:10,"CT_350_051321",25.29,0,NA,-674.160908559979,NA
"87",2021-05-13 08:14:20,"CT_350_051321",25.29,0,NA,-674.160908559979,NA
"88",2021-05-13 08:14:30,"CT_350_051321",25.28,0,NA,-674.160908559979,NA
"89",2021-05-13 08:14:40,"CT_350_051321",25.28,0,NA,-674.160908559979,NA
"90",2021-05-13 08:14:50,"CT_350_051321",25.28,0,NA,-674.160908559979,NA
"91",2021-05-13 08:15:00,"CT_350_051321",25.26,0,NA,-674.160908559979,NA
"92",2021-05-13 08:15:10,"CT_350_051321",25.26,0,NA,-674.160908559979,NA
"93",2021-05-13 08:15:20,"CT_350_051321",25.26,0,NA,-674.160908559979,NA
"94",2021-05-13 08:15:30,"CT_350_051321",25.26,0,NA,-674.160908559979,NA
"95",2021-05-13 08:15:40,"CT_350_051321",25.25,0,NA,-674.160908559979,NA
"96",2021-05-13 08:15:50,"CT_350_051321",25.25,0,NA,-674.160908559979,NA
"97",2021-05-13 08:16:00,"CT_350_051321",25.25,0,NA,-674.160908559979,NA
"98",2021-05-13 08:16:10,"CT_350_051321",25.25,0,NA,-674.160908559979,NA
"99",2021-05-13 08:16:20,"CT_350_051321",25.24,0,NA,-674.160908559979,NA
"100",2021-05-13 08:16:30,"CT_350_051321",25.25,0,NA,-674.160908559979,NA
"101",2021-05-13 08:16:40,"CT_350_051321",25.24,0,NA,-674.160908559979,NA
"102",2021-05-13 08:16:50,"CT_350_051321",25.24,0,NA,-674.160908559979,NA
"103",2021-05-13 08:17:00,"CT_350_051321",25.24,0,NA,-674.160908559979,NA
"104",2021-05-13 08:17:10,"CT_350_051321",25.24,0,NA,-674.160908559979,NA
"105",2021-05-13 08:17:20,"CT_350_051321",25.24,0,NA,-674.160908559979,NA
"106",2021-05-13 08:17:30,"CT_350_051321",25.23,0,NA,-674.160908559979,NA
"107",2021-05-13 08:17:40,"CT_350_051321",25.23,0,NA,-674.160908559979,NA
"108",2021-05-13 08:17:50,"CT_350_051321",25.24,0,NA,-674.160908559979,NA
"109",2021-05-13 08:18:00,"CT_350_051321",25.23,0,NA,-674.160908559979,NA
"110",2021-05-13 08:18:10,"CT_350_051321",25.23,0,NA,-674.160908559979,NA
"111",2021-05-13 08:18:20,"CT_350_051321",25.23,0,NA,-674.160908559979,NA
"112",2021-05-13 08:18:30,"CT_350_051321",25.23,0,NA,-674.160908559979,NA
"113",2021-05-13 08:18:40,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"114",2021-05-13 08:18:50,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"115",2021-05-13 08:19:00,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"116",2021-05-13 08:19:10,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"117",2021-05-13 08:19:20,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"118",2021-05-13 08:19:30,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"119",2021-05-13 08:19:40,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"120",2021-05-13 08:19:50,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"121",2021-05-13 08:20:00,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"122",2021-05-13 08:20:10,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"123",2021-05-13 08:20:20,"CT_350_051321",25.21,0,NA,-674.160908559979,NA
"124",2021-05-13 08:20:30,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"125",2021-05-13 08:20:40,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"126",2021-05-13 08:20:50,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"127",2021-05-13 08:21:00,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"128",2021-05-13 08:21:10,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"129",2021-05-13 08:21:20,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"130",2021-05-13 08:21:30,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"131",2021-05-13 08:21:40,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"132",2021-05-13 08:21:50,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"133",2021-05-13 08:22:00,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"134",2021-05-13 08:22:10,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"135",2021-05-13 08:22:20,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"136",2021-05-13 08:22:30,"CT_350_051321",25.19,0,NA,-674.160908559979,NA
"137",2021-05-13 08:22:40,"CT_350_051321",25.2,0,NA,-674.160908559979,NA
"138",2021-05-13 08:22:50,"CT_350_051321",25.19,0,NA,-674.160908559979,NA
"139",2021-05-13 08:23:00,"CT_350_051321",25.19,0,NA,-674.160908559979,NA
"140",2021-05-13 08:23:10,"CT_350_051321",25.19,0,NA,-674.160908559979,NA
"141",2021-05-13 08:23:20,"CT_350_051321",25.19,0,NA,-674.160908559979,NA
"142",2021-05-13 08:23:30,"CT_350_051321",25.19,0,NA,-674.160908559979,NA
"143",2021-05-13 08:23:40,"CT_350_051321",25.19,0,NA,-674.160908559979,NA
"144",2021-05-13 08:23:50,"CT_350_051321",25.19,0,NA,-674.160908559979,NA
"145",2021-05-13 08:24:00,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"146",2021-05-13 08:24:10,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"147",2021-05-13 08:24:20,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"148",2021-05-13 08:24:30,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"149",2021-05-13 08:24:40,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"150",2021-05-13 08:24:50,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"151",2021-05-13 08:25:00,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"152",2021-05-13 08:25:10,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"153",2021-05-13 08:25:20,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"154",2021-05-13 08:25:30,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"155",2021-05-13 08:25:40,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"156",2021-05-13 08:25:50,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"157",2021-05-13 08:26:00,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"158",2021-05-13 08:26:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"159",2021-05-13 08:26:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"160",2021-05-13 08:26:30,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"161",2021-05-13 08:26:40,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"162",2021-05-13 08:26:50,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"163",2021-05-13 08:27:00,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"164",2021-05-13 08:27:10,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"165",2021-05-13 08:27:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"166",2021-05-13 08:27:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"167",2021-05-13 08:27:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"168",2021-05-13 08:27:50,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"169",2021-05-13 08:28:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"170",2021-05-13 08:28:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"171",2021-05-13 08:28:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"172",2021-05-13 08:28:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"173",2021-05-13 08:28:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"174",2021-05-13 08:28:50,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"175",2021-05-13 08:29:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"176",2021-05-13 08:29:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"177",2021-05-13 08:29:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"178",2021-05-13 08:29:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"179",2021-05-13 08:29:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"180",2021-05-13 08:29:50,"CT_350_051321",25.15,0,NA,-674.160908559979,NA
"181",2021-05-13 08:30:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"182",2021-05-13 08:30:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"183",2021-05-13 08:30:20,"CT_350_051321",25.15,0,NA,-674.160908559979,NA
"184",2021-05-13 08:30:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"185",2021-05-13 08:30:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"186",2021-05-13 08:30:50,"CT_350_051321",25.15,0,NA,-674.160908559979,NA
"187",2021-05-13 08:31:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"188",2021-05-13 08:31:10,"CT_350_051321",25.15,0,NA,-674.160908559979,NA
"189",2021-05-13 08:31:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"190",2021-05-13 08:31:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"191",2021-05-13 08:31:40,"CT_350_051321",25.15,0,NA,-674.160908559979,NA
"192",2021-05-13 08:31:50,"CT_350_051321",25.15,0,NA,-674.160908559979,NA
"193",2021-05-13 08:32:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"194",2021-05-13 08:32:10,"CT_350_051321",25.15,0,NA,-674.160908559979,NA
"195",2021-05-13 08:32:20,"CT_350_051321",25.15,0,NA,-674.160908559979,NA
"196",2021-05-13 08:32:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"197",2021-05-13 08:32:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"198",2021-05-13 08:32:50,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"199",2021-05-13 08:33:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"200",2021-05-13 08:33:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"201",2021-05-13 08:33:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"202",2021-05-13 08:33:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"203",2021-05-13 08:33:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"204",2021-05-13 08:33:50,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"205",2021-05-13 08:34:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"206",2021-05-13 08:34:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"207",2021-05-13 08:34:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"208",2021-05-13 08:34:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"209",2021-05-13 08:34:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"210",2021-05-13 08:34:50,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"211",2021-05-13 08:35:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"212",2021-05-13 08:35:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"213",2021-05-13 08:35:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"214",2021-05-13 08:35:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"215",2021-05-13 08:35:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"216",2021-05-13 08:35:50,"CT_350_051321",25.18,0,NA,-674.160908559979,NA
"217",2021-05-13 08:36:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"218",2021-05-13 08:36:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"219",2021-05-13 08:36:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"220",2021-05-13 08:36:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"221",2021-05-13 08:36:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"222",2021-05-13 08:36:50,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"223",2021-05-13 08:37:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"224",2021-05-13 08:37:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"225",2021-05-13 08:37:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"226",2021-05-13 08:37:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"227",2021-05-13 08:37:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"228",2021-05-13 08:37:50,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"229",2021-05-13 08:38:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"230",2021-05-13 08:38:10,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"231",2021-05-13 08:38:20,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"232",2021-05-13 08:38:30,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"233",2021-05-13 08:38:40,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"234",2021-05-13 08:38:50,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"235",2021-05-13 08:39:00,"CT_350_051321",25.16,0,NA,-674.160908559979,NA
"236",2021-05-13 08:39:10,"CT_350_051321",25.15,0,NA,-674.160908559979,NA
"237",2021-05-13 08:39:20,"CT_350_051321",25.56,0,NA,-674.160908559979,NA
"238",2021-05-13 08:39:30,"CT_350_051321",25.99,0,NA,-674.160908559979,NA
"239",2021-05-13 08:39:40,"CT_350_051321",26.13,0,NA,-674.160908559979,NA
"240",2021-05-13 08:39:50,"CT_350_051321",25.91,0,NA,-674.160908559979,NA
"241",2021-05-13 08:40:00,"CT_350_051321",25.81,0,NA,-674.160908559979,NA
"242",2021-05-13 08:40:10,"CT_350_051321",25.77,0,NA,-674.160908559979,NA
"243",2021-05-13 08:40:20,"CT_350_051321",25.75,0,NA,-674.160908559979,NA
"244",2021-05-13 08:40:30,"CT_350_051321",25.76,0,NA,-674.160908559979,NA
"245",2021-05-13 08:40:40,"CT_350_051321",25.77,0,NA,-674.160908559979,NA
"246",2021-05-13 08:40:50,"CT_350_051321",25.78,0,NA,-674.160908559979,NA
"247",2021-05-13 08:41:00,"CT_350_051321",25.81,0,NA,-674.160908559979,NA
"248",2021-05-13 08:41:10,"CT_350_051321",25.83,0,NA,-674.160908559979,NA
"249",2021-05-13 08:41:20,"CT_350_051321",25.86,0,NA,-674.160908559979,NA
"250",2021-05-13 08:41:30,"CT_350_051321",25.88,0,NA,-674.160908559979,NA
"251",2021-05-13 08:41:40,"CT_350_051321",25.91,0,NA,-674.160908559979,NA
"252",2021-05-13 08:41:50,"CT_350_051321",25.93,0,NA,-674.160908559979,NA
"253",2021-05-13 08:42:00,"CT_350_051321",25.96,0,NA,-674.160908559979,NA
"254",2021-05-13 08:42:10,"CT_350_051321",25.97,0,NA,-674.160908559979,NA
"255",2021-05-13 08:42:20,"CT_350_051321",26.01,0,NA,-674.160908559979,NA
"256",2021-05-13 08:42:30,"CT_350_051321",26.03,0,NA,-674.160908559979,NA
"257",2021-05-13 08:42:40,"CT_350_051321",26.06,0,NA,-674.160908559979,NA
"258",2021-05-13 08:42:50,"CT_350_051321",26.07,0,NA,-674.160908559979,NA
"259",2021-05-13 08:43:00,"CT_350_051321",26.09,0,NA,-674.160908559979,NA
"260",2021-05-13 08:43:10,"CT_350_051321",26.12,0,NA,-674.160908559979,NA
"261",2021-05-13 08:43:20,"CT_350_051321",26.14,0,NA,-674.160908559979,NA
"262",2021-05-13 08:43:30,"CT_350_051321",26.18,0,NA,-674.160908559979,NA
"263",2021-05-13 08:43:40,"CT_350_051321",26.22,0,NA,-674.160908559979,NA
"264",2021-05-13 08:43:50,"CT_350_051321",26.29,0,NA,-674.160908559979,NA
"265",2021-05-13 08:44:00,"CT_350_051321",26.27,0,NA,-674.160908559979,NA
"266",2021-05-13 08:44:10,"CT_350_051321",26.28,0,NA,-674.160908559979,NA
"267",2021-05-13 08:44:20,"CT_350_051321",26.32,0,NA,-674.160908559979,NA
"268",2021-05-13 08:44:30,"CT_350_051321",26.33,0,NA,-674.160908559979,NA
"269",2021-05-13 08:44:40,"CT_350_051321",26.43,0,NA,-674.160908559979,NA
"270",2021-05-13 08:44:50,"CT_350_051321",26.43,0,NA,-674.160908559979,NA
"271",2021-05-13 08:45:00,"CT_350_051321",26.44,0,NA,-674.160908559979,NA
"272",2021-05-13 08:45:10,"CT_350_051321",26.48,0,NA,-674.160908559979,NA
"273",2021-05-13 08:45:20,"CT_350_051321",26.5,0,NA,-674.160908559979,NA
"274",2021-05-13 08:45:30,"CT_350_051321",26.51,0,NA,-674.160908559979,NA
"275",2021-05-13 08:45:40,"CT_350_051321",26.53,0,NA,-674.160908559979,NA
"276",2021-05-13 08:45:50,"CT_350_051321",26.54,0,NA,-674.160908559979,NA
"277",2021-05-13 08:46:00,"CT_350_051321",26.57,0,NA,-674.160908559979,NA
"278",2021-05-13 08:46:10,"CT_350_051321",26.59,0,NA,-674.160908559979,NA
"279",2021-05-13 08:46:20,"CT_350_051321",26.61,0,NA,-674.160908559979,NA
"280",2021-05-13 08:46:30,"CT_350_051321",26.64,0,NA,-674.160908559979,NA
"281",2021-05-13 08:46:40,"CT_350_051321",26.65,0,NA,-674.160908559979,NA
"282",2021-05-13 08:46:50,"CT_350_051321",26.67,0,NA,-674.160908559979,NA
"283",2021-05-13 08:47:00,"CT_350_051321",26.7,0,NA,-674.160908559979,NA
"284",2021-05-13 08:47:10,"CT_350_051321",26.72,0,NA,-674.160908559979,NA
"285",2021-05-13 08:47:20,"CT_350_051321",26.75,0,NA,-674.160908559979,NA
"286",2021-05-13 08:47:30,"CT_350_051321",26.76,0,NA,-674.160908559979,NA
"287",2021-05-13 08:47:40,"CT_350_051321",26.79,0,NA,-674.160908559979,NA
"288",2021-05-13 08:47:50,"CT_350_051321",26.8,0,NA,-674.160908559979,NA
"289",2021-05-13 08:48:00,"CT_350_051321",26.82,0,NA,-674.160908559979,NA
"290",2021-05-13 08:48:10,"CT_350_051321",26.83,0,NA,-674.160908559979,NA
"291",2021-05-13 08:48:20,"CT_350_051321",26.85,0,NA,-674.160908559979,NA
"292",2021-05-13 08:48:30,"CT_350_051321",26.87,0,NA,-674.160908559979,NA
"293",2021-05-13 08:48:40,"CT_350_051321",26.9,0,NA,-674.160908559979,NA
"294",2021-05-13 08:48:50,"CT_350_051321",26.91,0,NA,-674.160908559979,NA
"295",2021-05-13 08:49:00,"CT_350_051321",26.92,0,NA,-674.160908559979,NA
"296",2021-05-13 08:49:10,"CT_350_051321",26.95,0,NA,-674.160908559979,NA
"297",2021-05-13 08:49:20,"CT_350_051321",26.95,0,NA,-674.160908559979,NA
"298",2021-05-13 08:49:30,"CT_350_051321",26.97,0,NA,-674.160908559979,NA
"299",2021-05-13 08:49:40,"CT_350_051321",26.98,0,NA,-674.160908559979,NA
"300",2021-05-13 08:49:50,"CT_350_051321",27.01,0,NA,-674.160908559979,NA
"301",2021-05-13 08:50:00,"CT_350_051321",27.02,0,NA,-674.160908559979,NA
"302",2021-05-13 08:50:10,"CT_350_051321",27.03,0,NA,-674.160908559979,NA
"303",2021-05-13 08:50:20,"CT_350_051321",27.06,0,NA,-674.160908559979,NA
"304",2021-05-13 08:50:30,"CT_350_051321",27.07,0,NA,-674.160908559979,NA
"305",2021-05-13 08:50:40,"CT_350_051321",27.07,0,NA,-674.160908559979,NA
"306",2021-05-13 08:50:50,"CT_350_051321",27.11,0,NA,-674.160908559979,NA
"307",2021-05-13 08:51:00,"CT_350_051321",27.12,0,NA,-674.160908559979,NA
"308",2021-05-13 08:51:10,"CT_350_051321",27.13,0,NA,-674.160908559979,NA
"309",2021-05-13 08:51:20,"CT_350_051321",27.14,0,NA,-674.160908559979,NA
