"","date","E_Conductivity","TempInSitu","CT_Serial","EC_Cal.1","EC_Cal.2","AbsPressure","WL_TempInSitu","Depth","WL_Serial","Pres_dbar","alpha","SC_Cal.1","SC_Cal.2","Salinity"
"1",2021-05-13 08:00:00,0,26.53,"CT_739",-452.665795920794,NA,101.567,25.416,-0.047,"WL_876",10.1567,1.97787335417508,-439.369822590421,NA,NA
"2",2021-05-13 08:00:03,0,26.54,"CT_739",-452.665795920794,NA,101.55,25.416,-0.049,"WL_876",10.155,1.97792267481481,-439.285165734545,NA,NA
"3",2021-05-13 08:00:06,0,26.53,"CT_739",-452.665795920794,NA,101.55,25.416,-0.049,"WL_876",10.155,1.97787335417508,-439.369822590421,NA,NA
"4",2021-05-13 08:00:09,0,26.53,"CT_739",-452.665795920794,NA,101.55,25.416,-0.049,"WL_876",10.155,1.97787335417508,-439.369822590421,NA,NA
"5",2021-05-13 08:00:12,0,26.52,"CT_739",-452.665795920794,NA,101.567,25.416,-0.047,"WL_876",10.1567,1.97782403353535,-439.454507873563,NA,NA
"6",2021-05-13 08:00:15,0,26.53,"CT_739",-452.665795920794,NA,101.567,25.416,-0.047,"WL_876",10.1567,1.97787335417508,-439.369822590421,NA,NA
"7",2021-05-13 08:00:18,0,26.52,"CT_739",-452.665795920794,NA,101.567,25.416,-0.047,"WL_876",10.1567,1.97782403353535,-439.454507873563,NA,NA
"8",2021-05-13 08:00:21,0,26.51,"CT_739",-452.665795920794,NA,101.55,25.416,-0.049,"WL_876",10.155,1.97777471289562,-439.539221597979,NA,NA
"9",2021-05-13 08:00:24,0,26.51,"CT_739",-452.665795920794,NA,101.55,25.416,-0.049,"WL_876",10.155,1.97777471289562,-439.539221597979,NA,NA
"10",2021-05-13 08:00:27,0,26.51,"CT_739",-452.665795920794,NA,101.548,25.319,-0.049,"WL_876",10.1548,1.97777471289562,-439.539221597979,NA,NA
"11",2021-05-13 08:00:30,0,26.51,"CT_739",-452.665795920794,NA,101.548,25.319,-0.049,"WL_876",10.1548,1.97777471289562,-439.539221597979,NA,NA
"12",2021-05-13 08:00:33,0,26.51,"CT_739",-452.665795920794,NA,101.567,25.416,-0.047,"WL_876",10.1567,1.97777471289562,-439.539221597979,NA,NA
"13",2021-05-13 08:00:36,0,26.51,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97777471289562,-439.539221597979,NA,NA
"14",2021-05-13 08:00:39,0,26.49,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97767607161616,-439.708734426705,NA,NA
"15",2021-05-13 08:00:42,0,26.49,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97767607161616,-439.708734426705,NA,NA
"16",2021-05-13 08:00:45,0,26.48,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97762675097643,-439.793533559075,NA,NA
"17",2021-05-13 08:00:48,0,26.49,"CT_739",-452.665795920794,NA,101.582,25.319,-0.046,"WL_876",10.1582,1.97767607161616,-439.708734426705,NA,NA
"18",2021-05-13 08:00:51,0,26.48,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97762675097643,-439.793533559075,NA,NA
"19",2021-05-13 08:00:54,0,26.48,"CT_739",-452.665795920794,NA,101.582,25.319,-0.046,"WL_876",10.1582,1.97762675097643,-439.793533559075,NA,NA
"20",2021-05-13 08:00:57,0,26.48,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97762675097643,-439.793533559075,NA,NA
"21",2021-05-13 08:01:00,0,26.47,"CT_739",-452.665795920794,NA,101.582,25.319,-0.046,"WL_876",10.1582,1.9775774303367,-439.87836118884,NA,NA
"22",2021-05-13 08:01:03,0,26.47,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.9775774303367,-439.87836118884,NA,NA
"23",2021-05-13 08:01:06,0,26.47,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.9775774303367,-439.87836118884,NA,NA
"24",2021-05-13 08:01:09,0,26.46,"CT_739",-452.665795920794,NA,101.582,25.319,-0.046,"WL_876",10.1582,1.97752810969697,-439.963217330051,NA,NA
"25",2021-05-13 08:01:12,0,26.47,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.9775774303367,-439.87836118884,NA,NA
"26",2021-05-13 08:01:15,0,26.46,"CT_739",-452.665795920794,NA,101.582,25.319,-0.046,"WL_876",10.1582,1.97752810969697,-439.963217330051,NA,NA
"27",2021-05-13 08:01:18,0,26.46,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97752810969697,-439.963217330051,NA,NA
"28",2021-05-13 08:01:21,0,26.46,"CT_739",-452.665795920794,NA,101.582,25.319,-0.046,"WL_876",10.1582,1.97752810969697,-439.963217330051,NA,NA
"29",2021-05-13 08:01:24,0,26.46,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97752810969697,-439.963217330051,NA,NA
"30",2021-05-13 08:01:27,0,26.46,"CT_739",-452.665795920794,NA,101.582,25.319,-0.046,"WL_876",10.1582,1.97752810969697,-439.963217330051,NA,NA
"31",2021-05-13 08:01:30,0,26.45,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97747878905724,-440.048101996773,NA,NA
"32",2021-05-13 08:01:33,0,26.44,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97742946841751,-440.133015203075,NA,NA
"33",2021-05-13 08:01:36,0,26.45,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97747878905724,-440.048101996773,NA,NA
"34",2021-05-13 08:01:39,0,26.44,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97742946841751,-440.133015203075,NA,NA
"35",2021-05-13 08:01:42,0,26.44,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97742946841751,-440.133015203075,NA,NA
"36",2021-05-13 08:01:45,0,26.44,"CT_739",-452.665795920794,NA,101.565,25.319,-0.047,"WL_876",10.1565,1.97742946841751,-440.133015203075,NA,NA
