"","DateTime","Northing","Easting","Alongshore","Cross_shore","Pressure","Temperature","Heading","Pitch","Roll","Direction","Speed"
"1",2021-08-11 16:15:00,0.113891373697289,-0.219930217659685,0.244870953485863,-0.0371316816400217,1.257,27.86,232.9,-0.9,2.1,-62.6225150740638,0.247670235681423
"2",2021-08-11 16:25:00,0.0966726072566441,-0.215023921661947,0.23078073966778,-0.0481781078818247,1.257,27.66,232.9,-0.9,2.2,-65.791792524896,0.235755975280968
"3",2021-08-11 16:35:00,0.080231552970272,-0.180223505273628,0.192962802156636,-0.0410240286782496,1.249,27.57,233,-0.8,2.2,-66.00242012917,0.197275477303022
"4",2021-08-11 16:45:00,0.0542361758868992,-0.162609016285931,0.16343268194097,-0.0517011936602464,1.24,27.52,233,-0.8,2.2,-71.5545328805706,0.171415445489351
"5",2021-08-11 16:55:00,0.075676567319994,-0.165836505633644,0.178646121560185,-0.0362526232653384,1.223,27.49,233,-0.8,2.2,-65.4712504557844,0.182287381467054
"6",2021-08-11 17:05:00,0.135639464181382,-0.224124360746243,0.261047293371801,-0.0220023622954694,1.241,27.47,232.8,-0.7,2.2,-58.8177859253336,0.261972886618681
"7",2021-08-11 17:15:00,0.101479218422458,-0.178566624204362,0.204111421612381,-0.0228604159793206,1.226,27.44,232.8,-0.7,2.2,-60.3904777822219,0.205387611728105
"8",2021-08-11 17:25:00,0.114445579019487,-0.167377224230747,0.202680442411708,-0.00579344561463769,1.217,27.42,232.9,-0.7,2.2,-55.6373046097858,0.202763225828294
"9",2021-08-11 17:35:00,0.0799105686784077,-0.192047444973443,0.202339900481276,-0.0482336478048419,1.213,27.39,232.8,-0.7,2.2,-67.4079002268034,0.208009423121488
"10",2021-08-11 17:45:00,0.0964627927002981,-0.177523640000918,0.200319048608224,-0.0263057389064091,1.2,27.37,232.7,-0.7,2.2,-61.4812284729674,0.202038890154139
"11",2021-08-11 17:55:00,0.135819848722219,-0.165756332406523,0.213932593889655,0.0124514381270665,1.219,27.35,232.7,-0.7,2.2,-50.6689932611867,0.21429464071644
"12",2021-08-11 18:05:00,0.0540187850850885,-0.142314486294615,0.146886283177856,-0.0399482410822295,1.188,27.33,232.8,-0.6,2.2,-69.2145731979652,0.152221687519779
"13",2021-08-11 18:15:00,0.117962195139845,-0.15401723535568,0.193938999460639,0.00490436102098039,1.205,27.31,232.8,-0.6,2.2,-52.5514037267915,0.194001000690248
"14",2021-08-11 18:25:00,0.0417714498026715,-0.145435175949932,0.142212171084292,-0.0516908388178899,1.175,27.29,232.8,-0.6,2.2,-73.975036466582,0.151315050217105
"15",2021-08-11 18:35:00,0.131789872538736,-0.160474939306248,0.207291096549816,0.0122954438836036,1.174,27.28,232.8,-0.6,2.2,-50.6054856341574,0.207655427690008
"16",2021-08-11 18:45:00,0.102959895947098,-0.231052870080472,0.24744400690948,-0.0525131639728718,1.159,27.27,232.8,-0.6,2.2,-65.9816809899879,0.252954875315461
"17",2021-08-11 18:55:00,0.100071885776606,-0.127155321853468,0.161691594933258,0.00621983331645118,1.166,27.25,232.8,-0.6,2.2,-51.7970742568475,0.161811180696963
"18",2021-08-11 19:05:00,0.0890895227783785,-0.139118372043218,0.164914634835645,-0.00969678946147903,1.153,27.24,232.9,-0.6,2.2,-57.3650510212841,0.165199468851551
"19",2021-08-11 19:15:00,0.092152111584166,-0.17451281471521,0.195349484997594,-0.0280234344865226,1.134,27.23,232.7,-0.6,2.2,-62.1635467454794,0.197349269492557
