date,AbsPressure,TempInSitu,Depth,Serial
2021-01-17T10:29:49Z,109.374,29.452,0.781,876
2021-01-17T10:29:50Z,109.339,29.452,0.778,876
2021-01-17T10:29:51Z,109.339,29.452,0.778,876
2021-01-17T10:29:52Z,109.322,29.452,0.776,876
2021-01-17T10:29:53Z,109.374,29.452,0.781,876
2021-01-17T10:29:54Z,109.357,29.452,0.78,876
2021-01-17T10:29:55Z,109.339,29.452,0.778,876
2021-01-17T10:29:56Z,109.357,29.452,0.78,876
2021-01-17T10:29:57Z,109.339,29.452,0.778,876
2021-01-17T10:29:58Z,109.357,29.452,0.78,876
2021-01-17T10:29:59Z,109.391,29.452,0.783,876
2021-01-17T10:30:00Z,109.391,29.452,0.783,876
2021-01-17T10:30:01Z,109.46,29.452,0.79,876
2021-01-17T10:30:02Z,109.475,29.352,0.791,876
2021-01-17T10:30:03Z,109.495,29.452,0.793,876
2021-01-17T10:30:04Z,109.046,29.452,0.749,876
2021-01-17T10:30:05Z,108.388,29.352,0.683,876
2021-01-17T10:30:06Z,107.87,29.352,0.632,876
2021-01-17T10:30:07Z,107.821,29.452,0.627,876
2021-01-17T10:30:08Z,107.732,29.352,0.618,876
2021-01-17T10:30:09Z,107.767,29.352,0.621,876
2021-01-17T10:30:10Z,107.835,29.352,0.628,876
2021-01-17T10:30:11Z,107.835,29.352,0.628,876
2021-01-17T10:30:12Z,107.87,29.352,0.632,876
2021-01-17T10:30:13Z,107.853,29.352,0.63,876
2021-01-17T10:30:14Z,107.853,29.352,0.63,876
2021-01-17T10:30:15Z,107.835,29.352,0.628,876
2021-01-17T10:30:16Z,107.784,29.352,0.623,876
2021-01-17T10:30:17Z,107.715,29.352,0.616,876
2021-01-17T10:30:18Z,107.715,29.352,0.616,876
2021-01-17T10:30:19Z,107.646,29.352,0.609,876
2021-01-17T10:30:20Z,107.577,29.352,0.602,876
2021-01-17T10:30:21Z,107.611,29.352,0.606,876
2021-01-17T10:30:22Z,107.508,29.352,0.596,876
2021-01-17T10:30:23Z,107.525,29.352,0.597,876
2021-01-17T10:30:24Z,107.456,29.352,0.59,876
2021-01-17T10:30:25Z,107.439,29.352,0.589,876
2021-01-17T10:30:26Z,107.318,29.352,0.577,876
2021-01-17T10:30:27Z,107.353,29.352,0.58,876
2021-01-17T10:30:28Z,107.353,29.352,0.58,876
2021-01-17T10:30:29Z,107.353,29.352,0.58,876
2021-01-17T10:30:30Z,107.318,29.352,0.577,876
2021-01-17T10:30:31Z,107.422,29.352,0.587,876
2021-01-17T10:30:32Z,107.37,29.352,0.582,876
2021-01-17T10:30:33Z,107.318,29.352,0.577,876
2021-01-17T10:30:34Z,107.025,29.352,0.548,876
2021-01-17T10:30:35Z,106.801,29.352,0.525,876
2021-01-17T10:30:36Z,106.646,29.352,0.51,876
2021-01-17T10:30:37Z,106.456,29.352,0.491,876
2021-01-17T10:30:38Z,106.008,29.352,0.446,876
2021-01-17T10:30:39Z,105.732,29.352,0.419,876
2021-01-17T10:30:40Z,105.629,29.352,0.409,876
2021-01-17T10:30:41Z,105.68,29.352,0.414,876
2021-01-17T10:30:42Z,105.577,29.352,0.404,876
2021-01-17T10:30:43Z,105.629,29.352,0.409,876
2021-01-17T10:30:44Z,105.629,29.352,0.409,876
2021-01-17T10:30:45Z,105.629,29.352,0.409,876
2021-01-17T10:30:46Z,105.646,29.352,0.41,876
2021-01-17T10:30:47Z,105.611,29.352,0.407,876
2021-01-17T10:30:48Z,105.611,29.352,0.407,876
2021-01-17T10:30:49Z,105.611,29.352,0.407,876
2021-01-17T10:30:50Z,105.611,29.352,0.407,876
2021-01-17T10:30:51Z,105.646,29.352,0.41,876
2021-01-17T10:30:52Z,105.611,29.352,0.407,876
2021-01-17T10:30:53Z,105.629,29.352,0.409,876
2021-01-17T10:30:54Z,105.611,29.352,0.407,876
2021-01-17T10:30:55Z,105.646,29.352,0.41,876
2021-01-17T10:30:56Z,105.611,29.352,0.407,876
2021-01-17T10:30:57Z,105.611,29.352,0.407,876
2021-01-17T10:30:58Z,105.56,29.352,0.402,876
2021-01-17T10:30:59Z,105.525,29.352,0.398,876
2021-01-17T10:31:00Z,105.594,29.352,0.405,876
2021-01-17T10:31:01Z,105.611,29.352,0.407,876
2021-01-17T10:31:02Z,105.663,29.352,0.412,876
2021-01-17T10:31:03Z,105.715,29.352,0.417,876
2021-01-17T10:31:04Z,105.663,29.352,0.412,876
2021-01-17T10:31:05Z,105.594,29.352,0.405,876
2021-01-17T10:31:06Z,105.577,29.352,0.404,876
2021-01-17T10:31:07Z,105.336,29.352,0.38,876
2021-01-17T10:31:08Z,105.129,29.352,0.359,876
2021-01-17T10:31:09Z,104.905,29.352,0.337,876
2021-01-17T10:31:10Z,104.664,29.352,0.313,876
2021-01-17T10:31:11Z,104.405,29.352,0.287,876
2021-01-17T10:31:12Z,104.302,29.352,0.277,876
2021-01-17T10:31:13Z,104.216,29.352,0.268,876
2021-01-17T10:31:14Z,104.216,29.352,0.268,876
2021-01-17T10:31:15Z,104.182,29.352,0.265,876
2021-01-17T10:31:16Z,104.182,29.352,0.265,876
2021-01-17T10:31:17Z,104.216,29.352,0.268,876
2021-01-17T10:31:18Z,104.216,29.352,0.268,876
2021-01-17T10:31:19Z,104.216,29.352,0.268,876
2021-01-17T10:31:20Z,104.199,29.352,0.266,876
2021-01-17T10:31:21Z,104.285,29.352,0.275,876
2021-01-17T10:31:22Z,104.199,29.352,0.266,876
2021-01-17T10:31:23Z,104.199,29.352,0.266,876
2021-01-17T10:31:24Z,104.199,29.352,0.266,876
2021-01-17T10:31:25Z,104.199,29.352,0.266,876
2021-01-17T10:31:26Z,104.164,29.352,0.263,876
2021-01-17T10:31:27Z,104.164,29.352,0.263,876
2021-01-17T10:31:28Z,104.13,29.352,0.26,876
2021-01-17T10:31:29Z,104.061,29.352,0.253,876
2021-01-17T10:31:30Z,104.044,29.352,0.251,876
2021-01-17T10:31:31Z,104.027,29.352,0.249,876
2021-01-17T10:31:32Z,104.061,29.352,0.253,876
2021-01-17T10:31:33Z,103.992,29.352,0.246,876
2021-01-17T10:31:34Z,104.061,29.352,0.253,876
2021-01-17T10:31:35Z,104.044,29.352,0.251,876
2021-01-17T10:31:36Z,104.076,29.252,0.254,876
2021-01-17T10:31:37Z,104.044,29.352,0.251,876
2021-01-17T10:31:38Z,103.872,29.352,0.234,876
2021-01-17T10:31:39Z,103.697,29.252,0.216,876
2021-01-17T10:31:40Z,103.37,29.252,0.184,876
2021-01-17T10:31:41Z,103.131,29.352,0.16,876
2021-01-17T10:31:42Z,103.025,29.252,0.15,876
2021-01-17T10:31:43Z,102.957,29.252,0.143,876
2021-01-17T10:31:44Z,103.06,29.252,0.153,876
2021-01-17T10:31:45Z,103.008,29.252,0.148,876
2021-01-17T10:31:46Z,102.853,29.252,0.133,876
2021-01-17T10:31:47Z,102.87,29.252,0.134,876
2021-01-17T10:31:48Z,102.836,29.252,0.131,876
2021-01-17T10:31:49Z,102.87,29.252,0.134,876
2021-01-17T10:31:50Z,102.853,29.252,0.133,876
2021-01-17T10:31:51Z,102.905,29.252,0.138,876
2021-01-17T10:31:52Z,102.853,29.252,0.133,876
2021-01-17T10:31:53Z,102.853,29.252,0.133,876
2021-01-17T10:31:54Z,102.819,29.252,0.129,876
2021-01-17T10:31:55Z,102.819,29.252,0.129,876
2021-01-17T10:31:56Z,102.87,29.252,0.134,876
2021-01-17T10:31:57Z,102.819,29.252,0.129,876
2021-01-17T10:31:58Z,102.784,29.252,0.126,876
2021-01-17T10:31:59Z,102.784,29.252,0.126,876
2021-01-17T10:32:00Z,102.423,29.252,0.09,876
2021-01-17T10:32:01Z,102.044,29.252,0.052,876
2021-01-17T10:32:02Z,102.027,29.252,0.05,876
2021-01-17T10:32:03Z,102.044,29.252,0.052,876
2021-01-17T10:32:04Z,102.044,29.252,0.052,876
2021-01-17T10:32:05Z,101.976,29.252,0.045,876
2021-01-17T10:32:06Z,102.01,29.252,0.049,876
2021-01-17T10:32:07Z,101.958,29.252,0.043,876
2021-01-17T10:32:08Z,101.993,29.252,0.047,876
2021-01-17T10:32:09Z,102.01,29.252,0.049,876
2021-01-17T10:32:10Z,102.062,29.252,0.054,876
2021-01-17T10:32:11Z,102.01,29.252,0.049,876
2021-01-17T10:32:12Z,102.027,29.252,0.05,876
2021-01-17T10:32:13Z,102.113,29.252,0.059,876
2021-01-17T10:32:14Z,102.062,29.252,0.054,876
2021-01-17T10:32:15Z,102.027,29.252,0.05,876
2021-01-17T10:32:16Z,102.113,29.252,0.059,876
2021-01-17T10:32:17Z,101.993,29.252,0.047,876
2021-01-17T10:32:18Z,102.148,29.252,0.062,876
2021-01-17T10:32:19Z,102.027,29.252,0.05,876
2021-01-17T10:32:20Z,101.924,29.252,0.04,876
2021-01-17T10:32:21Z,102.044,29.252,0.052,876
2021-01-17T10:32:22Z,102.096,29.252,0.057,876
2021-01-17T10:32:23Z,101.993,29.252,0.047,876
2021-01-17T10:32:24Z,102.027,29.252,0.05,876
2021-01-17T10:32:25Z,102.027,29.252,0.05,876
2021-01-17T10:32:26Z,102.079,29.252,0.056,876
2021-01-17T10:32:27Z,102.13,29.252,0.061,876
2021-01-17T10:32:28Z,101.632,29.252,0.011,876
2021-01-17T10:32:29Z,101.718,29.252,0.02,876
2021-01-17T10:32:30Z,102.268,29.252,0.074,876
2021-01-17T10:32:31Z,101.804,29.252,0.028,876
2021-01-17T10:32:32Z,101.649,29.252,0.013,876
2021-01-17T10:32:33Z,101.941,29.252,0.042,876
2021-01-17T10:32:34Z,101.7,29.252,0.018,876
2021-01-17T10:32:35Z,101.356,29.252,-0.016,876
2021-01-17T10:32:36Z,101.46,29.252,-0.006,876
2021-01-17T10:32:37Z,101.752,29.252,0.023,876
2021-01-17T10:32:38Z,102.285,29.252,0.076,876
2021-01-17T10:32:39Z,102.268,29.252,0.074,876
2021-01-17T10:32:40Z,102.268,29.252,0.074,876
2021-01-17T10:32:41Z,102.354,29.252,0.083,876
2021-01-17T10:32:42Z,102.32,29.252,0.079,876
2021-01-17T10:32:43Z,102.199,29.252,0.067,876
2021-01-17T10:32:44Z,101.597,29.252,0.008,876
2021-01-17T10:32:45Z,102.32,29.252,0.079,876
2021-01-17T10:32:46Z,102.767,29.252,0.124,876
2021-01-17T10:32:47Z,102.509,29.252,0.098,876
2021-01-17T10:32:48Z,102.285,29.252,0.076,876
2021-01-17T10:32:49Z,102.543,29.252,0.102,876
2021-01-17T10:32:50Z,102.612,29.252,0.109,876
2021-01-17T10:32:51Z,102.234,29.252,0.071,876
2021-01-17T10:32:52Z,102.44,29.252,0.091,876
2021-01-17T10:32:53Z,102.819,29.252,0.129,876
2021-01-17T10:32:54Z,102.819,29.252,0.129,876
2021-01-17T10:32:55Z,102.681,29.252,0.115,876
2021-01-17T10:32:56Z,102.75,29.252,0.122,876
2021-01-17T10:32:57Z,102.991,29.252,0.146,876
2021-01-17T10:32:58Z,103.18,29.252,0.165,876
2021-01-17T10:32:59Z,103.146,29.252,0.162,876
2021-01-17T10:33:00Z,103.232,29.252,0.17,876
2021-01-17T10:33:01Z,103.163,29.252,0.163,876
2021-01-17T10:33:02Z,102.819,29.252,0.129,876
2021-01-17T10:33:03Z,103.077,29.252,0.155,876
2021-01-17T10:33:04Z,103.352,29.252,0.182,876
2021-01-17T10:33:05Z,103.439,29.252,0.191,876
2021-01-17T10:33:06Z,103.387,29.252,0.186,876
2021-01-17T10:33:07Z,103.266,29.252,0.174,876
2021-01-17T10:33:08Z,103.697,29.252,0.216,876
2021-01-17T10:33:09Z,103.662,29.252,0.213,876
2021-01-17T10:33:10Z,103.49,29.252,0.196,876
2021-01-17T10:33:11Z,103.611,29.252,0.208,876
2021-01-17T10:33:12Z,103.662,29.252,0.213,876
2021-01-17T10:33:13Z,103.249,29.252,0.172,876
2021-01-17T10:33:14Z,102.991,29.252,0.146,876
2021-01-17T10:33:15Z,103.266,29.252,0.174,876
2021-01-17T10:33:16Z,103.284,29.252,0.175,876
2021-01-17T10:33:17Z,103.387,29.252,0.186,876
2021-01-17T10:33:18Z,102.595,29.252,0.107,876
2021-01-17T10:33:19Z,102.767,29.252,0.124,876
2021-01-17T10:33:20Z,102.63,29.252,0.11,876
2021-01-17T10:33:21Z,102.509,29.252,0.098,876
2021-01-17T10:33:22Z,102.578,29.252,0.105,876
2021-01-17T10:33:23Z,102.63,29.252,0.11,876
2021-01-17T10:33:24Z,102.75,29.252,0.122,876
2021-01-17T10:33:25Z,102.767,29.252,0.124,876
2021-01-17T10:33:26Z,102.819,29.252,0.129,876
2021-01-17T10:33:27Z,102.561,29.252,0.103,876
2021-01-17T10:33:28Z,102.767,29.252,0.124,876
2021-01-17T10:33:29Z,102.957,29.252,0.143,876
2021-01-17T10:33:30Z,103.008,29.252,0.148,876
2021-01-17T10:33:31Z,102.957,29.252,0.143,876
2021-01-17T10:33:32Z,102.971,29.152,0.144,876
2021-01-17T10:33:33Z,102.561,29.252,0.103,876
2021-01-17T10:33:34Z,102.612,29.252,0.109,876
2021-01-17T10:33:35Z,102.627,29.152,0.11,876
2021-01-17T10:33:36Z,102.802,29.252,0.127,876
2021-01-17T10:33:37Z,102.63,29.252,0.11,876
2021-01-17T10:33:38Z,102.438,29.152,0.091,876
2021-01-17T10:33:39Z,102.575,29.152,0.105,876
2021-01-17T10:33:40Z,102.455,29.152,0.093,876
2021-01-17T10:33:41Z,102.472,29.152,0.095,876
2021-01-17T10:33:42Z,102.403,29.152,0.088,876
2021-01-17T10:33:43Z,102.506,29.152,0.098,876
2021-01-17T10:33:44Z,102.661,29.152,0.113,876
2021-01-17T10:33:45Z,102.73,29.152,0.12,876
2021-01-17T10:33:46Z,102.782,29.152,0.125,876
2021-01-17T10:33:47Z,102.919,29.152,0.139,876
2021-01-17T10:33:48Z,102.868,29.152,0.134,876
2021-01-17T10:33:49Z,102.524,29.152,0.1,876
2021-01-17T10:33:50Z,102.472,29.152,0.095,876
2021-01-17T10:33:51Z,102.696,29.152,0.117,876
2021-01-17T10:33:52Z,102.885,29.152,0.136,876
2021-01-17T10:33:53Z,102.747,29.152,0.122,876
2021-01-17T10:33:54Z,102.765,29.152,0.124,876
2021-01-17T10:33:55Z,102.937,29.152,0.141,876
2021-01-17T10:33:56Z,102.833,29.152,0.131,876
2021-01-17T10:33:57Z,102.851,29.152,0.132,876
2021-01-17T10:33:58Z,102.954,29.152,0.143,876
2021-01-17T10:33:59Z,102.747,29.152,0.122,876
2021-01-17T10:34:00Z,102.833,29.152,0.131,876
2021-01-17T10:34:01Z,102.971,29.152,0.144,876
2021-01-17T10:34:02Z,103.006,29.152,0.148,876
2021-01-17T10:34:03Z,102.902,29.152,0.137,876
2021-01-17T10:34:04Z,102.988,29.152,0.146,876
2021-01-17T10:34:05Z,102.833,29.152,0.131,876
2021-01-17T10:34:06Z,103.006,29.152,0.148,876
2021-01-17T10:34:07Z,103.247,29.152,0.172,876
2021-01-17T10:34:08Z,103.16,29.152,0.163,876
2021-01-17T10:34:09Z,103.195,29.152,0.167,876
2021-01-17T10:34:10Z,103.023,29.152,0.149,876
2021-01-17T10:34:11Z,103.092,29.152,0.156,876
2021-01-17T10:34:12Z,103.074,29.152,0.154,876
2021-01-17T10:34:13Z,103.074,29.152,0.154,876
2021-01-17T10:34:14Z,103.178,29.152,0.165,876
2021-01-17T10:34:15Z,103.229,29.152,0.17,876
2021-01-17T10:34:16Z,103.281,29.152,0.175,876
2021-01-17T10:34:17Z,103.195,29.152,0.167,876
2021-01-17T10:34:18Z,103.143,29.152,0.161,876
2021-01-17T10:34:19Z,103.315,29.152,0.178,876
2021-01-17T10:34:20Z,103.763,29.152,0.223,876
2021-01-17T10:34:21Z,102.971,29.152,0.144,876
2021-01-17T10:34:22Z,102.661,29.152,0.113,876
2021-01-17T10:34:23Z,103.419,29.152,0.189,876
2021-01-17T10:34:24Z,102.851,29.152,0.132,876
2021-01-17T10:34:25Z,103.35,29.152,0.182,876
2021-01-17T10:34:26Z,103.436,29.152,0.191,876
2021-01-17T10:34:27Z,102.885,29.152,0.136,876
2021-01-17T10:34:28Z,103.247,29.152,0.172,876
2021-01-17T10:34:29Z,102.093,29.152,0.057,876
2021-01-17T10:34:30Z,102.145,29.152,0.062,876
2021-01-17T10:34:31Z,102.42,29.152,0.089,876
2021-01-17T10:34:32Z,102.644,29.152,0.112,876
2021-01-17T10:34:33Z,103.023,29.152,0.149,876
2021-01-17T10:34:34Z,103.109,29.152,0.158,876
2021-01-17T10:34:35Z,103.074,29.152,0.154,876
2021-01-17T10:34:36Z,103.315,29.152,0.178,876
2021-01-17T10:34:37Z,103.333,29.152,0.18,876
2021-01-17T10:34:38Z,103.47,29.152,0.194,876
2021-01-17T10:34:39Z,103.298,29.152,0.177,876
2021-01-17T10:34:40Z,103.298,29.152,0.177,876
2021-01-17T10:34:41Z,103.935,29.152,0.24,876
2021-01-17T10:34:42Z,103.832,29.152,0.23,876
2021-01-17T10:34:43Z,103.677,29.152,0.214,876
2021-01-17T10:34:44Z,103.746,29.152,0.221,876
2021-01-17T10:34:45Z,103.746,29.152,0.221,876
2021-01-17T10:34:46Z,103.643,29.152,0.211,876
2021-01-17T10:34:47Z,103.522,29.152,0.199,876
2021-01-17T10:34:48Z,103.195,29.152,0.167,876
2021-01-17T10:34:49Z,103.247,29.152,0.172,876
2021-01-17T10:34:50Z,102.851,29.152,0.132,876
2021-01-17T10:34:51Z,103.074,29.152,0.154,876
2021-01-17T10:34:52Z,103.109,29.152,0.158,876
2021-01-17T10:34:53Z,103.109,29.152,0.158,876
2021-01-17T10:34:54Z,103.298,29.152,0.177,876
2021-01-17T10:34:55Z,103.436,29.152,0.191,876
2021-01-17T10:34:56Z,103.505,29.152,0.197,876
2021-01-17T10:34:57Z,103.488,29.152,0.196,876
2021-01-17T10:34:58Z,103.47,29.152,0.194,876
2021-01-17T10:34:59Z,103.453,29.152,0.192,876
2021-01-17T10:35:00Z,103.419,29.152,0.189,876
