date,AbsPressure,TempInSitu,Depth,Serial
2021-01-18T08:51:00Z,101.728,28.853,0.009,877
2021-01-18T08:52:00Z,101.531,28.853,-0.011,877
2021-01-18T08:53:00Z,101.8,28.853,0.016,877
2021-01-18T08:54:00Z,101.746,28.853,0.011,877
2021-01-18T08:55:00Z,101.57,28.953,-0.007,877
2021-01-18T08:56:00Z,101.732,28.953,0.009,877
2021-01-18T08:57:00Z,101.462,28.953,-0.018,877
2021-01-18T08:58:00Z,101.822,28.953,0.018,877
2021-01-18T08:59:00Z,101.84,28.953,0.02,877
2021-01-18T09:00:00Z,101.75,28.953,0.011,877
2021-01-18T09:01:00Z,101.804,28.953,0.016,877
2021-01-18T09:02:00Z,101.768,28.953,0.013,877
2021-01-18T09:03:00Z,101.822,28.953,0.018,877
2021-01-18T09:04:00Z,101.929,28.953,0.029,877
2021-01-18T09:05:00Z,101.624,28.953,-0.002,877
2021-01-18T09:06:00Z,101.786,28.953,0.015,877
2021-01-18T09:07:00Z,101.75,28.953,0.011,877
2021-01-18T09:08:00Z,101.714,28.953,0.007,877
2021-01-18T09:09:00Z,101.714,28.953,0.007,877
2021-01-18T09:10:00Z,101.516,28.953,-0.012,877
2021-01-18T09:11:00Z,101.804,28.953,0.016,877
2021-01-18T09:12:00Z,101.768,28.953,0.013,877
2021-01-18T09:13:00Z,101.681,29.053,0.004,877
2021-01-18T09:14:00Z,101.807,29.053,0.017,877
2021-01-18T09:15:00Z,101.717,29.053,0.008,877
2021-01-18T09:16:00Z,101.699,29.053,0.006,877
2021-01-18T09:17:00Z,101.645,29.053,0,877
2021-01-18T09:18:00Z,101.825,29.053,0.018,877
2021-01-18T09:19:00Z,101.807,29.053,0.017,877
2021-01-18T09:20:00Z,101.771,29.053,0.013,877
2021-01-18T09:21:00Z,101.738,29.152,0.01,877
2021-01-18T09:22:00Z,101.796,29.252,0.016,877
2021-01-18T09:23:00Z,101.781,29.352,0.014,877
2021-01-18T09:24:00Z,101.842,29.552,0.02,877
2021-01-18T09:25:00Z,101.77,29.552,0.013,877
2021-01-18T09:26:00Z,101.856,29.452,0.021,877
2021-01-18T09:27:00Z,101.802,29.452,0.016,877
2021-01-18T09:28:00Z,101.745,29.352,0.01,877
2021-01-18T09:29:00Z,101.745,29.352,0.01,877
2021-01-18T09:30:00Z,101.637,29.352,-0,877
2021-01-18T09:31:00Z,101.763,29.352,0.012,877
2021-01-18T09:32:00Z,101.652,29.252,0.001,877
2021-01-18T09:33:00Z,101.778,29.252,0.014,877
2021-01-18T09:34:00Z,101.727,29.352,0.009,877
2021-01-18T09:35:00Z,101.781,29.352,0.014,877
2021-01-18T09:36:00Z,101.853,29.352,0.021,877
2021-01-18T09:37:00Z,101.889,29.352,0.025,877
2021-01-18T09:38:00Z,101.763,29.352,0.012,877
2021-01-18T09:39:00Z,101.799,29.352,0.016,877
2021-01-18T09:40:00Z,101.835,29.352,0.019,877
2021-01-18T09:41:00Z,101.871,29.352,0.023,877
2021-01-18T09:42:00Z,101.727,29.352,0.009,877
2021-01-18T09:43:00Z,101.73,29.452,0.009,877
2021-01-18T09:44:00Z,101.802,29.452,0.016,877
2021-01-18T09:45:00Z,101.817,29.352,0.018,877
2021-01-18T09:46:00Z,101.82,29.452,0.018,877
2021-01-18T09:47:00Z,101.713,29.452,0.007,877
2021-01-18T09:48:00Z,101.752,29.552,0.011,877
2021-01-18T09:49:00Z,101.842,29.552,0.02,877
2021-01-18T09:50:00Z,101.662,29.552,0.002,877
2021-01-18T09:51:00Z,101.838,29.452,0.02,877
2021-01-18T09:52:00Z,101.748,29.452,0.011,877
2021-01-18T09:53:00Z,101.748,29.452,0.011,877
2021-01-18T09:54:00Z,101.82,29.452,0.018,877
2021-01-18T09:55:00Z,101.641,29.452,0,877
2021-01-18T09:56:00Z,101.856,29.452,0.021,877
2021-01-18T09:57:00Z,101.985,29.552,0.034,877
2021-01-18T09:58:00Z,101.896,29.552,0.025,877
2021-01-18T09:59:00Z,101.842,29.552,0.02,877
2021-01-18T10:00:00Z,101.752,29.552,0.011,877
2021-01-18T10:01:00Z,101.806,29.552,0.017,877
2021-01-18T10:02:00Z,101.734,29.552,0.009,877
2021-01-18T10:03:00Z,101.626,29.552,-0.001,877
2021-01-18T10:04:00Z,102.039,29.552,0.04,877
2021-01-18T10:05:00Z,101.892,29.452,0.025,877
2021-01-18T10:06:00Z,101.677,29.452,0.004,877
2021-01-18T10:07:00Z,101.476,29.352,-0.016,877
2021-01-18T10:08:00Z,107.814,29.252,0.614,877
2021-01-18T10:09:00Z,107.279,29.452,0.561,877
2021-01-18T10:10:00Z,107.08,29.452,0.541,877
2021-01-18T10:11:00Z,106.307,29.552,0.464,877
2021-01-18T10:12:00Z,106.524,29.552,0.486,877
2021-01-18T10:13:00Z,106.65,29.552,0.498,877
2021-01-18T10:14:00Z,106.199,29.552,0.454,877
2021-01-18T10:15:00Z,106.632,29.552,0.497,877
2021-01-18T10:16:00Z,106.56,29.552,0.489,877
2021-01-18T10:17:00Z,106.614,29.552,0.495,877
2021-01-18T10:18:00Z,106.542,29.552,0.488,877
2021-01-18T10:19:00Z,106.56,29.552,0.489,877
2021-01-18T10:20:00Z,106.542,29.552,0.488,877
2021-01-18T10:21:00Z,106.885,29.552,0.522,877
2021-01-18T10:22:00Z,106.47,29.552,0.481,877
2021-01-18T10:23:00Z,106.849,29.552,0.518,877
2021-01-18T10:24:00Z,106.759,29.552,0.509,877
2021-01-18T10:25:00Z,106.546,29.652,0.488,877
2021-01-18T10:26:00Z,106.058,29.652,0.44,877
2021-01-18T10:27:00Z,106.221,29.652,0.456,877
2021-01-18T10:28:00Z,106.509,29.652,0.484,877
2021-01-18T10:29:00Z,107.467,29.652,0.58,877
2021-01-18T10:30:00Z,106.582,29.652,0.492,877
2021-01-18T10:31:00Z,106.618,29.652,0.495,877
2021-01-18T10:32:00Z,106.509,29.652,0.484,877
2021-01-18T10:33:00Z,106.69,29.652,0.502,877
2021-01-18T10:34:00Z,106.365,29.652,0.47,877
2021-01-18T10:35:00Z,106.979,29.652,0.531,877
2021-01-18T10:36:00Z,106.419,29.652,0.475,877
2021-01-18T10:37:00Z,106.871,29.652,0.52,877
2021-01-18T10:38:00Z,106.257,29.652,0.459,877
2021-01-18T10:39:00Z,107.138,29.552,0.547,877
2021-01-18T10:40:00Z,106.506,29.552,0.484,877
2021-01-18T10:41:00Z,106.506,29.552,0.484,877
2021-01-18T10:42:00Z,107.102,29.552,0.543,877
2021-01-18T10:43:00Z,106.957,29.552,0.529,877
2021-01-18T10:44:00Z,106.416,29.552,0.475,877
2021-01-18T10:45:00Z,106.611,29.452,0.495,877
2021-01-18T10:46:00Z,106.863,29.452,0.52,877
2021-01-18T10:47:00Z,106.575,29.452,0.491,877
2021-01-18T10:48:00Z,106.9,29.452,0.523,877
2021-01-18T10:49:00Z,106.448,29.452,0.478,877
2021-01-18T10:50:00Z,106.214,29.452,0.455,877
2021-01-18T10:51:00Z,106.575,29.452,0.491,877
2021-01-18T10:52:00Z,106.737,29.452,0.507,877
2021-01-18T10:53:00Z,106.593,29.452,0.493,877
2021-01-18T10:54:00Z,106.755,29.452,0.509,877
2021-01-18T10:55:00Z,107.044,29.452,0.538,877
2021-01-18T10:56:00Z,107.207,29.452,0.554,877
2021-01-18T10:57:00Z,106.845,29.452,0.518,877
2021-01-18T10:58:00Z,106.683,29.452,0.502,877
2021-01-18T10:59:00Z,107.243,29.452,0.557,877
2021-01-18T11:00:00Z,106.972,29.452,0.53,877
2021-01-18T11:01:00Z,107.098,29.452,0.543,877
2021-01-18T11:02:00Z,106.538,29.452,0.487,877
2021-01-18T11:03:00Z,106.99,29.452,0.532,877
2021-01-18T11:04:00Z,106.683,29.452,0.502,877
2021-01-18T11:05:00Z,106.882,29.452,0.521,877
2021-01-18T11:06:00Z,107.116,29.452,0.545,877
2021-01-18T11:07:00Z,106.412,29.452,0.475,877
2021-01-18T11:08:00Z,106.954,29.452,0.529,877
2021-01-18T11:09:00Z,106.957,29.552,0.529,877
2021-01-18T11:10:00Z,106.957,29.552,0.529,877
2021-01-18T11:11:00Z,107.084,29.552,0.542,877
2021-01-18T11:12:00Z,107.192,29.552,0.552,877
2021-01-18T11:13:00Z,107.138,29.552,0.547,877
2021-01-18T11:14:00Z,107.102,29.552,0.543,877
2021-01-18T11:15:00Z,106.777,29.552,0.511,877
2021-01-18T11:16:00Z,106.885,29.552,0.522,877
2021-01-18T11:17:00Z,107.138,29.552,0.547,877
2021-01-18T11:18:00Z,106.65,29.552,0.498,877
2021-01-18T11:19:00Z,107.156,29.552,0.549,877
2021-01-18T11:20:00Z,107.373,29.552,0.57,877
2021-01-18T11:21:00Z,106.777,29.552,0.511,877
2021-01-18T11:22:00Z,106.975,29.552,0.531,877
2021-01-18T11:23:00Z,106.506,29.552,0.484,877
2021-01-18T11:24:00Z,106.398,29.552,0.473,877
2021-01-18T11:25:00Z,107.355,29.552,0.569,877
2021-01-18T11:26:00Z,107.011,29.552,0.534,877
2021-01-18T11:27:00Z,106.885,29.552,0.522,877
2021-01-18T11:28:00Z,107.066,29.552,0.54,877
2021-01-18T11:29:00Z,106.831,29.552,0.516,877
2021-01-18T11:30:00Z,107.553,29.552,0.588,877
2021-01-18T11:31:00Z,106.831,29.552,0.516,877
2021-01-18T11:32:00Z,107.156,29.552,0.549,877
2021-01-18T11:33:00Z,107.553,29.552,0.588,877
2021-01-18T11:34:00Z,107.282,29.552,0.561,877
2021-01-18T11:35:00Z,107.499,29.552,0.583,877
2021-01-18T11:36:00Z,106.759,29.552,0.509,877
2021-01-18T11:37:00Z,106.903,29.552,0.524,877
2021-01-18T11:38:00Z,107.933,29.552,0.626,877
2021-01-18T11:39:00Z,107.319,29.552,0.565,877
2021-01-18T11:40:00Z,106.961,29.652,0.529,877
2021-01-18T11:41:00Z,107.12,29.552,0.545,877
2021-01-18T11:42:00Z,107.105,29.652,0.544,877
2021-01-18T11:43:00Z,107.16,29.652,0.549,877
2021-01-18T11:44:00Z,107.033,29.652,0.537,877
2021-01-18T11:45:00Z,106.907,29.652,0.524,877
2021-01-18T11:46:00Z,107.268,29.652,0.56,877
2021-01-18T11:47:00Z,106.925,29.652,0.526,877
2021-01-18T11:48:00Z,107.34,29.652,0.567,877
2021-01-18T11:49:00Z,107.232,29.652,0.556,877
2021-01-18T11:50:00Z,107.268,29.652,0.56,877
2021-01-18T11:51:00Z,107.214,29.652,0.555,877
2021-01-18T11:52:00Z,107.322,29.652,0.565,877
2021-01-18T11:53:00Z,107.127,29.752,0.546,877
2021-01-18T11:54:00Z,107.452,29.752,0.578,877
2021-01-18T11:55:00Z,107.091,29.752,0.542,877
2021-01-18T11:56:00Z,107.434,29.752,0.576,877
2021-01-18T11:57:00Z,106.928,29.752,0.526,877
2021-01-18T11:58:00Z,107.326,29.752,0.566,877
2021-01-18T11:59:00Z,107.145,29.752,0.548,877
2021-01-18T12:00:00Z,107.091,29.752,0.542,877
2021-01-18T12:01:00Z,106.712,29.752,0.505,877
2021-01-18T12:02:00Z,106.892,29.752,0.522,877
2021-01-18T12:03:00Z,107.47,29.752,0.58,877
2021-01-18T12:04:00Z,107.759,29.752,0.609,877
2021-01-18T12:05:00Z,107.687,29.752,0.602,877
2021-01-18T12:06:00Z,107.001,29.752,0.533,877
2021-01-18T12:07:00Z,107.235,29.752,0.557,877
2021-01-18T12:08:00Z,107.037,29.752,0.537,877
2021-01-18T12:09:00Z,107.253,29.752,0.558,877
2021-01-18T12:10:00Z,107.145,29.752,0.548,877
2021-01-18T12:11:00Z,107.416,29.752,0.575,877
2021-01-18T12:12:00Z,107.741,29.752,0.607,877
2021-01-18T12:13:00Z,107.033,29.652,0.537,877
2021-01-18T12:14:00Z,107.199,29.752,0.553,877
2021-01-18T12:15:00Z,107.196,29.652,0.553,877
2021-01-18T12:16:00Z,107.123,29.652,0.545,877
2021-01-18T12:17:00Z,106.961,29.652,0.529,877
2021-01-18T12:18:00Z,107.174,29.552,0.551,877
2021-01-18T12:19:00Z,107.156,29.552,0.549,877
2021-01-18T12:20:00Z,106.686,29.552,0.502,877
2021-01-18T12:21:00Z,107.879,29.552,0.621,877
2021-01-18T12:22:00Z,106.452,29.552,0.479,877
2021-01-18T12:23:00Z,107.174,29.552,0.551,877
2021-01-18T12:24:00Z,106.704,29.552,0.504,877
2021-01-18T12:25:00Z,107.03,29.552,0.536,877
2021-01-18T12:26:00Z,107.807,29.552,0.614,877
2021-01-18T12:27:00Z,107.807,29.552,0.614,877
2021-01-18T12:28:00Z,108.042,29.552,0.637,877
2021-01-18T12:29:00Z,107.68,29.552,0.601,877
2021-01-18T12:30:00Z,107.391,29.552,0.572,877
2021-01-18T12:31:00Z,107.228,29.552,0.556,877
2021-01-18T12:32:00Z,107.337,29.552,0.567,877
2021-01-18T12:33:00Z,106.997,29.652,0.533,877
2021-01-18T12:34:00Z,107.34,29.652,0.567,877
2021-01-18T12:35:00Z,107.214,29.652,0.555,877
2021-01-18T12:36:00Z,107.557,29.652,0.589,877
2021-01-18T12:37:00Z,107.358,29.652,0.569,877
2021-01-18T12:38:00Z,107.431,29.652,0.576,877
2021-01-18T12:39:00Z,107.178,29.652,0.551,877
2021-01-18T12:40:00Z,107.485,29.652,0.581,877
2021-01-18T12:41:00Z,107.322,29.652,0.565,877
2021-01-18T12:42:00Z,107.232,29.652,0.556,877
2021-01-18T12:43:00Z,106.943,29.652,0.528,877
2021-01-18T12:44:00Z,107.214,29.652,0.555,877
2021-01-18T12:45:00Z,107.521,29.652,0.585,877
2021-01-18T12:46:00Z,107.34,29.652,0.567,877
2021-01-18T12:47:00Z,107.412,29.652,0.574,877
2021-01-18T12:48:00Z,107.575,29.652,0.59,877
2021-01-18T12:49:00Z,107.846,29.652,0.617,877
2021-01-18T12:50:00Z,107.759,29.752,0.609,877
2021-01-18T12:51:00Z,107.868,29.752,0.62,877
2021-01-18T12:52:00Z,107.001,29.752,0.533,877
2021-01-18T12:53:00Z,107.326,29.752,0.566,877
2021-01-18T12:54:00Z,107.271,29.752,0.56,877
2021-01-18T12:55:00Z,107.217,29.752,0.555,877
2021-01-18T12:56:00Z,107.271,29.752,0.56,877
2021-01-18T12:57:00Z,107.94,29.752,0.627,877
2021-01-18T12:58:00Z,106.946,29.752,0.528,877
2021-01-18T12:59:00Z,107.633,29.752,0.596,877
2021-01-18T13:00:00Z,107.72,29.652,0.605,877
2021-01-18T13:01:00Z,107.774,29.652,0.61,877
2021-01-18T13:02:00Z,107.087,29.652,0.542,877
2021-01-18T13:03:00Z,107.16,29.652,0.549,877
2021-01-18T13:04:00Z,107.72,29.652,0.605,877
2021-01-18T13:05:00Z,107.16,29.652,0.549,877
2021-01-18T13:06:00Z,107.503,29.652,0.583,877
2021-01-18T13:07:00Z,107.629,29.652,0.596,877
2021-01-18T13:08:00Z,107.033,29.652,0.537,877
2021-01-18T13:09:00Z,107.391,29.552,0.572,877
2021-01-18T13:10:00Z,107.843,29.552,0.617,877
2021-01-18T13:11:00Z,107.445,29.552,0.578,877
2021-01-18T13:12:00Z,107.12,29.552,0.545,877
2021-01-18T13:13:00Z,107.622,29.452,0.595,877
2021-01-18T13:14:00Z,107.463,29.552,0.579,877
2021-01-18T13:15:00Z,107.969,29.552,0.63,877
2021-01-18T13:16:00Z,107.915,29.552,0.624,877
2021-01-18T13:17:00Z,107.807,29.552,0.614,877
2021-01-18T13:18:00Z,108.042,29.552,0.637,877
2021-01-18T13:19:00Z,107.427,29.552,0.576,877
2021-01-18T13:20:00Z,106.975,29.552,0.531,877
2021-01-18T13:21:00Z,107.376,29.652,0.571,877
2021-01-18T13:22:00Z,107.72,29.652,0.605,877
2021-01-18T13:23:00Z,107.449,29.652,0.578,877
2021-01-18T13:24:00Z,107.467,29.652,0.58,877
2021-01-18T13:25:00Z,107.488,29.752,0.582,877
2021-01-18T13:26:00Z,107.561,29.752,0.589,877
2021-01-18T13:27:00Z,107.597,29.752,0.593,877
2021-01-18T13:28:00Z,107.85,29.752,0.618,877
2021-01-18T13:29:00Z,107.362,29.752,0.569,877
2021-01-18T13:30:00Z,107.145,29.752,0.548,877
2021-01-18T13:31:00Z,107.47,29.752,0.58,877
2021-01-18T13:32:00Z,107.781,29.853,0.611,877
2021-01-18T13:33:00Z,107.727,29.853,0.606,877
2021-01-18T13:34:00Z,107.275,29.853,0.561,877
2021-01-18T13:35:00Z,107.618,29.853,0.595,877
2021-01-18T13:36:00Z,107.329,29.853,0.566,877
2021-01-18T13:37:00Z,107.528,29.853,0.586,877
2021-01-18T13:38:00Z,107.6,29.853,0.593,877
2021-01-18T13:39:00Z,107.893,29.953,0.622,877
2021-01-18T13:40:00Z,108.092,29.953,0.642,877
2021-01-18T13:41:00Z,107.514,29.953,0.584,877
2021-01-18T13:42:00Z,107.748,29.953,0.608,877
2021-01-18T13:43:00Z,107.73,29.953,0.606,877
2021-01-18T13:44:00Z,107.915,30.054,0.624,877
2021-01-18T13:45:00Z,107.806,30.054,0.613,877
2021-01-18T13:46:00Z,107.517,30.054,0.585,877
2021-01-18T13:47:00Z,107.842,30.054,0.617,877
2021-01-18T13:48:00Z,106.997,30.154,0.533,877
2021-01-18T13:49:00Z,107.611,30.154,0.594,877
2021-01-18T13:50:00Z,107.973,30.154,0.63,877
2021-01-18T13:51:00Z,107.777,30.255,0.611,877
2021-01-18T13:52:00Z,108.284,30.255,0.661,877
2021-01-18T13:53:00Z,107.344,30.255,0.567,877
2021-01-18T13:54:00Z,107.524,30.255,0.585,877
2021-01-18T13:55:00Z,107.271,30.255,0.56,877
2021-01-18T13:56:00Z,107.633,30.255,0.596,877
2021-01-18T13:57:00Z,107.723,30.255,0.605,877
2021-01-18T13:58:00Z,107.85,30.255,0.618,877
2021-01-18T13:59:00Z,107.687,30.255,0.602,877
2021-01-18T14:00:00Z,107.578,30.255,0.591,877
2021-01-18T14:01:00Z,107.307,30.255,0.564,877
2021-01-18T14:02:00Z,107.832,30.255,0.616,877
2021-01-18T14:03:00Z,108.085,30.255,0.641,877
2021-01-18T14:04:00Z,107.145,30.255,0.548,877
2021-01-18T14:05:00Z,107.777,30.255,0.611,877
2021-01-18T14:06:00Z,106.82,30.255,0.515,877
2021-01-18T14:07:00Z,106.657,30.255,0.499,877
2021-01-18T14:08:00Z,108.012,30.255,0.634,877
2021-01-18T14:09:00Z,107.307,30.255,0.564,877
2021-01-18T14:10:00Z,107.506,30.255,0.584,877
2021-01-18T14:11:00Z,107.723,30.255,0.605,877
2021-01-18T14:12:00Z,107.344,30.255,0.567,877
2021-01-18T14:13:00Z,107.253,30.255,0.558,877
2021-01-18T14:14:00Z,107.741,30.255,0.607,877
2021-01-18T14:15:00Z,108.085,30.255,0.641,877
2021-01-18T14:16:00Z,107.958,30.255,0.629,877
2021-01-18T14:17:00Z,108.193,30.255,0.652,877
2021-01-18T14:18:00Z,107.705,30.255,0.603,877
2021-01-18T14:19:00Z,107.868,30.255,0.62,877
2021-01-18T14:20:00Z,107.542,30.255,0.587,877
2021-01-18T14:21:00Z,107.597,30.255,0.593,877
2021-01-18T14:22:00Z,107.832,30.255,0.616,877
2021-01-18T14:23:00Z,107.344,30.255,0.567,877
2021-01-18T14:24:00Z,107.325,30.255,0.566,877
2021-01-18T14:25:00Z,107.072,30.255,0.54,877
2021-01-18T14:26:00Z,107.412,30.154,0.574,877
2021-01-18T14:27:00Z,107.307,30.255,0.564,877
2021-01-18T14:28:00Z,108.284,30.255,0.661,877
2021-01-18T14:29:00Z,108.121,30.255,0.645,877
2021-01-18T14:30:00Z,107.466,30.154,0.58,877
2021-01-18T14:31:00Z,107.882,30.154,0.621,877
2021-01-18T14:32:00Z,106.997,30.154,0.533,877
2021-01-18T14:33:00Z,107.517,30.054,0.585,877
2021-01-18T14:34:00Z,108.168,30.054,0.649,877
2021-01-18T14:35:00Z,107.933,30.054,0.626,877
2021-01-18T14:36:00Z,107.372,30.054,0.57,877
2021-01-18T14:37:00Z,108.11,29.953,0.644,877
2021-01-18T14:38:00Z,107.604,29.953,0.593,877
2021-01-18T14:39:00Z,107.044,29.953,0.538,877
2021-01-18T14:40:00Z,107.604,29.953,0.593,877
2021-01-18T14:41:00Z,107.423,29.953,0.575,877
2021-01-18T14:42:00Z,108.034,29.853,0.636,877
2021-01-18T14:43:00Z,107.636,29.853,0.597,877
2021-01-18T14:44:00Z,107.564,29.853,0.589,877
2021-01-18T14:45:00Z,107.546,29.853,0.588,877
2021-01-18T14:46:00Z,107.203,29.853,0.553,877
2021-01-18T14:47:00Z,107.383,29.853,0.571,877
2021-01-18T14:48:00Z,106.733,29.853,0.507,877
2021-01-18T14:49:00Z,107.076,29.853,0.541,877
2021-01-18T14:50:00Z,107.492,29.853,0.582,877
2021-01-18T14:51:00Z,107.163,29.752,0.549,877
2021-01-18T14:52:00Z,107.561,29.752,0.589,877
2021-01-18T14:53:00Z,107.597,29.752,0.593,877
2021-01-18T14:54:00Z,107.04,29.853,0.537,877
2021-01-18T14:55:00Z,106.896,29.853,0.523,877
2021-01-18T14:56:00Z,107.853,29.853,0.618,877
2021-01-18T14:57:00Z,107.618,29.853,0.595,877
2021-01-18T14:58:00Z,107.221,29.853,0.555,877
2021-01-18T14:59:00Z,107.618,29.853,0.595,877
2021-01-18T15:00:00Z,107.402,29.853,0.573,877
2021-01-18T15:01:00Z,107.908,29.853,0.624,877
2021-01-18T15:02:00Z,107.51,29.853,0.584,877
2021-01-18T15:03:00Z,107.058,29.853,0.539,877
2021-01-18T15:04:00Z,107.257,29.853,0.559,877
2021-01-18T15:05:00Z,107.781,29.853,0.611,877
2021-01-18T15:06:00Z,107.564,29.853,0.589,877
2021-01-18T15:07:00Z,107.564,29.853,0.589,877
2021-01-18T15:08:00Z,107.456,29.853,0.579,877
2021-01-18T15:09:00Z,106.986,29.853,0.532,877
2021-01-18T15:10:00Z,107.456,29.853,0.579,877
2021-01-18T15:11:00Z,107.799,29.853,0.613,877
2021-01-18T15:12:00Z,107.438,29.853,0.577,877
2021-01-18T15:13:00Z,107.13,29.853,0.546,877
2021-01-18T15:14:00Z,107.04,29.853,0.537,877
2021-01-18T15:15:00Z,107.781,29.853,0.611,877
2021-01-18T15:16:00Z,106.932,29.853,0.526,877
2021-01-18T15:17:00Z,107.365,29.853,0.57,877
2021-01-18T15:18:00Z,107.257,29.853,0.559,877
2021-01-18T15:19:00Z,107.347,29.853,0.568,877
2021-01-18T15:20:00Z,107.908,29.853,0.624,877
2021-01-18T15:21:00Z,107.311,29.853,0.564,877
2021-01-18T15:22:00Z,107.134,29.953,0.547,877
2021-01-18T15:23:00Z,107.532,29.953,0.586,877
2021-01-18T15:24:00Z,107.604,29.953,0.593,877
2021-01-18T15:25:00Z,107.477,29.953,0.581,877
2021-01-18T15:26:00Z,107.785,29.953,0.611,877
2021-01-18T15:27:00Z,107.405,29.953,0.574,877
2021-01-18T15:28:00Z,106.863,29.953,0.52,877
2021-01-18T15:29:00Z,107.192,30.054,0.552,877
2021-01-18T15:30:00Z,107.626,30.054,0.596,877
2021-01-18T15:31:00Z,107.409,30.054,0.574,877
2021-01-18T15:32:00Z,107.138,30.054,0.547,877
2021-01-18T15:33:00Z,106.939,30.054,0.527,877
2021-01-18T15:34:00Z,107.174,30.054,0.551,877
2021-01-18T15:35:00Z,107.12,30.054,0.545,877
2021-01-18T15:36:00Z,107.083,30.054,0.541,877
2021-01-18T15:37:00Z,107.517,30.054,0.585,877
2021-01-18T15:38:00Z,107.138,30.054,0.547,877
2021-01-18T15:39:00Z,107.448,30.154,0.578,877
2021-01-18T15:40:00Z,106.924,30.154,0.526,877
2021-01-18T15:41:00Z,107.792,30.154,0.612,877
2021-01-18T15:42:00Z,107.322,30.154,0.565,877
2021-01-18T15:43:00Z,107.394,30.154,0.572,877
2021-01-18T15:44:00Z,107.34,30.154,0.567,877
2021-01-18T15:45:00Z,106.762,30.154,0.51,877
2021-01-18T15:46:00Z,107.719,30.154,0.605,877
2021-01-18T15:47:00Z,107.358,30.154,0.569,877
2021-01-18T15:48:00Z,107.232,30.154,0.556,877
2021-01-18T15:49:00Z,107.322,30.154,0.565,877
2021-01-18T15:50:00Z,107.051,30.154,0.538,877
