"Plot Title: SGD_011821_331_East"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739331, SEN S/N: 20739331)","Temp, °C (LGR S/N: 20739331, SEN S/N: 20739331)"
1,01/18/21 06:22:00 AM,38639.9,23.69
2,01/18/21 06:23:00 AM,37190.8,23.73
3,01/18/21 06:24:00 AM,36788.1,23.70
4,01/18/21 06:25:00 AM,36485.2,23.70
5,01/18/21 06:26:00 AM,36298.2,23.70
6,01/18/21 06:27:00 AM,36200.3,23.70
7,01/18/21 06:28:00 AM,36099.5,23.72
8,01/18/21 06:29:00 AM,36052.6,23.73
9,01/18/21 06:30:00 AM,35949.3,23.72
10,01/18/21 06:31:00 AM,35906.1,23.74
11,01/18/21 06:32:00 AM,35929.3,23.78
12,01/18/21 06:33:00 AM,35889.5,23.78
13,01/18/21 06:34:00 AM,35866.3,23.77
14,01/18/21 06:35:00 AM,35810.1,23.77
15,01/18/21 06:36:00 AM,35773.8,23.77
16,01/18/21 06:37:00 AM,35780.4,23.75
17,01/18/21 06:38:00 AM,35773.8,23.75
18,01/18/21 06:39:00 AM,35747.4,23.74
19,01/18/21 06:40:00 AM,35731.0,23.74
20,01/18/21 06:41:00 AM,1738.2,23.73
21,01/18/21 06:42:00 AM,1734.5,23.65
22,01/18/21 06:43:00 AM,1732.6,23.63
23,01/18/21 06:44:00 AM,1732.0,23.60
24,01/18/21 06:45:00 AM,1732.0,23.60
25,01/18/21 06:46:00 AM,1732.6,23.59
26,01/18/21 06:47:00 AM,1733.2,23.59
27,01/18/21 06:48:00 AM,1733.2,23.58
28,01/18/21 06:49:00 AM,1733.8,23.58
29,01/18/21 06:50:00 AM,1733.8,23.58
30,01/18/21 06:51:00 AM,1734.5,23.58
31,01/18/21 06:52:00 AM,0.0,23.88
32,01/18/21 06:53:00 AM,0.0,23.70
33,01/18/21 06:54:00 AM,0.0,23.90
34,01/18/21 06:55:00 AM,0.0,23.95
35,01/18/21 06:56:00 AM,0.0,23.93
36,01/18/21 06:57:00 AM,0.0,23.93
37,01/18/21 06:58:00 AM,0.0,23.93
38,01/18/21 06:59:00 AM,0.0,23.92
39,01/18/21 07:00:00 AM,0.0,23.95
40,01/18/21 07:01:00 AM,0.0,23.97
41,01/18/21 07:02:00 AM,0.0,23.97
42,01/18/21 07:03:00 AM,0.0,23.97
43,01/18/21 07:04:00 AM,0.0,23.94
44,01/18/21 07:05:00 AM,0.0,23.93
45,01/18/21 07:06:00 AM,0.0,24.02
46,01/18/21 07:07:00 AM,0.0,24.57
47,01/18/21 07:08:00 AM,0.0,24.94
48,01/18/21 07:09:00 AM,0.0,25.37
49,01/18/21 07:10:00 AM,0.0,25.86
50,01/18/21 07:11:00 AM,0.0,26.31
51,01/18/21 07:12:00 AM,0.0,26.74
52,01/18/21 07:13:00 AM,0.0,27.05
53,01/18/21 07:14:00 AM,0.0,27.28
54,01/18/21 07:15:00 AM,0.0,27.44
55,01/18/21 07:16:00 AM,0.0,27.60
56,01/18/21 07:17:00 AM,0.0,27.73
57,01/18/21 07:18:00 AM,0.0,27.85
58,01/18/21 07:19:00 AM,0.0,27.98
59,01/18/21 07:20:00 AM,0.0,28.05
60,01/18/21 07:21:00 AM,0.0,27.85
61,01/18/21 07:22:00 AM,0.0,27.60
62,01/18/21 07:23:00 AM,0.0,27.36
63,01/18/21 07:24:00 AM,0.0,27.11
64,01/18/21 07:25:00 AM,0.0,26.81
65,01/18/21 07:26:00 AM,0.0,26.52
66,01/18/21 07:27:00 AM,0.0,26.16
67,01/18/21 07:28:00 AM,0.0,25.91
68,01/18/21 07:29:00 AM,0.0,25.82
69,01/18/21 07:30:00 AM,0.0,25.85
70,01/18/21 07:31:00 AM,0.0,25.57
71,01/18/21 07:32:00 AM,0.0,25.22
72,01/18/21 07:33:00 AM,0.0,25.11
73,01/18/21 07:34:00 AM,0.0,24.84
74,01/18/21 07:35:00 AM,0.0,24.63
75,01/18/21 07:36:00 AM,0.0,24.39
76,01/18/21 07:37:00 AM,0.0,24.23
77,01/18/21 07:38:00 AM,0.0,24.07
78,01/18/21 07:39:00 AM,0.0,23.87
79,01/18/21 07:40:00 AM,0.0,23.54
80,01/18/21 07:41:00 AM,0.0,23.36
81,01/18/21 07:42:00 AM,0.0,23.20
82,01/18/21 07:43:00 AM,0.0,22.95
83,01/18/21 07:44:00 AM,0.0,22.81
84,01/18/21 07:45:00 AM,0.0,23.14
85,01/18/21 07:46:00 AM,0.0,23.45
86,01/18/21 07:47:00 AM,0.0,24.02
87,01/18/21 07:48:00 AM,40248.8,27.62
88,01/18/21 07:49:00 AM,39343.9,27.95
89,01/18/21 07:50:00 AM,39293.1,28.02
90,01/18/21 07:51:00 AM,39238.6,28.10
91,01/18/21 07:52:00 AM,39207.5,28.17
92,01/18/21 07:53:00 AM,39172.6,28.16
93,01/18/21 07:54:00 AM,39149.3,28.22
94,01/18/21 07:55:00 AM,39118.3,28.23
95,01/18/21 07:56:00 AM,39083.5,28.29
96,01/18/21 07:57:00 AM,39052.7,28.29
97,01/18/21 07:58:00 AM,39106.7,28.37
98,01/18/21 07:59:00 AM,39091.3,28.36
99,01/18/21 08:00:00 AM,39114.5,28.37
100,01/18/21 08:01:00 AM,39068.1,28.39
101,01/18/21 08:02:00 AM,39095.1,28.34
102,01/18/21 08:03:00 AM,39060.4,28.46
103,01/18/21 08:04:00 AM,39118.3,28.48
104,01/18/21 08:05:00 AM,39079.7,28.54
105,01/18/21 08:06:00 AM,39083.5,28.61
106,01/18/21 08:07:00 AM,39118.3,28.49
107,01/18/21 08:08:00 AM,39075.8,28.56
108,01/18/21 08:09:00 AM,39102.9,28.59
109,01/18/21 08:10:00 AM,37141.3,27.87
110,01/18/21 08:11:00 AM,37039.3,27.28
111,01/18/21 08:12:00 AM,37021.7,27.03
112,01/18/21 08:13:00 AM,37247.4,27.45
113,01/18/21 08:14:00 AM,37197.8,27.20
114,01/18/21 08:15:00 AM,37194.3,26.98
115,01/18/21 08:16:00 AM,37056.8,26.62
116,01/18/21 08:17:00 AM,37084.9,26.51
117,01/18/21 08:18:00 AM,37123.7,26.50
118,01/18/21 08:19:00 AM,37180.2,26.55
119,01/18/21 08:20:00 AM,37443.4,27.05
120,01/18/21 08:21:00 AM,37400.5,26.85
121,01/18/21 08:22:00 AM,37375.5,26.84
122,01/18/21 08:23:00 AM,37382.6,26.86
123,01/18/21 08:24:00 AM,37436.2,26.81
124,01/18/21 08:25:00 AM,37475.6,26.91
125,01/18/21 08:26:00 AM,37522.3,26.91
126,01/18/21 08:27:00 AM,37590.7,27.10
127,01/18/21 08:28:00 AM,37615.9,27.06
128,01/18/21 08:29:00 AM,37760.8,27.38
129,01/18/21 08:30:00 AM,37594.3,26.90
130,01/18/21 08:31:00 AM,38324.2,26.73
131,01/18/21 08:32:00 AM,38220.0,26.73
132,01/18/21 08:33:00 AM,38160.6,26.64
133,01/18/21 08:34:00 AM,38160.6,26.55
134,01/18/21 08:35:00 AM,38197.7,26.59
135,01/18/21 08:36:00 AM,38190.3,26.57
136,01/18/21 08:37:00 AM,38279.5,26.64
137,01/18/21 08:38:00 AM,38309.3,26.71
138,01/18/21 08:39:00 AM,38399.0,26.81
139,01/18/21 08:40:00 AM,38519.1,27.09
140,01/18/21 08:41:00 AM,39293.1,28.03
141,01/18/21 08:42:00 AM,39246.4,27.89
142,01/18/21 08:43:00 AM,39300.9,27.85
143,01/18/21 08:44:00 AM,39293.1,27.87
144,01/18/21 08:45:00 AM,39359.5,27.92
145,01/18/21 08:46:00 AM,39300.9,27.97
146,01/18/21 08:47:00 AM,39414.3,28.02
147,01/18/21 08:48:00 AM,39367.3,28.05
148,01/18/21 08:49:00 AM,39418.2,28.05
149,01/18/21 08:50:00 AM,39410.4,28.05
150,01/18/21 08:51:00 AM,39418.2,28.07
151,01/18/21 08:52:00 AM,39453.6,28.08
