"Plot Title: SGD_011221_319_cal"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739319, SEN S/N: 20739319)","Temp, °C (LGR S/N: 20739319, SEN S/N: 20739319)"
1,01/12/21 03:44:00 PM,0.0,23.90
2,01/12/21 03:44:10 PM,0.0,23.78
3,01/12/21 03:44:20 PM,0.0,23.78
4,01/12/21 03:44:30 PM,0.0,23.79
5,01/12/21 03:44:40 PM,0.0,23.82
6,01/12/21 03:44:50 PM,0.0,23.87
7,01/12/21 03:45:00 PM,0.0,23.90
8,01/12/21 03:45:10 PM,0.0,23.94
9,01/12/21 03:45:20 PM,0.0,24.01
10,01/12/21 03:45:30 PM,36181.2,23.47
11,01/12/21 03:45:40 PM,36080.8,23.51
12,01/12/21 03:45:50 PM,35990.8,23.52
13,01/12/21 03:46:00 PM,35924.4,23.54
14,01/12/21 03:46:10 PM,35835.0,23.55
15,01/12/21 03:46:20 PM,35805.3,23.55
16,01/12/21 03:46:30 PM,35749.3,23.55
17,01/12/21 03:46:40 PM,35752.6,23.54
18,01/12/21 03:46:50 PM,35716.5,23.54
19,01/12/21 03:47:00 PM,35729.6,23.54
20,01/12/21 03:47:10 PM,35700.0,23.54
21,01/12/21 03:47:20 PM,35683.6,23.54
22,01/12/21 03:47:30 PM,35667.3,23.54
23,01/12/21 03:47:40 PM,35637.8,23.54
24,01/12/21 03:47:50 PM,35680.4,23.53
25,01/12/21 03:48:00 PM,35654.2,23.53
26,01/12/21 03:48:10 PM,35664.0,23.53
27,01/12/21 03:48:20 PM,35605.1,23.53
28,01/12/21 03:48:30 PM,35608.4,23.53
29,01/12/21 03:48:40 PM,35601.8,23.53
30,01/12/21 03:48:50 PM,35579.0,23.53
31,01/12/21 03:49:00 PM,35608.4,23.52
32,01/12/21 03:49:10 PM,35605.1,23.52
33,01/12/21 03:49:20 PM,35579.0,23.52
34,01/12/21 03:49:30 PM,35592.0,23.52
35,01/12/21 03:49:40 PM,35588.8,23.52
36,01/12/21 03:49:50 PM,35565.9,23.51
37,01/12/21 03:50:00 PM,35552.9,23.51
38,01/12/21 03:50:10 PM,35543.1,23.51
39,01/12/21 03:50:20 PM,35575.7,23.51
40,01/12/21 03:50:30 PM,35572.4,23.51
41,01/12/21 03:50:40 PM,35572.4,23.51
42,01/12/21 03:50:50 PM,35562.7,23.49
43,01/12/21 03:51:00 PM,35546.4,23.49
44,01/12/21 03:51:10 PM,35552.9,23.51
45,01/12/21 03:51:20 PM,35556.1,23.49
46,01/12/21 03:51:30 PM,35588.8,23.49
47,01/12/21 03:51:40 PM,35546.4,23.49
48,01/12/21 03:51:50 PM,35530.1,23.49
49,01/12/21 03:52:00 PM,35507.3,23.49
50,01/12/21 03:52:10 PM,35536.6,23.49
51,01/12/21 03:52:20 PM,35526.8,23.48
52,01/12/21 03:52:30 PM,35510.5,23.48
53,01/12/21 03:52:40 PM,35536.6,23.48
54,01/12/21 03:52:50 PM,35523.6,23.48
55,01/12/21 03:53:00 PM,35552.9,23.48
56,01/12/21 03:53:10 PM,35517.0,23.48
57,01/12/21 03:53:20 PM,35526.8,23.48
58,01/12/21 03:53:30 PM,35546.4,23.48
59,01/12/21 03:53:40 PM,35546.4,23.48
60,01/12/21 03:53:50 PM,35523.6,23.48
61,01/12/21 03:54:00 PM,35552.9,23.47
62,01/12/21 03:54:10 PM,35500.8,23.47
63,01/12/21 03:54:20 PM,35520.3,23.47
64,01/12/21 03:54:30 PM,35539.8,23.47
65,01/12/21 03:54:40 PM,35520.3,23.47
66,01/12/21 03:54:50 PM,35539.8,23.47
67,01/12/21 03:55:00 PM,2025.9,23.20
68,01/12/21 03:55:10 PM,189.8,25.03
69,01/12/21 03:55:20 PM,0.0,24.35
70,01/12/21 03:55:30 PM,0.0,23.67
71,01/12/21 03:55:40 PM,0.0,23.55
72,01/12/21 03:55:50 PM,0.0,23.48
73,01/12/21 03:56:00 PM,0.0,23.39
74,01/12/21 03:56:10 PM,56.4,23.37
75,01/12/21 03:56:20 PM,0.0,23.75
76,01/12/21 03:56:30 PM,0.0,23.54
77,01/12/21 03:56:40 PM,0.0,23.49
78,01/12/21 03:56:50 PM,0.0,23.46
79,01/12/21 03:57:00 PM,0.0,23.47
80,01/12/21 03:57:10 PM,0.0,23.48
81,01/12/21 03:57:20 PM,0.0,23.47
82,01/12/21 03:57:30 PM,0.0,23.47
83,01/12/21 03:57:40 PM,0.0,23.55
84,01/12/21 03:57:50 PM,0.0,23.66
85,01/12/21 03:58:00 PM,0.0,23.61
