Serial Number:20555851 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-28 13:10:00,31.79,744, , , , , 
2022-03-28 13:20:00,31.49,176, , , , , 
2022-03-28 13:30:00,30.71,117, , , , , 
2022-03-28 13:40:00,30.24,42, , , , , 
2022-03-28 13:50:00,29.86,39, , , , , 
2022-03-28 14:00:00,30.11,169, , , , , 
2022-03-28 14:10:00,33.33,"11,822", , , , , 
2022-03-28 14:20:00,30.76,"22,374", , , , , 
2022-03-28 14:30:00,30.54,"46,387", , , , , 
2022-03-28 14:40:00,30.67,"64,512", , , , , 
2022-03-28 14:50:00,30.41,"21,862", , , , , 
2022-03-28 15:00:00,30.20,"18,442", , , , , 
2022-03-28 15:10:00,29.51,"9,800", , , , , 
2022-03-28 15:20:00,29.47,"8,335", , , , , 
2022-03-28 15:30:00,29.94,"14,612", , , , , 
2022-03-28 15:40:00,30.50,"45,773", , , , , 
2022-03-28 15:50:00,30.41,"33,505", , , , , 
2022-03-28 16:00:00,30.37,"28,293", , , , , 
2022-03-28 16:10:00,30.07,"26,030", , , , , 
2022-03-28 16:20:00,30.07,"22,538", , , , , 
2022-03-28 16:30:00,30.11,"23,665", , , , , 
2022-03-28 16:40:00,29.98,"16,988", , , , , 
2022-03-28 16:50:00,29.81,"17,004", , , , , 
2022-03-28 17:00:00,29.60,"11,039", , , , , 
2022-03-28 17:10:00,29.56,"8,205", , , , , 
2022-03-28 17:20:00,29.34,"7,731", , , , , 
2022-03-28 17:30:00,29.26,"5,243", , , , , 
2022-03-28 17:40:00,29.13,"3,492", , , , , 
2022-03-28 17:50:00,29.00,"1,314", , , , , 
2022-03-28 18:00:00,29.00,492, , , , , 
2022-03-28 18:10:00,28.95,105, , , , , 
2022-03-28 18:20:00,29.00,19, , , , , 
2022-03-28 18:30:00,28.95,1, , , , , 
2022-03-28 18:40:00,28.95,0, , , , , 
2022-03-28 18:50:00,28.87,0, , , , , 
2022-03-28 19:00:00,28.91,0, , , , , 
2022-03-28 19:10:00,28.78,0, , , , , 
2022-03-28 19:20:00,28.78,0, , , , , 
2022-03-28 19:30:00,28.83,0, , , , , 
