"","date","Serial","TempInSitu","E_Conductivity","Sp_Conductance","Salinity","Salinity_off"
"1",2021-05-19 15:00:00,"CT_740",29.52,45265,54724.7,36.2354,36.2477142857143
"2",2021-05-19 15:00:10,"CT_740",29.52,45329.8,54803.2,36.294,36.3063142857143
"3",2021-05-19 15:00:20,"CT_740",29.52,45335.7,54810.4,36.2993,36.3116142857143
"4",2021-05-19 15:00:30,"CT_740",29.54,45306.2,54754.3,36.2574,36.2697142857143
"5",2021-05-19 15:00:40,"CT_740",29.55,45377,54829.8,36.3138,36.3261142857143
"6",2021-05-19 15:00:50,"CT_740",29.57,45418.4,54859.6,36.336,36.3483142857143
"7",2021-05-19 15:01:00,"CT_740",29.53,45365.2,54835.9,36.3184,36.3307142857143
"8",2021-05-19 15:01:10,"CT_740",29.53,45323.9,54785.9,36.281,36.2933142857143
"9",2021-05-19 15:01:20,"CT_740",29.53,45365.2,54835.9,36.3184,36.3307142857143
"10",2021-05-19 15:01:30,"CT_740",29.53,45400.7,54878.9,36.3505,36.3628142857143
"11",2021-05-19 15:01:40,"CT_740",29.55,45341.6,54787,36.2818,36.2941142857143
"12",2021-05-19 15:01:50,"CT_740",29.55,45329.8,54772.7,36.2711,36.2834142857143
"13",2021-05-19 15:02:00,"CT_740",29.55,45323.9,54765.6,36.2658,36.2781142857143
"14",2021-05-19 15:02:10,"CT_740",29.54,45323.9,54775.7,36.2734,36.2857142857143
"15",2021-05-19 15:02:20,"CT_740",29.54,45353.4,54811.5,36.3001,36.3124142857143
"16",2021-05-19 15:02:30,"CT_740",29.54,45306.2,54754.3,36.2574,36.2697142857143
"17",2021-05-19 15:02:40,"CT_740",29.54,45388.8,54854.3,36.3321,36.3444142857143
"18",2021-05-19 15:02:50,"CT_740",29.57,45306.2,54723.8,36.2346,36.2469142857143
"19",2021-05-19 15:03:00,"CT_740",29.55,45335.7,54779.8,36.2765,36.2888142857143
"20",2021-05-19 15:03:10,"CT_740",29.57,45294.4,54709.5,36.224,36.2363142857143
"21",2021-05-19 15:03:20,"CT_740",29.55,45353.4,54801.3,36.2925,36.3048142857143
"22",2021-05-19 15:03:30,"CT_740",29.58,45359.3,54777.9,36.275,36.2873142857143
"23",2021-05-19 15:03:40,"CT_740",29.57,45329.8,54752.4,36.256,36.2683142857143
"24",2021-05-19 15:03:50,"CT_740",29.55,45365.2,54815.6,36.3031,36.3154142857143
"25",2021-05-19 15:04:00,"CT_740",29.55,45288.5,54722.7,36.2338,36.2461142857143
"26",2021-05-19 15:04:10,"CT_740",29.53,45347.5,54814.5,36.3024,36.3147142857143
"27",2021-05-19 15:04:20,"CT_740",29.55,45341.6,54787,36.2818,36.2941142857143
"28",2021-05-19 15:04:30,"CT_740",29.54,45212,54640.2,36.1723,36.1846142857143
"29",2021-05-19 15:04:40,"CT_740",29.55,45300.3,54737,36.2445,36.2568142857143
"30",2021-05-19 15:04:50,"CT_740",29.54,45347.5,54804.3,36.2947,36.3070142857143
"31",2021-05-19 15:05:00,"CT_740",29.54,45323.9,54775.7,36.2734,36.2857142857143
"32",2021-05-19 15:05:10,"CT_740",29.55,45347.5,54794.1,36.2871,36.2994142857143
"33",2021-05-19 15:05:20,"CT_740",29.55,45282.6,54715.6,36.2285,36.2408142857143
