Serial Number:20555848 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-20 16:00:00,30.84,"3,314", , , , , 
2022-03-20 16:02:00,30.67,702, , , , , 
2022-03-20 16:04:00,30.59,669, , , , , 
2022-03-20 16:06:00,30.50,641, , , , , 
2022-03-20 16:08:00,30.41,620, , , , , 
2022-03-20 16:10:00,30.37,605, , , , , 
2022-03-20 16:12:00,30.33,599, , , , , 
2022-03-20 16:14:00,30.24,484, , , , , 
2022-03-20 16:16:00,30.20,500, , , , , 
2022-03-20 16:18:00,30.11,477, , , , , 
2022-03-20 16:20:00,30.07,458, , , , , 
2022-03-20 16:22:00,29.98,162, , , , , 
2022-03-20 16:24:00,29.81,420, , , , , 
2022-03-20 16:26:00,29.73,323, , , , , 
2022-03-20 16:28:00,29.77,145, , , , , 
2022-03-20 16:30:00,29.77,116, , , , , 
2022-03-20 16:32:00,29.90,87, , , , , 
2022-03-20 16:34:00,32.13,"7,514", , , , , 
2022-03-20 16:36:00,32.56,"5,371", , , , , 
2022-03-20 16:38:00,32.73,"6,047", , , , , 
2022-03-20 16:40:00,33.16,"5,468", , , , , 
2022-03-20 16:42:00,33.37,"5,157", , , , , 
2022-03-20 16:44:00,33.16,"2,437", , , , , 
2022-03-20 16:46:00,32.94,"1,604", , , , , 
2022-03-20 16:48:00,32.64,"1,647", , , , , 
2022-03-20 16:50:00,32.73,"5,140", , , , , 
2022-03-20 16:52:00,33.03,"2,549", , , , , 
2022-03-20 16:54:00,33.37,"6,487", , , , , 
2022-03-20 16:56:00,33.12,"1,604", , , , , 
2022-03-20 16:58:00,32.64,"1,455", , , , , 
2022-03-20 17:00:00,32.30,"1,644", , , , , 
2022-03-20 17:02:00,32.13,"1,898", , , , , 
2022-03-20 17:04:00,32.43,"4,604", , , , , 
2022-03-20 17:06:00,32.09,"2,118", , , , , 
2022-03-20 17:08:00,31.83,"1,480", , , , , 
2022-03-20 17:10:00,31.79,"3,119", , , , , 
2022-03-20 17:12:00,31.70,"1,302", , , , , 
2022-03-20 17:14:00,31.49,"2,269", , , , , 
2022-03-20 17:16:00,31.40,"2,458", , , , , 
2022-03-20 17:18:00,31.31,"2,744", , , , , 
2022-03-20 17:20:00,31.14,"4,251", , , , , 
2022-03-20 17:22:00,31.87,"5,304", , , , , 
2022-03-20 17:24:00,31.44,"4,891", , , , , 
2022-03-20 17:26:00,31.53,"5,678", , , , , 
2022-03-20 17:28:00,31.14,"3,922", , , , , 
2022-03-20 17:30:00,30.71,"3,256", , , , , 
2022-03-20 17:32:00,32.52,"3,816", , , , , 
2022-03-20 17:34:00,31.23,"6,636", , , , , 
2022-03-20 17:36:00,30.46,"4,219", , , , , 
2022-03-20 17:38:00,30.28,"4,285", , , , , 
2022-03-20 17:40:00,30.11,"4,310", , , , , 
2022-03-20 17:42:00,30.07,"2,609", , , , , 
2022-03-20 17:44:00,30.03,"3,543", , , , , 
2022-03-20 17:46:00,29.94,"3,000", , , , , 
2022-03-20 17:48:00,29.90,"3,251", , , , , 
2022-03-20 17:50:00,29.90,"2,822", , , , , 
2022-03-20 17:52:00,29.86,"1,789", , , , , 
2022-03-20 17:54:00,29.81,"2,013", , , , , 
2022-03-20 17:56:00,29.68,165, , , , , 
2022-03-20 17:58:00,29.60,180, , , , , 
2022-03-20 18:00:00,29.56,479, , , , , 
2022-03-20 18:02:00,29.43,128, , , , , 
2022-03-20 18:04:00,29.43,149, , , , , 
2022-03-20 18:06:00,29.47,180, , , , , 
2022-03-20 18:08:00,29.34,95, , , , , 
2022-03-20 18:10:00,29.34,156, , , , , 
2022-03-20 18:12:00,29.34,74, , , , , 
2022-03-20 18:14:00,29.21,28, , , , , 
2022-03-20 18:16:00,29.38,20, , , , , 
2022-03-20 18:18:00,29.26,18, , , , , 
2022-03-20 18:20:00,29.30,29, , , , , 
2022-03-20 18:22:00,29.26,18, , , , , 
2022-03-20 18:24:00,29.30,12, , , , , 
2022-03-20 18:26:00,29.21,5, , , , , 
2022-03-20 18:28:00,29.21,2, , , , , 
2022-03-20 18:30:00,29.21,1, , , , , 
2022-03-20 18:32:00,29.17,1, , , , , 
2022-03-20 18:34:00,29.17,0, , , , , 
2022-03-20 18:36:00,29.13,0, , , , , 
2022-03-20 18:38:00,29.04,0, , , , , 
2022-03-20 18:40:00,29.17,0, , , , , 
2022-03-20 18:42:00,29.08,0, , , , , 
2022-03-20 18:44:00,29.00,0, , , , , 
2022-03-20 18:46:00,29.04,0, , , , , 
2022-03-20 18:48:00,28.95,0, , , , , 
2022-03-20 18:50:00,29.00,0, , , , , 
2022-03-20 18:52:00,29.00,0, , , , , 
2022-03-20 18:54:00,29.00,0, , , , , 
2022-03-20 18:56:00,28.91,0, , , , , 
2022-03-20 18:58:00,28.95,0, , , , , 
2022-03-20 19:00:00,28.95,0, , , , , 
2022-03-20 19:02:00,28.91,0, , , , , 
2022-03-20 19:04:00,28.87,0, , , , , 
2022-03-20 19:06:00,28.83,0, , , , , 
2022-03-20 19:08:00,28.83,0, , , , , 
2022-03-20 19:10:00,28.74,0, , , , , 
2022-03-20 19:12:00,28.91,0, , , , , 
2022-03-20 19:14:00,28.78,0, , , , , 
2022-03-20 19:16:00,28.78,0, , , , , 
2022-03-20 19:18:00,28.70,0, , , , , 
2022-03-20 19:20:00,28.65,0, , , , , 
2022-03-20 19:22:00,28.61,0, , , , , 
2022-03-20 19:24:00,28.57,0, , , , , 
2022-03-20 19:26:00,28.53,0, , , , , 
2022-03-20 19:28:00,28.53,0, , , , , 
2022-03-20 19:30:00,28.57,0, , , , , 
2022-03-20 19:32:00,28.57,0, , , , , 
2022-03-20 19:34:00,28.65,0, , , , , 
2022-03-20 19:36:00,28.61,0, , , , , 
2022-03-20 19:38:00,28.57,0, , , , , 
2022-03-20 19:40:00,28.53,0, , , , , 
2022-03-20 19:42:00,28.44,0, , , , , 
2022-03-20 19:44:00,28.57,0, , , , , 
2022-03-20 19:46:00,28.48,0, , , , , 
2022-03-20 19:48:00,28.40,0, , , , , 
2022-03-20 19:50:00,28.53,0, , , , , 
2022-03-20 19:52:00,28.57,0, , , , , 
2022-03-20 19:54:00,28.53,0, , , , , 
2022-03-20 19:56:00,28.44,0, , , , , 
2022-03-20 19:58:00,28.44,2, , , , , 
2022-03-20 20:00:00,28.44,0, , , , , 
2022-03-20 20:02:00,28.40,0, , , , , 
2022-03-20 20:04:00,28.40,0, , , , , 
2022-03-20 20:06:00,28.35,0, , , , , 
2022-03-20 20:08:00,28.35,0, , , , , 
2022-03-20 20:10:00,28.31,0, , , , , 
2022-03-20 20:12:00,28.23,0, , , , , 
2022-03-20 20:14:00,28.40,0, , , , , 
2022-03-20 20:16:00,28.40,0, , , , , 
2022-03-20 20:18:00,28.31,0, , , , , 
2022-03-20 20:20:00,28.40,0, , , , , 
2022-03-20 20:22:00,28.18,0, , , , , 
2022-03-20 20:24:00,28.23,0, , , , , 
2022-03-20 20:26:00,28.27,0, , , , , 
2022-03-20 20:28:00,28.23,0, , , , , 
2022-03-20 20:30:00,28.40,0, , , , , 
2022-03-20 20:32:00,28.23,0, , , , , 
2022-03-20 20:34:00,28.31,0, , , , , 
2022-03-20 20:36:00,28.18,0, , , , , 
2022-03-20 20:38:00,28.14,0, , , , , 
2022-03-20 20:40:00,28.23,0, , , , , 
2022-03-20 20:42:00,28.23,0, , , , , 
2022-03-20 20:44:00,28.18,0, , , , , 
2022-03-20 20:46:00,28.14,0, , , , , 
2022-03-20 20:48:00,28.18,0, , , , , 
2022-03-20 20:50:00,28.27,0, , , , , 
2022-03-20 20:52:00,28.31,0, , , , , 
2022-03-20 20:54:00,28.23,0, , , , , 
2022-03-20 20:56:00,28.14,0, , , , , 
2022-03-20 20:58:00,28.18,0, , , , , 
2022-03-20 21:00:00,28.31,0, , , , , 
2022-03-20 21:02:00,28.14,0, , , , , 
2022-03-20 21:04:00,28.31,0, , , , , 
2022-03-20 21:06:00,28.14,0, , , , , 
2022-03-20 21:08:00,28.18,0, , , , , 
2022-03-20 21:10:00,28.31,0, , , , , 
2022-03-20 21:12:00,28.40,0, , , , , 
