"Plot Title: Pressure_872_051321"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810872, SEN S/N: 20810872)","Temp, °C (LGR S/N: 20810872, SEN S/N: 20810872)","Water Level, meters (LGR S/N: 20810872)"
1,05/13/21 08:00:00 AM,101.477,26.683,0.018
2,05/13/21 08:00:03 AM,101.493,26.683,0.019
3,05/13/21 08:00:06 AM,101.477,26.683,0.018
4,05/13/21 08:00:09 AM,101.493,26.683,0.019
5,05/13/21 08:00:12 AM,101.495,26.781,0.020
6,05/13/21 08:00:15 AM,101.479,26.781,0.018
7,05/13/21 08:00:18 AM,101.495,26.781,0.020
8,05/13/21 08:00:21 AM,101.495,26.781,0.020
9,05/13/21 08:00:24 AM,101.479,26.781,0.018
10,05/13/21 08:00:27 AM,101.479,26.781,0.018
11,05/13/21 08:00:30 AM,101.498,26.879,0.020
12,05/13/21 08:00:33 AM,101.482,26.879,0.018
13,05/13/21 08:00:36 AM,101.498,26.879,0.020
14,05/13/21 08:00:39 AM,101.498,26.879,0.020
15,05/13/21 08:00:42 AM,101.498,26.879,0.020
16,05/13/21 08:00:45 AM,101.498,26.879,0.020
17,05/13/21 08:00:48 AM,101.514,26.879,0.022
18,05/13/21 08:00:51 AM,101.498,26.879,0.020
19,05/13/21 08:00:54 AM,101.514,26.879,0.022
20,05/13/21 08:00:57 AM,101.514,26.879,0.022
21,05/13/21 08:01:00 AM,101.514,26.879,0.022
22,05/13/21 08:01:03 AM,101.514,26.879,0.022
23,05/13/21 08:01:06 AM,101.498,26.879,0.020
24,05/13/21 08:01:09 AM,101.500,26.977,0.020
25,05/13/21 08:01:12 AM,101.514,26.879,0.022
26,05/13/21 08:01:15 AM,101.516,26.977,0.022
27,05/13/21 08:01:18 AM,101.516,26.977,0.022
28,05/13/21 08:01:21 AM,101.530,26.879,0.023
29,05/13/21 08:01:24 AM,101.516,26.977,0.022
30,05/13/21 08:01:27 AM,101.516,26.977,0.022
31,05/13/21 08:01:30 AM,101.516,26.977,0.022
32,05/13/21 08:01:33 AM,101.516,26.977,0.022
33,05/13/21 08:01:36 AM,101.516,26.977,0.022
34,05/13/21 08:01:39 AM,101.516,26.977,0.022
35,05/13/21 08:01:42 AM,101.516,26.977,0.022
36,05/13/21 08:01:45 AM,101.500,26.977,0.020
37,05/13/21 08:01:48 AM,101.514,26.879,0.022
38,05/13/21 08:01:51 AM,101.516,26.977,0.022
39,05/13/21 08:01:54 AM,101.514,26.879,0.022
40,05/13/21 08:01:57 AM,101.514,26.879,0.022
41,05/13/21 08:02:00 AM,101.514,26.879,0.022
42,05/13/21 08:02:03 AM,101.514,26.879,0.022
43,05/13/21 08:02:06 AM,101.514,26.879,0.022
44,05/13/21 08:02:09 AM,101.514,26.879,0.022
45,05/13/21 08:02:12 AM,101.514,26.879,0.022
46,05/13/21 08:02:15 AM,101.514,26.879,0.022
47,05/13/21 08:02:18 AM,101.514,26.879,0.022
48,05/13/21 08:02:21 AM,101.514,26.879,0.022
49,05/13/21 08:02:24 AM,101.530,26.879,0.023
50,05/13/21 08:02:27 AM,101.530,26.879,0.023
51,05/13/21 08:02:30 AM,101.530,26.879,0.023
52,05/13/21 08:02:33 AM,101.530,26.879,0.023
53,05/13/21 08:02:36 AM,101.530,26.879,0.023
54,05/13/21 08:02:39 AM,101.530,26.879,0.023
55,05/13/21 08:02:42 AM,101.546,26.879,0.025
56,05/13/21 08:02:45 AM,101.546,26.879,0.025
57,05/13/21 08:02:48 AM,101.546,26.879,0.025
58,05/13/21 08:02:51 AM,101.530,26.879,0.023
59,05/13/21 08:02:54 AM,101.530,26.879,0.023
60,05/13/21 08:02:57 AM,101.530,26.879,0.023
61,05/13/21 08:03:00 AM,101.530,26.879,0.023
62,05/13/21 08:03:03 AM,101.514,26.879,0.022
63,05/13/21 08:03:06 AM,101.530,26.879,0.023
64,05/13/21 08:03:09 AM,101.514,26.879,0.022
65,05/13/21 08:03:12 AM,101.530,26.879,0.023
66,05/13/21 08:03:15 AM,101.530,26.879,0.023
67,05/13/21 08:03:18 AM,101.528,26.781,0.023
68,05/13/21 08:03:21 AM,101.528,26.781,0.023
69,05/13/21 08:03:24 AM,101.528,26.781,0.023
70,05/13/21 08:03:27 AM,101.528,26.781,0.023
71,05/13/21 08:03:30 AM,101.528,26.781,0.023
72,05/13/21 08:03:33 AM,101.544,26.781,0.025
73,05/13/21 08:03:36 AM,101.544,26.781,0.025
74,05/13/21 08:03:39 AM,101.511,26.781,0.021
75,05/13/21 08:03:42 AM,101.528,26.781,0.023
76,05/13/21 08:03:45 AM,101.528,26.781,0.023
77,05/13/21 08:03:48 AM,101.511,26.781,0.021
78,05/13/21 08:03:51 AM,101.528,26.781,0.023
79,05/13/21 08:03:54 AM,101.511,26.781,0.021
80,05/13/21 08:03:57 AM,101.528,26.781,0.023
81,05/13/21 08:04:00 AM,101.544,26.781,0.025
82,05/13/21 08:04:03 AM,101.528,26.781,0.023
83,05/13/21 08:04:06 AM,101.528,26.781,0.023
84,05/13/21 08:04:09 AM,101.528,26.781,0.023
85,05/13/21 08:04:12 AM,101.511,26.781,0.021
86,05/13/21 08:04:15 AM,101.528,26.781,0.023
87,05/13/21 08:04:18 AM,101.528,26.781,0.023
88,05/13/21 08:04:21 AM,101.511,26.781,0.021
89,05/13/21 08:04:24 AM,101.525,26.683,0.023
90,05/13/21 08:04:27 AM,101.525,26.683,0.023
91,05/13/21 08:04:30 AM,101.525,26.683,0.023
92,05/13/21 08:04:33 AM,101.509,26.683,0.021
93,05/13/21 08:04:36 AM,101.525,26.683,0.023
94,05/13/21 08:04:39 AM,101.509,26.683,0.021
95,05/13/21 08:04:42 AM,101.509,26.683,0.021
96,05/13/21 08:04:45 AM,101.525,26.683,0.023
97,05/13/21 08:04:48 AM,101.509,26.683,0.021
98,05/13/21 08:04:51 AM,101.509,26.683,0.021
99,05/13/21 08:04:54 AM,101.525,26.683,0.023
100,05/13/21 08:04:57 AM,101.525,26.683,0.023
101,05/13/21 08:05:00 AM,101.509,26.683,0.021
102,05/13/21 08:05:03 AM,101.509,26.683,0.021
103,05/13/21 08:05:06 AM,101.509,26.683,0.021
104,05/13/21 08:05:09 AM,101.509,26.683,0.021
105,05/13/21 08:05:12 AM,101.525,26.683,0.023
106,05/13/21 08:05:15 AM,101.525,26.683,0.023
107,05/13/21 08:05:18 AM,101.509,26.683,0.021
108,05/13/21 08:05:21 AM,101.525,26.683,0.023
109,05/13/21 08:05:24 AM,101.509,26.683,0.021
110,05/13/21 08:05:27 AM,101.509,26.683,0.021
111,05/13/21 08:05:30 AM,101.523,26.585,0.022
112,05/13/21 08:05:33 AM,101.523,26.585,0.022
113,05/13/21 08:05:36 AM,101.523,26.585,0.022
114,05/13/21 08:05:39 AM,101.523,26.585,0.022
115,05/13/21 08:05:42 AM,101.523,26.585,0.022
116,05/13/21 08:05:45 AM,101.523,26.585,0.022
117,05/13/21 08:05:48 AM,101.523,26.585,0.022
118,05/13/21 08:05:51 AM,101.523,26.585,0.022
119,05/13/21 08:05:54 AM,101.490,26.585,0.019
120,05/13/21 08:05:57 AM,101.507,26.585,0.021
121,05/13/21 08:06:00 AM,101.507,26.585,0.021
122,05/13/21 08:06:03 AM,101.507,26.585,0.021
123,05/13/21 08:06:06 AM,101.507,26.585,0.021
124,05/13/21 08:06:09 AM,101.507,26.585,0.021
125,05/13/21 08:06:12 AM,101.507,26.585,0.021
126,05/13/21 08:06:15 AM,101.490,26.585,0.019
127,05/13/21 08:06:18 AM,101.490,26.585,0.019
128,05/13/21 08:06:21 AM,101.507,26.585,0.021
129,05/13/21 08:06:24 AM,101.507,26.585,0.021
130,05/13/21 08:06:27 AM,101.507,26.585,0.021
131,05/13/21 08:06:30 AM,101.490,26.585,0.019
132,05/13/21 08:06:33 AM,101.507,26.585,0.021
133,05/13/21 08:06:36 AM,101.490,26.585,0.019
134,05/13/21 08:06:39 AM,101.488,26.488,0.019
135,05/13/21 08:06:42 AM,101.488,26.488,0.019
136,05/13/21 08:06:45 AM,101.488,26.488,0.019
137,05/13/21 08:06:48 AM,101.504,26.488,0.021
138,05/13/21 08:06:51 AM,101.488,26.488,0.019
139,05/13/21 08:06:54 AM,101.504,26.488,0.021
140,05/13/21 08:06:57 AM,101.504,26.488,0.021
141,05/13/21 08:07:00 AM,101.504,26.488,0.021
142,05/13/21 08:07:03 AM,101.504,26.488,0.021
143,05/13/21 08:07:06 AM,101.504,26.488,0.021
144,05/13/21 08:07:09 AM,101.504,26.488,0.021
