Serial Number:20555848 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-22 13:44:00,26.90,726, , , , , 
2022-03-22 13:46:00,26.94,911, , , , , 
2022-03-22 13:48:00,26.85,901, , , , , 
2022-03-22 13:50:00,26.81,725, , , , , 
2022-03-22 13:52:00,26.68,867, , , , , 
2022-03-22 13:54:00,26.72,855, , , , , 
2022-03-22 13:56:00,26.77,844, , , , , 
2022-03-22 13:58:00,26.68,765, , , , , 
2022-03-22 14:00:00,26.72,819, , , , , 
2022-03-22 14:02:00,26.64,989, , , , , 
2022-03-22 14:04:00,26.68,"1,106", , , , , 
2022-03-22 14:06:00,26.77,977, , , , , 
2022-03-22 14:08:00,26.81,"1,008", , , , , 
2022-03-22 14:10:00,26.77,965, , , , , 
2022-03-22 14:12:00,26.72,"1,007", , , , , 
2022-03-22 14:14:00,26.77,"1,219", , , , , 
2022-03-22 14:16:00,26.90,"1,137", , , , , 
2022-03-22 14:18:00,27.02,"1,161", , , , , 
2022-03-22 14:20:00,27.20,"1,459", , , , , 
2022-03-22 14:22:00,27.45,"1,441", , , , , 
2022-03-22 14:24:00,27.75,"1,817", , , , , 
2022-03-22 14:26:00,28.05,"1,838", , , , , 
2022-03-22 14:28:00,28.44,"2,252", , , , , 
2022-03-22 14:30:00,28.78,"2,358", , , , , 
2022-03-22 14:32:00,28.91,"2,633", , , , , 
2022-03-22 14:34:00,29.04,"2,514", , , , , 
2022-03-22 14:36:00,29.21,"2,181", , , , , 
2022-03-22 14:38:00,29.43,"1,634", , , , , 
2022-03-22 14:40:00,29.64,"2,637", , , , , 
2022-03-22 14:42:00,29.81,"1,684", , , , , 
2022-03-22 14:44:00,29.90,"1,749", , , , , 
2022-03-22 14:46:00,29.81,"1,472", , , , , 
2022-03-22 14:48:00,29.73,"1,601", , , , , 
2022-03-22 14:50:00,29.51,"1,519", , , , , 
2022-03-22 14:52:00,29.26,"1,291", , , , , 
2022-03-22 14:54:00,29.08,"1,476", , , , , 
2022-03-22 14:56:00,29.04,"1,404", , , , , 
2022-03-22 14:58:00,32.52,"63,140", , , , , 
2022-03-22 15:00:00,33.16,"15,053", , , , , 
2022-03-22 15:02:00,32.00,"17,198", , , , , 
2022-03-22 15:04:00,31.36,"13,481", , , , , 
2022-03-22 15:06:00,30.97,"21,135", , , , , 
2022-03-22 15:08:00,30.76,"11,423", , , , , 
2022-03-22 15:10:00,30.50,"7,949", , , , , 
2022-03-22 15:12:00,30.33,"4,685", , , , , 
2022-03-22 15:14:00,30.28,"8,507", , , , , 
2022-03-22 15:16:00,30.33,"10,225", , , , , 
2022-03-22 15:18:00,30.28,"19,553", , , , , 
2022-03-22 15:20:00,28.65,"1,491", , , , , 
2022-03-22 15:22:00,29.56,"2,915", , , , , 
2022-03-22 15:24:00,29.86,"6,249", , , , , 
2022-03-22 15:26:00,29.90,"3,085", , , , , 
2022-03-22 15:28:00,29.94,"2,067", , , , , 
2022-03-22 15:30:00,29.90,"3,771", , , , , 
