date,TempInSitu,Lux,Light_Serial
2022-03-31T15:30:00Z,32.17,13071,LUX_858
2022-03-31T15:32:00Z,32.64,47370,LUX_858
2022-03-31T15:34:00Z,32.69,31130,LUX_858
2022-03-31T15:36:00Z,32.6,38441,LUX_858
2022-03-31T15:38:00Z,32.47,29522,LUX_858
2022-03-31T15:40:00Z,32.52,24422,LUX_858
2022-03-31T15:42:00Z,32.6,35686,LUX_858
2022-03-31T15:44:00Z,32.56,26962,LUX_858
2022-03-31T15:46:00Z,32.56,38769,LUX_858
2022-03-31T15:48:00Z,32.52,25979,LUX_858
2022-03-31T15:50:00Z,32.47,19384,LUX_858
2022-03-31T15:52:00Z,32.34,31375,LUX_858
2022-03-31T15:54:00Z,32.39,33505,LUX_858
2022-03-31T15:56:00Z,32.39,24832,LUX_858
2022-03-31T15:58:00Z,32.43,21340,LUX_858
2022-03-31T16:00:00Z,32.39,19640,LUX_858
2022-03-31T16:02:00Z,32.34,35594,LUX_858
2022-03-31T16:04:00Z,32.26,26941,LUX_858
2022-03-31T16:06:00Z,32.26,21658,LUX_858
2022-03-31T16:08:00Z,32.26,23214,LUX_858
2022-03-31T16:10:00Z,32.26,21524,LUX_858
2022-03-31T16:12:00Z,32.22,29225,LUX_858
2022-03-31T16:14:00Z,32.3,22118,LUX_858
2022-03-31T16:16:00Z,32.26,25549,LUX_858
2022-03-31T16:18:00Z,32.26,20577,LUX_858
2022-03-31T16:20:00Z,32.26,22794,LUX_858
2022-03-31T16:22:00Z,32.26,20055,LUX_858
2022-03-31T16:24:00Z,32.22,21842,LUX_858
2022-03-31T16:26:00Z,32.13,24433,LUX_858
2022-03-31T16:28:00Z,32.13,17705,LUX_858
2022-03-31T16:30:00Z,32.09,15514,LUX_858
2022-03-31T16:32:00Z,31.87,17500,LUX_858
2022-03-31T16:34:00Z,31.83,11407,LUX_858
2022-03-31T16:36:00Z,31.83,19676,LUX_858
2022-03-31T16:38:00Z,31.83,14577,LUX_858
2022-03-31T16:40:00Z,31.83,12769,LUX_858
2022-03-31T16:42:00Z,31.83,12083,LUX_858
2022-03-31T16:44:00Z,31.74,15278,LUX_858
2022-03-31T16:46:00Z,31.74,13348,LUX_858
2022-03-31T16:48:00Z,31.7,10813,LUX_858
2022-03-31T16:50:00Z,31.74,11407,LUX_858
2022-03-31T16:52:00Z,31.7,9933,LUX_858
2022-03-31T16:54:00Z,31.66,9155,LUX_858
2022-03-31T16:56:00Z,31.61,10962,LUX_858
2022-03-31T16:58:00Z,31.53,9298,LUX_858
2022-03-31T17:00:00Z,31.53,9600,LUX_858
2022-03-31T17:02:00Z,31.53,8422,LUX_858
2022-03-31T17:04:00Z,31.4,8980,LUX_858
2022-03-31T17:06:00Z,31.31,8195,LUX_858
2022-03-31T17:08:00Z,31.23,8061,LUX_858
