"Plot Title: Pressure_870_08112021"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810870, SEN S/N: 20810870)","Temp, °C (LGR S/N: 20810870, SEN S/N: 20810870)","Water Level, meters (LGR S/N: 20810870)"
1,08/11/21 08:00:00 AM,101.792,23.966,0.056
2,08/11/21 08:01:00 AM,101.810,23.966,0.058
3,08/11/21 08:02:00 AM,101.810,23.966,0.058
4,08/11/21 08:03:00 AM,101.810,23.966,0.058
5,08/11/21 08:04:00 AM,101.810,23.966,0.058
6,08/11/21 08:05:00 AM,101.828,23.966,0.059
7,08/11/21 08:06:00 AM,101.828,23.966,0.059
8,08/11/21 08:07:00 AM,101.810,23.966,0.058
9,08/11/21 08:08:00 AM,101.828,23.966,0.059
10,08/11/21 08:09:00 AM,101.846,23.966,0.061
11,08/11/21 08:10:00 AM,101.828,23.966,0.059
12,08/11/21 08:11:00 AM,101.828,23.966,0.059
13,08/11/21 08:12:00 AM,101.828,23.966,0.059
14,08/11/21 08:13:00 AM,101.828,23.966,0.059
15,08/11/21 08:14:00 AM,101.825,23.869,0.059
16,08/11/21 08:15:00 AM,101.828,23.966,0.059
17,08/11/21 08:16:00 AM,101.843,23.869,0.061
18,08/11/21 08:17:00 AM,101.843,23.869,0.061
19,08/11/21 08:18:00 AM,101.843,23.869,0.061
20,08/11/21 08:19:00 AM,101.843,23.869,0.061
21,08/11/21 08:20:00 AM,101.843,23.869,0.061
22,08/11/21 08:21:00 AM,101.843,23.869,0.061
23,08/11/21 08:22:00 AM,101.843,23.869,0.061
24,08/11/21 08:23:00 AM,101.843,23.869,0.061
25,08/11/21 08:24:00 AM,101.843,23.869,0.061
26,08/11/21 08:25:00 AM,101.843,23.869,0.061
27,08/11/21 08:26:00 AM,101.843,23.869,0.061
28,08/11/21 08:27:00 AM,101.825,23.869,0.059
29,08/11/21 08:28:00 AM,101.825,23.869,0.059
30,08/11/21 08:29:00 AM,101.843,23.869,0.061
31,08/11/21 08:30:00 AM,101.843,23.869,0.061
32,08/11/21 08:31:00 AM,101.843,23.869,0.061
33,08/11/21 08:32:00 AM,101.843,23.869,0.061
34,08/11/21 08:33:00 AM,101.843,23.869,0.061
35,08/11/21 08:34:00 AM,101.843,23.869,0.061
