Serial Number:20555865 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2021-08-11 11:38:00,25.52,450, , , , , 
2021-08-11 11:39:00,25.44,421, , , , , 
2021-08-11 11:40:00,25.18,428, , , , , 
2021-08-11 11:41:00,24.97,444, , , , , 
2021-08-11 11:42:00,24.75,267, , , , , 
2021-08-11 11:43:00,24.62,451, , , , , 
2021-08-11 11:44:00,24.49,440, , , , , 
2021-08-11 11:45:00,24.32,409, , , , , 
2021-08-11 11:46:00,24.19,355, , , , , 
2021-08-11 11:47:00,24.11,284, , , , , 
2021-08-11 11:48:00,24.71,60, , , , , 
2021-08-11 11:49:00,25.57,367, , , , , 
2021-08-11 11:50:00,25.31,516, , , , , 
2021-08-11 11:51:00,25.01,586, , , , , 
2021-08-11 11:52:00,24.71,569, , , , , 
2021-08-11 11:53:00,24.49,556, , , , , 
2021-08-11 11:54:00,24.32,545, , , , , 
2021-08-11 11:55:00,24.15,333, , , , , 
2021-08-11 11:56:00,23.98,453, , , , , 
2021-08-11 11:57:00,23.89,344, , , , , 
2021-08-11 11:58:00,24.71,"7,283", , , , , 
2021-08-11 11:59:00,25.22,12, , , , , 
2021-08-11 12:00:00,25.61,98, , , , , 
2021-08-11 12:01:00,25.82,33, , , , , 
2021-08-11 12:02:00,26.04,31, , , , , 
2021-08-11 12:03:00,26.25,31, , , , , 
2021-08-11 12:04:00,26.42,27, , , , , 
2021-08-11 12:05:00,26.55,12, , , , , 
2021-08-11 12:06:00,26.60,26, , , , , 
2021-08-11 12:07:00,26.64,56, , , , , 
2021-08-11 12:08:00,26.64,66, , , , , 
2021-08-11 12:09:00,26.64,16, , , , , 
2021-08-11 12:10:00,26.55,24, , , , , 
2021-08-11 12:11:00,26.55,18, , , , , 
2021-08-11 12:12:00,26.55,23, , , , , 
2021-08-11 12:13:00,26.51,8, , , , , 
2021-08-11 12:14:00,26.47,18, , , , , 
2021-08-11 12:15:00,26.42,15, , , , , 
2021-08-11 12:16:00,26.47,16, , , , , 
2021-08-11 12:17:00,26.47,23, , , , , 
2021-08-11 12:18:00,26.51,22, , , , , 
2021-08-11 12:19:00,26.55,21, , , , , 
2021-08-11 12:20:00,26.60,19, , , , , 
2021-08-11 12:21:00,26.64,18, , , , , 
2021-08-11 12:22:00,26.64,21, , , , , 
2021-08-11 12:23:00,26.68,62, , , , , 
2021-08-11 12:24:00,26.72,24, , , , , 
