"Plot Title: CT_353_081121"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739353, SEN S/N: 20739353)","Temp, °C (LGR S/N: 20739353, SEN S/N: 20739353)"
1,08/11/21 08:00:00 AM,0.0,24.22
2,08/11/21 08:01:00 AM,0.0,24.22
3,08/11/21 08:02:00 AM,0.0,24.22
4,08/11/21 08:03:00 AM,0.0,24.22
5,08/11/21 08:04:00 AM,0.0,24.21
6,08/11/21 08:05:00 AM,0.0,24.21
7,08/11/21 08:06:00 AM,0.0,24.19
8,08/11/21 08:07:00 AM,0.0,24.19
9,08/11/21 08:08:00 AM,0.0,24.19
10,08/11/21 08:09:00 AM,0.0,24.18
11,08/11/21 08:10:00 AM,0.0,24.17
12,08/11/21 08:11:00 AM,0.0,24.17
13,08/11/21 08:12:00 AM,0.0,24.17
14,08/11/21 08:13:00 AM,0.0,24.17
15,08/11/21 08:14:00 AM,0.0,24.16
16,08/11/21 08:15:00 AM,0.0,24.16
17,08/11/21 08:16:00 AM,0.0,24.15
18,08/11/21 08:17:00 AM,0.0,24.15
19,08/11/21 08:18:00 AM,0.0,24.15
20,08/11/21 08:19:00 AM,0.0,24.13
21,08/11/21 08:20:00 AM,0.0,24.13
22,08/11/21 08:21:00 AM,0.0,24.13
23,08/11/21 08:22:00 AM,0.0,24.12
24,08/11/21 08:23:00 AM,0.0,24.13
25,08/11/21 08:24:00 AM,0.0,24.13
26,08/11/21 08:25:00 AM,0.0,24.12
27,08/11/21 08:26:00 AM,0.0,24.12
28,08/11/21 08:27:00 AM,0.0,24.12
29,08/11/21 08:28:00 AM,0.0,24.12
30,08/11/21 08:29:00 AM,0.0,24.12
31,08/11/21 08:30:00 AM,0.0,24.11
32,08/11/21 08:31:00 AM,0.0,24.10
33,08/11/21 08:32:00 AM,0.0,24.10
34,08/11/21 08:33:00 AM,0.0,24.10
35,08/11/21 08:34:00 AM,0.0,24.10
36,08/11/21 08:35:00 AM,0.0,24.08
37,08/11/21 08:36:00 AM,0.0,24.07
38,08/11/21 08:37:00 AM,0.0,24.07
39,08/11/21 08:38:00 AM,0.0,24.07
40,08/11/21 08:39:00 AM,0.0,24.06
41,08/11/21 08:40:00 AM,0.0,24.06
42,08/11/21 08:41:00 AM,0.0,24.05
43,08/11/21 08:42:00 AM,0.0,24.05
44,08/11/21 08:43:00 AM,0.0,24.04
45,08/11/21 08:44:00 AM,0.0,24.04
46,08/11/21 08:45:00 AM,0.0,24.02
47,08/11/21 08:46:00 AM,0.0,24.02
