date,PAR,Temperature
2022-06-03T07:50:31Z,97.80776,25.495
2022-06-03T07:52:31Z,96.70537,25.578
2022-06-03T07:54:31Z,104.26413,25.637
2022-06-03T07:56:31Z,112.63729,25.67
2022-06-03T07:58:31Z,123.46914,25.678
2022-06-03T08:00:31Z,132.21389,25.745
2022-06-03T08:02:31Z,126.25916,25.761
2022-06-03T08:04:31Z,117.28527,25.803
2022-06-03T08:06:31Z,113.47028,25.811
2022-06-03T08:08:31Z,114.27539,25.819
2022-06-03T08:10:31Z,119.63557,25.844
2022-06-03T08:12:31Z,118.4372,25.861
2022-06-03T08:14:31Z,114.90709,25.869
2022-06-03T08:16:31Z,108.46929,25.886
2022-06-03T08:18:31Z,103.91422,25.911
2022-06-03T08:20:31Z,101.05298,25.902
2022-06-03T08:22:31Z,104.37561,25.902
2022-06-03T08:24:31Z,110.26841,25.927
2022-06-03T08:26:31Z,119.41262,25.952
2022-06-03T08:28:31Z,134.43105,25.96
2022-06-03T08:30:31Z,159.55053,25.96
2022-06-03T08:32:31Z,185.7786,25.969
2022-06-03T08:34:31Z,207.90059,25.977
2022-06-03T08:36:31Z,143.02716,25.96
2022-06-03T08:38:31Z,235.65836,25.952
2022-06-03T08:40:31Z,240.31562,25.944
2022-06-03T08:42:31Z,249.16566,25.952
2022-06-03T08:44:31Z,257.25703,25.911
2022-06-03T08:46:31Z,261.29188,25.927
2022-06-03T08:48:31Z,267.27448,25.927
2022-06-03T08:50:31Z,270.882,25.886
2022-06-03T08:52:31Z,271.30623,25.911
2022-06-03T08:54:31Z,272.26927,25.927
2022-06-03T08:56:31Z,268.06101,25.927
2022-06-03T08:58:31Z,268.21274,25.944
2022-06-03T09:00:31Z,274.90756,25.935
2022-06-03T09:02:31Z,282.78217,25.952
2022-06-03T09:04:31Z,287.42704,25.927
2022-06-03T09:06:31Z,289.30048,25.952
2022-06-03T09:08:31Z,297.01407,25.952
2022-06-03T09:10:31Z,306.33788,25.935
2022-06-03T09:12:31Z,315.50377,25.977
2022-06-03T09:14:31Z,316.30269,25.977
2022-06-03T09:16:31Z,315.41087,25.944
2022-06-03T09:18:31Z,332.80747,25.977
2022-06-03T09:20:31Z,332.77032,26.002
2022-06-03T09:22:31Z,327.79411,26.01
2022-06-03T09:24:31Z,341.18064,26.018
2022-06-03T09:26:31Z,380.82929,26.018
2022-06-03T09:28:31Z,409.60584,26.043
2022-06-03T09:30:31Z,398.99075,26.035
2022-06-03T09:32:31Z,408.29599,26.052
2022-06-03T09:34:31Z,407.30818,26.052
2022-06-03T09:36:31Z,444.01508,26.06
2022-06-03T09:38:31Z,461.43026,26.093
2022-06-03T09:40:31Z,678.06724,26.085
2022-06-03T09:42:31Z,505.442,26.068
2022-06-03T09:44:31Z,459.71475,26.101
2022-06-03T09:46:31Z,455.55914,26.118
2022-06-03T09:48:31Z,554.43615,26.118
2022-06-03T09:50:31Z,450.47145,26.135
2022-06-03T09:52:31Z,423.56834,26.11
2022-06-03T09:54:31Z,394.00216,26.126
2022-06-03T09:56:31Z,395.8694,26.168
2022-06-03T09:58:31Z,384.0869,26.176
2022-06-03T10:00:31Z,404.97026,26.184
2022-06-03T10:02:31Z,349.05215,26.201
2022-06-03T10:04:31Z,336.76801,26.217
2022-06-03T10:06:31Z,336.96619,26.234
2022-06-03T10:08:31Z,333.66213,26.242
2022-06-03T10:10:31Z,347.35522,26.217
2022-06-03T10:12:31Z,362.44178,26.259
2022-06-03T10:14:31Z,399.43356,26.259
2022-06-03T10:16:31Z,412.49805,26.267
2022-06-03T10:18:31Z,527.44942,26.284
2022-06-03T10:20:31Z,377.09481,26.275
2022-06-03T10:22:31Z,726.91275,26.317
2022-06-03T10:24:31Z,615.4729,26.309
2022-06-03T10:26:31Z,1226.6239,26.317
