"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-16 14:00:00,"CT_332_051621",29.75,43143.3,58233.9065573771,29.57,NA,35.2264354810627
"2",2021-05-16 14:00:30,"CT_332_051621",29.65,42731.1,57821.7065573771,29.47,NA,35.0181431843211
"3",2021-05-16 14:01:00,"CT_332_051621",29.66,42782.9,57873.5065573771,29.48,NA,35.0462221877712
"4",2021-05-16 14:01:30,"CT_332_051621",29.67,42806.4,57897.0065573771,29.49,NA,35.0549736755576
"5",2021-05-16 14:02:00,"CT_332_051621",29.67,42844.2,57934.8065573771,29.49,NA,35.0807805787818
"6",2021-05-16 14:02:30,"CT_332_051621",29.68,42891.4,57982.0065573771,29.5,NA,35.1057051966587
"7",2021-05-16 14:03:00,"CT_332_051621",29.71,42905.6,57996.2065573771,29.53,NA,35.0934964852137
"8",2021-05-16 14:03:30,"CT_332_051621",29.72,42919.8,58010.4065573771,29.54,NA,35.0958873973818
"9",2021-05-16 14:04:00,"CT_332_051621",29.74,42867.8,57958.4065573771,29.56,NA,35.0458427108223
"10",2021-05-16 14:04:30,"CT_332_051621",29.75,42745.2,57835.8065573771,29.57,NA,34.9550063559843
"11",2021-05-16 14:05:00,"CT_332_051621",29.76,42684.2,57774.8065573771,29.58,NA,34.9061926581599
"12",2021-05-16 14:05:30,"CT_332_051621",29.76,42637.3,57727.9065573771,29.58,NA,34.8742513491865
"13",2021-05-16 14:06:00,"CT_332_051621",29.77,42651.3,57741.9065573771,29.59,NA,34.8765393624964
"14",2021-05-16 14:06:30,"CT_332_051621",29.81,42759.3,57849.9065573771,29.63,NA,34.9210652763248
"15",2021-05-16 14:07:00,"CT_332_051621",29.81,42726.4,57817.0065573771,29.63,NA,34.8986767895738
"16",2021-05-16 14:07:30,"CT_332_051621",29.82,42764,57854.6065573771,29.64,NA,34.9170139150477
"17",2021-05-16 14:08:00,"CT_332_051621",29.84,42825.3,57915.9065573771,29.66,NA,34.9442165587265
"18",2021-05-16 14:08:30,"CT_332_051621",29.84,42773.5,57864.1065573771,29.66,NA,34.9089828680896
"19",2021-05-16 14:09:00,"CT_332_051621",29.72,42506.5,57597.1065573771,29.54,NA,34.8141208490154
"20",2021-05-16 14:09:30,"CT_332_051621",29.76,42543.8,57634.4065573771,29.58,NA,34.8105872684172
"21",2021-05-16 14:10:00,"CT_332_051621",29.77,42557.8,57648.4065573771,29.59,NA,34.8128860622926
"22",2021-05-16 14:10:30,"CT_332_051621",29.74,42473.9,57564.5065573771,29.56,NA,34.7774531353359
"23",2021-05-16 14:11:00,"CT_332_051621",29.72,42422.7,57513.3065573771,29.54,NA,34.7570355333018
"24",2021-05-16 14:11:30,"CT_332_051621",29.75,42557.8,57648.4065573771,29.57,NA,34.8273537788163
"25",2021-05-16 14:12:00,"CT_332_051621",29.75,42422.7,57513.3065573771,29.57,NA,34.7353739800905
