"","date","Serial","TempInSitu_logger","E_Conductivity","EC_Cal.1","TempInSitu","EC_Cal.2","Salinity"
"1",2021-05-16 14:00:00,"CT_328_051621",29.63,41361.4,57948.9131147541,29.5488524590164,NA,35.0474903313465
"2",2021-05-16 14:00:30,"CT_328_051621",29.58,41253.8,57841.3131147541,29.4988524590164,NA,35.0105082202767
"3",2021-05-16 14:01:00,"CT_328_051621",29.58,41207.8,57795.3131147541,29.4988524590164,NA,34.9791187006533
"4",2021-05-16 14:01:30,"CT_328_051621",29.58,41161.9,57749.4131147541,29.4988524590164,NA,34.9478020002687
"5",2021-05-16 14:02:00,"CT_328_051621",29.58,41173.4,57760.9131147541,29.4988524590164,NA,34.9556478027407
"6",2021-05-16 14:02:30,"CT_328_051621",29.56,41142.8,57730.3131147541,29.4788524590164,NA,34.9493097773415
"7",2021-05-16 14:03:00,"CT_328_051621",29.6,41246.1,57833.6131147541,29.5188524590164,NA,34.9906955892865
"8",2021-05-16 14:03:30,"CT_328_051621",29.6,41188.7,57776.2131147541,29.5188524590164,NA,34.9515453722798
"9",2021-05-16 14:04:00,"CT_328_051621",29.64,41158.1,57745.6131147541,29.5588524590164,NA,34.9016433244776
"10",2021-05-16 14:04:30,"CT_328_051621",29.63,41131.4,57718.9131147541,29.5488524590164,NA,34.8907029026454
"11",2021-05-16 14:05:00,"CT_328_051621",29.65,41062.8,57650.3131147541,29.5688524590164,NA,34.8294825532757
"12",2021-05-16 14:05:30,"CT_328_051621",29.68,41036.1,57623.6131147541,29.5988524590164,NA,34.7896129504961
"13",2021-05-16 14:06:00,"CT_328_051621",29.69,41093.2,57680.7131147541,29.6088524590164,NA,34.8212405274675
"14",2021-05-16 14:06:30,"CT_328_051621",29.67,40979.2,57566.7131147541,29.5888524590164,NA,34.7581144544453
"15",2021-05-16 14:07:00,"CT_328_051621",29.67,40960.2,57547.7131147541,29.5888524590164,NA,34.7451849195252
"16",2021-05-16 14:07:30,"CT_328_051621",29.71,41100.8,57688.3131147541,29.6288524590164,NA,34.8119525940486
"17",2021-05-16 14:08:00,"CT_328_051621",29.73,41196.3,57783.8131147541,29.6488524590164,NA,34.8624446587065
"18",2021-05-16 14:08:30,"CT_328_051621",29.73,41112.3,57699.8131147541,29.6488524590164,NA,34.8053222393787
"19",2021-05-16 14:09:00,"CT_328_051621",29.67,40956.4,57543.9131147541,29.5888524590164,NA,34.7425991063948
"20",2021-05-16 14:09:30,"CT_328_051621",29.69,41047.5,57635.0131147541,29.6088524590164,NA,34.7901449308201
"21",2021-05-16 14:10:00,"CT_328_051621",29.65,40990.6,57578.1131147541,29.5688524590164,NA,34.7803203784273
"22",2021-05-16 14:10:30,"CT_328_051621",29.63,40922.4,57509.9131147541,29.5488524590164,NA,34.7483303438829
"23",2021-05-16 14:11:00,"CT_328_051621",29.62,40914.8,57502.3131147541,29.5388524590164,NA,34.7503766845199
"24",2021-05-16 14:11:30,"CT_328_051621",29.64,40926.2,57513.7131147541,29.5588524590164,NA,34.7436972229484
"25",2021-05-16 14:12:00,"CT_328_051621",29.63,40888.3,57475.8131147541,29.5488524590164,NA,34.72511012798
"26",2021-05-16 14:12:30,"CT_328_051621",29.65,40918.6,57506.1131147541,29.5688524590164,NA,34.7313056404662
"27",2021-05-16 14:13:00,"CT_328_051621",29.8,40971.6,57559.1131147541,29.7188524590164,NA,34.6593139729007
"28",2021-05-16 14:13:30,"CT_328_051621",29.89,40926.2,57513.7131147541,29.8088524590164,NA,34.5639954193523
