Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-08-15 13:00:00,20739340,26.7,54038.11426108834,34.41138274835601
2022-08-15 13:02:00,20739340,26.71,54029.71426108834,34.39793065957733
2022-08-15 13:04:00,20739340,26.7,53962.81426108834,34.35743964785555
2022-08-15 13:06:00,20739340,26.7,53962.81426108834,34.35743964785555
2022-08-15 13:08:00,20739340,26.71,54029.71426108834,34.39793065957733
2022-08-15 13:10:00,20739340,26.7,53979.514261088334,34.369401956651835
2022-08-15 13:12:00,20739340,26.71,53943.414261088335,34.33612401422504
2022-08-15 13:14:00,20739340,26.71,53990.71426108834,34.369997298501616
2022-08-15 13:16:00,20739340,26.69,53976.81426108834,34.37489601749073
2022-08-15 13:18:00,20739340,26.69,53979.514261088334,34.3768305181668
2022-08-15 13:20:00,20739340,26.68,53957.31426108834,34.36835285550966
2022-08-15 13:22:00,20739340,26.68,53921.21426108834,34.34248547243625
2022-08-15 13:24:00,20739340,26.66,53943.414261088335,34.37325153520108
2022-08-15 13:26:00,20739340,26.65,53929.514261088334,34.37071853494927
2022-08-15 13:28:00,20739340,26.65,53935.014261088334,34.374662084731426
2022-08-15 13:30:00,20739340,26.64,53932.31426108834,34.38016063726419
2022-08-15 13:32:00,20739340,26.63,53946.21426108834,34.39756890380127
2022-08-15 13:34:00,20739340,26.63,53923.914261088335,34.38157234327176
2022-08-15 13:36:00,20739340,26.63,53896.21426108834,34.361703832634326
2022-08-15 13:38:00,20739340,26.62,53893.414261088335,34.36712923034104
2022-08-15 13:40:00,20739340,26.62,53896.21426108834,34.36913794399964
2022-08-15 13:42:00,20739340,26.59,53921.21426108834,34.40940417372079
2022-08-15 13:44:00,20739340,26.55,53851.914261088335,34.389424106373426
2022-08-15 13:46:00,20739340,26.57,53896.21426108834,34.406348892015444
2022-08-15 13:48:00,20739340,26.57,53912.81426108834,34.41827133054019
2022-08-15 13:50:00,20739340,26.54,53860.21426108834,34.402836933143995
2022-08-15 13:52:00,20739340,26.53,53912.81426108834,34.448099254288735
2022-08-15 13:54:00,20739340,26.52,53907.31426108834,34.451608313741254
2022-08-15 13:56:00,20739340,26.52,53907.31426108834,34.451608313741254
2022-08-15 13:58:00,20739340,26.49,53896.21426108834,34.466026744945495
2022-08-15 14:00:00,20739340,26.47,53915.61426108834,34.494937836869575
2022-08-15 14:02:00,20739340,26.47,53926.71426108834,34.50292828496007
2022-08-15 14:04:00,20739340,26.46,53907.31426108834,34.49644229442472
2022-08-15 14:06:00,20739340,26.44,53915.61426108834,34.517387282186
2022-08-15 14:08:00,20739340,26.419999999999998,53863.014261088334,34.494464316457176
2022-08-15 14:10:00,20739340,26.41,53899.014261088334,34.52789604711482
2022-08-15 14:12:00,20739340,26.41,53890.71426108834,34.52191373613651
2022-08-15 14:14:00,20739340,26.41,53885.11426108834,34.517877571897834
2022-08-15 14:16:00,20739340,26.39,53893.414261088335,34.53884881539068
2022-08-15 14:18:00,20739340,26.38,53893.414261088335,34.54634741801321
2022-08-15 14:20:00,20739340,26.38,53885.11426108834,34.540361214238985
2022-08-15 14:22:00,20739340,26.37,53876.81426108834,34.54187382941948
2022-08-15 14:24:00,20739340,26.36,53885.11426108834,34.55536391440501
2022-08-15 14:26:00,20739340,26.36,53896.21426108834,34.56337317178937
2022-08-15 14:28:00,20739340,26.33,53885.11426108834,34.57788839869864
2022-08-15 14:30:00,20739340,26.32,53885.11426108834,34.58540201444277
2022-08-15 14:32:00,20739340,26.32,53871.31426108834,34.575436078051226
2022-08-15 14:34:00,20739340,26.3,53865.71426108834,34.58642122217731
2022-08-15 14:36:00,20739340,26.28,53832.514261088334,34.5774661892987
2022-08-15 14:38:00,20739340,26.28,53807.71426108834,34.559543866279064
2022-08-15 14:40:00,20739340,26.26,53835.31426108834,34.59453096588838
2022-08-15 14:42:00,20739340,26.25,53816.014261088334,34.58809843568694
2022-08-15 14:44:00,20739340,26.22,53774.61426108834,34.580723200476356
2022-08-15 14:46:00,20739340,26.21,53802.21426108834,34.6082239507656
2022-08-15 14:48:00,20739340,26.25,53865.71426108834,34.624041936376976
2022-08-15 14:50:00,20739340,26.24,53827.014261088334,34.60357931369547
2022-08-15 14:52:00,20739340,26.22,53780.11426108834,34.58470267376878
2022-08-15 14:54:00,20739340,26.21,53838.11426108834,34.634208594786166
2022-08-15 14:56:00,20739340,26.2,53816.014261088334,34.625747370603094
2022-08-15 14:58:00,20739340,26.2,53816.014261088334,34.625747370603094
2022-08-15 15:00:00,20739340,26.19,53774.61426108834,34.603308883362644
2022-08-15 15:02:00,20739340,26.169999999999998,53769.11426108834,34.61439584811914
2022-08-15 15:04:00,20739340,26.19,53785.61426108834,34.611273245899696
2022-08-15 15:06:00,20739340,26.14,53736.11426108834,34.61310233591563
2022-08-15 15:08:00,20739340,26.14,53760.914261088335,34.63107655348618
2022-08-15 15:10:00,20739340,26.14,53758.11426108834,34.62904713146274
2022-08-15 15:12:00,20739340,26.14,53752.61426108834,34.62506082226371
2022-08-15 15:14:00,20739340,26.14,53675.71426108834,34.56933267449539
2022-08-15 15:16:00,20739340,26.14,53703.11426108834,34.589187348883996
2022-08-15 15:18:00,20739340,26.14,53686.71426108834,34.57730330987352
2022-08-15 15:20:00,20739340,26.15,53708.61426108834,34.58563869271302
2022-08-15 15:22:00,20739340,26.14,53708.61426108834,34.59317299619485
2022-08-15 15:24:00,20739340,26.14,53673.014261088334,34.567376290779144
2022-08-15 15:26:00,20739340,26.14,53686.71426108834,34.57730330987352
2022-08-15 15:28:00,20739340,26.14,53697.71426108834,34.585274239439805
2022-08-15 15:30:00,20739340,26.14,53763.61426108834,34.63303351420247
2022-08-15 15:32:00,20739340,26.14,53752.61426108834,34.62506082226371
2022-08-15 15:34:00,20739340,26.14,53716.914261088335,34.5991878395556
2022-08-15 15:36:00,20739340,26.14,53733.414261088335,34.611145555710394
2022-08-15 15:38:00,20739340,26.12,53738.914261088335,34.63021827927608
2022-08-15 15:40:00,20739340,26.11,53722.414261088335,34.625799761510365
2022-08-15 15:42:00,20739340,26.11,53733.414261088335,34.63377700312156
2022-08-15 15:44:00,20739340,26.11,53725.11426108834,34.62775778445574
2022-08-15 15:46:00,20739340,26.1,53727.914261088335,34.63733676154078
2022-08-15 15:48:00,20739340,26.1,53708.61426108834,34.62333764636461
2022-08-15 15:50:00,20739340,26.09,53684.014261088334,34.61303955981569
2022-08-15 15:52:00,20739340,26.09,53711.414261088335,34.63291703308358
2022-08-15 15:54:00,20739340,26.06,53692.21426108834,34.641640683199185
2022-08-15 15:56:00,20739340,26.06,53675.71426108834,34.62966317511686
2022-08-15 15:58:00,20739340,26.06,53689.414261088335,34.63960808961802
2022-08-15 16:00:00,20739340,26.05,53667.514261088334,34.63126330669462
2022-08-15 16:02:00,20739340,26.05,53659.31426108834,34.62530992462613
