date,PAR,Temperature
2022-08-15T13:01:31Z,198.18351,26.656
2022-08-15T13:03:31Z,186.90885,26.681
2022-08-15T13:05:31Z,175.20067,26.673
2022-08-15T13:07:31Z,164.18922,26.673
2022-08-15T13:09:31Z,155.34228,26.665
2022-08-15T13:11:31Z,144.26889,26.681
2022-08-15T13:13:31Z,135.84619,26.665
2022-08-15T13:15:31Z,129.86978,26.698
2022-08-15T13:17:31Z,129.27524,26.681
2022-08-15T13:19:31Z,130.22279,26.681
2022-08-15T13:21:31Z,135.08443,26.681
2022-08-15T13:23:31Z,146.18878,26.681
2022-08-15T13:25:31Z,136.89283,26.681
2022-08-15T13:27:31Z,142.14773,26.673
2022-08-15T13:29:31Z,138.63931,26.673
2022-08-15T13:31:31Z,88.69141,26.665
2022-08-15T13:33:31Z,87.15241,26.656
2022-08-15T13:35:31Z,86.48045,26.656
2022-08-15T13:37:31Z,67.59749,26.656
2022-08-15T13:39:31Z,74.05386,26.632
2022-08-15T13:41:31Z,72.16805,26.64
2022-08-15T13:43:31Z,75.62074,26.64
2022-08-15T13:45:31Z,85.42452,26.632
2022-08-15T13:47:31Z,79.32425,26.623
2022-08-15T13:49:31Z,76.1069,26.582
2022-08-15T13:51:31Z,71.30719,26.598
2022-08-15T13:53:31Z,65.63116,26.59
2022-08-15T13:55:31Z,58.31703,26.582
2022-08-15T13:57:31Z,52.65957,26.582
2022-08-15T13:59:31Z,47.16313,26.565
2022-08-15T14:01:31Z,43.61755,26.549
2022-08-15T14:03:31Z,46.35183,26.541
2022-08-15T14:05:31Z,46.59027,26.524
2022-08-15T14:07:31Z,44.12539,26.524
2022-08-15T14:09:31Z,38.13659,26.507
2022-08-15T14:11:31Z,32.67732,26.483
2022-08-15T14:13:31Z,29.69531,26.491
2022-08-15T14:15:31Z,27.23043,26.433
2022-08-15T14:17:31Z,26.351,26.466
2022-08-15T14:19:31Z,26.36958,26.458
2022-08-15T14:21:31Z,24.7191,26.441
2022-08-15T14:23:31Z,23.26061,26.425
2022-08-15T14:25:31Z,22.82708,26.433
2022-08-15T14:27:31Z,22.87353,26.4
2022-08-15T14:29:31Z,22.87044,26.416
2022-08-15T14:31:31Z,22.13655,26.4
2022-08-15T14:33:31Z,21.51723,26.383
2022-08-15T14:35:31Z,21.64419,26.375
2022-08-15T14:37:31Z,20.29098,26.367
2022-08-15T14:39:31Z,19.57567,26.35
2022-08-15T14:41:31Z,19.47658,26.342
2022-08-15T14:43:31Z,20.5511,26.325
2022-08-15T14:45:31Z,21.02487,26.325
2022-08-15T14:47:31Z,20.78334,26.309
2022-08-15T14:49:31Z,19.86056,26.3
2022-08-15T14:51:31Z,17.0148,26.275
2022-08-15T14:53:31Z,15.18781,26.284
2022-08-15T14:55:31Z,14.34245,26.259
2022-08-15T14:57:31Z,19.11428,26.242
2022-08-15T14:59:31Z,20.72141,26.251
2022-08-15T15:01:31Z,21.26641,26.242
2022-08-15T15:03:31Z,21.03726,26.234
2022-08-15T15:05:31Z,21.13635,26.226
2022-08-15T15:07:31Z,22.4462,26.217
2022-08-15T15:09:31Z,22.95404,26.217
2022-08-15T15:11:31Z,23.23274,26.201
2022-08-15T15:13:31Z,23.05623,26.168
2022-08-15T15:15:31Z,23.56717,26.184
2022-08-15T15:17:31Z,23.15223,26.176
2022-08-15T15:19:31Z,22.03746,26.159
