date,TempInSitu,Lux,Light_Serial
2022-08-15T13:00:00Z,27.2,16312,LUX_858
2022-08-15T13:02:00Z,27.15,17091,LUX_858
2022-08-15T13:04:00Z,27.11,16287,LUX_858
2022-08-15T13:06:00Z,27.11,14239,LUX_858
2022-08-15T13:08:00Z,27.11,12047,LUX_858
2022-08-15T13:10:00Z,26.98,10074,LUX_858
2022-08-15T13:12:00Z,26.9,7844,LUX_858
2022-08-15T13:14:00Z,26.85,6894,LUX_858
2022-08-15T13:16:00Z,26.77,5816,LUX_858
2022-08-15T13:18:00Z,26.77,4316,LUX_858
2022-08-15T13:20:00Z,26.68,3677,LUX_858
2022-08-15T13:22:00Z,26.72,3196,LUX_858
2022-08-15T13:24:00Z,26.68,2958,LUX_858
2022-08-15T13:26:00Z,26.68,3206,LUX_858
2022-08-15T13:28:00Z,26.68,3985,LUX_858
2022-08-15T13:30:00Z,26.72,5473,LUX_858
2022-08-15T13:32:00Z,26.77,6973,LUX_858
2022-08-15T13:34:00Z,26.81,7680,LUX_858
2022-08-15T13:36:00Z,26.9,9805,LUX_858
2022-08-15T13:38:00Z,27.02,14392,LUX_858
2022-08-15T13:40:00Z,27.11,14147,LUX_858
2022-08-15T13:42:00Z,27.2,17782,LUX_858
2022-08-15T13:44:00Z,27.24,16128,LUX_858
2022-08-15T13:46:00Z,27.2,15621,LUX_858
2022-08-15T13:48:00Z,27.2,14720,LUX_858
2022-08-15T13:50:00Z,27.15,13471,LUX_858
2022-08-15T13:52:00Z,27.07,11279,LUX_858
2022-08-15T13:54:00Z,27.02,9057,LUX_858
2022-08-15T13:56:00Z,26.98,7933,LUX_858
2022-08-15T13:58:00Z,26.9,7081,LUX_858
2022-08-15T14:00:00Z,26.85,6533,LUX_858
2022-08-15T14:02:00Z,26.9,6812,LUX_858
2022-08-15T14:04:00Z,26.85,7122,LUX_858
2022-08-15T14:06:00Z,26.9,7027,LUX_858
2022-08-15T14:08:00Z,26.9,6963,LUX_858
2022-08-15T14:10:00Z,26.9,6922,LUX_858
2022-08-15T14:12:00Z,26.9,6963,LUX_858
2022-08-15T14:14:00Z,26.9,7419,LUX_858
2022-08-15T14:16:00Z,26.94,7688,LUX_858
2022-08-15T14:18:00Z,26.98,8330,LUX_858
2022-08-15T14:20:00Z,27.02,8760,LUX_858
2022-08-15T14:22:00Z,27.02,8824,LUX_858
2022-08-15T14:24:00Z,27.02,9311,LUX_858
2022-08-15T14:26:00Z,27.02,9797,LUX_858
2022-08-15T14:28:00Z,27.02,10010,LUX_858
2022-08-15T14:30:00Z,27.02,11069,LUX_858
2022-08-15T14:32:00Z,27.02,9912,LUX_858
2022-08-15T14:34:00Z,27.07,10102,LUX_858
2022-08-15T14:36:00Z,27.11,12058,LUX_858
2022-08-15T14:38:00Z,27.15,13501,LUX_858
2022-08-15T14:40:00Z,27.2,14781,LUX_858
2022-08-15T14:42:00Z,27.24,15217,LUX_858
2022-08-15T14:44:00Z,27.28,15729,LUX_858
2022-08-15T14:46:00Z,27.24,14582,LUX_858
2022-08-15T14:48:00Z,27.28,14833,LUX_858
