date,DO_mg_L,Temperature
2021-08-08T18:41:00Z,8.857,27.612
2021-08-08T18:42:00Z,8.845,27.68
2021-08-08T18:43:00Z,8.811,27.714
2021-08-08T18:44:00Z,8.766,27.739
2021-08-08T18:45:00Z,8.74,27.756
2021-08-08T18:46:00Z,8.723,27.765
2021-08-08T18:47:00Z,8.68,27.756
2021-08-08T18:48:00Z,8.616,27.739
2021-08-08T18:49:00Z,8.618,27.731
2021-08-08T18:50:00Z,8.607,27.748
2021-08-08T18:51:00Z,8.606,27.765
2021-08-08T18:52:00Z,8.573,27.731
2021-08-08T18:53:00Z,8.513,27.773
2021-08-08T18:54:00Z,8.485,27.765
2021-08-08T18:55:00Z,8.45,27.765
2021-08-08T18:56:00Z,8.435,27.765
2021-08-08T18:57:00Z,8.431,27.748
2021-08-08T18:58:00Z,8.398,27.765
2021-08-08T18:59:00Z,8.369,27.773
2021-08-08T19:00:00Z,8.336,27.773
2021-08-08T19:01:00Z,8.307,27.756
2021-08-08T19:02:00Z,8.328,27.739
2021-08-08T19:03:00Z,8.324,27.756
2021-08-08T19:04:00Z,8.287,27.739
2021-08-08T19:05:00Z,8.262,27.739
2021-08-08T19:06:00Z,8.242,27.731
2021-08-08T19:07:00Z,8.21,27.748
2021-08-08T19:08:00Z,8.232,27.765
2021-08-08T19:09:00Z,8.221,27.765
2021-08-08T19:10:00Z,8.208,27.773
2021-08-08T19:11:00Z,8.189,27.773
2021-08-08T19:12:00Z,8.171,27.765
2021-08-08T19:13:00Z,8.204,27.773
2021-08-08T19:14:00Z,8.193,27.807
2021-08-08T19:15:00Z,8.132,27.773
2021-08-08T19:16:00Z,8.101,27.756
2021-08-08T19:17:00Z,8.09,27.773
2021-08-08T19:18:00Z,8.054,27.748
2021-08-08T19:19:00Z,8.043,27.756
2021-08-08T19:20:00Z,7.961,27.731
2021-08-08T19:21:00Z,7.997,27.731
2021-08-08T19:22:00Z,7.995,27.722
2021-08-08T19:23:00Z,8.017,27.748
2021-08-08T19:24:00Z,7.975,27.748
2021-08-08T19:25:00Z,8.031,27.765
2021-08-08T19:26:00Z,8.081,27.782
2021-08-08T19:27:00Z,7.874,27.756
2021-08-08T19:28:00Z,7.809,27.731
2021-08-08T19:29:00Z,7.873,27.739
2021-08-08T19:30:00Z,7.921,27.756
2021-08-08T19:31:00Z,7.912,27.739
2021-08-08T19:32:00Z,7.909,27.782
2021-08-08T19:33:00Z,8.005,27.79
2021-08-08T19:34:00Z,8.037,27.816
2021-08-08T19:35:00Z,7.985,27.79
2021-08-08T19:36:00Z,7.916,27.773
2021-08-08T19:37:00Z,7.892,27.765
2021-08-08T19:38:00Z,7.911,27.756
2021-08-08T19:39:00Z,7.915,27.765
2021-08-08T19:40:00Z,7.907,27.799
2021-08-08T19:41:00Z,7.9,27.782
2021-08-08T19:42:00Z,7.971,27.824
2021-08-08T19:43:00Z,7.889,27.816
2021-08-08T19:44:00Z,7.911,27.799
2021-08-08T19:45:00Z,7.914,27.799
2021-08-08T19:46:00Z,7.879,27.782
2021-08-08T19:47:00Z,7.755,27.756
2021-08-08T19:48:00Z,7.635,27.714
2021-08-08T19:49:00Z,7.709,27.731
2021-08-08T19:50:00Z,7.741,27.739
2021-08-08T19:51:00Z,7.838,27.773
2021-08-08T19:52:00Z,7.853,27.807
2021-08-08T19:53:00Z,7.716,27.782
2021-08-08T19:54:00Z,7.762,27.79
2021-08-08T19:55:00Z,7.761,27.816
2021-08-08T19:56:00Z,7.737,27.799
2021-08-08T19:57:00Z,7.722,27.773
2021-08-08T19:58:00Z,7.833,27.79
2021-08-08T19:59:00Z,7.689,27.79
2021-08-08T20:00:00Z,7.682,27.756
2021-08-08T20:01:00Z,7.664,27.748
2021-08-08T20:02:00Z,7.784,27.773
2021-08-08T20:03:00Z,7.727,27.756
2021-08-08T20:04:00Z,7.706,27.748
2021-08-08T20:05:00Z,7.728,27.748
2021-08-08T20:06:00Z,7.761,27.748
2021-08-08T20:07:00Z,7.761,27.756
2021-08-08T20:08:00Z,7.776,27.773
2021-08-08T20:09:00Z,7.68,27.773
2021-08-08T20:10:00Z,7.736,27.756
2021-08-08T20:11:00Z,7.642,27.773
2021-08-08T20:12:00Z,7.687,27.756
2021-08-08T20:13:00Z,7.728,27.782
2021-08-08T20:14:00Z,7.673,27.807
2021-08-08T20:15:00Z,7.686,27.765
2021-08-08T20:16:00Z,7.676,27.765
2021-08-08T20:17:00Z,7.701,27.799
2021-08-08T20:18:00Z,7.669,27.807
2021-08-08T20:19:00Z,7.646,27.807
2021-08-08T20:20:00Z,7.632,27.807
2021-08-08T20:21:00Z,7.589,27.816
2021-08-08T20:22:00Z,7.542,27.816
2021-08-08T20:23:00Z,7.513,27.807
2021-08-08T20:24:00Z,7.537,27.782
2021-08-08T20:25:00Z,7.571,27.799
2021-08-08T20:26:00Z,7.565,27.79
2021-08-08T20:27:00Z,7.554,27.799
2021-08-08T20:28:00Z,7.544,27.79
2021-08-08T20:29:00Z,7.546,27.807
2021-08-08T20:30:00Z,7.485,27.807
2021-08-08T20:31:00Z,7.427,27.782
2021-08-08T20:32:00Z,7.382,27.79
2021-08-08T20:33:00Z,7.395,27.782
2021-08-08T20:34:00Z,7.397,27.765
2021-08-08T20:35:00Z,7.383,27.765
2021-08-08T20:36:00Z,7.405,27.773
2021-08-08T20:37:00Z,7.44,27.799
2021-08-08T20:38:00Z,7.387,27.824
2021-08-08T20:39:00Z,7.326,27.799
2021-08-08T20:40:00Z,7.364,27.782
2021-08-08T20:41:00Z,7.316,27.782
2021-08-08T20:42:00Z,7.319,27.79
2021-08-08T20:43:00Z,7.361,27.799
2021-08-08T20:44:00Z,7.352,27.816
2021-08-08T20:45:00Z,7.336,27.807
2021-08-08T20:46:00Z,7.339,27.807
2021-08-08T20:47:00Z,7.318,27.807
2021-08-08T20:48:00Z,7.289,27.816
2021-08-08T20:49:00Z,7.329,27.799
2021-08-08T20:50:00Z,7.245,27.807
2021-08-08T20:51:00Z,7.277,27.816
2021-08-08T20:52:00Z,7.229,27.807
2021-08-08T20:53:00Z,7.256,27.816
2021-08-08T20:54:00Z,7.242,27.79
2021-08-08T20:55:00Z,7.153,27.799
2021-08-08T20:56:00Z,7.192,27.782
2021-08-08T20:57:00Z,7.057,27.756
2021-08-08T20:58:00Z,7.155,27.765
2021-08-08T20:59:00Z,7.177,27.765
2021-08-08T21:00:00Z,7.158,27.773
2021-08-08T21:01:00Z,7.163,27.765
2021-08-08T21:02:00Z,7.157,27.773
2021-08-08T21:03:00Z,7.116,27.765
2021-08-08T21:04:00Z,7.125,27.765
2021-08-08T21:05:00Z,7.111,27.756
2021-08-08T21:06:00Z,7.068,27.756
2021-08-08T21:07:00Z,7.109,27.765
2021-08-08T21:08:00Z,7.097,27.756
2021-08-08T21:09:00Z,7.054,27.756
2021-08-08T21:10:00Z,7.082,27.748
2021-08-08T21:11:00Z,7.054,27.739
2021-08-08T21:12:00Z,7.095,27.765
2021-08-08T21:13:00Z,7.09,27.714
2021-08-08T21:14:00Z,7.077,27.731
2021-08-08T21:15:00Z,7.035,27.722
2021-08-08T21:16:00Z,7.028,27.748
2021-08-08T21:17:00Z,7.009,27.739
2021-08-08T21:18:00Z,7.033,27.765
2021-08-08T21:19:00Z,7.016,27.756
2021-08-08T21:20:00Z,7.032,27.773
2021-08-08T21:21:00Z,7.051,27.782
2021-08-08T21:22:00Z,6.954,27.765
2021-08-08T21:23:00Z,6.991,27.756
2021-08-08T21:24:00Z,6.924,27.748
2021-08-08T21:25:00Z,6.92,27.748
2021-08-08T21:26:00Z,6.841,27.722
2021-08-08T21:27:00Z,6.851,27.722
2021-08-08T21:28:00Z,6.913,27.688
2021-08-08T21:29:00Z,6.873,27.714
2021-08-08T21:30:00Z,6.908,27.705
2021-08-08T21:31:00Z,6.87,27.731
2021-08-08T21:32:00Z,6.904,27.722
2021-08-08T21:33:00Z,6.952,27.748
