"","date","LoggerID","FullLoggerID","TempInSitu","E_Cond","Salinity_psu"
"1",2021-08-08 18:40:00,"353","CT_353_080821",27.97,58180.2,36.3937102372498
"2",2021-08-08 18:41:00,"353","CT_353_080821",28.08,58619.3,36.6182949088834
"3",2021-08-08 18:42:00,"353","CT_353_080821",28.09,58560.7,36.5691899466544
"4",2021-08-08 18:43:00,"353","CT_353_080821",28.12,58677.9,36.628515485858
"5",2021-08-08 18:44:00,"353","CT_353_080821",28.12,58681.6,36.63112401211
"6",2021-08-08 18:45:00,"353","CT_353_080821",28.1,58633.9,36.6130408635205
"7",2021-08-08 18:46:00,"353","CT_353_080821",28.1,58659.6,36.6311655584557
"8",2021-08-08 18:47:00,"353","CT_353_080821",28.1,58677.9,36.6440723836866
"9",2021-08-08 18:48:00,"353","CT_353_080821",28.09,58608.3,36.6027600449874
"10",2021-08-08 18:49:00,"353","CT_353_080821",28.04,58422.3,36.5103692062892
"11",2021-08-08 18:50:00,"353","CT_353_080821",28.06,58549.8,36.584808512732
"12",2021-08-08 18:51:00,"353","CT_353_080821",28.06,58509.6,36.5564436628302
"13",2021-08-08 18:52:00,"353","CT_353_080821",28.07,58549.8,36.5770373683489
"14",2021-08-08 18:53:00,"353","CT_353_080821",28.07,58546.1,36.5744270916993
"15",2021-08-08 18:54:00,"353","CT_353_080821",28.08,58604.6,36.6079244845826
"16",2021-08-08 18:55:00,"353","CT_353_080821",28.07,58535.2,36.5667375386276
"17",2021-08-08 18:56:00,"353","CT_353_080821",28.08,58593.6,36.6001646242689
"18",2021-08-08 18:57:00,"353","CT_353_080821",28.06,58546.1,36.5821976640739
"19",2021-08-08 18:58:00,"353","CT_353_080821",28.04,58465.9,36.5411380696621
"20",2021-08-08 18:59:00,"353","CT_353_080821",28.07,58648.6,36.6467503174826
"21",2021-08-08 19:00:00,"353","CT_353_080821",28.06,58571.7,36.6002625515475
"22",2021-08-08 19:01:00,"353","CT_353_080821",28.06,58579,36.6054141401243
"23",2021-08-08 19:02:00,"353","CT_353_080821",28.04,58480.5,36.5514423712374
"24",2021-08-08 19:03:00,"353","CT_353_080821",28.02,58455,36.5489778332047
"25",2021-08-08 19:04:00,"353","CT_353_080821",28.03,58469.6,36.55151645207
"26",2021-08-08 19:05:00,"353","CT_353_080821",28.03,58495.1,36.569518167305
"27",2021-08-08 19:06:00,"353","CT_353_080821",28.03,58502.4,36.5746718719668
"28",2021-08-08 19:07:00,"353","CT_353_080821",28.03,58538.8,36.6003716065832
"29",2021-08-08 19:08:00,"353","CT_353_080821",28.06,58633.9,36.6441607906269
"30",2021-08-08 19:09:00,"353","CT_353_080821",28.04,58520.6,36.5797464069845
"31",2021-08-08 19:10:00,"353","CT_353_080821",28.07,58601,36.6131611475014
"32",2021-08-08 19:11:00,"353","CT_353_080821",28.09,58718.4,36.6804282454516
"33",2021-08-08 19:12:00,"353","CT_353_080821",28.08,58663.3,36.6493385686028
"34",2021-08-08 19:13:00,"353","CT_353_080821",28.07,58549.8,36.5770373683489
"35",2021-08-08 19:14:00,"353","CT_353_080821",28.08,58560.7,36.5769572282087
"36",2021-08-08 19:15:00,"353","CT_353_080821",28.09,58700,36.6674463577282
"37",2021-08-08 19:16:00,"353","CT_353_080821",28.07,58615.6,36.6234631605618
"38",2021-08-08 19:17:00,"353","CT_353_080821",28.03,58429.6,36.5232814487095
"39",2021-08-08 19:18:00,"353","CT_353_080821",28.07,58484.1,36.5306919497509
"40",2021-08-08 19:19:00,"353","CT_353_080821",28.02,58429.6,36.5310450974754
"41",2021-08-08 19:20:00,"353","CT_353_080821",28.03,58465.9,36.5489045614257
"42",2021-08-08 19:21:00,"353","CT_353_080821",27.95,58194.6,36.4193701533246
"43",2021-08-08 19:22:00,"353","CT_353_080821",28.02,58407.8,36.5156551805983
"44",2021-08-08 19:23:00,"353","CT_353_080821",28.02,58411.4,36.5181965601792
"45",2021-08-08 19:24:00,"353","CT_353_080821",28.04,58516.9,36.5771346594638
"46",2021-08-08 19:25:00,"353","CT_353_080821",28.04,58568.1,36.6132783645098
"47",2021-08-08 19:26:00,"353","CT_353_080821",28.08,58666.9,36.6518786990515
"48",2021-08-08 19:27:00,"353","CT_353_080821",28.12,58747.8,36.6778007311785
"49",2021-08-08 19:28:00,"353","CT_353_080821",28.03,58491.4,36.5669060619392
"50",2021-08-08 19:29:00,"353","CT_353_080821",27.97,58299.1,36.4776923605748
"51",2021-08-08 19:30:00,"353","CT_353_080821",28.03,58495.1,36.569518167305
"52",2021-08-08 19:31:00,"353","CT_353_080821",28.08,58663.3,36.6493385686028
"53",2021-08-08 19:32:00,"353","CT_353_080821",28.03,58516.9,36.5849090422814
"54",2021-08-08 19:33:00,"353","CT_353_080821",28.07,58633.9,36.6363766419014
"55",2021-08-08 19:34:00,"353","CT_353_080821",28.09,58692.6,36.6622255979389
"56",2021-08-08 19:35:00,"353","CT_353_080821",28.13,58769.9,36.6855968646613
"57",2021-08-08 19:36:00,"353","CT_353_080821",28.08,58458.7,36.5050228776788
"58",2021-08-08 19:37:00,"353","CT_353_080821",28.03,58306.4,36.4363405182584
"59",2021-08-08 19:38:00,"353","CT_353_080821",28.03,58360.6,36.4745846263462
"60",2021-08-08 19:39:00,"353","CT_353_080821",28.03,58364.3,36.4771956302837
"61",2021-08-08 19:40:00,"353","CT_353_080821",28.06,58582.7,36.6080252655305
"62",2021-08-08 19:41:00,"353","CT_353_080821",28.07,58582.7,36.6002490344628
"63",2021-08-08 19:42:00,"353","CT_353_080821",28.08,58652.3,36.6415772413282
"64",2021-08-08 19:43:00,"353","CT_353_080821",28.12,58773.6,36.6959946526626
"65",2021-08-08 19:44:00,"353","CT_353_080821",28.1,58714.7,36.6700293941072
"66",2021-08-08 19:45:00,"353","CT_353_080821",28.09,58549.8,36.5615034003591
"67",2021-08-08 19:46:00,"353","CT_353_080821",28.09,58495.1,36.5229337063514
"68",2021-08-08 19:47:00,"353","CT_353_080821",28.07,58458.7,36.5127771724275
"69",2021-08-08 19:48:00,"353","CT_353_080821",27.98,58335.3,36.4955048374349
"70",2021-08-08 19:49:00,"353","CT_353_080821",27.93,58230.6,36.4603195977309
"71",2021-08-08 19:50:00,"353","CT_353_080821",27.99,58349.8,36.4979853280615
"72",2021-08-08 19:51:00,"353","CT_353_080821",28.04,58535.2,36.5900525254427
"73",2021-08-08 19:52:00,"353","CT_353_080821",28.12,58747.8,36.6778007311785
"74",2021-08-08 19:53:00,"353","CT_353_080821",28.1,58685.3,36.6492917529463
"75",2021-08-08 19:54:00,"353","CT_353_080821",28.07,58652.3,36.6493614560432
"76",2021-08-08 19:55:00,"353","CT_353_080821",28.03,58465.9,36.5489045614257
"77",2021-08-08 19:56:00,"353","CT_353_080821",28.12,58755.2,36.6830189883096
"78",2021-08-08 19:57:00,"353","CT_353_080821",28.06,58484.1,36.538452938634
"79",2021-08-08 19:58:00,"353","CT_353_080821",28.02,58255.8,36.4083794105524
"80",2021-08-08 19:59:00,"353","CT_353_080821",28.13,58729.4,36.6570439077559
"81",2021-08-08 20:00:00,"353","CT_353_080821",28.09,58619.3,36.610518572825
"82",2021-08-08 20:01:00,"353","CT_353_080821",28.02,58425.9,36.5284329711306
"83",2021-08-08 20:02:00,"353","CT_353_080821",28.08,58626.6,36.6234450299159
"84",2021-08-08 20:03:00,"353","CT_353_080821",28.07,58433.2,36.4947933395083
"85",2021-08-08 20:04:00,"353","CT_353_080821",28.06,58498.7,36.5487533292287
"86",2021-08-08 20:05:00,"353","CT_353_080821",28.02,58324.4,36.4567881465111
"87",2021-08-08 20:06:00,"353","CT_353_080821",28.04,58458.7,36.53605667483
"88",2021-08-08 20:07:00,"353","CT_353_080821",28.03,58382.4,36.4899688282962
"89",2021-08-08 20:08:00,"353","CT_353_080821",28.04,58436.8,36.5206014904943
"90",2021-08-08 20:09:00,"353","CT_353_080821",28.06,58440.5,36.5076957527105
