date,TempInSitu,Lux,Light_Serial
2021-08-27T12:30:00Z,25.39,4836,LUX_20555865
2021-08-27T12:31:00Z,25.35,4920,LUX_20555865
2021-08-27T12:32:00Z,25.18,5110,LUX_20555865
2021-08-27T12:33:00Z,25.05,5903,LUX_20555865
2021-08-27T12:34:00Z,25.01,5180,LUX_20555865
2021-08-27T12:35:00Z,25.05,5386,LUX_20555865
2021-08-27T12:36:00Z,25.18,5455,LUX_20555865
2021-08-27T12:37:00Z,25.22,5606,LUX_20555865
2021-08-27T12:38:00Z,25.44,5722,LUX_20555865
2021-08-27T12:39:00Z,25.52,5780,LUX_20555865
2021-08-27T12:40:00Z,25.61,5862,LUX_20555865
2021-08-27T12:41:00Z,25.74,5880,LUX_20555865
2021-08-27T12:42:00Z,25.65,5873,LUX_20555865
2021-08-27T12:43:00Z,25.57,5970,LUX_20555865
2021-08-27T12:44:00Z,25.65,5996,LUX_20555865
2021-08-27T12:45:00Z,25.65,6124,LUX_20555865
2021-08-27T12:46:00Z,25.82,6331,LUX_20555865
2021-08-27T12:47:00Z,25.82,6400,LUX_20555865
2021-08-27T12:48:00Z,25.78,6433,LUX_20555865
2021-08-27T12:49:00Z,25.82,4650,LUX_20555865
2021-08-27T12:50:00Z,25.87,6607,LUX_20555865
2021-08-27T12:51:00Z,25.95,6623,LUX_20555865
2021-08-27T12:52:00Z,25.82,6817,LUX_20555865
2021-08-27T12:53:00Z,25.65,5942,LUX_20555865
2021-08-27T12:54:00Z,25.91,7235,LUX_20555865
2021-08-27T12:55:00Z,25.87,6968,LUX_20555865
2021-08-27T12:56:00Z,25.87,6866,LUX_20555865
2021-08-27T12:57:00Z,25.95,6902,LUX_20555865
2021-08-27T12:58:00Z,25.78,5809,LUX_20555865
2021-08-27T12:59:00Z,25.78,6121,LUX_20555865
2021-08-27T13:00:00Z,25.91,6451,LUX_20555865
2021-08-27T13:01:00Z,25.82,3656,LUX_20555865
2021-08-27T13:02:00Z,25.95,6531,LUX_20555865
2021-08-27T13:03:00Z,25.87,6825,LUX_20555865
2021-08-27T13:04:00Z,25.95,3625,LUX_20555865
2021-08-27T13:05:00Z,25.95,6203,LUX_20555865
2021-08-27T13:06:00Z,26.04,6584,LUX_20555865
2021-08-27T13:07:00Z,26.08,3868,LUX_20555865
2021-08-27T13:08:00Z,26.08,6441,LUX_20555865
2021-08-27T13:09:00Z,26.04,3103,LUX_20555865
2021-08-27T13:10:00Z,26.04,6272,LUX_20555865
2021-08-27T13:11:00Z,25.95,1979,LUX_20555865
2021-08-27T13:12:00Z,25.99,3155,LUX_20555865
2021-08-27T13:13:00Z,26.12,6275,LUX_20555865
2021-08-27T13:14:00Z,26.04,5366,LUX_20555865
2021-08-27T13:15:00Z,26.12,3214,LUX_20555865
2021-08-27T13:16:00Z,26.08,3254,LUX_20555865
2021-08-27T13:17:00Z,26.08,4987,LUX_20555865
2021-08-27T13:18:00Z,25.99,3364,LUX_20555865
2021-08-27T13:19:00Z,26.08,5060,LUX_20555865
2021-08-27T13:20:00Z,26.08,3960,LUX_20555865
2021-08-27T13:21:00Z,26.04,4795,LUX_20555865
2021-08-27T13:22:00Z,26.04,5443,LUX_20555865
2021-08-27T13:23:00Z,25.87,2761,LUX_20555865
2021-08-27T13:24:00Z,25.91,4143,LUX_20555865
2021-08-27T13:25:00Z,25.87,2187,LUX_20555865
2021-08-27T13:26:00Z,25.87,2108,LUX_20555865
2021-08-27T13:27:00Z,25.95,2385,LUX_20555865
2021-08-27T13:28:00Z,26.04,2320,LUX_20555865
2021-08-27T13:29:00Z,26.04,2437,LUX_20555865
2021-08-27T13:30:00Z,25.99,2072,LUX_20555865
2021-08-27T13:31:00Z,25.99,2465,LUX_20555865
2021-08-27T13:32:00Z,25.91,2529,LUX_20555865
2021-08-27T13:33:00Z,25.87,2273,LUX_20555865
2021-08-27T13:34:00Z,25.87,2070,LUX_20555865
2021-08-27T13:35:00Z,25.87,1987,LUX_20555865
2021-08-27T13:36:00Z,25.91,2015,LUX_20555865
2021-08-27T13:37:00Z,25.82,1846,LUX_20555865
2021-08-27T13:38:00Z,25.82,1640,LUX_20555865
2021-08-27T13:39:00Z,25.87,1627,LUX_20555865
2021-08-27T13:40:00Z,25.87,1334,LUX_20555865
2021-08-27T13:41:00Z,25.87,1617,LUX_20555865
2021-08-27T13:42:00Z,25.87,1392,LUX_20555865
2021-08-27T13:43:00Z,25.87,1354,LUX_20555865
2021-08-27T13:44:00Z,25.87,1166,LUX_20555865
2021-08-27T13:45:00Z,25.82,1373,LUX_20555865
2021-08-27T13:46:00Z,25.82,1073,LUX_20555865
2021-08-27T13:47:00Z,25.87,1155,LUX_20555865
2021-08-27T13:48:00Z,25.87,1344,LUX_20555865
2021-08-27T13:49:00Z,25.82,1291,LUX_20555865
2021-08-27T13:50:00Z,25.87,1026,LUX_20555865
2021-08-27T13:51:00Z,25.78,1201,LUX_20555865
2021-08-27T13:52:00Z,25.82,1000,LUX_20555865
2021-08-27T13:53:00Z,25.78,999,LUX_20555865
2021-08-27T13:54:00Z,25.82,829,LUX_20555865
2021-08-27T13:55:00Z,25.82,944,LUX_20555865
2021-08-27T13:56:00Z,25.82,800,LUX_20555865
2021-08-27T13:57:00Z,25.78,766,LUX_20555865
2021-08-27T13:58:00Z,25.78,726,LUX_20555865
2021-08-27T13:59:00Z,25.78,826,LUX_20555865
2021-08-27T14:00:00Z,25.78,807,LUX_20555865
2021-08-27T14:01:00Z,25.82,755,LUX_20555865
2021-08-27T14:02:00Z,25.82,784,LUX_20555865
2021-08-27T14:03:00Z,25.87,983,LUX_20555865
2021-08-27T14:04:00Z,25.87,959,LUX_20555865
2021-08-27T14:05:00Z,25.91,1144,LUX_20555865
2021-08-27T14:06:00Z,25.91,1345,LUX_20555865
2021-08-27T14:07:00Z,25.95,1448,LUX_20555865
2021-08-27T14:08:00Z,25.99,1485,LUX_20555865
2021-08-27T14:09:00Z,25.99,1262,LUX_20555865
2021-08-27T14:10:00Z,26.04,1321,LUX_20555865
2021-08-27T14:11:00Z,26.04,1731,LUX_20555865
2021-08-27T14:12:00Z,26.08,1459,LUX_20555865
2021-08-27T14:13:00Z,26.12,1693,LUX_20555865
2021-08-27T14:14:00Z,26.12,1892,LUX_20555865
2021-08-27T14:15:00Z,26.17,1656,LUX_20555865
2021-08-27T14:16:00Z,26.17,1455,LUX_20555865
2021-08-27T14:17:00Z,26.21,1342,LUX_20555865
2021-08-27T14:18:00Z,26.25,1314,LUX_20555865
2021-08-27T14:19:00Z,26.25,1168,LUX_20555865
2021-08-27T14:20:00Z,26.25,1016,LUX_20555865
