"Plot Title: CT_320"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739320, SEN S/N: 20739320)","Temp, °C (LGR S/N: 20739320, SEN S/N: 20739320)"
1,06/12/22 11:12:00 AM,0.0,28.38
2,06/12/22 11:16:00 AM,0.0,28.51
3,06/12/22 11:20:00 AM,0.0,28.54
4,06/12/22 11:24:00 AM,0.0,28.46
5,06/12/22 11:28:00 AM,0.0,28.39
6,06/12/22 11:32:00 AM,0.0,28.34
7,06/12/22 11:36:00 AM,0.0,28.31
8,06/12/22 11:40:00 AM,0.0,28.29
9,06/12/22 11:44:00 AM,0.0,28.31
10,06/12/22 11:48:00 AM,0.0,28.34
11,06/12/22 11:52:00 AM,0.0,28.36
12,06/12/22 11:56:00 AM,0.0,28.50
13,06/12/22 12:00:00 PM,0.0,29.03
14,06/12/22 12:04:00 PM,27545.5,28.29
15,06/12/22 12:08:00 PM,27525.1,28.19
16,06/12/22 12:12:00 PM,27498.7,28.17
17,06/12/22 12:16:00 PM,27535.3,28.16
18,06/12/22 12:20:00 PM,27535.3,28.16
19,06/12/22 12:24:00 PM,27533.3,28.14
20,06/12/22 12:28:00 PM,27541.4,28.14
21,06/12/22 12:32:00 PM,27521.1,28.14
22,06/12/22 12:36:00 PM,27543.5,28.13
23,06/12/22 12:40:00 PM,27539.4,28.13
24,06/12/22 12:44:00 PM,27512.9,28.14
25,06/12/22 12:48:00 PM,27527.2,28.14
26,06/12/22 12:52:00 PM,27527.2,28.14
27,06/12/22 12:56:00 PM,27523.1,28.16
28,06/12/22 01:00:00 PM,27519.0,28.14
29,06/12/22 01:04:00 PM,27539.4,28.14
30,06/12/22 01:08:00 PM,27541.4,28.16
31,06/12/22 01:12:00 PM,27525.1,28.16
32,06/12/22 01:16:00 PM,27527.2,28.16
33,06/12/22 01:20:00 PM,27527.2,28.16
34,06/12/22 01:24:00 PM,27537.4,28.16
35,06/12/22 01:28:00 PM,27541.4,28.18
36,06/12/22 01:32:00 PM,27572.0,28.19
37,06/12/22 01:36:00 PM,27563.8,28.19
38,06/12/22 01:40:00 PM,27563.8,28.21
39,06/12/22 01:44:00 PM,27582.2,28.21
