"Plot Title: CT_323"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739323, SEN S/N: 20739323)","Temp, °C (LGR S/N: 20739323, SEN S/N: 20739323)"
1,06/12/22 11:36:00 AM,0.0,28.08
2,06/12/22 11:40:00 AM,0.0,28.33
3,06/12/22 11:44:00 AM,0.0,28.44
4,06/12/22 11:48:00 AM,0.0,28.50
5,06/12/22 11:52:00 AM,0.0,28.54
6,06/12/22 11:56:00 AM,0.0,28.64
7,06/12/22 12:00:00 PM,0.0,29.09
8,06/12/22 12:04:00 PM,34136.1,28.69
9,06/12/22 12:08:00 PM,34095.9,28.59
10,06/12/22 12:12:00 PM,34075.8,28.60
11,06/12/22 12:16:00 PM,34047.1,28.60
12,06/12/22 12:20:00 PM,34072.9,28.62
13,06/12/22 12:24:00 PM,34070.0,28.63
14,06/12/22 12:28:00 PM,34038.5,28.62
15,06/12/22 12:32:00 PM,34015.7,28.62
16,06/12/22 12:36:00 PM,34007.1,28.62
17,06/12/22 12:40:00 PM,34015.7,28.63
18,06/12/22 12:44:00 PM,33975.7,28.63
19,06/12/22 12:48:00 PM,33984.2,28.63
20,06/12/22 12:52:00 PM,33964.3,28.62
21,06/12/22 12:56:00 PM,33961.4,28.63
22,06/12/22 01:00:00 PM,33952.9,28.63
23,06/12/22 01:04:00 PM,33921.6,28.63
24,06/12/22 01:08:00 PM,33952.9,28.64
25,06/12/22 01:12:00 PM,33918.7,28.62
26,06/12/22 01:16:00 PM,33910.2,28.62
27,06/12/22 01:20:00 PM,33904.5,28.62
28,06/12/22 01:24:00 PM,33904.5,28.63
29,06/12/22 01:28:00 PM,33913.0,28.64
30,06/12/22 01:32:00 PM,33861.9,28.65
31,06/12/22 01:36:00 PM,33910.2,28.67
32,06/12/22 01:40:00 PM,33896.0,28.68
33,06/12/22 01:44:00 PM,33859.1,28.68
34,06/12/22 01:48:00 PM,33904.5,28.68
35,06/12/22 01:52:00 PM,33836.4,28.67
36,06/12/22 01:56:00 PM,33876.1,28.67
37,06/12/22 02:00:00 PM,33859.1,28.65
38,06/12/22 02:04:00 PM,33847.8,28.65
39,06/12/22 02:08:00 PM,33844.9,28.67
40,06/12/22 02:12:00 PM,33861.9,28.68
41,06/12/22 02:16:00 PM,33861.9,28.68
42,06/12/22 02:20:00 PM,33844.9,28.67
43,06/12/22 02:24:00 PM,33861.9,28.65
44,06/12/22 02:28:00 PM,33853.4,28.64
45,06/12/22 02:32:00 PM,33825.1,28.65
46,06/12/22 02:36:00 PM,33839.3,28.65
47,06/12/22 02:40:00 PM,33822.3,28.65
48,06/12/22 02:44:00 PM,33830.8,28.67
49,06/12/22 02:48:00 PM,33864.8,28.68
50,06/12/22 02:52:00 PM,33839.3,28.72
51,06/12/22 02:56:00 PM,33856.3,28.72
52,06/12/22 03:00:00 PM,33856.3,28.73
53,06/12/22 03:04:00 PM,33853.4,28.74
54,06/12/22 03:08:00 PM,33847.8,28.75
55,06/12/22 03:12:00 PM,33842.1,28.77
56,06/12/22 03:16:00 PM,33847.8,28.78
57,06/12/22 03:20:00 PM,33864.8,28.78
58,06/12/22 03:24:00 PM,33873.3,28.78
59,06/12/22 03:28:00 PM,33861.9,28.78
60,06/12/22 03:32:00 PM,33870.4,28.78
61,06/12/22 03:36:00 PM,33864.8,28.78
62,06/12/22 03:40:00 PM,33881.8,28.79
63,06/12/22 03:44:00 PM,33853.4,28.79
64,06/12/22 03:48:00 PM,33881.8,28.80
65,06/12/22 03:52:00 PM,33864.8,28.80
66,06/12/22 03:56:00 PM,33881.8,28.82
67,06/12/22 04:00:00 PM,33907.4,28.80
68,06/12/22 04:04:00 PM,33913.0,28.79
69,06/12/22 04:08:00 PM,33884.6,28.78
70,06/12/22 04:12:00 PM,33867.6,28.75
71,06/12/22 04:16:00 PM,33879.0,28.74
72,06/12/22 04:20:00 PM,33870.4,28.72
73,06/12/22 04:24:00 PM,33904.5,28.70
74,06/12/22 04:28:00 PM,33876.1,28.68
75,06/12/22 04:32:00 PM,33879.0,28.67
76,06/12/22 04:36:00 PM,33893.1,28.67
77,06/12/22 04:40:00 PM,33850.6,28.63
78,06/12/22 04:44:00 PM,33873.3,28.62
79,06/12/22 04:48:00 PM,33856.3,28.59
80,06/12/22 04:52:00 PM,33842.1,28.55
81,06/12/22 04:56:00 PM,33873.3,28.53
82,06/12/22 05:00:00 PM,33853.4,28.53
83,06/12/22 05:04:00 PM,1242.5,28.40
84,06/12/22 05:08:00 PM,1242.5,28.38
85,06/12/22 05:12:00 PM,882.3,28.38
86,06/12/22 05:16:00 PM,577.9,28.38
87,06/12/22 05:20:00 PM,577.5,28.36
88,06/12/22 05:24:00 PM,577.9,28.36
89,06/12/22 05:28:00 PM,578.4,28.38
90,06/12/22 05:32:00 PM,579.4,28.39
91,06/12/22 05:36:00 PM,579.4,28.39
92,06/12/22 05:40:00 PM,579.8,28.40
93,06/12/22 05:44:00 PM,580.8,28.40
94,06/12/22 05:48:00 PM,581.3,28.40
95,06/12/22 05:52:00 PM,582.2,28.40
96,06/12/22 05:56:00 PM,582.2,28.40
97,06/12/22 06:00:00 PM,582.7,28.40
98,06/12/22 06:04:00 PM,583.2,28.39
99,06/12/22 06:08:00 PM,583.2,28.38
100,06/12/22 06:12:00 PM,583.2,28.38
101,06/12/22 06:16:00 PM,583.2,28.36
102,06/12/22 06:20:00 PM,584.1,28.35
103,06/12/22 06:24:00 PM,584.1,28.34
104,06/12/22 06:28:00 PM,584.1,28.33
105,06/12/22 06:32:00 PM,584.6,28.30
106,06/12/22 06:36:00 PM,584.1,28.29
107,06/12/22 06:40:00 PM,584.1,28.26
108,06/12/22 06:44:00 PM,584.1,28.25
109,06/12/22 06:48:00 PM,584.6,28.23
110,06/12/22 06:52:00 PM,584.6,28.20
111,06/12/22 06:56:00 PM,584.1,28.18
112,06/12/22 07:00:00 PM,584.1,28.15
113,06/12/22 07:04:00 PM,584.1,28.13
114,06/12/22 07:08:00 PM,584.1,28.10
115,06/12/22 07:12:00 PM,584.1,28.08
116,06/12/22 07:16:00 PM,583.2,28.05
117,06/12/22 07:20:00 PM,583.2,28.03
118,06/12/22 07:24:00 PM,582.7,27.99
119,06/12/22 07:28:00 PM,582.7,27.96
120,06/12/22 07:32:00 PM,581.7,27.94
121,06/12/22 07:36:00 PM,581.7,27.90
122,06/12/22 07:40:00 PM,581.7,27.87
123,06/12/22 07:44:00 PM,581.3,27.84
124,06/12/22 07:48:00 PM,581.3,27.80
125,06/12/22 07:52:00 PM,580.8,27.77
126,06/12/22 07:56:00 PM,579.8,27.72
127,06/12/22 08:00:00 PM,580.8,27.50
128,06/12/22 08:04:00 PM,590.8,27.03
129,06/12/22 08:08:00 PM,243.2,26.67
130,06/12/22 08:12:00 PM,286.9,27.20
131,06/12/22 08:16:00 PM,417.7,26.93
132,06/12/22 08:20:00 PM,421.6,26.53
133,06/12/22 08:24:00 PM,349.7,26.52
134,06/12/22 08:28:00 PM,352.2,26.63
135,06/12/22 08:32:00 PM,285.8,26.63
136,06/12/22 08:36:00 PM,212.2,26.83
137,06/12/22 08:40:00 PM,214.7,26.86
138,06/12/22 08:44:00 PM,217.6,26.86
139,06/12/22 08:48:00 PM,218.7,26.82
140,06/12/22 08:52:00 PM,219.4,26.83
141,06/12/22 08:56:00 PM,219.1,26.82
142,06/12/22 09:00:00 PM,219.1,26.81
143,06/12/22 09:04:00 PM,218.7,26.79
