"Plot Title: CT_350"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739350, SEN S/N: 20739350)","Temp, °C (LGR S/N: 20739350, SEN S/N: 20739350)"
1,06/12/22 11:20:00 AM,0.0,27.84
2,06/12/22 11:24:00 AM,0.0,28.11
3,06/12/22 11:28:00 AM,0.0,28.21
4,06/12/22 11:32:00 AM,0.0,28.27
5,06/12/22 11:36:00 AM,0.0,28.33
6,06/12/22 11:40:00 AM,0.0,28.37
7,06/12/22 11:44:00 AM,0.0,28.41
8,06/12/22 11:48:00 AM,0.0,28.43
9,06/12/22 11:52:00 AM,0.0,28.46
10,06/12/22 11:56:00 AM,0.0,28.53
11,06/12/22 12:00:00 PM,0.0,28.80
12,06/12/22 12:04:00 PM,40264.7,28.55
13,06/12/22 12:08:00 PM,40161.6,28.44
14,06/12/22 12:12:00 PM,40151.0,28.39
15,06/12/22 12:16:00 PM,40133.2,28.37
16,06/12/22 12:20:00 PM,40115.5,28.37
17,06/12/22 12:24:00 PM,40104.9,28.36
18,06/12/22 12:28:00 PM,40143.9,28.36
19,06/12/22 12:32:00 PM,40115.5,28.34
20,06/12/22 12:36:00 PM,40129.7,28.34
21,06/12/22 12:40:00 PM,40115.5,28.34
22,06/12/22 12:44:00 PM,40129.7,28.34
23,06/12/22 12:48:00 PM,40112.0,28.34
24,06/12/22 12:52:00 PM,40097.8,28.34
25,06/12/22 12:56:00 PM,40087.2,28.34
26,06/12/22 01:00:00 PM,40126.2,28.34
27,06/12/22 01:04:00 PM,40097.8,28.34
28,06/12/22 01:08:00 PM,40129.7,28.34
29,06/12/22 01:12:00 PM,40097.8,28.34
30,06/12/22 01:16:00 PM,40108.4,28.34
31,06/12/22 01:20:00 PM,40069.5,28.34
32,06/12/22 01:24:00 PM,40076.6,28.34
33,06/12/22 01:28:00 PM,40076.6,28.36
34,06/12/22 01:32:00 PM,40101.4,28.36
35,06/12/22 01:36:00 PM,40080.1,28.37
36,06/12/22 01:40:00 PM,40094.3,28.38
37,06/12/22 01:44:00 PM,40140.3,28.39
38,06/12/22 01:48:00 PM,40101.4,28.39
39,06/12/22 01:52:00 PM,40062.5,28.39
40,06/12/22 01:56:00 PM,40062.5,28.39
41,06/12/22 02:00:00 PM,40108.4,28.39
42,06/12/22 02:04:00 PM,40069.5,28.39
43,06/12/22 02:08:00 PM,40129.7,28.39
44,06/12/22 02:12:00 PM,40066.0,28.41
45,06/12/22 02:16:00 PM,40076.6,28.41
46,06/12/22 02:20:00 PM,40083.7,28.41
47,06/12/22 02:24:00 PM,40073.1,28.41
48,06/12/22 02:28:00 PM,40076.6,28.39
49,06/12/22 02:32:00 PM,40108.4,28.39
50,06/12/22 02:36:00 PM,40044.8,28.39
51,06/12/22 02:40:00 PM,40080.1,28.39
52,06/12/22 02:44:00 PM,40051.9,28.39
53,06/12/22 02:48:00 PM,40041.3,28.41
54,06/12/22 02:52:00 PM,40080.1,28.42
55,06/12/22 02:56:00 PM,40108.4,28.43
56,06/12/22 03:00:00 PM,40087.2,28.44
57,06/12/22 03:04:00 PM,40094.3,28.44
58,06/12/22 03:08:00 PM,40080.1,28.46
59,06/12/22 03:12:00 PM,40136.8,28.47
60,06/12/22 03:16:00 PM,40108.4,28.47
61,06/12/22 03:20:00 PM,40080.1,28.48
62,06/12/22 03:24:00 PM,40129.7,28.48
63,06/12/22 03:28:00 PM,40080.1,28.48
64,06/12/22 03:32:00 PM,40104.9,28.48
65,06/12/22 03:36:00 PM,40104.9,28.48
66,06/12/22 03:40:00 PM,40097.8,28.49
67,06/12/22 03:44:00 PM,40104.9,28.49
68,06/12/22 03:48:00 PM,40143.9,28.49
69,06/12/22 03:52:00 PM,40122.6,28.50
70,06/12/22 03:56:00 PM,40090.8,28.50
71,06/12/22 04:00:00 PM,40104.9,28.50
72,06/12/22 04:04:00 PM,40058.9,28.50
73,06/12/22 04:08:00 PM,40136.8,28.49
74,06/12/22 04:12:00 PM,40104.9,28.48
75,06/12/22 04:16:00 PM,40126.2,28.47
76,06/12/22 04:20:00 PM,40094.3,28.46
77,06/12/22 04:24:00 PM,40069.5,28.44
78,06/12/22 04:28:00 PM,40076.6,28.43
79,06/12/22 04:32:00 PM,40090.8,28.42
80,06/12/22 04:36:00 PM,40062.5,28.41
81,06/12/22 04:40:00 PM,40023.6,28.38
82,06/12/22 04:44:00 PM,40023.6,28.37
83,06/12/22 04:48:00 PM,40044.8,28.34
84,06/12/22 04:52:00 PM,40048.3,28.32
85,06/12/22 04:56:00 PM,40034.2,28.29
86,06/12/22 05:00:00 PM,40051.9,28.28
87,06/12/22 05:04:00 PM,2338.1,28.10
88,06/12/22 05:08:00 PM,2308.6,28.03
89,06/12/22 05:12:00 PM,1732.1,28.05
90,06/12/22 05:16:00 PM,1435.3,28.05
91,06/12/22 05:20:00 PM,1427.4,28.05
92,06/12/22 05:24:00 PM,1426.9,28.06
93,06/12/22 05:28:00 PM,1422.9,28.07
94,06/12/22 05:32:00 PM,1419.6,28.08
95,06/12/22 05:36:00 PM,1416.2,28.10
96,06/12/22 05:40:00 PM,1414.5,28.10
97,06/12/22 05:44:00 PM,1412.8,28.10
98,06/12/22 05:48:00 PM,1411.1,28.10
99,06/12/22 05:52:00 PM,1408.9,28.08
100,06/12/22 05:56:00 PM,1407.2,28.08
101,06/12/22 06:00:00 PM,1405.5,28.08
102,06/12/22 06:04:00 PM,1403.8,28.08
103,06/12/22 06:08:00 PM,1401.6,28.08
104,06/12/22 06:12:00 PM,1400.5,28.08
105,06/12/22 06:16:00 PM,1398.8,28.08
106,06/12/22 06:20:00 PM,1397.1,28.07
107,06/12/22 06:24:00 PM,1395.4,28.06
108,06/12/22 06:28:00 PM,1394.3,28.05
109,06/12/22 06:32:00 PM,1392.0,28.03
110,06/12/22 06:36:00 PM,1391.5,28.01
111,06/12/22 06:40:00 PM,1389.8,28.00
112,06/12/22 06:44:00 PM,1387.5,27.97
113,06/12/22 06:48:00 PM,1385.9,27.95
114,06/12/22 06:52:00 PM,1384.7,27.92
115,06/12/22 06:56:00 PM,1384.2,27.91
116,06/12/22 07:00:00 PM,1380.8,27.87
117,06/12/22 07:04:00 PM,1379.7,27.86
118,06/12/22 07:08:00 PM,1377.4,27.84
119,06/12/22 07:12:00 PM,1375.8,27.81
120,06/12/22 07:16:00 PM,1374.1,27.79
121,06/12/22 07:20:00 PM,1373.0,27.76
122,06/12/22 07:24:00 PM,1370.7,27.74
123,06/12/22 07:28:00 PM,1370.7,27.70
124,06/12/22 07:32:00 PM,1367.9,27.68
125,06/12/22 07:36:00 PM,1366.8,27.65
126,06/12/22 07:40:00 PM,1365.7,27.63
127,06/12/22 07:44:00 PM,1362.9,27.59
128,06/12/22 07:48:00 PM,1361.7,27.56
129,06/12/22 07:52:00 PM,1360.1,27.53
130,06/12/22 07:56:00 PM,1364.5,27.50
131,06/12/22 08:00:00 PM,1363.4,27.45
132,06/12/22 08:04:00 PM,1366.8,27.37
133,06/12/22 08:08:00 PM,1370.2,27.23
134,06/12/22 08:12:00 PM,1374.1,27.06
135,06/12/22 08:16:00 PM,1392.6,26.85
136,06/12/22 08:20:00 PM,1473.7,26.67
137,06/12/22 08:24:00 PM,1657.1,26.30
138,06/12/22 08:28:00 PM,1365.7,26.35
139,06/12/22 08:32:00 PM,1150.6,26.25
140,06/12/22 08:36:00 PM,1091.2,26.25
141,06/12/22 08:40:00 PM,945.9,26.22
142,06/12/22 08:44:00 PM,825.1,26.23
143,06/12/22 08:48:00 PM,750.7,26.30
144,06/12/22 08:52:00 PM,683.3,26.27
145,06/12/22 08:56:00 PM,632.6,26.23
146,06/12/22 09:00:00 PM,525.6,26.25
147,06/12/22 09:04:00 PM,507.7,26.20
148,06/12/22 09:08:00 PM,488.3,26.24
149,06/12/22 09:12:00 PM,465.9,26.22
150,06/12/22 09:16:00 PM,439.0,26.15
151,06/12/22 09:20:00 PM,402.7,26.17
152,06/12/22 09:24:00 PM,399.7,26.20
153,06/12/22 09:28:00 PM,391.2,26.18
154,06/12/22 09:32:00 PM,379.1,26.14
155,06/12/22 09:36:00 PM,361.1,26.14
156,06/12/22 09:40:00 PM,357.6,26.12
157,06/12/22 09:44:00 PM,339.2,26.04
158,06/12/22 09:48:00 PM,350.7,26.09
159,06/12/22 09:52:00 PM,356.6,26.06
160,06/12/22 09:56:00 PM,339.7,25.98
161,06/12/22 10:00:00 PM,337.2,25.98
162,06/12/22 10:04:00 PM,343.2,25.94
163,06/12/22 10:08:00 PM,352.2,25.97
164,06/12/22 10:12:00 PM,355.2,25.91
165,06/12/22 10:16:00 PM,352.2,25.93
166,06/12/22 10:20:00 PM,350.2,25.89
167,06/12/22 10:24:00 PM,354.7,25.91
168,06/12/22 10:28:00 PM,345.7,25.87
