date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Conductance.corrected,drift.correction,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-18T11:26:00Z,40436.6,30.4,331,56425.442303582764,107.011,29.552,0.534,877,1.07011,56424.99066956384,-0.4516340189227839,56.42499066956384,33.420813498552185
2021-01-18T11:27:00Z,40477.7,30.4,331,56482.79345770247,106.885,29.552,0.522,877,1.06885,56482.27730453799,-0.5161531644831816,56.48227730453799,33.45899996945887
2021-01-18T11:28:00Z,40494.1,30.41,331,56505.678103141974,107.066,29.552,0.54,877,1.07066,56505.09743083193,-0.5806723100435793,56.50509743083193,33.46734453452231
2021-01-18T11:29:00Z,40465.3,30.45,331,56465.490433101884,106.831,29.552,0.516,877,1.06831,56464.84524164628,-0.6451914556039771,56.46484524164628,33.413090014211896
2021-01-18T11:30:00Z,40510.5,30.46,331,56528.56274858147,107.553,29.552,0.588,877,1.07553,56527.853037980305,-0.7097106011643747,56.52785303798031,33.44818962514688
2021-01-18T11:31:00Z,40485.9,30.5,331,56494.23578042223,106.831,29.552,0.516,877,1.06831,56493.4615506755,-0.7742297467247724,56.4934615506755,33.39789638612834
2021-01-18T11:32:00Z,40469.5,30.49,331,56471.35113498273,107.156,29.552,0.549,877,1.07156,56470.51238609045,-0.8387488922851701,56.47051238609045,33.38947095518784
2021-01-18T11:33:00Z,40539.3,30.55,331,56568.75041862157,107.553,29.552,0.588,877,1.07553,56567.84715058372,-0.9032680378455678,56.567847150583724,33.4131431919834
2021-01-18T11:34:00Z,40568.2,30.54,331,56609.077629182626,107.282,29.552,0.561,877,1.0728199999999999,56608.10984199922,-0.9677871834059655,56.60810984199922,33.44675838131133
2021-01-18T11:35:00Z,40568.2,30.53,331,56609.077629182626,107.499,29.552,0.583,877,1.07499,56608.04532285366,-1.0323063289663632,56.608045322853656,33.45356672480586
2021-01-18T11:36:00Z,40535.2,30.51,331,56563.02925726168,106.759,29.552,0.509,877,1.06759,56561.93243178716,-1.096825474526761,56.561932431787156,33.43659999070939
2021-01-18T11:37:00Z,40527,30.54,331,56551.58693454194,106.903,29.552,0.524,877,1.0690300000000001,56550.425589921855,-1.1613446200871587,56.55042558992186,33.408406243219254
2021-01-18T11:38:00Z,40551.7,30.51,331,56586.053443222154,107.933,29.552,0.626,877,1.0793300000000001,56584.827579456505,-1.2258637656475564,56.58482757945651,33.45182871165785
2021-01-18T11:39:00Z,40559.9,30.58,331,56597.49576594191,107.319,29.552,0.565,877,1.07319,56596.2053830307,-1.2903829112079541,56.5962053830307,33.41146570776956
2021-01-18T11:40:00Z,40432.5,30.56,331,56419.72114222289,106.961,29.652,0.529,877,1.06961,56418.36624016612,-1.3549020567683516,56.41836624016612,33.30698527916553
2021-01-18T11:41:00Z,40535.2,30.58,331,56563.02925726168,107.12,29.552,0.545,877,1.0712000000000002,56561.60983605935,-1.4194212023287494,56.561609836059354,33.38848371036795
2021-01-18T11:42:00Z,40559.9,30.54,331,56597.49576594191,107.105,29.652,0.544,877,1.07105,56596.01182559402,-1.483940347889147,56.59601182559402,33.43871453688117
2021-01-18T11:43:00Z,40555.8,30.58,331,56591.77460458204,107.16,29.652,0.549,877,1.0715999999999999,56590.22614508859,-1.5484594934495448,56.59022614508859,33.40749382454359
2021-01-18T11:44:00Z,40555.8,30.56,331,56591.77460458204,107.033,29.652,0.537,877,1.07033,56590.16162594303,-1.6129786390099425,56.59016162594303,33.42113334488768
2021-01-18T11:45:00Z,40584.7,30.56,331,56632.10181514309,106.907,29.652,0.524,877,1.06907,56630.42431735852,-1.6774977845703403,56.63042431735852,33.44789493856928
2021-01-18T11:46:00Z,40588.8,30.59,331,56637.822976502976,107.268,29.652,0.56,877,1.07268,56636.08095957284,-1.742016930130738,56.636080959572844,33.431115247064014
2021-01-18T11:47:00Z,40597.1,30.59,331,56649.40483974369,106.925,29.652,0.526,877,1.06925,56647.598303668005,-1.8065360756911355,56.647598303668005,33.43876729177407
2021-01-18T11:48:00Z,40551.7,30.61,331,56586.053443222154,107.34,29.652,0.567,877,1.0734000000000001,56584.1823880009,-1.8710552212515332,56.584182388000904,33.382975457888456
2021-01-18T11:49:00Z,40613.6,30.63,331,56672.42902570416,107.232,29.652,0.556,877,1.07232,56670.493451337345,-1.935574366811931,56.67049345133734,33.42660576783971
2021-01-18T11:50:00Z,40617.7,30.61,331,56678.150187064035,107.268,29.652,0.56,877,1.07268,56676.15009355166,-2.0000935123723287,56.67615009355166,33.44404304169417
2021-01-18T11:51:00Z,40605.3,30.64,331,56660.84716246345,107.214,29.652,0.555,877,1.07214,56658.78254980552,-2.0646126579327264,56.658782549805515,33.41199688361699
2021-01-18T11:52:00Z,40597.1,30.64,331,56649.40483974369,107.322,29.652,0.565,877,1.07322,56647.2757079402,-2.129131803493124,56.6472757079402,33.40436021353784
2021-01-18T11:53:00Z,40597.1,30.7,331,56649.40483974369,107.127,29.752,0.546,877,1.07127,56647.21118879464,-2.193650949053522,56.647211188794635,33.36336599629203
2021-01-18T11:54:00Z,40584.7,30.65,331,56632.10181514309,107.452,29.752,0.578,877,1.07452,56629.84364504847,-2.2581700946139196,56.629843645048474,33.38596300509735
2021-01-18T11:55:00Z,40584.7,30.71,331,56632.10181514309,107.091,29.752,0.542,877,1.07091,56629.77912590292,-2.3226892401743173,56.62977912590292,33.34499799130962
2021-01-18T11:56:00Z,40634.2,30.68,331,56701.1743730245,107.434,29.752,0.576,877,1.07434,56698.787164638765,-2.387208385734715,56.698787164638766,33.411207545184325
2021-01-18T11:57:00Z,40671.5,30.71,331,56753.22298734726,106.928,29.752,0.526,877,1.06928,56750.77125981596,-2.451727531295113,56.75077125981596,33.42518483148725
2021-01-18T11:58:00Z,40642.5,30.71,331,56712.756236265224,107.326,29.752,0.566,877,1.0732599999999999,56710.23998958837,-2.5162466768555105,56.71023998958837,33.39831862929063
2021-01-18T11:59:00Z,40626,30.76,331,56689.73205030476,107.145,29.752,0.548,877,1.07145,56687.151284482345,-2.5807658224159082,56.68715128448235,33.34893918220267
2021-01-18T12:00:00Z,40642.5,30.71,331,56712.756236265224,107.091,29.752,0.542,877,1.07091,56710.11095129725,-2.6452849679763055,56.710110951297246,33.398233734457435
2021-01-18T12:01:00Z,40708.8,30.79,331,56805.27160167002,106.712,29.752,0.505,877,1.06712,56802.56179755648,-2.7098041135367033,56.802561797556486,33.40489402462917
2021-01-18T12:02:00Z,40646.6,30.74,331,56718.4773976251,106.892,29.752,0.522,877,1.06892,56715.70307436601,-2.774323259097101,56.71570307436601,33.381475045618394
2021-01-18T12:03:00Z,40683.9,30.74,331,56770.52601194786,107.47,29.752,0.58,877,1.0747,56767.687169543206,-2.8388424046574987,56.76768716954321,33.41590936379964
2021-01-18T12:04:00Z,40708.8,30.76,331,56805.27160167002,107.759,29.752,0.609,877,1.07759,56802.3682401198,-2.9033615502178964,56.802368240119804,33.42522949129975
2021-01-18T12:05:00Z,40737.8,30.8,331,56845.738352752065,107.687,29.752,0.602,877,1.07687,56842.77047205628,-2.967880695778294,56.84277047205629,33.424682720754106
2021-01-18T12:06:00Z,40704.6,30.8,331,56799.410899789174,107.001,29.752,0.533,877,1.0700100000000001,56796.37849994784,-3.032399841338692,56.79637849994784,33.39398421781824
2021-01-18T12:07:00Z,40721.2,30.91,331,56822.57462627061,107.235,29.752,0.557,877,1.07235,56819.47770728371,-3.0969189868990896,56.81947770728371,33.334406856382344
2021-01-18T12:08:00Z,40729.5,30.89,331,56834.15648951134,107.037,29.752,0.537,877,1.07037,56830.99505137888,-3.1614381324594873,56.83099505137888,33.35560503930583
2021-01-18T12:09:00Z,40725.3,30.88,331,56828.29578763049,107.253,29.752,0.558,877,1.07253,56825.06983035248,-3.225957278019885,56.825069830352476,33.358490063371775
2021-01-18T12:10:00Z,40725.3,30.89,331,56828.29578763049,107.145,29.752,0.548,877,1.07145,56825.005311206914,-3.290476423580283,56.825005311206915,33.351648351558524
2021-01-18T12:11:00Z,40700.5,30.89,331,56793.6897384293,107.416,29.752,0.575,877,1.07416,56790.334742860156,-3.3549955691406805,56.79033474286015,33.32874816587495
2021-01-18T12:12:00Z,40750.3,30.93,331,56863.18091787363,107.741,29.752,0.607,877,1.07741,56859.761403158926,-3.4195147147010783,56.85976140315893,33.34741196776373
2021-01-18T12:13:00Z,40775.2,30.91,331,56897.92650759578,107.033,29.652,0.537,877,1.07033,56894.44247373552,-3.484033860261476,56.89444247373552,33.38390760540277
2021-01-18T12:14:00Z,40754.4,30.9,331,56868.9020792335,107.199,29.752,0.553,877,1.07199,56865.35352622768,-3.5485530058218737,56.86535352622768,33.37149822572435
2021-01-18T12:15:00Z,40816.8,30.94,331,56955.97536432037,107.196,29.652,0.553,877,1.07196,56952.36229216899,-3.613072151382271,56.95236229216899,33.401737585070336
2021-01-18T12:16:00Z,40808.5,30.9,331,56944.39350107965,107.123,29.652,0.545,877,1.0712300000000001,56940.7159097827,-3.6775912969426687,56.9407159097827,33.42127884935003
2021-01-18T12:17:00Z,40791.8,30.95,331,56921.09023407724,106.961,29.652,0.529,877,1.06961,56917.348123634736,-3.7421104425030665,56.91734812363474,33.371828688170915
2021-01-18T12:18:00Z,40816.8,31.01,331,56955.97536432037,107.174,29.552,0.551,877,1.0717400000000001,56952.16873473231,-3.806629588063464,56.95216873473231,33.35403900473532
2021-01-18T12:19:00Z,40771,30.9,331,56892.06580571494,107.156,29.552,0.549,877,1.07156,56888.194656981315,-3.871148733623862,56.88819465698132,33.386584739184855
2021-01-18T12:20:00Z,40779.4,30.89,331,56903.787209476635,106.686,29.552,0.502,877,1.0668600000000001,56899.851541597454,-3.9356678791842596,56.89985154159746,33.40109308538425
2021-01-18T12:21:00Z,40787.7,30.95,331,56915.36907271735,107.879,29.552,0.621,877,1.0787900000000001,56911.36888569261,-4.000187024744657,56.91136888569261,33.36788066848326
2021-01-18T12:22:00Z,40783.5,30.93,331,56909.50837083651,106.452,29.552,0.479,877,1.06452,56905.44366466621,-4.0647061703050555,56.90544366466621,33.377569793948666
2021-01-18T12:23:00Z,40779.4,30.94,331,56903.787209476635,107.174,29.552,0.551,877,1.0717400000000001,56899.65798416077,-4.129225315865453,56.89965798416077,33.366950597068275
2021-01-18T12:24:00Z,40821,30.89,331,56961.83606620121,106.704,29.552,0.504,877,1.06704,56957.64232173979,-4.19374446142585,56.95764232173979,33.43927767993187
2021-01-18T12:25:00Z,40812.7,30.89,331,56950.25420296049,107.03,29.552,0.536,877,1.0703,56945.9959393535,-4.258263606986248,56.9459959393535,33.43158102658731
2021-01-18T12:26:00Z,40846,30.93,331,56996.72119644435,107.807,29.552,0.614,877,1.07807,56992.3984136918,-4.322782752546646,56.9923984136918,33.43497611815362
2021-01-18T12:27:00Z,40821,30.89,331,56961.83606620121,107.807,29.552,0.614,877,1.07807,56957.4487643031,-4.387301898107044,56.9574487643031,33.4391468312693
2021-01-18T12:28:00Z,40821,30.9,331,56961.83606620121,108.042,29.552,0.637,877,1.08042,56957.38424515755,-4.451821043667441,56.95738424515755,33.43228821719542
2021-01-18T12:29:00Z,40796,30.88,331,56926.95093595808,107.68,29.552,0.601,877,1.0768000000000002,56922.43459576885,-4.516340189227839,56.92243459576885,33.422823982431225
2021-01-18T12:30:00Z,40796,30.91,331,56926.95093595808,107.391,29.552,0.572,877,1.0739100000000001,56922.37007662329,-4.5808593347882365,56.92237007662329,33.40235060130422
2021-01-18T12:31:00Z,40829.3,30.95,331,56973.41792944194,107.228,29.552,0.556,877,1.07228,56968.77255096159,-4.645378480348635,56.968772550961596,33.40576496416247
2021-01-18T12:32:00Z,40862.7,30.99,331,57020.02446344676,107.337,29.552,0.567,877,1.0733700000000002,57015.31456582085,-4.709897625909032,57.01531456582085,33.40926137612583
2021-01-18T12:33:00Z,40812.7,30.89,331,56950.25420296049,106.997,29.652,0.533,877,1.06997,56945.47978618902,-4.77441677146943,56.94547978618902,33.43124005374411
2021-01-18T12:34:00Z,40821,30.94,331,56961.83606620121,107.34,29.652,0.567,877,1.0734000000000001,56956.99713028418,-4.838935917029827,56.95699713028418,33.40479666449267
2021-01-18T12:35:00Z,40812.7,30.94,331,56950.25420296049,107.214,29.652,0.555,877,1.07214,56945.3507478979,-4.903455062590226,56.945350747897905,33.397109291635246
2021-01-18T12:36:00Z,40837.7,30.96,331,56985.139333203624,107.557,29.652,0.589,877,1.0755700000000001,56980.171358995474,-4.967974208150623,56.98017135899548,33.40648295171537
2021-01-18T12:37:00Z,40879.4,30.95,331,57043.32773044918,107.358,29.652,0.569,877,1.07358,57038.295237095466,-5.032493353711021,57.03829523709547,33.45165409163992
2021-01-18T12:38:00Z,40858.5,30.98,331,57014.16376156591,107.431,29.652,0.576,877,1.07431,57009.06674906664,-5.097012499271418,57.00906674906664,33.41194184944421
2021-01-18T12:39:00Z,40891.9,31.03,331,57060.77029557075,107.178,29.652,0.551,877,1.07178,57055.60876392592,-5.1615316448318165,57.055608763925925,33.40863136177147
2021-01-18T12:40:00Z,40871,30.99,331,57031.606326687484,107.485,29.652,0.581,877,1.07485,57026.38027589709,-5.226050790392214,57.0263802758971,33.416559350206015
2021-01-18T12:41:00Z,40875.2,30.99,331,57037.467028568324,107.322,29.652,0.565,877,1.07322,57032.17645863237,-5.290569935952611,57.03217645863237,33.42038274721796
2021-01-18T12:42:00Z,40850.2,30.96,331,57002.58189832519,107.232,29.652,0.556,877,1.07232,56997.22680924368,-5.355089081513009,56.99722680924368,33.417738635995995
2021-01-18T12:43:00Z,40862.7,30.91,331,57020.02446344676,106.943,29.652,0.528,877,1.06943,57014.60485521969,-5.4196082270734065,57.01460485521969,33.46327703432898
2021-01-18T12:44:00Z,40921.2,30.91,331,57101.655668215695,107.214,29.652,0.555,877,1.07214,57096.17154084306,-5.484127372633805,57.09617154084306,33.517169542496
2021-01-18T12:45:00Z,40825.2,30.91,331,56967.69676808205,107.521,29.652,0.585,877,1.07521,56962.148121563856,-5.548646518194202,56.96214812156386,33.42862327766268
2021-01-18T12:46:00Z,40854.3,30.91,331,57008.30305968507,107.34,29.652,0.567,877,1.0734000000000001,57002.68989402132,-5.6131656637546,57.00268989402132,33.45540460786726
2021-01-18T12:47:00Z,40833.5,30.81,331,56979.27863132278,107.412,29.652,0.574,877,1.0741200000000002,56973.60094651346,-5.677684809314997,56.973600946513464,33.50444717156808
2021-01-18T12:48:00Z,40771,30.71,331,56892.06580571494,107.575,29.652,0.59,877,1.07575,56886.323601760065,-5.742203954875396,56.88632360176007,33.51505556318326
2021-01-18T12:49:00Z,40796,30.73,331,56926.95093595808,107.846,29.652,0.617,877,1.07846,56921.14421285764,-5.806723100435793,56.92114421285764,33.52444411658279
2021-01-18T12:50:00Z,40762.7,30.69,331,56880.48394247422,107.759,29.752,0.609,877,1.07759,56874.61270022822,-5.871242245996191,56.87461270022823,33.52098894795497
2021-01-18T12:51:00Z,40816.8,30.76,331,56955.97536432037,107.868,29.752,0.62,877,1.07868,56950.03960292882,-5.935761391556588,56.95003960292882,33.52305172419666
2021-01-18T12:52:00Z,40791.8,30.7,331,56921.09023407724,107.001,29.752,0.533,877,1.0700100000000001,56915.08995354012,-6.0002805371169865,56.91508995354012,33.540988790745736
2021-01-18T12:53:00Z,40804.3,30.65,331,56938.5327991988,107.326,29.752,0.566,877,1.0732599999999999,56932.46799951613,-6.064799682677384,56.93246799951613,33.586835587778715
2021-01-18T12:54:00Z,40829.3,30.7,331,56973.41792944194,107.271,29.752,0.56,877,1.07271,56967.2886106137,-6.129318828237782,56.9672886106137,33.57561694681632
2021-01-18T12:55:00Z,40816.8,30.7,331,56955.97536432037,107.217,29.752,0.555,877,1.07217,56949.781526346575,-6.193837973798179,56.94978152634658,33.56400215795935
2021-01-18T12:56:00Z,40837.7,30.7,331,56985.139333203624,107.271,29.752,0.56,877,1.07271,56978.88097608426,-6.2583571193585765,56.97888097608426,33.583308161733044
2021-01-18T12:57:00Z,40804.3,30.7,331,56938.5327991988,107.94,29.752,0.627,877,1.0794,56932.209922933886,-6.322876264918975,56.932209922933886,33.55234311941824
2021-01-18T12:58:00Z,40846,30.79,331,56996.72119644435,106.946,29.752,0.528,877,1.06946,56990.33380103387,-6.387395410479372,56.99033380103387,33.529209584785264
2021-01-18T12:59:00Z,40850.2,30.75,331,57002.58189832519,107.633,29.752,0.596,877,1.07633,56996.12998376915,-6.45191455603977,56.99612998376915,33.56044733121117
2021-01-18T13:00:00Z,40854.3,30.78,331,57008.30305968507,107.72,29.652,0.605,877,1.0772,57001.78662598347,-6.516433701600167,57.00178662598347,33.54363982274923
2021-01-18T13:01:00Z,40866.9,30.81,331,57025.885165327614,107.774,29.652,0.61,877,1.0777400000000001,57019.304212480456,-6.580952847160566,57.019304212480456,33.534701313108364
2021-01-18T13:02:00Z,40850.2,30.84,331,57002.58189832519,107.087,29.652,0.542,877,1.07087,56995.93642633247,-6.645471992720963,56.99593642633247,33.498721738023214
2021-01-18T13:03:00Z,40883.6,30.81,331,57049.18843233002,107.16,29.652,0.549,877,1.0715999999999999,57042.478441191735,-6.709991138281361,57.04247844119174,33.55004573818435
2021-01-18T13:04:00Z,40908.7,30.88,331,57084.21310309413,107.72,29.652,0.605,877,1.0772,57077.438592810286,-6.774510283841758,57.07743859281029,33.52528556699084
2021-01-18T13:05:00Z,40908.7,30.85,331,57084.21310309413,107.16,29.652,0.549,877,1.0715999999999999,57077.37407366473,-6.8390294294021565,57.07737407366473,33.5457615835367
2021-01-18T13:06:00Z,40917,30.91,331,57095.794966334855,107.503,29.652,0.583,877,1.07503,57088.89141775989,-6.903548574962554,57.088891417759896,33.51235803984774
2021-01-18T13:07:00Z,40908.7,30.9,331,57084.21310309413,107.629,29.652,0.596,877,1.07629,57077.245035373606,-6.968067720522952,57.07724503537361,33.511491560865146
2021-01-18T13:08:00Z,40933.8,30.94,331,57119.23777385824,107.033,29.652,0.537,877,1.07033,57112.20518699216,-7.032586866083349,57.11220518699216,33.50727633708899
2021-01-18T13:09:00Z,40963.1,30.91,331,57160.12314650319,107.391,29.552,0.572,877,1.0739100000000001,57153.026040491546,-7.097106011643747,57.15302604049155,33.55474250476438
2021-01-18T13:10:00Z,40883.6,30.94,331,57049.18843233002,107.843,29.552,0.617,877,1.07843,57042.02680717281,-7.161625157204145,57.04202680717282,33.460931459107705
2021-01-18T13:11:00Z,40946.3,30.98,331,57136.68033897981,107.445,29.552,0.578,877,1.07445,57129.45419467704,-7.226144302764542,57.129454194677045,33.49137185143191
2021-01-18T13:12:00Z,40933.8,30.99,331,57119.23777385824,107.12,29.552,0.545,877,1.0712000000000002,57111.94711040992,-7.29066344832494,57.11194711040992,33.47300435096458
2021-01-18T13:13:00Z,40950.5,30.96,331,57142.541040860655,107.622,29.452,0.595,877,1.07622,57135.18585826677,-7.3551825938853375,57.13518585826677,33.50879839743695
2021-01-18T13:14:00Z,40975.7,31,331,57177.70525214573,107.463,29.552,0.579,877,1.07463,57170.28555040628,-7.419701739445736,57.170285550406284,33.504673748448546
2021-01-18T13:15:00Z,40933.8,30.99,331,57119.23777385824,107.969,29.552,0.63,877,1.07969,57111.753552973234,-7.484220885006133,57.111753552973234,33.47287438923745
2021-01-18T13:16:00Z,40963.1,30.99,331,57160.12314650319,107.915,29.552,0.624,877,1.07915,57152.574406472624,-7.548740030566531,57.152574406472624,33.499807282587106
2021-01-18T13:17:00Z,40937.9,30.95,331,57124.958935218114,107.807,29.552,0.614,877,1.07807,57117.34567604199,-7.613259176126928,57.117345676041985,33.50384350596834
2021-01-18T13:18:00Z,40996.6,30.98,331,57206.869221028996,108.042,29.552,0.637,877,1.08042,57199.191442707306,-7.6777783216873265,57.19919144270731,33.537395732588664
2021-01-18T13:19:00Z,41013.4,31,331,57230.312028552384,107.427,29.552,0.576,877,1.07427,57222.56973108514,-7.742297467247724,57.22256973108514,33.539169611309674
2021-01-18T13:20:00Z,40942.1,31.01,331,57130.81963709896,106.975,29.552,0.531,877,1.06975,57123.012820486154,-7.806816612808122,57.12301282048615,33.46667821123291
2021-01-18T13:21:00Z,41021.8,31.01,331,57242.03343231408,107.376,29.652,0.571,877,1.07376,57234.16209655571,-7.871335758368519,57.23416209655571,33.53999113309185
2021-01-18T13:22:00Z,40942.1,31.01,331,57130.81963709896,107.72,29.652,0.605,877,1.0772,57122.88378219503,-7.9358549039289175,57.12288378219503,33.46659112647442
2021-01-18T13:23:00Z,41030.2,31.05,331,57253.754836075765,107.449,29.652,0.578,877,1.07449,57245.75446202628,-8.000374049489315,57.24575446202628,33.52034495468569
2021-01-18T13:24:00Z,41000.8,31.06,331,57212.72992290985,107.467,29.652,0.58,877,1.07467,57204.6650297148,-8.064893195049713,57.2046650297148,33.486449151356226
2021-01-18T13:25:00Z,40988.2,31.09,331,57195.1478172673,107.488,29.752,0.582,877,1.07488,57187.01840492669,-8.129412340610111,57.18701840492669,33.45440661631506
2021-01-18T13:26:00Z,40992.4,31.09,331,57201.00851914815,107.561,29.752,0.589,877,1.0756100000000002,57192.814587661975,-8.193931486170507,57.19281458766198,33.4582233238193
2021-01-18T13:27:00Z,41000.8,31.11,331,57212.72992290985,107.597,29.752,0.593,877,1.0759699999999999,57204.47147227812,-8.258450631730906,57.20447147227812,33.452297103579006
2021-01-18T13:28:00Z,41005,31.1,331,57218.59062479069,107.85,29.752,0.618,877,1.0785,57210.2676550134,-8.322969777291304,57.210267655013396,33.462912884412404
2021-01-18T13:29:00Z,41021.8,31.18,331,57242.03343231408,107.362,29.752,0.569,877,1.07362,57233.645943391224,-8.3874889228517,57.233645943391224,33.4239399163151
2021-01-18T13:30:00Z,41021.8,31.14,331,57242.03343231408,107.145,29.752,0.548,877,1.07145,57233.58142424567,-8.452008068412098,57.23358142424567,33.45106314859149
2021-01-18T13:31:00Z,41051.3,31.11,331,57283.19788600098,107.47,29.752,0.58,877,1.0747,57274.681358787006,-8.516527213972497,57.27468135878701,33.49851993451154
2021-01-18T13:32:00Z,41038.7,31.19,331,57265.61578035843,107.781,29.853,0.611,877,1.0778100000000002,57257.034733998895,-8.581046359532895,57.25703473399889,33.43252588935505
2021-01-18T13:33:00Z,41005,31.15,331,57218.59062479069,107.727,29.853,0.606,877,1.0772700000000002,57209.945059285594,-8.645565505093291,57.209945059285594,33.428719758547295
2021-01-18T13:34:00Z,41080.7,31.18,331,57324.2227991669,107.275,29.853,0.561,877,1.07275,57315.51271451625,-8.71008465065369,57.31551271451625,33.47776407397786
2021-01-18T13:35:00Z,41000.8,31.04,331,57212.72992290985,107.618,29.853,0.595,877,1.07618,57203.95531911364,-8.774603796214087,57.20395531911364,33.49960702552332
2021-01-18T13:36:00Z,40992.4,31.08,331,57201.00851914815,107.329,29.853,0.566,877,1.0732899999999999,57192.16939620637,-8.839122941774486,57.192169396206374,33.464602202235874
2021-01-18T13:37:00Z,41068.1,31.09,331,57306.64069352436,107.528,29.853,0.586,877,1.07528,57297.73705143702,-8.903642087334882,57.29773705143702,33.52732896138306
2021-01-18T13:38:00Z,41017.6,31.09,331,57236.17273043323,107.6,29.853,0.593,877,1.076,57227.20456920034,-8.96816123289528,57.22720456920034,33.480871137233194
2021-01-18T13:39:00Z,41017.6,31.13,331,57236.17273043323,107.893,29.953,0.622,877,1.07893,57227.140050054775,-9.032680378455678,57.22714005005478,33.45361951103483
2021-01-18T13:40:00Z,40992.4,31.04,331,57201.00851914815,108.092,29.953,0.642,877,1.08092,57191.91131962413,-9.097199524016077,57.19191131962413,33.491666050416185
2021-01-18T13:41:00Z,41013.4,31,331,57230.312028552384,107.514,29.953,0.584,877,1.07514,57221.15030988281,-9.161718669576473,57.22115030988281,33.53823280612017
2021-01-18T13:42:00Z,40988.2,30.98,331,57195.1478172673,107.748,29.953,0.608,877,1.07748,57185.921579452166,-9.226237815136871,57.18592157945217,33.528637841559956
2021-01-18T13:43:00Z,41005,30.96,331,57218.59062479069,107.73,29.953,0.606,877,1.0773000000000001,57209.29986782999,-9.29075696069727,57.20929986782999,33.55773388905258
2021-01-18T13:44:00Z,40984,30.91,331,57189.287115386454,107.915,30.054,0.624,877,1.07915,57179.931839280194,-9.355276106257666,57.179931839280194,33.57252468191445
2021-01-18T13:45:00Z,41009.2,30.93,331,57224.45132667153,107.806,30.054,0.613,877,1.07806,57215.031531419714,-9.419795251818064,57.21503153141972,33.582036350489176
2021-01-18T13:46:00Z,41034.4,30.93,331,57259.61553795662,107.517,30.054,0.585,877,1.07517,57250.13122355924,-9.484314397378462,57.250131223559244,33.60523162090365
