date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,E_Conductivity_cal,E_Conductivity_cal.drift,drift.correction,SalinityInSitu_2pCal,SalinityInSitu_2pCal_wOffset
2021-01-17T08:27:00Z,1666.4,23.7,316,NA,NA,NA,NA,0,1582.4198336656486,1582.4198336656486,NA,0.8177889459321719,4.416315138275749
2021-01-17T08:28:00Z,1667,23.7,316,NA,NA,NA,NA,0,1583.178514969089,1583.178514969089,NA,0.8181997499079728,4.41672594225155
2021-01-17T08:29:00Z,1667,23.7,316,NA,NA,NA,NA,0,1583.178514969089,1583.178514969089,NA,0.8181997499079728,4.41672594225155
2021-01-17T08:30:00Z,1667.5,23.71,316,NA,NA,NA,NA,0,1583.8107493886228,1583.8107493886228,NA,0.8183634478660613,4.4168896402096385
2021-01-17T08:31:00Z,1667.5,23.71,316,NA,NA,NA,NA,0,1583.8107493886228,1583.8107493886228,NA,0.8183634478660613,4.4168896402096385
2021-01-17T08:32:00Z,1667.5,23.71,316,NA,NA,NA,NA,0,1583.8107493886228,1583.8107493886228,NA,0.8183634478660613,4.4168896402096385
2021-01-17T08:20:00Z,38702.7,23.79,316,NA,NA,NA,NA,0,48413.667098026315,48413.667098026315,NA,32.434506540520516,36.03303273286409
2021-01-17T08:21:00Z,38683.8,23.79,316,NA,NA,NA,NA,0,48389.76863696795,48389.76863696795,NA,32.41656817001361,36.01509436235719
2021-01-17T08:22:00Z,38683.8,23.79,316,NA,NA,NA,NA,0,48389.76863696795,48389.76863696795,NA,32.41656817001361,36.01509436235719
2021-01-17T08:23:00Z,38649.1,23.79,316,NA,NA,NA,NA,0,48345.89156825229,48345.89156825229,NA,32.383637640999126,35.9821638333427
2021-01-19T13:50:00Z,1528.9,23.08,316,NA,NA,NA,NA,0,1408.5553682938487,1787.8960200141453,NA,0.7338774452206787,4.332403637564256
2021-01-19T13:51:00Z,1505.8,23.1,316,NA,NA,NA,NA,0,1379.3461381113862,1758.6867898316827,NA,0.7176511679264839,4.316177360270061
2021-01-19T13:52:00Z,1492.7,23.11,316,NA,NA,NA,NA,0,1362.7815963196,1742.1222480398967,NA,0.7084855358875463,4.3070117282311235
2021-01-19T13:53:00Z,1485.6,23.13,316,NA,NA,NA,NA,0,1353.8038675622197,1733.1445192825163,NA,0.7032968424371885,4.3018230347807656
2021-01-19T13:54:00Z,1481.2,23.15,316,NA,NA,NA,NA,0,1348.2402046703223,1727.580856390619,NA,0.6999675608566908,4.298493753200268
2021-01-19T13:55:00Z,1479.5,23.16,316,NA,NA,NA,NA,0,1346.0906076439073,1725.431259364204,NA,0.6986473358881802,4.297173528231758
2021-01-19T13:56:00Z,1478.4,23.17,316,NA,NA,NA,NA,0,1344.699691920933,1724.0403436412296,NA,0.6977393319569809,4.2962655243005585
2021-01-19T13:57:00Z,1477.9,23.18,316,NA,NA,NA,NA,0,1344.067457501399,1723.4081092216957,NA,0.6972431982642703,4.295769390607847
2021-01-19T13:58:00Z,1477.3,23.18,316,NA,NA,NA,NA,0,1343.3087761979584,1722.649427918255,NA,0.6968317671420015,4.295357959485578
2021-01-19T13:59:00Z,1476.8,23.19,316,NA,NA,NA,NA,0,1342.6765417784245,1722.017193498721,NA,0.6963359555439139,4.294862147887491
2021-01-19T13:40:00Z,38376.7,23.17,316,NA,NA,NA,NA,0,48001.45025649027,48380.79090821057,NA,32.578269661200714,36.17679585354429
2021-01-19T13:41:00Z,38355,23.13,316,NA,NA,NA,NA,0,47974.011282682506,48353.3519344028,NA,32.58697413413763,36.185500326481204
2021-01-19T13:42:00Z,38395.4,23.11,316,NA,NA,NA,NA,0,48025.09582378084,48404.436475501134,NA,32.64067106463936,36.23919725698294
2021-01-19T13:43:00Z,38383,23.1,316,NA,NA,NA,NA,0,48009.416410176396,48388.75706189669,NA,32.636142247108175,36.23466843945175
2021-01-19T13:44:00Z,38373.6,23.1,316,NA,NA,NA,NA,0,47997.530403089164,48376.87105480946,NA,32.62708978670403,36.22561597904761
2021-01-19T13:45:00Z,38395.4,23.1,316,NA,NA,NA,NA,0,48025.09582378084,48404.436475501134,NA,32.6480843768688,36.24661056921238
2021-01-17T10:02:00Z,41551,29.39,316,NA,NA,NA,NA,0,52015.253692342674,52015.393981045236,0.14028870255928128,31.144436881152295,34.74296307349587
2021-01-17T10:03:00Z,41515.5,29.38,316,NA,NA,NA,NA,0,51970.36504855577,51970.64562596088,0.28057740511856255,31.120767165288807,34.71929335763238
2021-01-17T10:04:00Z,41572.4,29.53,316,NA,NA,NA,NA,0,52042.31332549872,52042.734191606396,0.4208661076778438,31.072217376528165,34.67074356887174
2021-01-17T12:30:00Z,41177,29.6,316,110.317,29.652,0.886,872,1.10317,51542.342346531375,51542.903501341614,0.5611548102371251,30.693005926838797,34.29153211918238
2021-01-17T12:31:00Z,41152.5,29.52,316,110.252,29.652,0.88,872,1.10252,51511.362859974215,51512.06430348701,0.7014435127964064,30.72320021583112,34.3217264081747
2021-01-17T12:32:00Z,41166.5,29.5,316,110.22,29.652,0.877,872,1.1022,51529.065423721164,51529.90715593652,0.8417322153556877,30.747775933679854,34.34630212602343
2021-01-17T12:33:00Z,41117.5,29.55,316,110.122,29.652,0.867,872,1.10122,51467.10645060685,51468.08847152477,0.9820209179149689,30.674551148247012,34.27307734059059
2021-01-17T12:34:00Z,41142,29.49,316,110.187,29.652,0.873,872,1.10187,51498.085937164,51499.20824678448,1.1223096204742502,30.733432431199848,34.33195862354343
2021-01-17T12:35:00Z,41149,29.48,316,110.512,29.652,0.906,872,1.10512,51506.93721903748,51508.19981736051,1.2625983230335316,30.7457252742474,34.344251466590975
2021-01-17T12:36:00Z,41142,29.5,316,110.479,29.652,0.902,872,1.10479,51498.085937164,51499.4888241896,1.4028870255928128,30.72706092600973,34.32558711835331
2021-01-17T12:37:00Z,41156,29.49,316,110.447,29.652,0.899,872,1.10447,51515.78850091095,51517.33167663911,1.543175728152094,30.74527079272221,34.34379698506579
2021-01-17T12:38:00Z,41145.5,29.55,316,110.674,29.652,0.922,872,1.10674,51502.51157810075,51504.19504253146,1.6834644307113753,30.698195942630882,34.29672213497446
2021-01-17T12:39:00Z,41149,29.49,316,110.463,29.652,0.901,872,1.10463,51506.93721903748,51508.76097217075,1.8237531332706567,30.73935115345253,34.33787734579611
2021-01-17T12:40:00Z,41149,29.57,316,110.869,29.652,0.941,872,1.10869,51506.93721903748,51508.90126087331,1.9640418358299379,30.68843630573358,34.28696249807716
2021-01-17T12:41:00Z,41163,29.59,316,110.203,29.652,0.875,872,1.10203,51524.63978278443,51526.74411332281,2.104330538389219,30.687546047736422,34.28607224008
2021-01-17T12:42:00Z,41128,29.59,316,110.206,29.752,0.875,872,1.10206,51480.38337341706,51482.62799265801,2.2446192409485004,30.65801163678835,34.25653782913193
2021-01-17T12:43:00Z,41170,29.57,316,110.674,29.652,0.922,872,1.10674,51533.4910646579,51535.87597260141,2.384907943507782,30.70616599039277,34.304692182736346
2021-01-17T12:44:00Z,41117.5,29.55,316,110.577,29.652,0.912,872,1.10577,51467.10645060685,51469.631647252914,2.525196646067063,30.67454999132802,34.2730761836716
2021-01-17T12:45:00Z,41159.5,29.55,316,110.463,29.652,0.901,872,1.10463,51520.2141418477,51522.87962719632,2.665485348626344,30.71002061020098,34.308546802544555
2021-01-17T12:46:00Z,41180.5,29.54,316,110.625,29.652,0.917,872,1.10625,51546.76798746811,51549.5737615193,2.8057740511856255,30.734124216291843,34.332650408635416
2021-01-17T12:47:00Z,41166.5,29.52,316,110.35,29.652,0.889,872,1.1035,51529.065423721164,51532.01148647491,2.946062753744907,30.735031970090144,34.33355816243372
2021-01-17T12:48:00Z,41173.5,29.53,316,110.496,29.652,0.904,872,1.10496,51537.91670559463,51541.00305705093,3.086351456304188,30.734578127522596,34.33310431986617
2021-01-17T12:49:00Z,41142,29.48,316,110.642,29.652,0.919,872,1.10642,51498.085937164,51501.31257732287,3.2266401588634692,30.739804259291695,34.33833045163527
2021-01-17T12:50:00Z,41149,29.48,316,110.658,29.652,0.92,872,1.1065800000000001,51506.93721903748,51510.3041478989,3.3669288614227506,30.745724901638262,34.34425109398184
2021-01-17T12:51:00Z,41156,29.55,316,110.479,29.652,0.902,872,1.10479,51515.78850091095,51519.29571847493,3.507217563982032,30.707064472339766,34.30559066468334
2021-01-17T12:52:00Z,41124.5,29.49,316,110.674,29.652,0.922,872,1.10674,51475.95773248032,51479.60523874686,3.6475062665413134,30.71863337725636,34.31715956959994
2021-01-17T12:53:00Z,41156,29.48,316,111.015,29.652,0.956,872,1.11015,51515.78850091095,51519.576295880055,3.7877949691005943,30.751644845822096,34.35017103816567
2021-01-17T12:54:00Z,41187.5,29.53,316,110.431,29.652,0.898,872,1.10431,51555.61926934158,51559.54735301324,3.9280836716598757,30.74640881842016,34.344935010763734
2021-01-17T12:55:00Z,41163,29.53,316,110.268,29.652,0.881,872,1.10268,51524.63978278443,51528.708155158645,4.068372374219157,30.725706266016658,34.324232458360235
2021-01-17T12:56:00Z,41187.5,29.5,316,110.853,29.652,0.94,872,1.10853,51555.61926934158,51559.82793041836,4.208661076778438,30.765531151425826,34.3640573437694
2021-01-17T12:57:00Z,41170,29.52,316,110.544,29.652,0.909,872,1.10544,51533.4910646579,51537.840014437235,4.34894977933772,30.737989584072334,34.33651577641591
2021-01-17T12:58:00Z,41145.5,29.49,316,110.463,29.652,0.901,872,1.10463,51502.51157810075,51507.000816582644,4.489238481897001,30.736391418814076,34.33491761115765
2021-01-17T12:59:00Z,41170,29.55,316,110.333,29.652,0.888,872,1.10333,51533.4910646579,51538.12059184236,4.629527184456282,30.718889490466154,34.31741568280973
2021-01-17T13:00:00Z,41212,29.57,316,110.593,29.652,0.914,872,1.10593,51586.59875589874,51591.36857178576,4.769815887015564,30.741629212874418,34.340155405218
2021-01-17T13:01:00Z,41156,29.57,316,110.414,29.652,0.896,872,1.1041400000000001,51515.78850091095,51520.698605500525,4.9101045895748445,30.694347020538448,34.29287321288203
2021-01-17T13:02:00Z,41138.5,29.53,316,110.577,29.652,0.912,872,1.10577,51493.66029622727,51498.7106895194,5.050393292134126,30.70500461845065,34.30353081079423
2021-01-17T13:03:00Z,41173.5,29.58,316,110.22,29.652,0.877,872,1.1022,51537.91670559463,51543.10738758933,5.190681994693407,30.70276355100947,34.301289743353045
2021-01-17T13:04:00Z,41215.5,29.63,316,110.693,29.752,0.924,872,1.10693,51591.02439683548,51596.35536753273,5.330970697252688,30.70642105063799,34.30494724298157
2021-01-17T13:05:00Z,41191,29.63,316,110.385,29.752,0.893,872,1.10385,51560.04491027832,51565.51616967813,5.47125939981197,30.68576031926071,34.284286511604286
2021-01-17T13:06:00Z,41142,29.58,316,111.05,29.752,0.959,872,1.1105,51498.085937164,51503.69748526638,5.611548102371251,30.676173489881787,34.27469968222536
2021-01-17T13:07:00Z,41177,29.6,316,110.644,29.752,0.919,872,1.10644,51542.342346531375,51548.0941833363,5.751836804930532,30.693005095861558,34.291531288205135
2021-01-17T13:08:00Z,41149,29.59,316,110.693,29.752,0.924,872,1.10693,51506.93721903748,51512.82934454497,5.892125507489814,30.675730526437082,34.27425671878066
2021-01-17T13:09:00Z,41170,29.63,316,111.196,29.752,0.974,872,1.11196,51533.4910646579,51539.52347886795,6.032414210049095,30.6680500641621,34.26657625650567
2021-01-17T13:10:00Z,41159.5,29.62,316,110.45,29.752,0.899,872,1.1045,51520.2141418477,51526.3868447603,6.172702912608376,30.66554344949766,34.26406964184124
2021-01-17T13:11:00Z,41194.5,29.64,316,110.742,29.752,0.928,872,1.10742,51564.47055121506,51570.78354283023,6.3129916151676575,30.6823618797513,34.28088807209488
2021-01-17T13:12:00Z,41184,29.6,316,110.742,29.752,0.928,872,1.10742,51551.19362840485,51557.64690872258,6.4532803177269384,30.69891133340477,34.29743752574835
2021-01-17T13:13:00Z,41156,29.53,316,111.067,29.752,0.961,872,1.11067,51515.78850091095,51522.38206993124,6.59356902028622,30.71978948406977,34.31831567641335
2021-01-17T13:14:00Z,41173.5,29.57,316,110.791,29.752,0.933,872,1.10791,51537.91670559463,51544.650563317475,6.733857722845501,30.709120707863605,34.30764690020718
2021-01-17T13:15:00Z,41184,29.6,316,110.612,29.752,0.916,872,1.10612,51551.19362840485,51558.067774830255,6.874146425404782,30.69891166382096,34.297437856164535
2021-01-17T13:16:00Z,41177,29.64,316,111.034,29.752,0.958,872,1.11034,51542.342346531375,51549.35678165934,7.014435127964064,30.667607113396507,34.266133305740084
