date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,E_Conductivity_cal,E_Conductivity_cal.drift,drift.correction,SalinityInSitu_2pCal,SalinityInSitu_2pCal_wOffset
2021-01-18T06:42:00Z,1734.5,23.65,331,NA,NA,NA,NA,0,1587.982586911646,1587.982586911646,NA,0.8216980288765556,5.412589478175002
2021-01-18T06:43:00Z,1732.6,23.63,331,NA,NA,NA,NA,0,1585.40115306995,1585.40115306995,NA,0.8206570434551187,5.411548492753565
2021-01-18T06:44:00Z,1732,23.6,331,NA,NA,NA,NA,0,1584.5859634357303,1584.5859634357303,NA,0.820752942034559,5.411644391333006
2021-01-18T06:45:00Z,1732,23.6,331,NA,NA,NA,NA,0,1584.5859634357303,1584.5859634357303,NA,0.820752942034559,5.411644391333006
2021-01-18T06:46:00Z,1732.6,23.59,331,NA,NA,NA,NA,0,1585.40115306995,1585.40115306995,NA,0.8213749278005458,5.412266377098993
2021-01-18T06:47:00Z,1733.2,23.59,331,NA,NA,NA,NA,0,1586.2163427041698,1586.2163427041698,NA,0.8218174540486631,5.412708903347109
2021-01-18T06:48:00Z,1733.2,23.58,331,NA,NA,NA,NA,0,1586.2163427041698,1586.2163427041698,NA,0.8219971899856696,5.412888639284116
2021-01-18T06:49:00Z,1733.8,23.58,331,NA,NA,NA,NA,0,1587.0315323383895,1587.0315323383895,NA,0.8224398280786667,5.413331277377113
2021-01-18T06:50:00Z,1733.8,23.58,331,NA,NA,NA,NA,0,1587.0315323383895,1587.0315323383895,NA,0.8224398280786667,5.413331277377113
2021-01-18T06:30:00Z,35949.3,23.72,331,NA,NA,NA,NA,0,48073.89974841415,48073.89974841415,NA,32.23032123613879,36.82121268543724
2021-01-18T06:31:00Z,35906.1,23.74,331,NA,NA,NA,NA,0,48015.20609475033,48015.20609475033,NA,32.171769721000125,36.76266117029857
2021-01-18T06:32:00Z,35929.3,23.78,331,NA,NA,NA,NA,0,48046.72676060683,48046.72676060683,NA,32.16647577750653,36.75736722680497
2021-01-18T06:33:00Z,35889.5,23.78,331,NA,NA,NA,NA,0,47992.65251487025,47992.65251487025,NA,32.12593265825634,36.716824107554785
2021-01-18T06:34:00Z,35866.3,23.77,331,NA,NA,NA,NA,0,47961.13184901375,47961.13184901375,NA,32.10952170490418,36.70041315420263
2021-01-18T06:35:00Z,35810.1,23.77,331,NA,NA,NA,NA,0,47884.775753275164,47884.775753275164,NA,32.05227880454892,36.643170253847366
2021-01-18T06:36:00Z,35773.8,23.77,331,NA,NA,NA,NA,0,47835.45678040487,47835.45678040487,NA,32.01531341292457,36.60620486222302
2021-01-18T06:37:00Z,35780.4,23.75,331,NA,NA,NA,NA,0,47844.42386638129,47844.42386638129,NA,32.03643901082243,36.627330460120874
2021-01-18T06:38:00Z,35773.8,23.75,331,NA,NA,NA,NA,0,47835.45678040487,47835.45678040487,NA,32.02971541790647,36.62060686720492
2021-01-18T06:39:00Z,35747.4,23.74,331,NA,NA,NA,NA,0,47799.58843649921,47799.58843649921,NA,32.01002202535152,36.600913474649964
2021-01-20T13:13:00Z,1561,22.94,331,NA,NA,NA,NA,0,1352.256917683105,1588.0300318109921,NA,0.70540137147731,5.296292820775756
2021-01-20T13:14:00Z,1560.4,22.93,331,NA,NA,NA,NA,0,1351.4417280488854,1587.2148421767724,NA,0.7051122371122234,5.296003686410669
2021-01-20T13:15:00Z,1560.4,22.91,331,NA,NA,NA,NA,0,1351.4417280488854,1587.2148421767724,NA,0.7054233486581096,5.296314797956557
2021-01-20T13:16:00Z,1559.2,22.9,331,NA,NA,NA,NA,0,1349.8113487804458,1585.5844629083329,NA,0.7046890422056435,5.29558049150409
2021-01-20T13:17:00Z,1558.6,22.9,331,NA,NA,NA,NA,0,1348.9961591462259,1584.769273274113,NA,0.704244091428765,5.295135540727212
2021-01-20T13:18:00Z,1558.6,22.89,331,NA,NA,NA,NA,0,1348.9961591462259,1584.769273274113,NA,0.7043994956643661,5.2952909449628125
2021-01-20T13:19:00Z,1558.6,22.89,331,NA,NA,NA,NA,0,1348.9961591462259,1584.769273274113,NA,0.7043994956643661,5.2952909449628125
