date,E_Conductivity,TempInSitu,Serial,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,E_Conductivity_cal,E_Conductivity_cal.drift,drift.correction,SalinityInSitu_2pCal,SalinityInSitu_2pCal_wOffset
2021-01-17T08:38:00Z,1693.9,23.74,318,NA,NA,NA,NA,0,1226.784552219341,1226.784552219341,NA,0.6261018619428143,3.5480684520983203
2021-01-17T08:39:00Z,1694.5,23.74,318,NA,NA,NA,NA,0,1227.5262759011655,1227.5262759011655,NA,0.62649702179941,3.548463611954916
2021-01-17T08:40:00Z,1694.5,23.74,318,NA,NA,NA,NA,0,1227.5262759011655,1227.5262759011655,NA,0.62649702179941,3.548463611954916
2021-01-17T08:41:00Z,1693.9,23.74,318,NA,NA,NA,NA,0,1226.784552219341,1226.784552219341,NA,0.6261018619428143,3.5480684520983203
2021-01-17T08:42:00Z,1693.3,23.75,318,NA,NA,NA,NA,0,1226.0428285375165,1226.0428285375165,NA,0.6255706214166764,3.5475372115721826
2021-01-17T08:43:00Z,1693.3,23.75,318,NA,NA,NA,NA,0,1226.0428285375165,1226.0428285375165,NA,0.6255706214166764,3.5475372115721826
2021-01-17T08:44:00Z,1693.3,23.75,318,NA,NA,NA,NA,0,1226.0428285375165,1226.0428285375165,NA,0.6255706214166764,3.5475372115721826
2021-01-17T08:28:00Z,39995.5,23.71,318,NA,NA,NA,NA,0,48575.45750516757,48575.45750516757,NA,32.61464021989148,35.53660681004698
2021-01-17T08:29:00Z,39998.5,23.71,318,NA,NA,NA,NA,0,48579.166123576695,48579.166123576695,NA,32.61743080031297,35.53939739046847
2021-01-17T08:30:00Z,40007.5,23.71,318,NA,NA,NA,NA,0,48590.29197880407,48590.29197880407,NA,32.62580276071098,35.54776935086649
2021-01-17T08:31:00Z,40004.5,23.71,318,NA,NA,NA,NA,0,48586.58336039494,48586.58336039494,NA,32.623012070723014,35.54497866087852
2021-01-17T08:32:00Z,40010.4,23.71,318,NA,NA,NA,NA,0,48593.87697659955,48593.87697659955,NA,32.62850046241516,35.55046705257067
2021-01-17T08:33:00Z,39989.6,23.7,318,NA,NA,NA,NA,0,48568.16388896296,48568.16388896296,NA,32.61649483357626,35.53846142373177
2021-01-17T08:34:00Z,39959.8,23.68,318,NA,NA,NA,NA,0,48531.32494609903,48531.32494609903,NA,32.603452113603986,35.52541870375949
2021-01-19T13:50:00Z,1848,23.13,318,NA,NA,NA,NA,0,1417.283917834598,1969.1646006352908,NA,0.7378235932393007,3.659790183394807
2021-01-19T13:51:00Z,1825.8,23.13,318,NA,NA,NA,NA,0,1389.8401416070917,1941.7208244077844,NA,0.7228852538492239,3.64485184400473
2021-01-19T13:52:00Z,1811.2,23.14,318,NA,NA,NA,NA,0,1371.7915320160291,1923.6722148167219,NA,0.7129138535092457,3.634880443664752
2021-01-19T13:53:00Z,1799.5,23.14,318,NA,NA,NA,NA,0,1357.3279202204515,1909.2086030211442,NA,0.7050560434633438,3.62702263361885
2021-01-19T13:54:00Z,1792,23.15,318,NA,NA,NA,NA,0,1348.0563741976455,1899.9370569983382,NA,0.6998677837936814,3.6218343739491874
2021-01-19T13:55:00Z,1787.9,23.16,318,NA,NA,NA,NA,0,1342.9879290385115,1894.8686118392043,NA,0.6969639493619859,3.6189305395174918
2021-01-19T13:56:00Z,1785.6,23.16,318,NA,NA,NA,NA,0,1340.1446549248508,1892.0253377255435,NA,0.6954215094484607,3.617388099603967
2021-01-19T13:57:00Z,1783.2,23.17,318,NA,NA,NA,NA,0,1337.177760197553,1889.0584429982457,NA,0.6936598003090545,3.6156263904645605
2021-01-19T13:58:00Z,1782.6,23.19,318,NA,NA,NA,NA,0,1336.4360365157283,1888.316719316421,NA,0.6929531184945863,3.6149197086500924
2021-01-19T13:59:00Z,1782.1,23.19,318,NA,NA,NA,NA,0,1335.8179334475412,1887.698616248234,NA,0.6926181101067508,3.614584700262257
