date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure,TempInSitu.depth,Depth,Serial.depth,AbsPressure_bar,Sp_Conductance.corrected,drift.correction,Sp_Cond_mS.cm,SalinityInSitu_1pCal
2021-01-18T11:28:00Z,41511.9,29.53,324,52151.46675725439,107.066,29.552,0.54,877,1.07066,52165.23634288723,13.769585632838673,52.165236342887226,31.154240771121316
2021-01-18T11:29:00Z,41516.1,29.48,324,52156.74322401165,106.831,29.552,0.516,877,1.06831,52172.04276360369,15.29953959204297,52.17204276360369,31.191121013622098
2021-01-18T11:30:00Z,41516.1,29.49,324,52156.74322401165,107.553,29.552,0.588,877,1.07553,52173.57271756289,16.829493551247268,52.17357271756289,31.185675724595054
2021-01-18T11:31:00Z,41507.7,29.49,324,52146.190290497136,106.831,29.552,0.516,877,1.06831,52164.54973800759,18.359447510451563,52.164549738007594,31.17963012819715
2021-01-18T11:32:00Z,41491,29.54,324,52125.21005362901,107.156,29.552,0.549,877,1.07156,52145.099455098665,19.889401469655862,52.145099455098666,31.134302570384605
2021-01-18T11:33:00Z,41482.7,29.54,324,52114.78275027538,107.553,29.552,0.588,877,1.07553,52136.20210570424,21.419355428860158,52.136202105704236,31.12834516998503
2021-01-18T11:34:00Z,41466,29.52,324,52093.80251340725,107.282,29.552,0.561,877,1.0728199999999999,52116.75182279532,22.949309388064457,52.11675182279532,31.128227013644526
2021-01-18T11:35:00Z,41503.5,29.52,324,52140.91382373988,107.499,29.552,0.583,877,1.07499,52165.39308708715,24.479263347268752,52.165393087087146,31.16080348120013
2021-01-18T11:36:00Z,41520.2,29.52,324,52161.89406060801,106.759,29.552,0.509,877,1.06759,52187.903277914476,26.009217306473047,52.18790327791448,31.175883135699316
2021-01-18T11:37:00Z,41470.2,29.54,324,52099.07898016451,106.903,29.552,0.524,877,1.0690300000000001,52126.618151430186,27.539171265677346,52.126618151430186,31.121931011197226
2021-01-18T11:38:00Z,41474.3,29.54,324,52104.22981676088,107.933,29.552,0.626,877,1.0793300000000001,52133.29894198576,29.069125224881642,52.133298941985764,31.126400689976727
2021-01-18T11:39:00Z,41495.2,29.54,324,52130.48652038626,107.319,29.552,0.565,877,1.07319,52161.085599570346,30.59907918408594,52.16108559957035,31.145004593781398
2021-01-18T11:40:00Z,41424.4,29.56,324,52041.54036647826,106.961,29.652,0.529,877,1.06961,52073.66939962155,32.129033143290236,52.07366939962155,31.07360836878921
2021-01-18T11:41:00Z,41478.5,29.57,324,52109.50628351813,107.12,29.552,0.545,877,1.0712000000000002,52143.16527062062,33.658987102494535,52.14316527062062,31.11366099610817
2021-01-18T11:42:00Z,41470.2,29.58,324,52099.07898016451,107.105,29.652,0.544,877,1.07105,52134.26792122621,35.188941061698834,52.13426792122621,31.1012653241654
2021-01-18T11:43:00Z,41461.8,29.59,324,52088.526046650004,107.16,29.652,0.549,877,1.0715999999999999,52125.244941670906,36.718895020903126,52.12524494167091,31.088790412498675
2021-01-18T11:44:00Z,41416.1,29.59,324,52031.113063124634,107.033,29.652,0.537,877,1.07033,52069.361912104745,38.248848980107425,52.069361912104746,31.05142453900468
2021-01-18T11:45:00Z,41478.5,29.63,324,52109.50628351813,106.907,29.652,0.524,877,1.06907,52149.28508645744,39.778802939311724,52.149285086457446,31.07911793956066
2021-01-18T11:46:00Z,41441,29.63,324,52062.3949731855,107.268,29.652,0.56,877,1.07268,52103.70373008402,41.308756898516016,52.10370373008402,31.048661969756267
2021-01-18T11:47:00Z,41470.2,29.64,324,52099.07898016451,106.925,29.652,0.526,877,1.06925,52141.91769102223,42.838710857720315,52.14191769102223,31.067764328487023
2021-01-18T11:48:00Z,41457.7,29.64,324,52083.37521005363,107.34,29.652,0.567,877,1.0734000000000001,52127.74387487055,44.368664816924614,52.12774387487055,31.058294821405532
2021-01-18T11:49:00Z,41453.5,29.64,324,52078.09874329638,107.232,29.652,0.556,877,1.07232,52123.99736207251,45.89861877612891,52.12399736207251,31.055792413500125
2021-01-18T11:50:00Z,41470.2,29.64,324,52099.07898016451,107.268,29.652,0.56,877,1.07268,52146.50755289984,47.428572735333205,52.14650755289984,31.07082967736902
2021-01-18T11:51:00Z,41411.9,29.65,324,52025.836596367386,107.214,29.652,0.555,877,1.07214,52074.79512306192,48.958526694537504,52.074795123061925,31.01650901508235
2021-01-18T11:52:00Z,41445.2,29.67,324,52067.67143994275,107.322,29.652,0.565,877,1.07322,52118.159920596496,50.4884806537418,52.1181599205965,31.032624107080448
2021-01-18T11:53:00Z,41416.1,29.68,324,52031.113063124634,107.127,29.752,0.546,877,1.07127,52083.13149773758,52.018434612946095,52.08313149773758,31.002828826698522
2021-01-18T11:54:00Z,41445.2,29.69,324,52067.67143994275,107.452,29.752,0.578,877,1.07452,52121.2198285149,53.548388572150394,52.1212198285149,31.021831004314357
2021-01-18T11:55:00Z,41399.4,29.67,324,52010.13282625651,107.091,29.752,0.542,877,1.07091,52065.211168787864,55.07834253135469,52.06521116878787,30.99728116514533
2021-01-18T11:56:00Z,41420.2,29.69,324,52036.263899721,107.434,29.752,0.576,877,1.07434,52092.87219621156,56.60829649055899,52.09287219621156,31.002915944305215
2021-01-18T11:57:00Z,41411.9,29.69,324,52025.836596367386,106.928,29.752,0.526,877,1.06928,52083.974846817146,58.138250449763284,52.08397484681715,30.996980797716304
2021-01-18T11:58:00Z,41416.1,29.7,324,52031.113063124634,107.326,29.752,0.566,877,1.0732599999999999,52090.7812675336,59.66820440896758,52.0907812675336,30.99511103938492
2021-01-18T11:59:00Z,41395.3,29.67,324,52004.98198966014,107.145,29.752,0.548,877,1.07145,52066.18014802831,61.19815836817188,52.06618014802831,30.997927769984194
2021-01-18T12:00:00Z,41370.4,29.69,324,51973.70007959927,107.091,29.752,0.542,877,1.07091,52036.42819192665,62.728112327376174,52.03642819192665,30.96525948474312
2021-01-18T12:01:00Z,41432.7,29.69,324,52051.96766983187,106.712,29.752,0.505,877,1.06712,52116.22573611845,64.25806628658047,52.11622573611845,31.018500437734573
2021-01-18T12:02:00Z,41387,29.67,324,51994.55468630652,106.892,29.752,0.522,877,1.06892,52060.3427065523,65.78802024578476,52.0603427065523,30.9940322610336
2021-01-18T12:03:00Z,41399.4,29.71,324,52010.13282625651,107.47,29.752,0.58,877,1.0747,52077.4508004615,67.31797420498907,52.0774508004615,30.979812450645
2021-01-18T12:04:00Z,41391.1,29.71,324,51999.705522902885,107.759,29.752,0.609,877,1.07759,52068.55345106708,68.84792816419336,52.068553451067075,30.973878084213048
2021-01-18T12:05:00Z,41279.2,29.64,324,51859.125372870316,107.687,29.752,0.602,877,1.07687,51929.50325499372,70.37788212339767,51.92950325499372,30.9259105577797
2021-01-18T12:06:00Z,41362.1,29.65,324,51963.27277624565,107.001,29.752,0.533,877,1.0700100000000001,52035.18061232825,71.90783608260196,52.035180612328254,30.990058657126717
2021-01-18T12:07:00Z,41337.2,29.67,324,51931.99086618478,107.235,29.752,0.557,877,1.07235,52005.428656226584,73.43779004180625,52.005428656226584,30.957383053026295
2021-01-18T12:08:00Z,41345.5,29.65,324,51942.41816953841,107.037,29.752,0.537,877,1.07037,52017.38591353942,74.96774400101056,52.01738591353942,30.978178027940313
2021-01-18T12:09:00Z,41345.5,29.68,324,51942.41816953841,107.253,29.752,0.558,877,1.07253,52018.915867498625,76.49769796021485,52.01891586749863,30.95997905928033
2021-01-18T12:10:00Z,41349.6,29.69,324,51947.56900613477,107.145,29.752,0.548,877,1.07145,52025.596658054186,78.02765191941914,52.02559665805419,30.95803374570404
2021-01-18T12:11:00Z,41316.5,29.67,324,51905.985422881175,107.416,29.752,0.575,877,1.07416,51985.5430287598,79.55760587862345,51.9855430287598,30.944113019843464
2021-01-18T12:12:00Z,41287.5,29.64,324,51869.55267622394,107.741,29.752,0.607,877,1.07741,51950.640236061765,81.08755983782774,51.950640236061766,30.940021422331235
2021-01-18T12:13:00Z,41333.1,29.64,324,51926.84002958842,107.033,29.652,0.537,877,1.07033,52009.457543385455,82.61751379703203,52.00945754338546,30.979294681180672
2021-01-18T12:14:00Z,41308.2,29.6,324,51895.55811952755,107.199,29.752,0.553,877,1.07199,51979.70558728379,84.14746775623634,51.97970558728379,30.98507292894741
2021-01-18T12:15:00Z,41242.1,29.57,324,51812.51658318124,107.196,29.652,0.553,877,1.07196,51898.19400489668,85.67742171544063,51.89819400489668,30.949832282356013
2021-01-18T12:16:00Z,41299.9,29.53,324,51885.130816173936,107.123,29.652,0.545,877,1.0712300000000001,51972.33819184858,87.20737567464492,51.972338191848586,31.02510691183709
2021-01-18T12:17:00Z,41233.8,29.49,324,51802.089279827625,106.961,29.652,0.529,877,1.06961,51890.826609461474,88.73732963384923,51.89082660946148,30.99625754838757
2021-01-18T12:18:00Z,41213.2,29.48,324,51776.20946668489,107.174,29.552,0.551,877,1.0717400000000001,51866.47675027795,90.26728359305352,51.866476750277954,30.986377896868806
2021-01-18T12:19:00Z,41184.3,29.45,324,51739.90235018855,107.156,29.552,0.549,877,1.07156,51831.69958774081,91.79723755225783,51.831699587740815,30.98236346693909
2021-01-18T12:20:00Z,41229.7,29.46,324,51796.93844323125,106.686,29.552,0.502,877,1.0668600000000001,51890.26563474271,93.32719151146212,51.89026563474271,31.015175583155475
2021-01-18T12:21:00Z,41200.8,29.45,324,51760.63132673491,107.879,29.552,0.621,877,1.0787900000000001,51855.48847220558,94.85714547066641,51.85548847220558,30.998302151818425
2021-01-18T12:22:00Z,41221.4,29.43,324,51786.51113987763,106.452,29.552,0.479,877,1.06452,51882.8982393075,96.38709942987072,51.8828982393075,31.029549847543446
2021-01-18T12:23:00Z,41155.5,29.46,324,51703.72086385309,107.174,29.552,0.551,877,1.0717400000000001,51801.63791724216,97.91705338907501,51.80163791724216,30.95579849387389
2021-01-18T12:24:00Z,41196.7,29.45,324,51755.480490138536,106.704,29.552,0.504,877,1.06704,51854.92749748682,99.4470073482793,51.85492749748682,30.997929260797903
2021-01-18T12:25:00Z,41151.4,29.46,324,51698.57002725673,107.03,29.552,0.536,877,1.0703,51799.54698856421,100.9769613074836,51.79954698856421,30.954398261885647
2021-01-18T12:26:00Z,41188.5,29.47,324,51745.1788169458,107.807,29.552,0.614,877,1.07807,51847.68573221249,102.5069152666879,51.84768573221249,30.980217109638723
2021-01-18T12:27:00Z,41172,29.47,324,51724.449840399444,107.807,29.552,0.614,877,1.07807,51828.48670962534,104.03686922589219,51.82848670962534,30.967357856132963
2021-01-18T12:28:00Z,41176.1,29.51,324,51729.60067699581,108.042,29.552,0.637,877,1.08042,51835.167500180905,105.5668231850965,51.83516750018091,30.946152756982514
2021-01-18T12:29:00Z,41196.7,29.51,324,51755.480490138536,107.68,29.552,0.601,877,1.0768000000000002,51862.57726728284,107.09677714430079,51.86257726728284,30.964497445110336
2021-01-18T12:30:00Z,41159.6,29.51,324,51708.871700449454,107.391,29.552,0.572,877,1.0739100000000001,51817.49843155296,108.6267311035051,51.81749843155296,30.93433042343904
2021-01-18T12:31:00Z,41184.3,29.56,324,51739.90235018855,107.228,29.552,0.556,877,1.07228,51850.05903525126,110.15668506270939,51.85005903525126,30.924061685141197
2021-01-18T12:32:00Z,41184.3,29.58,324,51739.90235018855,107.337,29.552,0.567,877,1.0733700000000002,51851.58898921047,111.68663902191368,51.85158898921047,30.91227588534223
2021-01-18T12:33:00Z,41184.3,29.57,324,51739.90235018855,106.997,29.652,0.533,877,1.06997,51853.11894316967,113.21659298111798,51.85311894316967,30.919702429235613
2021-01-18T12:34:00Z,41172,29.6,324,51724.449840399444,107.34,29.652,0.567,877,1.0734000000000001,51839.19638733977,114.74654694032228,51.83919638733977,30.891198749578432
2021-01-18T12:35:00Z,41184.3,29.6,324,51739.90235018855,107.214,29.652,0.555,877,1.07214,51856.17885108808,116.27650089952657,51.85617885108808,30.90254271426114
2021-01-18T12:36:00Z,41188.5,29.63,324,51745.1788169458,107.557,29.652,0.589,877,1.0755700000000001,51862.98527180453,117.80645485873087,51.86298527180453,30.8879012627282
2021-01-18T12:37:00Z,41130.9,29.62,324,51672.81584427489,107.358,29.652,0.569,877,1.07358,51792.15225309283,119.33640881793517,51.79215225309283,30.84700467088802
2021-01-18T12:38:00Z,41188.5,29.64,324,51745.1788169458,107.431,29.652,0.576,877,1.07431,51866.04517972294,120.86636277713946,51.86604517972294,30.88355260569373
2021-01-18T12:39:00Z,41172,29.62,324,51724.449840399444,107.178,29.652,0.551,877,1.07178,51846.84615713579,122.39631673634376,51.84684615713579,30.883519723281154
2021-01-18T12:40:00Z,41176.1,29.63,324,51729.60067699581,107.485,29.652,0.581,877,1.07485,51853.52694769136,123.92627069554806,51.853526947691364,30.881587443329103
2021-01-18T12:41:00Z,41188.5,29.62,324,51745.1788169458,107.322,29.652,0.565,877,1.07322,51870.63504160055,125.45622465475235,51.87063504160055,30.89940326687575
2021-01-18T12:42:00Z,41139.1,29.63,324,51683.11751746762,107.232,29.652,0.556,877,1.07232,51810.103696081576,126.98617861395665,51.810103696081576,30.852602953650347
2021-01-18T12:43:00Z,41151.4,29.62,324,51698.57002725673,106.943,29.652,0.528,877,1.06943,51827.08615982989,128.51613257316095,51.82708615982989,30.87032745342976
2021-01-18T12:44:00Z,41130.9,29.6,324,51672.81584427489,107.214,29.652,0.555,877,1.07214,51802.86193080725,130.04608653236525,51.802861930807254,30.86693115125277
2021-01-18T12:45:00Z,41126.8,29.63,324,51667.66500767852,107.521,29.652,0.585,877,1.07521,51799.24104817009,131.57604049156953,51.799241048170096,30.84535201494635
2021-01-18T12:46:00Z,41147.3,29.63,324,51693.41919066036,107.34,29.652,0.567,877,1.0734000000000001,51826.52518511113,133.10599445077384,51.82652518511113,30.863563580629567
2021-01-18T12:47:00Z,41139.1,29.63,324,51683.11751746762,107.412,29.652,0.574,877,1.0741200000000002,51817.7534658776,134.63594840997814,51.8177534658776,30.857708436678525
2021-01-18T12:48:00Z,41122.7,29.65,324,51662.51417108215,107.575,29.652,0.59,877,1.07575,51798.68007345133,136.16590236918242,51.79868007345133,30.83221536594245
2021-01-18T12:49:00Z,41135,29.65,324,51677.96668087125,107.846,29.652,0.617,877,1.07846,51815.662537199634,137.69585632838672,51.815662537199636,30.843544795229466
2021-01-18T12:50:00Z,41126.8,29.67,324,51667.66500767852,107.759,29.752,0.609,877,1.07759,51806.890817966116,139.22581028759103,51.806890817966114,30.824937235503345
2021-01-18T12:51:00Z,41102.1,29.69,324,51636.63435793942,107.868,29.752,0.62,877,1.07868,51777.39012218622,140.75576424679534,51.77739012218622,30.792526131531577
2021-01-18T12:52:00Z,41151.4,29.69,324,51698.57002725673,107.001,29.752,0.533,877,1.0700100000000001,51840.85574546272,142.28571820599961,51.840855745462726,30.834834841502378
2021-01-18T12:53:00Z,41114.4,29.69,324,51652.08686772853,107.326,29.752,0.566,877,1.0732599999999999,51795.90253989374,143.81567216520392,51.79590253989374,30.80486707240896
2021-01-18T12:54:00Z,41126.8,29.7,324,51667.66500767852,107.271,29.752,0.56,877,1.07271,51813.01063380293,145.34562612440823,51.81301063380293,30.809900546389326
2021-01-18T12:55:00Z,41110.3,29.7,324,51646.936031132165,107.217,29.752,0.555,877,1.07217,51793.81161121578,146.8755800836125,51.79381161121578,30.797105468051516
2021-01-18T12:56:00Z,41085.7,29.7,324,51616.031011553954,107.271,29.752,0.56,877,1.07271,51764.43654559677,148.4055340428168,51.76443654559677,30.777529834086064
2021-01-18T12:57:00Z,41106.2,29.69,324,51641.78519453579,107.94,29.752,0.627,877,1.0794,51791.72068253781,149.93548800202112,51.79172068253781,30.80207800284175
2021-01-18T12:58:00Z,41085.7,29.64,324,51616.031011553954,106.946,29.752,0.528,877,1.06946,51767.49645351518,151.4654419612254,51.767496453515186,30.817789490111583
2021-01-18T12:59:00Z,41098,29.64,324,51631.48352134306,107.633,29.752,0.596,877,1.07633,51784.47891726349,152.9953959204297,51.78447891726349,30.829119102975998
2021-01-18T13:00:00Z,41077.5,29.63,324,51605.72933836122,107.72,29.652,0.605,877,1.0772,51760.25468824086,154.525349879634,51.760254688240856,30.819332449487465
2021-01-18T13:01:00Z,41069.3,29.62,324,51595.42766516849,107.774,29.652,0.61,877,1.0777400000000001,51751.48296900733,156.05530383883828,51.751482969007334,30.819856338469958
2021-01-18T13:02:00Z,41036.6,29.62,324,51554.346602558435,107.087,29.652,0.542,877,1.07087,51711.931860356475,157.5852577980426,51.71193186035648,30.79346068584683
2021-01-18T13:03:00Z,41028.4,29.63,324,51544.0449293657,107.16,29.652,0.549,877,1.0715999999999999,51703.16014112295,159.1152117572469,51.70316014112295,30.781235617525674
2021-01-18T13:04:00Z,41061.1,29.65,324,51585.12599197575,107.72,29.652,0.605,877,1.0772,51745.7711576922,160.64516571645117,51.745771157692204,30.796920015663776
2021-01-18T13:05:00Z,41069.3,29.62,324,51595.42766516849,107.16,29.652,0.549,877,1.0715999999999999,51757.602784844144,162.17511967565548,51.757602784844146,30.823942728731314
2021-01-18T13:06:00Z,41052.9,29.62,324,51574.82431878302,107.503,29.652,0.583,877,1.07503,51738.529392417884,163.7050736348598,51.73852939241789,30.811211110045008
2021-01-18T13:07:00Z,41020.2,29.53,324,51533.743256172966,107.629,29.652,0.596,877,1.07629,51698.97828376703,165.23502759406406,51.698978283767026,30.842247359021997
2021-01-18T13:08:00Z,40987.5,29.51,324,51492.662193562915,107.033,29.652,0.537,877,1.07033,51659.42717511619,166.76498155326837,51.659427175116186,30.828581772804103
2021-01-18T13:09:00Z,40995.7,29.48,324,51502.96386675564,107.391,29.552,0.572,877,1.0739100000000001,51671.258802268116,168.29493551247268,51.67125880226812,30.85568038348035
2021-01-18T13:10:00Z,40971.2,29.47,324,51472.18447733833,107.843,29.552,0.617,877,1.07843,51642.00936681,169.82488947167695,51.64200936681,30.842499837455595
2021-01-18T13:11:00Z,40950.8,29.4,324,51446.555924517386,107.445,29.552,0.578,877,1.07445,51617.91076794827,171.35484343088126,51.617910767948274,30.871179381704287
2021-01-18T13:12:00Z,40914.1,29.41,324,51400.44965547185,107.12,29.552,0.545,877,1.0712000000000002,51573.334452861935,172.88479739008557,51.573334452861936,30.834901354492107
2021-01-18T13:13:00Z,40975.2,29.45,324,51477.209683773806,107.622,29.452,0.595,877,1.07622,51651.62443512309,174.41475134928984,51.6516244351231,30.861737206370762
2021-01-18T13:14:00Z,40958.9,29.46,324,51456.73196754923,107.463,29.552,0.579,877,1.07463,51632.67667285773,175.94470530849415,51.63267667285773,30.842650597928248
2021-01-18T13:15:00Z,40930.4,29.48,324,51420.92737169643,107.969,29.552,0.63,877,1.07969,51598.40203096413,177.47465926769846,51.59840203096413,30.806923304405977
2021-01-18T13:16:00Z,40971.2,29.51,324,51472.18447733833,107.915,29.552,0.624,877,1.07915,51651.18909056523,179.00461322690276,51.65118909056523,30.823069749082403
2021-01-18T13:17:00Z,40946.7,29.51,324,51441.40508792101,107.807,29.552,0.614,877,1.07807,51621.93965510712,180.53456718610704,51.62193965510712,30.80350871745069
2021-01-18T13:18:00Z,40946.7,29.52,324,51441.40508792101,108.042,29.552,0.637,877,1.08042,51623.46960906632,182.06452114531135,51.62346960906632,30.798147164562675
2021-01-18T13:19:00Z,41003.8,29.53,324,51513.139909787504,107.427,29.552,0.576,877,1.07427,51696.73438489202,183.59447510451565,51.696734384892025,30.840747545773585
2021-01-18T13:20:00Z,40979.3,29.57,324,51482.36052037018,106.975,29.552,0.531,877,1.06975,51667.4849494339,185.12442906371993,51.6674849494339,30.79566262014735
2021-01-18T13:21:00Z,40983.4,29.59,324,51487.51135696655,107.376,29.652,0.571,877,1.07376,51674.165739989476,186.65438302292424,51.674165739989476,30.7873707729285
2021-01-18T13:22:00Z,40946.7,29.62,324,51441.40508792101,107.72,29.652,0.605,877,1.0772,51629.58942490314,188.18433698212854,51.629589424903145,30.738512647690186
2021-01-18T13:23:00Z,40987.5,29.63,324,51492.662193562915,107.449,29.652,0.578,877,1.07449,51682.376484504246,189.71429094133282,51.682376484504246,30.76736805773724
2021-01-18T13:24:00Z,41020.2,29.68,324,51533.743256172966,107.467,29.652,0.58,877,1.07467,51724.987501073505,191.24424490053713,51.72498750107351,30.763962559828595
2021-01-18T13:25:00Z,40975.2,29.7,324,51477.209683773806,107.488,29.752,0.582,877,1.07488,51669.98388263355,192.77419885974143,51.669983882633545,30.71459894695534
2021-01-18T13:26:00Z,40979.3,29.71,324,51482.36052037018,107.561,29.752,0.589,877,1.0756100000000002,51676.66467318912,194.3041528189457,51.67666467318912,30.712699909778276
2021-01-18T13:27:00Z,40999.7,29.73,324,51507.98907319113,107.597,29.752,0.593,877,1.0759699999999999,51703.82317996928,195.83410677815002,51.703823179969284,30.718089337458508
2021-01-18T13:28:00Z,41003.8,29.74,324,51513.139909787504,107.85,29.752,0.618,877,1.0785,51710.50397052486,197.36406073735432,51.710503970524854,30.716189386386336
2021-01-18T13:29:00Z,41024.3,29.74,324,51538.89409276934,107.362,29.752,0.569,877,1.07362,51737.7881074659,198.8940146965586,51.7377881074659,30.734354068516996
2021-01-18T13:30:00Z,41007.9,29.74,324,51518.290746383864,107.145,29.752,0.548,877,1.07145,51718.71471503963,200.4239686557629,51.71871471503963,30.72165701440712
2021-01-18T13:31:00Z,40991.6,29.75,324,51497.81303015928,107.47,29.752,0.58,877,1.0747,51699.76695277425,201.9539226149672,51.69976695277425,30.70269922966172
2021-01-18T13:32:00Z,40946.7,29.8,324,51441.40508792101,107.781,29.853,0.611,877,1.0778100000000002,51644.888964495185,203.4838765741715,51.64488896449519,30.634532172107743
2021-01-18T13:33:00Z,40983.4,29.83,324,51487.51135696655,107.727,29.853,0.606,877,1.0772700000000002,51692.52518749992,205.0138305333758,51.692525187499925,30.647216569005767
2021-01-18T13:34:00Z,41016.1,29.83,324,51528.5924195766,107.275,29.853,0.561,877,1.07275,51735.13620406918,206.5437844925801,51.735136204069185,30.675529587649915
2021-01-18T13:35:00Z,40979.3,29.83,324,51482.36052037018,107.618,29.853,0.595,877,1.07618,51690.434258821966,208.07373845178438,51.690434258821966,30.645827677986876
2021-01-18T13:36:00Z,40991.6,29.83,324,51497.81303015928,107.329,29.853,0.566,877,1.0732899999999999,51707.41672257027,209.60369241098869,51.70741672257027,30.657111451554748
2021-01-18T13:37:00Z,40991.6,29.85,324,51497.81303015928,107.528,29.853,0.586,877,1.07528,51708.94667652948,211.133646370193,51.70894667652948,30.64547928543734
2021-01-18T13:38:00Z,40975.2,29.89,324,51477.209683773806,107.6,29.853,0.593,877,1.076,51689.8732841032,212.66360032939727,51.68987328410321,30.60755293684509
2021-01-18T13:39:00Z,41052.9,29.92,324,51574.82431878302,107.893,29.953,0.622,877,1.07893,51789.01787307162,214.19355428860158,51.78901787307162,30.65438551310113
2021-01-18T13:40:00Z,41057,29.95,324,51579.97515537938,108.092,29.953,0.642,877,1.08092,51795.69866362719,215.72350824780588,51.79569866362719,30.63987057651625
2021-01-18T13:41:00Z,41028.4,29.94,324,51544.0449293657,107.514,29.953,0.584,877,1.07514,51761.29839157271,217.2534622070102,51.76129839157271,30.623376943449674
2021-01-18T13:42:00Z,41024.3,29.96,324,51538.89409276934,107.748,29.953,0.608,877,1.07748,51757.67750893556,218.78341616621447,51.75767750893556,30.60836230392323
2021-01-18T13:43:00Z,41003.8,29.97,324,51513.139909787504,107.73,29.953,0.606,877,1.0773000000000001,51733.45327991292,220.31337012541877,51.73345327991292,30.58600953077379
2021-01-18T13:44:00Z,41048.8,30.03,324,51569.673482186656,107.915,30.054,0.624,877,1.07915,51791.51680627128,221.84332408462308,51.791516806271275,30.586677272530956
2021-01-18T13:45:00Z,41044.7,30.02,324,51564.52264559028,107.806,30.054,0.613,877,1.07806,51787.89592363411,223.37327804382736,51.78789592363411,30.590575791087698
2021-01-18T13:46:00Z,41044.7,30.06,324,51564.52264559028,107.517,30.054,0.585,877,1.07517,51789.42587759331,224.90323200303166,51.78942587759332,30.56642344255399
2021-01-18T13:47:00Z,41077.5,30.12,324,51605.72933836122,107.842,30.054,0.617,877,1.07842,51832.16252432345,226.43318596223597,51.83216252432345,30.55697062537684
2021-01-18T13:48:00Z,41052.9,30.14,324,51574.82431878302,106.997,30.154,0.533,877,1.06997,51802.787458704464,227.96313992144024,51.802787458704465,30.52502028344887
2021-01-18T13:49:00Z,41098,30.18,324,51631.48352134306,107.611,30.154,0.594,877,1.0761100000000001,51860.976615223706,229.49309388064455,51.860976615223706,30.538343218590928
2021-01-18T13:50:00Z,41085.7,30.22,324,51616.031011553954,107.973,30.154,0.63,877,1.07973,51847.054059393806,231.02304783984886,51.847054059393805,30.504097308059094
