Serial Number:20555869 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","EOF"
2021-08-13 11:56:00,28.70,"26,501", , , , 
2021-08-13 11:57:00,28.74,"38,267", , , , 
2021-08-13 11:58:00,28.53,"31,037", , , , 
2021-08-13 11:59:00,28.65,"45,363", , , , 
2021-08-13 12:00:00,28.57,"20,444", , , , 
2021-08-13 12:01:00,28.65,"35,553", , , , 
2021-08-13 12:02:00,28.74,"34,519", , , , 
2021-08-13 12:03:00,28.74,"36,321", , , , 
2021-08-13 12:04:00,28.87,"42,209", , , , 
2021-08-13 12:05:00,28.95,"35,400", , , , 
2021-08-13 12:06:00,29.00,"28,682", , , , 
2021-08-13 12:07:00,28.87,"23,071", , , , 
2021-08-13 12:08:00,28.74,"19,180", , , , 
2021-08-13 12:09:00,28.61,"20,326", , , , 
2021-08-13 12:10:00,28.61,"25,303", , , , 
2021-08-13 12:11:00,28.61,"18,145", , , , 
2021-08-13 12:12:00,28.57,"15,293", , , , 
2021-08-13 12:13:00,28.57,"19,041", , , , 
2021-08-13 12:14:00,28.48,"19,308", , , , 
2021-08-13 12:15:00,28.44,"17,669", , , , 
2021-08-13 12:16:00,28.35,"17,597", , , , 
2021-08-13 12:17:00,28.35,"19,779", , , , 
2021-08-13 12:18:00,28.48,"17,777", , , , 
2021-08-13 12:19:00,28.35,"15,027", , , , 
2021-08-13 12:20:00,28.31,"14,582", , , , 
2021-08-13 12:21:00,28.31,"15,078", , , , 
2021-08-13 12:22:00,28.35,"25,272", , , , 
2021-08-13 12:23:00,28.57,"27,034", , , , 
2021-08-13 12:24:00,28.61,"29,850", , , , 
2021-08-13 12:25:00,28.70,"31,386", , , , 
2021-08-13 12:26:00,28.53,"14,612", , , , 
2021-08-13 12:27:00,28.48,"18,959", , , , 
2021-08-13 12:28:00,28.48,"22,835", , , , 
2021-08-13 12:29:00,28.65,"26,788", , , , 
2021-08-13 12:30:00,28.70,"24,842", , , , 
2021-08-13 12:31:00,28.65,"29,727", , , , 
2021-08-13 12:32:00,28.70,"34,365", , , , 
2021-08-13 12:33:00,28.78,"31,949", , , , 
2021-08-13 12:34:00,28.78,"33,464", , , , 
2021-08-13 12:35:00,28.74,"24,105", , , , 
2021-08-13 12:36:00,28.61,"25,405", , , , 
2021-08-13 12:37:00,28.74,"29,532", , , , 
2021-08-13 12:38:00,28.70,"28,160", , , , 
2021-08-13 12:39:00,28.65,"24,095", , , , 
2021-08-13 12:40:00,28.70,"27,761", , , , 
2021-08-13 12:41:00,28.70,"25,231", , , , 
2021-08-13 12:42:00,28.70,"25,405", , , , 
2021-08-13 12:43:00,28.70,"24,504", , , , 
2021-08-13 12:44:00,28.74,"26,952", , , , 
2021-08-13 12:45:00,28.70,"26,225", , , , 
2021-08-13 12:46:00,28.74,"25,631", , , , 
2021-08-13 12:47:00,28.74,"25,324", , , , 
2021-08-13 12:48:00,28.65,"22,641", , , , 
2021-08-13 12:49:00,28.78,"28,344", , , , 
2021-08-13 12:50:00,28.78,"27,474", , , , 
2021-08-13 12:51:00,28.87,"26,573", , , , 
2021-08-13 12:52:00,28.78,"23,706", , , , 
2021-08-13 12:53:00,28.91,"32,389", , , , 
2021-08-13 12:54:00,28.95,"26,102", , , , 
2021-08-13 12:55:00,28.91,"28,948", , , , 
2021-08-13 12:56:00,28.91,"28,600", , , , 
2021-08-13 12:57:00,28.95,"24,801", , , , 
2021-08-13 12:58:00,28.91,"33,444", , , , 
2021-08-13 12:59:00,29.04,"36,393", , , , 
2021-08-13 13:00:00,29.21,"37,632", , , , 
2021-08-13 13:01:00,29.17,"26,726", , , , 
2021-08-13 13:02:00,29.04,"24,525", , , , 
2021-08-13 13:03:00,28.95,"24,822", , , , 
2021-08-13 13:04:00,28.87,"19,850", , , , 
2021-08-13 13:05:00,28.87,"22,661", , , , 
2021-08-13 13:06:00,28.87,"19,804", , , , 
2021-08-13 13:07:00,28.83,"23,828", , , , 
2021-08-13 13:08:00,28.83,"27,433", , , , 
2021-08-13 13:09:00,28.95,"25,754", , , , 
2021-08-13 13:10:00,28.95,"23,480", , , , 
2021-08-13 13:11:00,28.91,"23,183", , , , 
2021-08-13 13:12:00,28.91,"22,221", , , , 
2021-08-13 13:13:00,28.91,"20,675", , , , 
2021-08-13 13:14:00,28.95,"18,232", , , , 
2021-08-13 13:15:00,28.87,"14,694", , , , 
2021-08-13 13:16:00,28.83,"15,785", , , , 
2021-08-13 13:17:00,28.83,"21,197", , , , 
2021-08-13 13:18:00,28.95,"22,170", , , , 
2021-08-13 13:19:00,28.91,"19,333", , , , 
2021-08-13 13:20:00,28.83,"15,155", , , , 
2021-08-13 13:21:00,28.83,"16,625", , , , 
2021-08-13 13:22:00,28.78,"16,522", , , , 
2021-08-13 13:23:00,28.83,"18,627", , , , 
2021-08-13 13:24:00,28.87,"16,978", , , , 
2021-08-13 13:25:00,28.78,"18,452", , , , 
2021-08-13 13:26:00,28.87,"22,641", , , , 
2021-08-13 13:27:00,28.95,"21,719", , , , 
2021-08-13 13:28:00,29.04,"33,331", , , , 
2021-08-13 13:29:00,29.04,"22,989", , , , 
2021-08-13 13:30:00,29.04,"23,316", , , , 
2021-08-13 13:31:00,29.00,"21,760", , , , 
2021-08-13 13:32:00,29.04,"27,443", , , , 
2021-08-13 13:33:00,29.13,"38,595", , , , 
2021-08-13 13:34:00,29.26,"23,419", , , , 
2021-08-13 13:35:00,29.17,"29,041", , , , 
2021-08-13 13:36:00,29.13,"23,869", , , , 
2021-08-13 13:37:00,29.21,"32,625", , , , 
2021-08-13 13:38:00,29.26,"50,176", , , , 
2021-08-13 13:39:00,29.26,"23,634", , , , 
2021-08-13 13:40:00,29.21,"31,150", , , , 
2021-08-13 13:41:00,29.17,"24,351", , , , 
2021-08-13 13:42:00,29.04,"18,606", , , , 
2021-08-13 13:43:00,29.04,"19,389", , , , 
2021-08-13 13:44:00,28.95,"16,440", , , , 
2021-08-13 13:45:00,28.87,"14,520", , , , 
2021-08-13 13:46:00,28.91,"16,031", , , , 
2021-08-13 13:47:00,28.91,"16,681", , , , 
2021-08-13 13:48:00,28.87,"19,200", , , , 
2021-08-13 13:49:00,28.91,"18,186", , , , 
2021-08-13 13:50:00,28.91,"18,662", , , , 
2021-08-13 13:51:00,28.95,"20,910", , , , 
2021-08-13 13:52:00,28.95,"18,765", , , , 
2021-08-13 13:53:00,28.91,"19,057", , , , 
2021-08-13 13:54:00,28.95,"20,475", , , , 
2021-08-13 13:55:00,29.04,"25,774", , , , 
2021-08-13 13:56:00,29.00,"20,378", , , , 
2021-08-13 13:57:00,29.04,"19,323", , , , 
2021-08-13 13:58:00,29.00,"20,572", , , , 
2021-08-13 13:59:00,29.00,"18,202", , , , 
2021-08-13 14:00:00,29.04,"18,417", , , , 
2021-08-13 14:01:00,29.00,"19,615", , , , 
2021-08-13 14:02:00,29.00,"18,719", , , , 
2021-08-13 14:03:00,29.08,"19,041", , , , 
2021-08-13 14:04:00,29.04,"19,978", , , , 
2021-08-13 14:05:00,29.13,"21,668", , , , 
2021-08-13 14:06:00,29.08,"20,654", , , , 
2021-08-13 14:07:00,29.08,"21,176", , , , 
2021-08-13 14:08:00,29.13,"25,211", , , , 
2021-08-13 14:09:00,29.13,"22,016", , , , 
2021-08-13 14:10:00,29.17,"21,801", , , , 
2021-08-13 14:11:00,29.21,"23,265", , , , 
2021-08-13 14:12:00,29.21,"20,823", , , , 
2021-08-13 14:13:00,29.17,"21,238", , , , 
2021-08-13 14:14:00,29.13,"19,615", , , , 
2021-08-13 14:15:00,29.08,"18,888", , , , 
2021-08-13 14:16:00,29.08,"20,726", , , , 
2021-08-13 14:17:00,29.08,"18,534", , , , 
2021-08-13 14:18:00,29.08,"19,830", , , , 
2021-08-13 14:19:00,29.13,"21,668", , , , 
2021-08-13 14:20:00,29.13,"20,541", , , , 
2021-08-13 14:21:00,29.08,"16,230", , , , 
2021-08-13 14:22:00,29.08,"17,628", , , , 
2021-08-13 14:23:00,29.04,"16,271", , , , 
2021-08-13 14:24:00,29.08,"17,300", , , , 
2021-08-13 14:25:00,29.04,"16,128", , , , 
2021-08-13 14:26:00,29.04,"16,737", , , , 
2021-08-13 14:27:00,29.04,"18,243", , , , 
2021-08-13 14:28:00,29.00,"15,647", , , , 
2021-08-13 14:29:00,28.95,"17,229", , , , 
2021-08-13 14:30:00,29.00,"17,894", , , , 
2021-08-13 14:31:00,29.00,"14,152", , , , 
2021-08-13 14:32:00,29.00,"15,811", , , , 
2021-08-13 14:33:00,29.13,"21,658", , , , 
2021-08-13 14:34:00,29.21,"18,642", , , , 
2021-08-13 14:35:00,29.17,"17,787", , , , 
2021-08-13 14:36:00,29.13,"15,334", , , , 
2021-08-13 14:37:00,29.08,"12,954", , , , 
2021-08-13 14:38:00,29.00,"13,932", , , , 
2021-08-13 14:39:00,29.04,"18,509", , , , 
2021-08-13 14:40:00,29.13,"15,314", , , , 
2021-08-13 14:41:00,29.17,"16,778", , , , 
2021-08-13 14:42:00,29.17,"23,337", , , , 
2021-08-13 14:43:00,29.34,"28,795", , , , 
2021-08-13 14:44:00,29.43,"32,553", , , , 
2021-08-13 14:45:00,29.43,"21,473", , , , 
2021-08-13 14:46:00,29.38,"21,289", , , , 
2021-08-13 14:47:00,29.43,"26,245", , , , 
2021-08-13 14:48:00,29.30,"17,423", , , , 
2021-08-13 14:49:00,29.26,"15,980", , , , 
2021-08-13 14:50:00,29.17,"12,759", , , , 
2021-08-13 14:51:00,29.08,"15,222", , , , 
2021-08-13 14:52:00,29.26,"21,719", , , , 
2021-08-13 14:53:00,29.30,"23,900", , , , 
2021-08-13 14:54:00,29.34,"18,918", , , , 
2021-08-13 14:55:00,29.30,"16,937", , , , 
2021-08-13 14:56:00,29.30,"18,555", , , , 
2021-08-13 14:57:00,29.13,"6,385", , , , 
2021-08-13 14:58:00,29.04,"7,168", , , , 
2021-08-13 14:59:00,29.17,"17,009", , , , 
2021-08-13 15:00:00,29.26,"17,690", , , , 
2021-08-13 15:01:00,29.30,"18,954", , , , 
2021-08-13 15:02:00,29.30,"19,502", , , , 
2021-08-13 15:03:00,29.30,"17,398", , , , 
2021-08-13 15:04:00,29.34,"15,488", , , , 
2021-08-13 15:05:00,29.21,"7,258", , , , 
2021-08-13 15:06:00,29.17,"17,111", , , , 
2021-08-13 15:07:00,29.30,"17,050", , , , 
2021-08-13 15:08:00,29.38,"18,934", , , , 
2021-08-13 15:09:00,29.30,"15,805", , , , 
2021-08-13 15:10:00,29.17,"5,868", , , , 
2021-08-13 15:11:00,29.04,"5,545", , , , 
2021-08-13 15:12:00,29.08,"13,855", , , , 
2021-08-13 15:13:00,29.08,"11,484", , , , 
2021-08-13 15:14:00,29.08,"6,705", , , , 
2021-08-13 15:15:00,29.04,"6,792", , , , 
2021-08-13 15:16:00,29.00,"6,730", , , , 
2021-08-13 15:17:00,28.95,"11,249", , , , 
2021-08-13 15:18:00,29.04,"11,064", , , , 
2021-08-13 15:19:00,29.04,"9,654", , , , 
2021-08-13 15:20:00,29.04,"10,793", , , , 
2021-08-13 15:21:00,29.08,"13,640", , , , 
2021-08-13 15:22:00,29.04,"12,534", , , , 
2021-08-13 15:23:00,29.04,"12,938", , , , 
2021-08-13 15:24:00,29.04,"12,375", , , , 
2021-08-13 15:25:00,29.04,"11,034", , , , 
2021-08-13 15:26:00,29.00,"11,571", , , , 
2021-08-13 15:27:00,29.04,"11,223", , , , 
2021-08-13 15:28:00,29.00,"12,805", , , , 
2021-08-13 15:29:00,29.00,"12,012", , , , 
2021-08-13 15:30:00,29.00,"11,474", , , , 
2021-08-13 15:31:00,29.00,"10,957", , , , 
2021-08-13 15:32:00,29.00,"10,043", , , , 
2021-08-13 15:33:00,29.00,"10,181", , , , 
2021-08-13 15:34:00,28.95,"9,848", , , , 
2021-08-13 15:35:00,28.95,"9,021", , , , 
2021-08-13 15:36:00,28.95,"10,737", , , , 
2021-08-13 15:37:00,29.00,"9,375", , , , 
2021-08-13 15:38:00,29.04,"10,278", , , , 
2021-08-13 15:39:00,29.04,"9,654", , , , 
2021-08-13 15:40:00,29.00,"9,326", , , , 
2021-08-13 15:41:00,28.95,"7,959", , , , 
2021-08-13 15:42:00,28.95,"8,911", , , , 
2021-08-13 15:43:00,29.00,"8,522", , , , 
2021-08-13 15:44:00,28.95,"8,806", , , , 
2021-08-13 15:45:00,28.95,"7,805", , , , 
2021-08-13 15:46:00,29.00,"7,793", , , , 
2021-08-13 15:47:00,28.91,"8,154", , , , 
2021-08-13 15:48:00,29.00,"7,875", , , , 
2021-08-13 15:49:00,29.00,"8,243", , , , 
2021-08-13 15:50:00,28.95,"7,951", , , , 
2021-08-13 15:51:00,28.95,"7,278", , , , 
2021-08-13 15:52:00,29.00,"7,409", , , , 
2021-08-13 15:53:00,29.00,"6,671", , , , 
2021-08-13 15:54:00,29.00,"7,124", , , , 
2021-08-13 15:55:00,29.00,"6,740", , , , 
2021-08-13 15:56:00,28.95,"6,149", , , , 
2021-08-13 15:57:00,28.95,"6,167", , , , 
2021-08-13 15:58:00,28.95,"5,430", , , , 
2021-08-13 15:59:00,29.00,"6,638", , , , 
2021-08-13 16:00:00,28.95,"5,796", , , , 
2021-08-13 16:01:00,28.95,"6,305", , , , 
2021-08-13 16:02:00,28.91,"6,031", , , , 
2021-08-13 16:03:00,28.95,"5,924", , , , 
2021-08-13 16:04:00,28.91,"6,234", , , , 
2021-08-13 16:05:00,28.95,"6,180", , , , 
2021-08-13 16:06:00,28.95,"6,292", , , , 
2021-08-13 16:07:00,28.95,"5,496", , , , 
2021-08-13 16:08:00,28.95,"5,816", , , , 
2021-08-13 16:09:00,29.00,"5,655", , , , 
2021-08-13 16:10:00,28.95,"6,216", , , , 
2021-08-13 16:11:00,29.00,"6,792", , , , 
2021-08-13 16:12:00,28.95,"5,727", , , , 
2021-08-13 16:13:00,28.95,"6,779", , , , 
2021-08-13 16:14:00,29.00,"6,428", , , , 
2021-08-13 16:15:00,29.00,"6,060", , , , 
2021-08-13 16:16:00,28.95,"5,184", , , , 
2021-08-13 16:17:00,28.95,"6,628", , , , 
2021-08-13 16:18:00,28.91,"5,312", , , , 
2021-08-13 16:19:00,28.91,"4,876", , , , 
2021-08-13 16:20:00,28.91,"5,980", , , , 
2021-08-13 16:21:00,28.83,"5,371", , , , 
2021-08-13 16:22:00,28.83,"5,714", , , , 
2021-08-13 16:23:00,28.83,"5,376", , , , 
2021-08-13 16:24:00,28.87,"5,942", , , , 
2021-08-13 16:25:00,28.83,"6,705", , , , 
2021-08-13 16:26:00,28.83,"6,490", , , , 
2021-08-13 16:27:00,28.83,"7,455", , , , 
2021-08-13 16:28:00,28.83,"8,499", , , , 
2021-08-13 16:29:00,28.87,"9,682", , , , 
2021-08-13 16:30:00,28.83,"6,200", , , , 
2021-08-13 16:31:00,28.78,"4,989", , , , 
2021-08-13 16:32:00,28.70,"4,410", , , , 
2021-08-13 16:33:00,28.74,"3,799", , , , 
2021-08-13 16:34:00,28.70,"3,389", , , , 
2021-08-13 16:35:00,28.70,"3,450", , , , 
2021-08-13 16:36:00,28.70,"2,830", , , , 
2021-08-13 16:37:00,28.70,"2,481", , , , 
2021-08-13 16:38:00,28.61,"2,894", , , , 
2021-08-13 16:39:00,28.65,"2,766", , , , 
2021-08-13 16:40:00,28.61,"2,297", , , , 
2021-08-13 16:41:00,28.57,"1,953", , , , 
2021-08-13 16:42:00,28.57,"2,689", , , , 
2021-08-13 16:43:00,28.61,"2,714", , , , 
2021-08-13 16:44:00,28.57,"2,490", , , , 
2021-08-13 16:45:00,28.57,"2,204", , , , 
2021-08-13 16:46:00,28.57,"2,533", , , , 
2021-08-13 16:47:00,28.53,"2,778", , , , 
2021-08-13 16:48:00,28.61,"2,348", , , , 
2021-08-13 16:49:00,28.57,"2,564", , , , 
2021-08-13 16:50:00,28.53,"2,063", , , , 
2021-08-13 16:51:00,28.53,"2,504", , , , 
2021-08-13 16:52:00,28.57,"2,191", , , , 
2021-08-13 16:53:00,28.53,"2,024", , , , 
2021-08-13 16:54:00,28.53,"2,264", , , , 
2021-08-13 16:55:00,28.53,"2,026", , , , 
2021-08-13 16:56:00,28.53,"1,986", , , , 
2021-08-13 16:57:00,28.53,"1,937", , , , 
2021-08-13 16:58:00,28.53,"1,825", , , , 
2021-08-13 16:59:00,28.53,"1,649", , , , 
2021-08-13 17:00:00,28.48,"1,592", , , , 
2021-08-13 17:01:00,28.53,"1,608", , , , 
2021-08-13 17:02:00,28.44,"1,389", , , , 
2021-08-13 17:03:00,28.48,"1,349", , , , 
2021-08-13 17:04:00,28.44,"1,381", , , , 
2021-08-13 17:05:00,28.44,"1,293", , , , 
2021-08-13 17:06:00,28.44,"1,131", , , , 
2021-08-13 17:07:00,28.44,"1,214", , , , 
2021-08-13 17:08:00,28.44,"1,115", , , , 
2021-08-13 17:09:00,28.40,"1,020", , , , 
2021-08-13 17:10:00,28.40,"1,108", , , , 
2021-08-13 17:11:00,28.40,"1,009", , , , 
2021-08-13 17:12:00,28.40,982, , , , 
2021-08-13 17:13:00,28.35,848, , , , 
2021-08-13 17:14:00,28.35,904, , , , 
2021-08-13 17:15:00,28.40,734, , , , 
2021-08-13 17:16:00,28.35,708, , , , 
2021-08-13 17:17:00,28.31,803, , , , 
2021-08-13 17:18:00,28.35,753, , , , 
2021-08-13 17:19:00,28.35,771, , , , 
2021-08-13 17:20:00,28.35,849, , , , 
2021-08-13 17:21:00,28.31,667, , , , 
2021-08-13 17:22:00,28.35,520, , , , 
2021-08-13 17:23:00,28.35,744, , , , 
2021-08-13 17:24:00,28.31,627, , , , 
2021-08-13 17:25:00,28.27,689, , , , 
2021-08-13 17:26:00,28.31,650, , , , 
2021-08-13 17:27:00,28.31,668, , , , 
2021-08-13 17:28:00,28.31,757, , , , 
2021-08-13 17:29:00,28.27,643, , , , 
2021-08-13 17:30:00,28.31,607, , , , 
2021-08-13 17:31:00,28.31,422, , , , 
2021-08-13 17:32:00,28.27,507, , , , 
2021-08-13 17:33:00,28.23,583, , , , 
2021-08-13 17:34:00,28.27,550, , , , 
2021-08-13 17:35:00,28.27,529, , , , 
2021-08-13 17:36:00,28.23,471, , , , 
2021-08-13 17:37:00,28.23,460, , , , 
2021-08-13 17:38:00,28.27,392, , , , 
2021-08-13 17:39:00,28.27,364, , , , 
2021-08-13 17:40:00,28.23,335, , , , 
2021-08-13 17:41:00,28.23,307, , , , 
2021-08-13 17:42:00,28.23,262, , , , 
2021-08-13 17:43:00,28.18,214, , , , 
2021-08-13 17:44:00,28.18,192, , , , 
2021-08-13 17:45:00,28.18,174, , , , 
2021-08-13 17:46:00,28.23,159, , , , 
2021-08-13 17:47:00,28.18,147, , , , 
2021-08-13 17:48:00,28.18,124, , , , 
2021-08-13 17:49:00,28.23,113, , , , 
2021-08-13 17:50:00,28.14,102, , , , 
2021-08-13 17:51:00,28.18,78, , , , 
2021-08-13 17:52:00,28.10,75, , , , 
2021-08-13 17:53:00,28.14,60, , , , 
2021-08-13 17:54:00,28.14,60, , , , 
2021-08-13 17:55:00,28.14,50, , , , 
2021-08-13 17:56:00,28.14,41, , , , 
2021-08-13 17:57:00,28.14,34, , , , 
2021-08-13 17:58:00,28.14,25, , , , 
2021-08-13 17:59:00,28.14,22, , , , 
2021-08-13 18:00:00,28.14,17, , , , 
2021-08-13 18:01:00,28.14,14, , , , 
2021-08-13 18:02:00,28.14,10, , , , 
2021-08-13 18:03:00,28.10,9, , , , 
2021-08-13 18:04:00,28.14,7, , , , 
2021-08-13 18:05:00,28.14,5, , , , 
2021-08-13 18:06:00,28.14,5, , , , 
2021-08-13 18:07:00,28.10,3, , , , 
2021-08-13 18:08:00,28.05,2, , , , 
2021-08-13 18:09:00,28.10,2, , , , 
2021-08-13 18:10:00,28.05,1, , , , 
2021-08-13 18:11:00,28.10,1, , , , 
2021-08-13 18:12:00,28.01,0, , , , 
2021-08-13 18:13:00,28.10,0, , , , 
2021-08-13 18:14:00,28.10,0, , , , 
2021-08-13 18:15:00,28.10,0, , , , 
2021-08-13 18:16:00,28.05,0, , , , 
2021-08-13 18:17:00,28.05,0, , , , 
2021-08-13 18:18:00,28.05,0, , , , 
2021-08-13 18:19:00,28.10,0, , , , 
2021-08-13 18:20:00,28.10,0, , , , 
2021-08-13 18:21:00,28.10,0, , , , 
2021-08-13 18:22:00,28.05,0, , , , 
2021-08-13 18:23:00,28.05,0, , , , 
2021-08-13 18:24:00,28.01,0, , , , 
2021-08-13 18:25:00,28.10,0, , , , 
2021-08-13 18:26:00,28.10,0, , , , 
2021-08-13 18:27:00,28.05,0, , , , 
2021-08-13 18:28:00,28.05,0, , , , 
2021-08-13 18:29:00,28.05,0, , , , 
2021-08-13 18:30:00,28.01,0, , , , 
2021-08-13 18:31:00,28.05,0, , , , 
2021-08-13 18:32:00,28.05,0, , , , 
2021-08-13 18:33:00,28.05,0, , , , 
2021-08-13 18:34:00,28.01,0, , , , 
2021-08-13 18:35:00,28.01,0, , , , 
2021-08-13 18:36:00,28.05,0, , , , 
2021-08-13 18:37:00,28.01,0, , , , 
2021-08-13 18:38:00,28.01,0, , , , 
2021-08-13 18:39:00,28.05,0, , , , 
2021-08-13 18:40:00,28.01,0, , , , 
2021-08-13 18:41:00,28.05,0, , , , 
2021-08-13 18:42:00,28.01,0, , , , 
2021-08-13 18:43:00,28.01,0, , , , 
2021-08-13 18:44:00,28.01,0, , , , 
2021-08-13 18:45:00,28.01,0, , , , 
2021-08-13 18:46:00,28.01,0, , , , 
2021-08-13 18:47:00,28.01,0, , , , 
2021-08-13 18:48:00,28.01,0, , , , 
2021-08-13 18:49:00,27.97,0, , , , 
2021-08-13 18:50:00,27.97,0, , , , 
2021-08-13 18:51:00,27.97,0, , , , 
2021-08-13 18:52:00,27.97,0, , , , 
2021-08-13 18:53:00,28.01,0, , , , 
2021-08-13 18:54:00,27.97,0, , , , 
2021-08-13 18:55:00,27.97,0, , , , 
2021-08-13 18:56:00,28.01,0, , , , 
2021-08-13 18:57:00,27.97,0, , , , 
2021-08-13 18:58:00,27.97,0, , , , 
2021-08-13 18:59:00,27.93,0, , , , 
2021-08-13 19:00:00,27.97,0, , , , 
2021-08-13 19:01:00,27.97,0, , , , 
2021-08-13 19:02:00,27.97,0, , , , 
2021-08-13 19:03:00,27.97,0, , , , 
2021-08-13 19:04:00,27.97,0, , , , 
2021-08-13 19:05:00,27.97,0, , , , 
2021-08-13 19:06:00,27.97,0, , , , 
2021-08-13 19:07:00,27.93,0, , , , 
2021-08-13 19:08:00,27.97,0, , , , 
2021-08-13 19:09:00,27.93,0, , , , 
2021-08-13 19:10:00,27.97,0, , , , 
2021-08-13 19:11:00,27.93,0, , , , 
2021-08-13 19:12:00,27.93,0, , , , 
2021-08-13 19:13:00,27.93,0, , , , 
2021-08-13 19:14:00,27.88,0, , , , 
2021-08-13 19:15:00,27.88,0, , , , 
2021-08-13 19:16:00,27.88,0, , , , 
2021-08-13 19:17:00,27.88,0, , , , 
2021-08-13 19:18:00,27.88,0, , , , 
2021-08-13 19:19:00,27.88,0, , , , 
2021-08-13 19:20:00,27.88,0, , , , 
2021-08-13 19:21:00,27.84,0, , , , 
2021-08-13 19:22:00,27.88,0, , , , 
2021-08-13 19:23:00,27.84,0, , , , 
2021-08-13 19:24:00,27.80,0, , , , 
2021-08-13 19:25:00,27.84,0, , , , 
2021-08-13 19:26:00,27.84,0, , , , 
2021-08-13 19:27:00,27.80,0, , , , 
2021-08-13 19:28:00,27.84,0, , , , 
2021-08-13 19:29:00,27.80,0, , , , 
2021-08-13 19:30:00,27.75,0, , , , 
2021-08-13 19:31:00,27.75,0, , , , 
2021-08-13 19:32:00,27.80,0, , , , 
2021-08-13 19:33:00,27.80,0, , , , 
2021-08-13 19:34:00,27.75,0, , , , 
2021-08-13 19:35:00,27.75,0, , , , 
2021-08-13 19:36:00,27.75,0, , , , 
2021-08-13 19:37:00,27.80,0, , , , 
2021-08-13 19:38:00,27.75,0, , , , 
2021-08-13 19:39:00,27.80,0, , , , 
2021-08-13 19:40:00,27.75,0, , , , 
2021-08-13 19:41:00,27.75,0, , , , 
2021-08-13 19:42:00,27.71,0, , , , 
2021-08-13 19:43:00,27.67,0, , , , 
2021-08-13 19:44:00,27.75,0, , , , 
2021-08-13 19:45:00,27.75,0, , , , 
2021-08-13 19:46:00,27.67,0, , , , 
2021-08-13 19:47:00,27.71,0, , , , 
2021-08-13 19:48:00,27.71,0, , , , 
2021-08-13 19:49:00,27.71,0, , , , 
2021-08-13 19:50:00,27.67,0, , , , 
