date,TempInSitu,AbsPressure,Depth,LoggerID
3/29/2022 6:18,27.764,106.152,0.456,Pressure_872_VSled_20220322
3/29/2022 6:20,27.862,106.316,0.473,Pressure_872_VSled_20220322
3/29/2022 6:22,27.764,106.136,0.455,Pressure_872_VSled_20220322
3/29/2022 6:24,27.764,106.103,0.451,Pressure_872_VSled_20220322
3/29/2022 6:26,27.764,106.168,0.458,Pressure_872_VSled_20220322
3/29/2022 6:28,27.764,106.281,0.469,Pressure_872_VSled_20220322
3/29/2022 6:30,27.764,106.136,0.455,Pressure_872_VSled_20220322
3/29/2022 6:32,27.862,106.268,0.468,Pressure_872_VSled_20220322
3/29/2022 6:34,27.862,106.171,0.458,Pressure_872_VSled_20220322
3/29/2022 6:36,27.764,106.346,0.476,Pressure_872_VSled_20220322
3/29/2022 6:38,27.764,106.314,0.472,Pressure_872_VSled_20220322
3/29/2022 6:40,27.862,106.187,0.46,Pressure_872_VSled_20220322
3/29/2022 6:42,27.764,106.378,0.479,Pressure_872_VSled_20220322
3/29/2022 6:44,27.764,106.314,0.472,Pressure_872_VSled_20220322
3/29/2022 6:46,27.764,106.378,0.479,Pressure_872_VSled_20220322
3/29/2022 6:48,27.764,106.2,0.461,Pressure_872_VSled_20220322
3/29/2022 6:50,27.764,106.2,0.461,Pressure_872_VSled_20220322
3/29/2022 6:52,27.764,106.281,0.469,Pressure_872_VSled_20220322
3/29/2022 6:54,27.862,106.154,0.456,Pressure_872_VSled_20220322
3/29/2022 6:56,27.862,106.3,0.471,Pressure_872_VSled_20220322
3/29/2022 6:58,27.862,106.478,0.489,Pressure_872_VSled_20220322
3/29/2022 7:00,27.862,106.332,0.474,Pressure_872_VSled_20220322
3/29/2022 7:02,27.862,106.203,0.461,Pressure_872_VSled_20220322
3/29/2022 7:04,27.862,106.559,0.497,Pressure_872_VSled_20220322
3/29/2022 7:06,27.862,106.51,0.492,Pressure_872_VSled_20220322
3/29/2022 7:08,27.862,106.332,0.474,Pressure_872_VSled_20220322
3/29/2022 7:10,27.862,106.429,0.484,Pressure_872_VSled_20220322
3/29/2022 7:12,27.862,106.591,0.5,Pressure_872_VSled_20220322
3/29/2022 7:14,27.862,106.429,0.484,Pressure_872_VSled_20220322
3/29/2022 7:16,27.862,106.64,0.505,Pressure_872_VSled_20220322
3/29/2022 7:18,27.862,106.494,0.49,Pressure_872_VSled_20220322
3/29/2022 7:20,27.862,106.656,0.506,Pressure_872_VSled_20220322
3/29/2022 7:22,27.862,106.721,0.513,Pressure_872_VSled_20220322
3/29/2022 7:24,27.862,106.51,0.492,Pressure_872_VSled_20220322
3/29/2022 7:26,27.862,106.462,0.487,Pressure_872_VSled_20220322
