date,TempInSitu,AbsPressure,Depth,LoggerID
3/28/2022 16:42,29.953,106.178,0.459,Pressure_872_VSled_20220322
3/28/2022 16:44,29.953,106.032,0.444,Pressure_872_VSled_20220322
3/28/2022 16:46,29.953,106.258,0.467,Pressure_872_VSled_20220322
3/28/2022 16:48,29.953,106.21,0.462,Pressure_872_VSled_20220322
3/28/2022 16:50,29.953,105.935,0.435,Pressure_872_VSled_20220322
3/28/2022 16:52,29.953,106.048,0.446,Pressure_872_VSled_20220322
3/28/2022 16:54,29.953,106.081,0.449,Pressure_872_VSled_20220322
3/28/2022 16:56,29.953,105.903,0.431,Pressure_872_VSled_20220322
3/28/2022 16:58,29.953,105.951,0.436,Pressure_872_VSled_20220322
3/28/2022 17:00,29.853,105.754,0.417,Pressure_872_VSled_20220322
3/28/2022 17:02,29.853,105.916,0.433,Pressure_872_VSled_20220322
3/28/2022 17:04,29.853,106.013,0.442,Pressure_872_VSled_20220322
3/28/2022 17:06,29.853,105.948,0.436,Pressure_872_VSled_20220322
3/28/2022 17:08,29.752,105.994,0.441,Pressure_872_VSled_20220322
3/28/2022 17:10,29.752,105.962,0.437,Pressure_872_VSled_20220322
3/28/2022 17:12,29.752,105.849,0.426,Pressure_872_VSled_20220322
3/28/2022 17:14,29.752,106.01,0.442,Pressure_872_VSled_20220322
3/28/2022 17:16,29.752,105.994,0.441,Pressure_872_VSled_20220322
3/28/2022 17:18,29.752,105.946,0.436,Pressure_872_VSled_20220322
3/28/2022 17:20,29.752,105.881,0.429,Pressure_872_VSled_20220322
3/28/2022 17:22,29.752,105.946,0.436,Pressure_872_VSled_20220322
3/28/2022 17:24,29.752,105.816,0.423,Pressure_872_VSled_20220322
3/28/2022 17:26,29.752,105.913,0.432,Pressure_872_VSled_20220322
3/28/2022 17:28,29.752,105.849,0.426,Pressure_872_VSled_20220322
3/28/2022 17:30,29.752,105.752,0.416,Pressure_872_VSled_20220322
3/28/2022 17:32,29.752,105.833,0.425,Pressure_872_VSled_20220322
3/28/2022 17:34,29.752,105.881,0.429,Pressure_872_VSled_20220322
3/28/2022 17:36,29.752,105.736,0.415,Pressure_872_VSled_20220322
3/28/2022 17:38,29.752,105.849,0.426,Pressure_872_VSled_20220322
3/28/2022 17:40,29.752,105.8,0.421,Pressure_872_VSled_20220322
3/28/2022 17:42,29.752,105.833,0.425,Pressure_872_VSled_20220322
3/28/2022 17:44,29.652,105.814,0.423,Pressure_872_VSled_20220322
3/28/2022 17:46,29.652,105.927,0.434,Pressure_872_VSled_20220322
3/28/2022 17:48,29.652,105.943,0.435,Pressure_872_VSled_20220322
3/28/2022 17:50,29.652,105.83,0.424,Pressure_872_VSled_20220322
3/28/2022 17:52,29.652,105.878,0.429,Pressure_872_VSled_20220322
3/28/2022 17:54,29.652,105.765,0.418,Pressure_872_VSled_20220322
3/28/2022 17:56,29.552,106.086,0.45,Pressure_872_VSled_20220322
3/28/2022 17:58,29.552,105.86,0.427,Pressure_872_VSled_20220322
3/28/2022 18:00,29.452,106.019,0.443,Pressure_872_VSled_20220322
3/28/2022 18:02,29.452,105.825,0.424,Pressure_872_VSled_20220322
3/28/2022 18:04,29.452,105.889,0.43,Pressure_872_VSled_20220322
3/28/2022 18:06,29.452,105.97,0.438,Pressure_872_VSled_20220322
3/28/2022 18:08,29.452,105.792,0.42,Pressure_872_VSled_20220322
3/28/2022 18:10,29.352,105.822,0.423,Pressure_872_VSled_20220322
3/28/2022 18:12,29.352,105.984,0.44,Pressure_872_VSled_20220322
3/28/2022 18:14,29.352,105.903,0.431,Pressure_872_VSled_20220322
3/28/2022 18:16,29.352,105.935,0.435,Pressure_872_VSled_20220322
3/28/2022 18:18,29.352,106.21,0.462,Pressure_872_VSled_20220322
3/28/2022 18:20,29.352,105.935,0.435,Pressure_872_VSled_20220322
3/28/2022 18:22,29.352,105.919,0.433,Pressure_872_VSled_20220322
3/28/2022 18:24,29.352,106.048,0.446,Pressure_872_VSled_20220322
3/28/2022 18:26,29.352,106.145,0.456,Pressure_872_VSled_20220322
3/28/2022 18:28,29.352,106.129,0.454,Pressure_872_VSled_20220322
3/28/2022 18:30,29.352,106.032,0.444,Pressure_872_VSled_20220322
3/28/2022 18:32,29.352,106.194,0.46,Pressure_872_VSled_20220322
3/28/2022 18:34,29.352,106.259,0.467,Pressure_872_VSled_20220322
3/28/2022 18:36,29.352,106.081,0.449,Pressure_872_VSled_20220322
3/28/2022 18:38,29.352,106.162,0.457,Pressure_872_VSled_20220322
3/28/2022 18:40,29.352,106.242,0.465,Pressure_872_VSled_20220322
3/28/2022 18:42,29.352,106.129,0.454,Pressure_872_VSled_20220322
3/28/2022 18:44,29.352,106.517,0.493,Pressure_872_VSled_20220322
3/28/2022 18:46,29.352,106.323,0.473,Pressure_872_VSled_20220322
3/28/2022 18:48,29.352,106.21,0.462,Pressure_872_VSled_20220322
3/28/2022 18:50,29.352,106.145,0.456,Pressure_872_VSled_20220322
3/28/2022 18:52,29.352,106.356,0.477,Pressure_872_VSled_20220322
3/28/2022 18:54,29.352,106.226,0.464,Pressure_872_VSled_20220322
3/28/2022 18:56,29.452,106.294,0.47,Pressure_872_VSled_20220322
3/28/2022 18:58,29.452,106.585,0.499,Pressure_872_VSled_20220322
3/28/2022 19:00,29.452,106.326,0.474,Pressure_872_VSled_20220322
3/28/2022 19:02,29.452,106.277,0.469,Pressure_872_VSled_20220322
3/28/2022 19:04,29.452,106.342,0.475,Pressure_872_VSled_20220322
3/28/2022 19:06,29.452,106.472,0.488,Pressure_872_VSled_20220322
3/28/2022 19:08,29.452,106.504,0.491,Pressure_872_VSled_20220322
3/28/2022 19:10,29.452,106.391,0.48,Pressure_872_VSled_20220322
3/28/2022 19:12,29.452,106.407,0.482,Pressure_872_VSled_20220322
3/28/2022 19:14,29.452,106.795,0.52,Pressure_872_VSled_20220322
3/28/2022 19:16,29.352,106.21,0.462,Pressure_872_VSled_20220322
3/28/2022 19:18,29.252,106.709,0.512,Pressure_872_VSled_20220322
3/28/2022 19:20,29.352,106.631,0.504,Pressure_872_VSled_20220322
3/28/2022 19:22,29.352,106.485,0.489,Pressure_872_VSled_20220322
3/28/2022 19:24,29.352,106.501,0.491,Pressure_872_VSled_20220322
3/28/2022 19:26,29.352,106.453,0.486,Pressure_872_VSled_20220322
3/28/2022 19:28,29.352,106.534,0.494,Pressure_872_VSled_20220322
3/28/2022 19:30,29.352,106.55,0.496,Pressure_872_VSled_20220322
3/28/2022 19:32,29.252,106.693,0.51,Pressure_872_VSled_20220322
3/28/2022 19:34,29.252,106.709,0.512,Pressure_872_VSled_20220322
3/28/2022 19:36,29.252,106.725,0.513,Pressure_872_VSled_20220322
3/28/2022 19:38,29.252,106.903,0.531,Pressure_872_VSled_20220322
3/28/2022 19:40,29.252,106.935,0.534,Pressure_872_VSled_20220322
3/28/2022 19:42,29.252,106.871,0.528,Pressure_872_VSled_20220322
3/28/2022 19:44,29.252,106.693,0.51,Pressure_872_VSled_20220322
3/28/2022 19:46,29.252,106.693,0.51,Pressure_872_VSled_20220322
3/28/2022 19:48,29.252,106.984,0.539,Pressure_872_VSled_20220322
3/28/2022 19:50,29.252,106.806,0.521,Pressure_872_VSled_20220322
3/28/2022 19:52,29.252,106.903,0.531,Pressure_872_VSled_20220322
3/28/2022 19:54,29.252,106.838,0.524,Pressure_872_VSled_20220322
3/28/2022 19:56,29.252,107.114,0.552,Pressure_872_VSled_20220322
3/28/2022 19:58,29.252,106.725,0.513,Pressure_872_VSled_20220322
3/28/2022 20:00,29.252,107.065,0.547,Pressure_872_VSled_20220322
3/28/2022 20:02,29.252,106.968,0.537,Pressure_872_VSled_20220322
3/28/2022 20:04,29.252,106.822,0.523,Pressure_872_VSled_20220322
3/28/2022 20:06,29.252,107,0.541,Pressure_872_VSled_20220322
