Plot Title: CT_338_RAD,,,
#,"Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739338, SEN S/N: 20739338)","Temp, °C (LGR S/N: 20739338, SEN S/N: 20739338)"
1424,3/21/2022 15:43,35441.4,28.82
1425,3/21/2022 15:44,35289.2,28.84
1426,3/21/2022 15:45,35573.5,28.82
1427,3/21/2022 15:46,35711.8,28.83
1428,3/21/2022 15:47,35735.8,28.83
1429,3/21/2022 15:48,35695.8,28.83
1430,3/21/2022 15:49,35711.8,28.83
1431,3/21/2022 15:50,35727.8,28.84
1432,3/21/2022 15:51,35733.1,28.83
1433,3/21/2022 15:52,35751.8,28.84
1434,3/21/2022 15:53,35722.4,28.83
1435,3/21/2022 15:54,35722.4,28.82
1436,3/21/2022 15:55,35767.8,28.83
1437,3/21/2022 15:56,35711.8,28.83
1438,3/21/2022 15:57,35733.1,28.8
1439,3/21/2022 15:58,35733.1,28.83
1440,3/21/2022 15:59,35743.8,28.83
1441,3/21/2022 16:00,35711.8,28.83
1442,3/21/2022 16:01,35749.1,28.82
1443,3/21/2022 16:02,35733.1,28.82
1444,3/21/2022 16:03,35741.1,28.82
1445,3/21/2022 16:04,35749.1,28.82
1446,3/21/2022 16:05,35749.1,28.82
1447,3/21/2022 16:06,35741.1,28.82
1448,3/21/2022 16:07,35751.8,28.83
1449,3/21/2022 16:08,35733.1,28.82
1450,3/21/2022 16:09,35741.1,28.8
1451,3/21/2022 16:10,35759.8,28.8
1452,3/21/2022 16:11,35741.1,28.82
1453,3/21/2022 16:12,35765.2,28.79
1454,3/21/2022 16:13,35754.5,28.8
1455,3/21/2022 16:14,35738.5,28.82
1456,3/21/2022 16:15,35781.2,28.82
1457,3/21/2022 16:16,35738.5,28.8
1458,3/21/2022 16:17,35727.8,28.8
1459,3/21/2022 16:18,35746.5,28.8
1460,3/21/2022 16:19,35783.9,28.8
1461,3/21/2022 16:20,35741.1,28.8
1462,3/21/2022 16:21,35725.1,28.8
1463,3/21/2022 16:22,35685.1,28.78
1464,3/21/2022 16:23,35751.8,28.8
1465,3/21/2022 16:24,35765.2,28.8
1466,3/21/2022 16:25,35711.8,28.8
1467,3/21/2022 16:26,35743.8,28.8
1468,3/21/2022 16:27,35727.8,28.78
1469,3/21/2022 16:28,35781.2,28.78
1470,3/21/2022 16:29,35570.9,28.77
1471,3/21/2022 16:30,35581.5,28.77
1472,3/21/2022 16:31,35547.1,28.79
1473,3/21/2022 16:32,35576.2,28.79
1474,3/21/2022 16:33,35544.4,28.78
1475,3/21/2022 16:34,35544.4,28.76
1476,3/21/2022 16:35,35533.8,28.78
1477,3/21/2022 16:36,35481,28.76
1478,3/21/2022 16:37,35549.7,28.78
1479,3/21/2022 16:38,35547.1,28.78
1480,3/21/2022 16:39,35462.5,28.73
1481,3/21/2022 16:40,35510,28.74
1482,3/21/2022 16:41,35504.7,28.76
1483,3/21/2022 16:42,35510,28.76
1484,3/21/2022 16:43,35533.8,28.76
1485,3/21/2022 16:44,35562.9,28.77
1486,3/21/2022 16:45,35518,28.74
1487,3/21/2022 16:46,35528.5,28.76
1488,3/21/2022 16:47,35512.7,28.77
1489,3/21/2022 16:48,35430.9,28.68
1490,3/21/2022 16:49,35409.9,28.68
1491,3/21/2022 16:50,35539.1,28.74
1492,3/21/2022 16:51,35491.5,28.7
1493,3/21/2022 16:52,35621.3,28.73
1494,3/21/2022 16:53,35679.8,28.7
1495,3/21/2022 16:54,35717.1,28.73
1496,3/21/2022 16:55,35733.1,28.73
1497,3/21/2022 16:56,35738.5,28.71
1498,3/21/2022 16:57,35690.4,28.67
1499,3/21/2022 16:58,35749.1,28.68
1500,3/21/2022 16:59,35727.8,28.68
1501,3/21/2022 17:00,35396.7,28.6
1502,3/21/2022 17:01,35539.1,28.71
1503,3/21/2022 17:02,35423,28.65
1504,3/21/2022 17:03,35515.3,28.71
1505,3/21/2022 17:04,35367.8,28.62
1506,3/21/2022 17:05,35268.3,28.55
1507,3/21/2022 17:06,35375.7,28.64
1508,3/21/2022 17:07,35415.1,28.62
1509,3/21/2022 17:08,35252.6,28.53
1510,3/21/2022 17:09,35331.1,28.55
1511,3/21/2022 17:10,35367.8,28.59
1512,3/21/2022 17:11,35354.7,28.62
1513,3/21/2022 17:12,35391.5,28.64
1514,3/21/2022 17:13,35423,28.64
1515,3/21/2022 17:14,35459.9,28.65
1516,3/21/2022 17:15,35352.1,28.52
1517,3/21/2022 17:16,35174.4,28.48
1518,3/21/2022 17:17,35273.5,28.55
1519,3/21/2022 17:18,35242.2,28.53
1520,3/21/2022 17:19,35430.9,28.6
1521,3/21/2022 17:20,35486.3,28.59
1522,3/21/2022 17:21,35507.4,28.64
1523,3/21/2022 17:22,35239.6,28.49
1524,3/21/2022 17:23,35057.7,28.41
1525,3/21/2022 17:24,35210.9,28.48
1526,3/21/2022 17:25,35304.9,28.54
1527,3/21/2022 17:26,34759.5,28.31
1528,3/21/2022 17:27,35428.3,28.54
1529,3/21/2022 17:28,35333.7,28.5
1530,3/21/2022 17:29,35457.2,28.54
1531,3/21/2022 17:30,35452,28.53
1532,3/21/2022 17:31,35494.2,28.55
1533,3/21/2022 17:32,35441.4,28.47
1534,3/21/2022 17:33,35399.3,28.47
1535,3/21/2022 17:34,35549.7,28.54
1536,3/21/2022 17:35,35273.5,28.38
1537,3/21/2022 17:36,35523.2,28.48
1538,3/21/2022 17:37,35404.6,28.41
1539,3/21/2022 17:38,35250,28.37
1540,3/21/2022 17:39,35682.5,28.54
1541,3/21/2022 17:40,35344.2,28.4
1542,3/21/2022 17:41,35528.5,28.46
1543,3/21/2022 17:42,35449.3,28.43
1544,3/21/2022 17:43,34975,28.3
1545,3/21/2022 17:44,35457.2,28.44
1546,3/21/2022 17:45,35093.9,28.27
1547,3/21/2022 17:46,35504.7,28.46
1548,3/21/2022 17:47,34828.5,28.27
1549,3/21/2022 17:48,35302.3,28.4
1550,3/21/2022 17:49,35221.3,28.37
1551,3/21/2022 17:50,35520.6,28.5
1552,3/21/2022 17:51,35483.6,28.44
1553,3/21/2022 17:52,34289.9,28.15
1554,3/21/2022 17:53,35184.8,28.4
1555,3/21/2022 17:54,34685.6,28.25
1556,3/21/2022 17:55,33669.7,28.02
1557,3/21/2022 17:56,35093.9,28.37
1558,3/21/2022 17:57,34370,28.21
1559,3/21/2022 17:58,34360,28.23
1560,3/21/2022 17:59,34584.1,28.24
1561,3/21/2022 18:00,34959.5,28.31
1562,3/21/2022 18:01,34741.7,28.25
1563,3/21/2022 18:02,34108.4,28.14
1564,3/21/2022 18:03,35086.1,28.35
1565,3/21/2022 18:04,34558.8,28.25
1566,3/21/2022 18:05,34362.5,28.15
1567,3/21/2022 18:06,34284.9,28.11
1568,3/21/2022 18:07,33881.8,28.09
1569,3/21/2022 18:08,34510.8,28.23
1570,3/21/2022 18:09,34887.5,28.27
1571,3/21/2022 18:10,32839.4,27.82
1572,3/21/2022 18:11,35068,28.31
1573,3/21/2022 18:12,32984.6,27.84
1574,3/21/2022 18:13,34108.4,28.14
1575,3/21/2022 18:14,34282.4,28.13
1576,3/21/2022 18:15,33886.7,28.05
1577,3/21/2022 18:16,35302.3,28.38
1578,3/21/2022 18:17,32137.4,27.76
1579,3/21/2022 18:18,34551.2,28.19
1580,3/21/2022 18:19,34024.4,27.99
1581,3/21/2022 18:20,34675.5,28.23
1582,3/21/2022 18:21,34265,28.11
1583,3/21/2022 18:22,34088.6,28.06
1584,3/21/2022 18:23,32925.9,27.79
1585,3/21/2022 18:24,33371,27.99
1586,3/21/2022 18:25,34160.5,28.07
1587,3/21/2022 18:26,33263.6,27.91
1588,3/21/2022 18:27,32159.9,27.6
1589,3/21/2022 18:28,33823.1,28.01
1590,3/21/2022 18:29,33563.2,27.96
1591,3/21/2022 18:30,32033.8,27.67
1592,3/21/2022 18:31,32519.9,27.81
1593,3/21/2022 18:32,33522.2,27.83
1594,3/21/2022 18:33,33879.3,27.96
1595,3/21/2022 18:34,35070.6,28.31
1596,3/21/2022 18:35,33923.5,27.94
1597,3/21/2022 18:36,33244.6,27.81
1598,3/21/2022 18:37,34108.4,28.05
1599,3/21/2022 18:38,34645,28.13
1600,3/21/2022 18:39,33445.2,27.87
1601,3/21/2022 18:40,33796.2,27.99
1602,3/21/2022 18:41,33597,27.88
1603,3/21/2022 18:42,31407.7,27.44
1604,3/21/2022 18:43,31904,27.61
1605,3/21/2022 18:44,33114.2,27.81
1606,3/21/2022 18:45,34009.6,28.06
1607,3/21/2022 18:46,34695.8,28.21
1608,3/21/2022 18:47,34977.6,28.23
1609,3/21/2022 18:48,31935.2,27.54
1610,3/21/2022 18:49,30668.8,27.34
1611,3/21/2022 18:50,34959.5,28.21
1612,3/21/2022 18:51,34734,28.14
1613,3/21/2022 18:52,34688.2,28.17
1614,3/21/2022 18:53,34105.9,27.95
1615,3/21/2022 18:54,33999.7,28
1616,3/21/2022 18:55,33123.6,27.9
1617,3/21/2022 18:56,34772.3,28.13
1618,3/21/2022 18:57,32593.6,27.72
1619,3/21/2022 18:58,32327.8,27.52
1620,3/21/2022 18:59,32004.6,27.58
1621,3/21/2022 19:00,33275.5,27.78
1622,3/21/2022 19:01,33517.4,27.77
1623,3/21/2022 19:02,34851.6,28.19
1624,3/21/2022 19:03,30536.6,27.28
1625,3/21/2022 19:04,33597,27.77
1626,3/21/2022 19:05,34267.5,27.97
1627,3/21/2022 19:06,34039.2,27.97
1628,3/21/2022 19:07,33582.5,27.79
1629,3/21/2022 19:08,34180.3,28.01
1630,3/21/2022 19:09,33950.5,27.95
1631,3/21/2022 19:10,32545.2,27.7
1632,3/21/2022 19:11,33609.1,27.82
1633,3/21/2022 19:12,30976.2,27.37
1634,3/21/2022 19:13,33005.7,27.78
1635,3/21/2022 19:14,33723.1,27.88
1636,3/21/2022 19:15,33962.8,27.95
1637,3/21/2022 19:16,34445.3,28.08
1638,3/21/2022 19:17,32087.8,27.54
1639,3/21/2022 19:18,33034,27.78
1640,3/21/2022 19:19,34160.5,27.96
1641,3/21/2022 19:20,31288.2,27.4
1642,3/21/2022 19:21,34332.4,28.05
1643,3/21/2022 19:22,34342.4,28.02
1644,3/21/2022 19:23,33204.2,27.84
1645,3/21/2022 19:24,33997.2,27.97
1646,3/21/2022 19:25,33872,27.93
1647,3/21/2022 19:26,34437.8,28.05
1648,3/21/2022 19:27,33684.2,27.81
1649,3/21/2022 19:28,32105.8,27.52
1650,3/21/2022 19:29,34056.5,27.95
1651,3/21/2022 19:30,34195.2,27.97
1652,3/21/2022 19:31,34086.1,27.96
1653,3/21/2022 19:32,33055.2,27.7
1654,3/21/2022 19:33,33296.9,27.65
1655,3/21/2022 19:34,34170.4,27.91
1656,3/21/2022 19:35,33730.4,27.73
1657,3/21/2022 19:36,33891.6,27.85
1658,3/21/2022 19:37,33977.5,27.91
1659,3/21/2022 19:38,34088.6,27.97
1660,3/21/2022 19:39,33980,27.93
1661,3/21/2022 19:40,34417.7,27.97
1662,3/21/2022 19:41,34933.8,28.12
1663,3/21/2022 19:42,34056.5,27.97
1664,3/21/2022 19:43,32387.1,27.64
1665,3/21/2022 19:44,32918.9,27.77
1666,3/21/2022 19:45,33643,27.9
1667,3/21/2022 19:46,34187.8,28.06
1668,3/21/2022 19:47,33832.8,27.94
1669,3/21/2022 19:48,33556,27.82
1670,3/21/2022 19:49,34252.5,28.07
1671,3/21/2022 19:50,33356.6,27.79
1672,3/21/2022 19:51,33069.3,27.77
1673,3/21/2022 19:52,33796.2,27.93
1674,3/21/2022 19:53,34197.7,28.03
1675,3/21/2022 19:54,33356.6,27.85
1676,3/21/2022 19:55,32316.4,27.59
1677,3/21/2022 19:56,33815.7,27.93
1678,3/21/2022 19:57,33933.3,27.95
1679,3/21/2022 19:58,33984.9,27.99
1680,3/21/2022 19:59,33604.3,27.87
1681,3/21/2022 20:00,33399.7,27.73
1682,3/21/2022 20:01,33249.3,27.73
1683,3/21/2022 20:02,33662.4,27.82
1684,3/21/2022 20:03,32646.7,27.5
1685,3/21/2022 20:04,34355,27.95
1686,3/21/2022 20:05,33551.1,27.64
1687,3/21/2022 20:06,33645.4,27.73
1688,3/21/2022 20:07,34833.7,28.06
1689,3/21/2022 20:08,35034.4,28.06
1690,3/21/2022 20:09,32391.6,27.41
1691,3/21/2022 20:10,34217.6,27.94
1692,3/21/2022 20:11,31201.7,27.28
1693,3/21/2022 20:12,32994,27.72
1694,3/21/2022 20:13,33698.8,27.9
1695,3/21/2022 20:14,33133.1,27.71
1696,3/21/2022 20:15,33327.9,27.81
1697,3/21/2022 20:16,33837.7,27.93
1698,3/21/2022 20:17,33876.9,27.96
1699,3/21/2022 20:18,33837.7,27.85
1700,3/21/2022 20:19,32704.6,27.67
1701,3/21/2022 20:20,33026.9,27.59
1702,3/21/2022 20:21,33457.3,27.77
1703,3/21/2022 20:22,33041,27.75
1704,3/21/2022 20:23,33930.8,27.91
1705,3/21/2022 20:24,32031.6,27.63
1706,3/21/2022 20:25,33740.1,27.89
1707,3/21/2022 20:26,33757.2,27.88
1708,3/21/2022 20:27,31273,27.49
1709,3/21/2022 20:28,33426,27.81
1710,3/21/2022 20:29,33674.5,27.84
1711,3/21/2022 20:30,33344.7,27.84
1712,3/21/2022 20:31,33273.1,27.72
1713,3/21/2022 20:32,33529.4,27.84
1714,3/21/2022 20:33,33308.9,27.82
1715,3/21/2022 20:34,33527,27.84
1716,3/21/2022 20:35,31899.5,27.61
1717,3/21/2022 20:36,33390.1,27.79
1718,3/21/2022 20:37,33953,27.93
1719,3/21/2022 20:38,33686.7,27.84
1720,3/21/2022 20:39,33316,27.77
1721,3/21/2022 20:40,33798.6,27.84
1722,3/21/2022 20:41,33553.5,27.77
1723,3/21/2022 20:42,33679.4,27.79
1724,3/21/2022 20:43,33342.3,27.75
1725,3/21/2022 20:44,33493.3,27.77
1726,3/21/2022 20:45,33962.8,27.89
1727,3/21/2022 20:46,32187.1,27.53
1728,3/21/2022 20:47,33604.3,27.82
1729,3/21/2022 20:48,33332.7,27.76
1730,3/21/2022 20:49,33806,27.89
1731,3/21/2022 20:50,32923.6,27.81
1732,3/21/2022 20:51,33827.9,27.9
1733,3/21/2022 20:52,33378.1,27.77
1734,3/21/2022 20:53,33635.7,27.87
1735,3/21/2022 20:54,33788.9,27.89
1736,3/21/2022 20:55,34105.9,27.96
1737,3/21/2022 20:56,30426.1,27.22
1738,3/21/2022 20:57,33505.3,27.77
1739,3/21/2022 20:58,33078.7,27.69
1740,3/21/2022 20:59,32778.9,27.61
1741,3/21/2022 21:00,33989.9,27.89
1742,3/21/2022 21:01,33925.9,27.89
1743,3/21/2022 21:02,33970.2,27.95
1744,3/21/2022 21:03,33003.4,27.7
1745,3/21/2022 21:04,33869.5,27.89
1746,3/21/2022 21:05,32949.4,27.73
1747,3/21/2022 21:06,33140.2,27.75
1748,3/21/2022 21:07,34297.4,28
1749,3/21/2022 21:08,32467.1,27.6
1750,3/21/2022 21:09,33223.2,27.66
1751,3/21/2022 21:10,31933,27.48
1752,3/21/2022 21:11,33227.9,27.76
1753,3/21/2022 21:12,32155.4,27.55
1754,3/21/2022 21:13,33001,27.69
1755,3/21/2022 21:14,34029.3,27.9
1756,3/21/2022 21:15,34207.7,28
1757,3/21/2022 21:16,33967.7,27.96
1758,3/21/2022 21:17,33999.7,27.95
1759,3/21/2022 21:18,31715.1,27.49
1760,3/21/2022 21:19,33686.7,27.91
1761,3/21/2022 21:20,34531,28.08
1762,3/21/2022 21:21,34731.5,28.05
1763,3/21/2022 21:22,29434.4,27.1
1764,3/21/2022 21:23,33703.7,27.87
1765,3/21/2022 21:24,32914.2,27.65
1766,3/21/2022 21:25,34797.8,28.11
1767,3/21/2022 21:26,32038.3,27.52
1768,3/21/2022 21:27,32047.3,27.49
1769,3/21/2022 21:28,34130.7,27.93
1770,3/21/2022 21:29,33582.5,27.79
1771,3/21/2022 21:30,32625.9,27.59
1772,3/21/2022 21:31,32970.5,27.65
1773,3/21/2022 21:32,32191.6,27.56
1774,3/21/2022 21:33,30555.5,27.24
1775,3/21/2022 21:34,33476.5,27.69
1776,3/21/2022 21:35,33409.3,27.76
1777,3/21/2022 21:36,32937.7,27.61
1778,3/21/2022 21:37,33754.7,27.85
1779,3/21/2022 21:38,33211.3,27.69
1780,3/21/2022 21:39,33373.4,27.67
1781,3/21/2022 21:40,32781.2,27.6
1782,3/21/2022 21:41,34066.3,27.85
1783,3/21/2022 21:42,32414.5,27.55
1784,3/21/2022 21:43,33175.7,27.66
1785,3/21/2022 21:44,33720.7,27.75
1786,3/21/2022 21:45,30231.4,27.19
1787,3/21/2022 21:46,34004.6,27.83
1788,3/21/2022 21:47,31027.5,27.3
1789,3/21/2022 21:48,31839.4,27.46
1790,3/21/2022 21:49,34115.8,27.87
1791,3/21/2022 21:50,32428.2,27.49
1792,3/21/2022 21:51,32487.8,27.5
1793,3/21/2022 21:52,34175.4,27.84
1794,3/21/2022 21:53,34081.2,27.83
1795,3/21/2022 21:54,33987.4,27.79
1796,3/21/2022 21:55,34272.5,27.84
1797,3/21/2022 21:56,34292.4,27.87
1798,3/21/2022 21:57,33036.3,27.6
1799,3/21/2022 21:58,33997.2,27.78
1800,3/21/2022 21:59,34225.1,27.83
1801,3/21/2022 22:00,33251.7,27.73
1802,3/21/2022 22:01,33232.7,27.61
1803,3/21/2022 22:02,34589.2,27.88
1804,3/21/2022 22:03,34473,27.83
1805,3/21/2022 22:04,34895.2,27.93
1806,3/21/2022 22:05,33640.6,27.65
1807,3/21/2022 22:06,34538.6,27.83
1808,3/21/2022 22:07,34327.4,27.79
1809,3/21/2022 22:08,34165.4,27.75
1810,3/21/2022 22:09,31664.3,27.35
1811,3/21/2022 22:10,34688.2,27.83
1812,3/21/2022 22:11,33541.5,27.59
1813,3/21/2022 22:12,34556.3,27.85
