date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-03-28T16:42:00Z,335,CT_335_VSled_20220322,29.93174431,58838.3299,35.3728259
2022-03-28T16:44:00Z,335,CT_335_VSled_20220322,29.32171723,56708.87061,34.3655576
2022-03-28T16:46:00Z,335,CT_335_VSled_20220322,30.02169014,59412.61131,35.69625021
2022-03-28T16:48:00Z,335,CT_335_VSled_20220322,30.02166306,59138.15202,35.51020838
2022-03-28T16:50:00Z,335,CT_335_VSled_20220322,29.89163597,58656.79272,35.27898917
2022-03-28T16:52:00Z,335,CT_335_VSled_20220322,29.86160888,58825.73343,35.41564983
2022-03-28T16:54:00Z,335,CT_335_VSled_20220322,29.9615818,58870.87413,35.37306683
2022-03-28T16:56:00Z,335,CT_335_VSled_20220322,29.72155471,57912.01484,34.89697847
2022-03-28T16:58:00Z,335,CT_335_VSled_20220322,29.91152763,59135.85554,35.58961303
2022-03-28T17:00:00Z,335,CT_335_VSled_20220322,29.86150054,58871.59625,35.44688508
2022-03-28T17:02:00Z,335,CT_335_VSled_20220322,29.83147346,58696.03695,35.34962179
2022-03-28T17:04:00Z,335,CT_335_VSled_20220322,29.79144637,58583.17766,35.30221786
2022-03-28T17:06:00Z,335,CT_335_VSled_20220322,29.85141928,57476.11836,34.50811913
2022-03-28T17:08:00Z,335,CT_335_VSled_20220322,29.8413922,58831.05907,35.43409928
2022-03-28T17:10:00Z,335,CT_335_VSled_20220322,29.84136511,58789.89977,35.40614994
2022-03-28T17:12:00Z,335,CT_335_VSled_20220322,29.78133803,58625.24048,35.3382155
2022-03-28T17:14:00Z,335,CT_335_VSled_20220322,29.55131094,57742.28119,34.90484365
2022-03-28T17:16:00Z,335,CT_335_VSled_20220322,29.78128386,58721.82189,35.40394152
2022-03-28T17:18:00Z,335,CT_335_VSled_20220322,29.56125677,57752.6626,34.90470241
2022-03-28T17:20:00Z,335,CT_335_VSled_20220322,29.84122969,59061.7033,35.59101731
2022-03-28T17:22:00Z,335,CT_335_VSled_20220322,29.7712026,58922.74401,35.5480847
2022-03-28T17:24:00Z,335,CT_335_VSled_20220322,29.66117551,58195.88471,35.13389712
2022-03-28T17:26:00Z,335,CT_335_VSled_20220322,29.78114843,58847.12542,35.48929171
2022-03-28T17:28:00Z,335,CT_335_VSled_20220322,29.70112134,58592.96612,35.37506998
2022-03-28T17:30:00Z,335,CT_335_VSled_20220322,29.75109426,58937.60683,35.57303376
2022-03-28T17:32:00Z,335,CT_335_VSled_20220322,29.68106717,58440.04753,35.28562262
2022-03-28T17:34:00Z,335,CT_335_VSled_20220322,29.84104009,59168.18824,35.66358752
2022-03-28T17:36:00Z,335,CT_335_VSled_20220322,29.701013,58593.92894,35.37580529
2022-03-28T17:38:00Z,335,CT_335_VSled_20220322,29.62098592,57672.76965,34.80706451
2022-03-28T17:40:00Z,335,CT_335_VSled_20220322,29.66095883,58393.51035,35.26864758
2022-03-28T17:42:00Z,335,CT_335_VSled_20220322,29.72093174,58963.35106,35.61284571
2022-03-28T17:44:00Z,335,CT_335_VSled_20220322,29.63090466,57931.09176,34.97566493
2022-03-28T17:46:00Z,335,CT_335_VSled_20220322,29.44087757,57967.83247,35.13923788
2022-03-28T17:48:00Z,335,CT_335_VSled_20220322,29.68085049,58915.47317,35.60982405
2022-03-28T17:50:00Z,335,CT_335_VSled_20220322,29.5908234,58694.91388,35.52580323
2022-03-28T17:52:00Z,335,CT_335_VSled_20220322,29.62079632,58898.65458,35.64278089
2022-03-28T17:54:00Z,335,CT_335_VSled_20220322,29.56076923,58596.09529,35.48048673
2022-03-28T17:56:00Z,335,CT_335_VSled_20220322,29.57074215,58750.63599,35.57871051
2022-03-28T17:58:00Z,335,CT_335_VSled_20220322,29.39071506,58055.9767,35.23629412
2022-03-28T18:00:00Z,335,CT_335_VSled_20220322,29.35068797,58321.5174,35.44769349
2022-03-28T18:02:00Z,335,CT_335_VSled_20220322,29.44066089,58861.75811,35.75131522
2022-03-28T18:04:00Z,335,CT_335_VSled_20220322,29.4406338,58730.99881,35.6617182
2022-03-28T18:06:00Z,335,CT_335_VSled_20220322,29.44060672,58793.23952,35.704391
2022-03-28T18:08:00Z,335,CT_335_VSled_20220322,29.36057963,58618.28022,35.6439118
2022-03-28T18:10:00Z,335,CT_335_VSled_20220322,29.44055255,58956.32093,35.81622876
2022-03-28T18:12:00Z,335,CT_335_VSled_20220322,29.35052546,58587.96163,35.63057924
2022-03-28T18:14:00Z,335,CT_335_VSled_20220322,29.35049837,58636.10234,35.66363769
2022-03-28T18:16:00Z,335,CT_335_VSled_20220322,29.40047129,58936.24304,35.83237696
2022-03-28T18:18:00Z,335,CT_335_VSled_20220322,29.3004442,58496.58375,35.60506067
2022-03-28T18:20:00Z,335,CT_335_VSled_20220322,29.32041712,58571.82445,35.6418828
2022-03-28T18:22:00Z,335,CT_335_VSled_20220322,29.36039003,59020.36516,35.92012127
