Serial Number:20555837 --,,,,,,,
,,,,,,,
"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)",Button Down,Button Up,Host Connect,Stopped,EOF
5/26/23 14:36,25.35,128.16,,,,,
5/26/23 14:38,25.52,182.72,,,,,
5/26/23 14:40,25.09,182.72,,,,,
5/26/23 14:42,24.75,181.76,,,,,
5/26/23 14:44,24.41,183.6,,,,,
5/26/23 14:46,24.28,182.72,,,,,
5/26/23 14:48,24.11,183.6,,,,,
5/26/23 14:50,23.94,183.6,,,,,
5/26/23 14:52,23.85,183.6,,,,,
5/26/23 14:54,23.76,183.6,,,,,
5/26/23 14:56,23.64,183.6,,,,,
5/26/23 14:58,23.59,183.6,,,,,
5/26/23 15:00,23.51,183.6,,,,,
5/26/23 15:02,23.51,183.6,,,,,
5/26/23 15:04,23.42,183.6,,,,,
5/26/23 15:06,23.38,184.56,,,,,
5/26/23 15:08,23.38,186.4,,,,,
5/26/23 15:10,23.34,185.44,,,,,
5/26/23 15:12,23.38,184.56,,,,,
5/26/23 15:14,23.38,184.56,,,,,
5/26/23 15:16,23.38,187.28,,,,,
5/26/23 15:18,23.38,189.12,,,,,
5/26/23 15:20,23.38,188.24,,,,,
5/26/23 15:22,23.34,192.8,,,,,
5/26/23 15:24,23.34,194.8,,,,,
5/26/23 15:26,23.34,197.52,,,,,
5/26/23 15:28,23.29,198.48,,,,,
5/26/23 15:30,23.29,197.52,,,,,
5/26/23 15:32,23.34,198.48,,,,,
5/26/23 15:34,23.29,198.48,,,,,
5/26/23 15:36,23.25,198.48,,,,,
5/26/23 15:38,23.29,198.48,,,,,
5/26/23 15:40,23.29,198.48,,,,,
5/26/23 15:42,23.25,198.48,,,,,
5/26/23 15:44,23.25,200.32,,,,,
5/26/23 15:46,23.29,199.36,,,,,
5/26/23 15:48,23.34,199.36,,,,,
5/26/23 15:50,23.25,197.52,,,,,
5/26/23 15:52,23.25,200.32,,,,,
5/26/23 15:54,23.29,198.48,,,,,
5/26/23 15:56,23.21,198.48,,,,,
5/26/23 15:58,23.21,197.52,,,,,
5/26/23 16:00,23.25,197.52,,,,,
5/26/23 16:02,23.29,196.64,,,,,
5/26/23 16:04,23.21,196.64,,,,,
5/26/23 16:06,23.21,195.68,,,,,
5/26/23 16:08,23.21,193.84,,,,,
5/26/23 16:10,23.21,194.8,,,,,
5/26/23 16:12,23.21,194.8,,,,,
5/26/23 16:14,23.21,194.8,,,,,
5/26/23 16:16,23.21,185.44,,,,,
5/26/23 16:18,23.21,170.64,,,,,
5/26/23 16:20,23.21,170.64,,,,,
5/26/23 16:22,23.21,164.24,,,,,
5/26/23 16:24,23.21,166.08,,,,,
5/26/23 16:26,23.25,165.12,,,,,
5/26/23 16:28,23.21,166.96,,,,,
5/26/23 16:30,23.16,165.12,,,,,
5/26/23 16:32,23.16,163.32,,,,,
5/26/23 16:34,23.12,166.96,,,,,
5/26/23 16:36,23.16,166.96,,,,,
5/26/23 16:38,23.16,166.96,,,,,
5/26/23 16:40,23.16,166.96,,,,,
5/26/23 16:42,23.16,166.08,,,,,
5/26/23 16:44,23.16,165.12,,,,,
5/26/23 16:46,23.16,163.32,,,,,
5/26/23 16:48,23.21,165.12,,,,,
5/26/23 16:50,23.29,39.11,,,,,
5/26/23 16:52,23.34,159.64,,,,,
5/26/23 16:54,23.34,174.32,,,,,
5/26/23 16:56,23.34,123.56,,,,,
5/26/23 16:58,23.29,176.16,,,,,
5/26/23 17:00,23.29,176.16,,,,,
5/26/23 17:02,23.34,179.84,,,,,
5/26/23 17:04,23.29,181.68,,,,,
5/26/23 17:06,23.29,177.12,,,,,
5/26/23 17:08,23.25,182.56,,,,,
5/26/23 17:10,23.21,181.68,,,,,
5/26/23 17:12,23.21,181.68,,,,,
5/26/23 17:14,23.21,181.68,,,,,
5/26/23 17:16,23.16,175.28,,,,,
5/26/23 17:18,23.16,180.72,,,,,
5/26/23 17:20,23.16,179.84,,,,,
5/26/23 17:22,23.16,181.68,,,,,
5/26/23 17:24,23.16,180.72,,,,,
5/26/23 17:26,23.16,178.88,,,,,
5/26/23 17:28,23.16,179.84,,,,,
5/26/23 17:30,23.16,179.84,,,,,
5/26/23 17:32,23.12,180.72,,,,,
5/26/23 17:34,23.16,180.72,,,,,
5/26/23 17:36,23.21,179.84,,,,,
5/26/23 17:38,23.16,180.72,,,,,
5/26/23 17:40,23.12,179.84,,,,,
5/26/23 17:42,23.16,178.88,,,,,
5/26/23 17:44,23.16,179.84,,,,,
5/26/23 17:46,23.16,179.84,,,,,
5/26/23 17:48,23.16,180.72,,,,,
5/26/23 17:50,23.16,177.12,,,,,
5/26/23 17:52,23.16,178.88,,,,,
5/26/23 17:54,23.16,44.22,,,,,
5/26/23 17:56,23.12,168.8,,,,,
5/26/23 17:58,23.16,167.92,,,,,
5/26/23 18:00,23.16,167.92,,,,,
5/26/23 18:02,23.16,167.92,,,,,
5/26/23 18:04,23.16,168.8,,,,,
5/26/23 18:06,23.21,166.96,,,,,
5/26/23 18:08,23.12,166.08,,,,,
5/26/23 18:10,23.16,167.92,,,,,
5/26/23 18:12,23.21,165.12,,,,,
5/26/23 18:14,23.25,166.08,,,,,
5/26/23 18:16,23.21,166.08,,,,,
5/26/23 18:18,23.16,168.8,,,,,
5/26/23 18:20,23.21,167.92,,,,,
5/26/23 18:22,23.16,166.96,,,,,
5/26/23 18:24,23.21,168.8,,,,,
5/26/23 18:26,23.16,167.92,,,,,
5/26/23 18:28,23.16,166.96,,,,,
5/26/23 18:30,23.16,167.92,,,,,
5/26/23 18:32,23.16,169.76,,,,,
5/26/23 18:34,23.12,168.8,,,,,
5/26/23 18:36,23.16,166.96,,,,,
5/26/23 18:38,23.16,166.96,,,,,
5/26/23 18:40,23.16,168.8,,,,,
5/26/23 18:42,23.12,170.64,,,,,
5/26/23 18:44,23.12,169.76,,,,,
5/26/23 18:46,23.16,167.92,,,,,
5/26/23 18:48,23.16,168.8,,,,,
5/26/23 18:50,23.16,168.8,,,,,
5/26/23 18:52,23.12,169.76,,,,,
5/26/23 18:54,23.12,168.8,,,,,
5/26/23 18:56,23.16,167.92,,,,,
5/26/23 18:58,23.12,167.92,,,,,
5/26/23 19:00,23.12,166.96,,,,,
5/26/23 19:02,23.12,167.92,,,,,
5/26/23 19:04,23.12,168.8,,,,,
5/26/23 19:06,23.08,169.76,,,,,
5/26/23 19:08,23.08,167.92,,,,,
5/26/23 19:10,23.12,168.8,,,,,
5/26/23 19:12,23.12,169.76,,,,,
